county,precinct,office,district,party,candidate,votes,,,
Madison,NELSON 1,U.S. Senate,,IND,Kirsten E. Gillibrand,18,,,
Madison,NELSON 2,U.S. Senate,,IND,Kirsten E. Gillibrand,12,,,
Madison,SMITHFIELD 1,U.S. Senate,,IND,Kirsten E. Gillibrand,14,,,
Madison,STOCKBRIDGE 1,U.S. Senate,,IND,Kirsten E. Gillibrand,12,,,
Madison,STOCKBRIDGE 2,U.S. Senate,,IND,Kirsten E. Gillibrand,15,,,
Madison,SULLIVAN 1,U.S. Senate,,IND,Kirsten E. Gillibrand,26,,,
Madison,SULLIVAN 2,U.S. Senate,,IND,Kirsten E. Gillibrand,29,,,
Madison,SULLIVAN 3,U.S. Senate,,IND,Kirsten E. Gillibrand,13,,,
Madison,SULLIVAN 4,U.S. Senate,,IND,Kirsten E. Gillibrand,5,,,
Madison,SULLIVAN 5,U.S. Senate,,IND,Kirsten E. Gillibrand,24,,,
Madison,SULLIVAN 6,U.S. Senate,,IND,Kirsten E. Gillibrand,27,,,
Madison,SULLIVAN 7,U.S. Senate,,IND,Kirsten E. Gillibrand,24,,,
Madison,SULLIVAN 8,U.S. Senate,,IND,Kirsten E. Gillibrand,16,,,
Madison,SULLIVAN 9,U.S. Senate,,IND,Kirsten E. Gillibrand,16,,,
Madison,SULLIVAN 10,U.S. Senate,,IND,Kirsten E. Gillibrand,24,,,
Madison,SULLIVAN 11,U.S. Senate,,IND,Kirsten E. Gillibrand,13,,,
Madison,ONEIDA WARD 1-1,U.S. Senate,,IND,Kirsten E. Gillibrand,12,,,
Madison,ONEIDA WARD 1-2,U.S. Senate,,IND,Kirsten E. Gillibrand,23,,,
Madison,ONEIDA WARD 2-1,U.S. Senate,,IND,Kirsten E. Gillibrand,23,,,
Madison,ONEIDA WARD 2-2,U.S. Senate,,IND,Kirsten E. Gillibrand,19,,,
Madison,ONEIDA WARD 3-1,U.S. Senate,,IND,Kirsten E. Gillibrand,21,,,
Madison,ONEIDA WARD 4-1,U.S. Senate,,IND,Kirsten E. Gillibrand,9,,,
Madison,ONEIDA WARD 5-1,U.S. Senate,,IND,Kirsten E. Gillibrand,17,,,
Madison,ONEIDA WARD 6-1,U.S. Senate,,IND,Kirsten E. Gillibrand,18,,,
Madison,BROOKFIELD 1,U.S. Senate,,GRE,Colia Clark,4,,,
Madison,BROOKFIELD 2,U.S. Senate,,GRE,Colia Clark,0,,,
Madison,BROOKFIELD 3,U.S. Senate,,GRE,Colia Clark,1,,,
Madison,CAZENOVIA 1,U.S. Senate,,GRE,Colia Clark,10,,,
Madison,CAZENOVIA 2,U.S. Senate,,GRE,Colia Clark,2,,,
Madison,CAZENOVIA 3,U.S. Senate,,GRE,Colia Clark,5,,,
Madison,CAZENOVIA 4,U.S. Senate,,GRE,Colia Clark,8,,,
Madison,CAZENOVIA 5,U.S. Senate,,GRE,Colia Clark,4,,,
Madison,CAZENOVIA 6,U.S. Senate,,GRE,Colia Clark,5,,,
Madison,DERUYTER 1,U.S. Senate,,GRE,Colia Clark,12,,,
Madison,EATON 1,U.S. Senate,,GRE,Colia Clark,8,,,
Madison,EATON 2,U.S. Senate,,GRE,Colia Clark,8,,,
Madison,EATON 3,U.S. Senate,,GRE,Colia Clark,6,,,
Madison,FENNER 1,U.S. Senate,,GRE,Colia Clark,17,,,
Madison,GEORGETOWN 1,U.S. Senate,,GRE,Colia Clark,7,,,
Madison,HAMILTON 1,U.S. Senate,,GRE,Colia Clark,5,,,
Madison,HAMILTON 2,U.S. Senate,,GRE,Colia Clark,5,,,
Madison,HAMILTON 3,U.S. Senate,,GRE,Colia Clark,0,,,
Madison,HAMILTON 4,U.S. Senate,,GRE,Colia Clark,10,,,
Madison,LEBANON 1,U.S. Senate,,GRE,Colia Clark,3,,,
Madison,LEBANON 2,U.S. Senate,,GRE,Colia Clark,5,,,
Madison,LENOX 1,U.S. Senate,,GRE,Colia Clark,6,,,
Madison,LENOX 2,U.S. Senate,,GRE,Colia Clark,2,,,
Madison,LENOX 3,U.S. Senate,,GRE,Colia Clark,8,,,
Madison,LENOX 4,U.S. Senate,,GRE,Colia Clark,4,,,
Madison,LENOX 5,U.S. Senate,,GRE,Colia Clark,8,,,
Madison,LENOX 6,U.S. Senate,,GRE,Colia Clark,3,,,
Madison,LINCOLN 1,U.S. Senate,,GRE,Colia Clark,3,,,
Madison,LINCOLN 2,U.S. Senate,,GRE,Colia Clark,9,,,
Madison,MADISON 1,U.S. Senate,,GRE,Colia Clark,5,,,
Madison,MADISON 2,U.S. Senate,,GRE,Colia Clark,9,,,
Madison,NELSON 1,U.S. Senate,,GRE,Colia Clark,11,,,
Madison,NELSON 2,U.S. Senate,,GRE,Colia Clark,6,,,
Madison,SMITHFIELD 1,U.S. Senate,,GRE,Colia Clark,7,,,
Madison,STOCKBRIDGE 1,U.S. Senate,,GRE,Colia Clark,2,,,
Madison,STOCKBRIDGE 2,U.S. Senate,,GRE,Colia Clark,6,,,
Madison,SULLIVAN 1,U.S. Senate,,GRE,Colia Clark,6,,,
Madison,SULLIVAN 2,U.S. Senate,,GRE,Colia Clark,11,,,
Madison,SULLIVAN 3,U.S. Senate,,GRE,Colia Clark,6,,,
Madison,SULLIVAN 4,U.S. Senate,,GRE,Colia Clark,2,,,
Madison,SULLIVAN 5,U.S. Senate,,GRE,Colia Clark,6,,,
Madison,SULLIVAN 6,U.S. Senate,,GRE,Colia Clark,11,,,
Madison,SULLIVAN 7,U.S. Senate,,GRE,Colia Clark,3,,,
Madison,SULLIVAN 8,U.S. Senate,,GRE,Colia Clark,6,,,
Madison,SULLIVAN 9,U.S. Senate,,GRE,Colia Clark,5,,,
Madison,SULLIVAN 10,U.S. Senate,,GRE,Colia Clark,4,,,
Madison,SULLIVAN 11,U.S. Senate,,GRE,Colia Clark,5,,,
Madison,ONEIDA WARD 1-1,U.S. Senate,,GRE,Colia Clark,1,,,
Madison,ONEIDA WARD 1-2,U.S. Senate,,GRE,Colia Clark,8,,,
Madison,ONEIDA WARD 2-1,U.S. Senate,,GRE,Colia Clark,3,,,
Madison,ONEIDA WARD 2-2,U.S. Senate,,GRE,Colia Clark,4,,,
Madison,ONEIDA WARD 3-1,U.S. Senate,,GRE,Colia Clark,6,,,
Madison,ONEIDA WARD 4-1,U.S. Senate,,GRE,Colia Clark,2,,,
Madison,ONEIDA WARD 5-1,U.S. Senate,,GRE,Colia Clark,8,,,
Madison,ONEIDA WARD 6-1,U.S. Senate,,GRE,Colia Clark,5,,,
Madison,BROOKFIELD 1,U.S. Senate,,LIB,Chris Edes,2,,,
Madison,BROOKFIELD 2,U.S. Senate,,LIB,Chris Edes,0,,,
Madison,BROOKFIELD 3,U.S. Senate,,LIB,Chris Edes,3,,,
Madison,CAZENOVIA 1,U.S. Senate,,LIB,Chris Edes,4,,,
Madison,CAZENOVIA 2,U.S. Senate,,LIB,Chris Edes,4,,,
Madison,CAZENOVIA 3,U.S. Senate,,LIB,Chris Edes,6,,,
Madison,CAZENOVIA 4,U.S. Senate,,LIB,Chris Edes,2,,,
Madison,CAZENOVIA 5,U.S. Senate,,LIB,Chris Edes,8,,,
Madison,CAZENOVIA 6,U.S. Senate,,LIB,Chris Edes,5,,,
Madison,DERUYTER 1,U.S. Senate,,LIB,Chris Edes,6,,,
Madison,EATON 1,U.S. Senate,,LIB,Chris Edes,2,,,
Madison,EATON 2,U.S. Senate,,LIB,Chris Edes,3,,,
Madison,EATON 3,U.S. Senate,,LIB,Chris Edes,0,,,
Madison,FENNER 1,U.S. Senate,,LIB,Chris Edes,8,,,
Madison,GEORGETOWN 1,U.S. Senate,,LIB,Chris Edes,3,,,
Madison,HAMILTON 1,U.S. Senate,,LIB,Chris Edes,2,,,
Madison,HAMILTON 2,U.S. Senate,,LIB,Chris Edes,10,,,
Madison,HAMILTON 3,U.S. Senate,,LIB,Chris Edes,4,,,
Madison,HAMILTON 4,U.S. Senate,,LIB,Chris Edes,3,,,
Madison,LEBANON 1,U.S. Senate,,LIB,Chris Edes,1,,,
Madison,LEBANON 2,U.S. Senate,,LIB,Chris Edes,4,,,
Madison,LENOX 1,U.S. Senate,,LIB,Chris Edes,3,,,
Madison,LENOX 2,U.S. Senate,,LIB,Chris Edes,6,,,
Madison,LENOX 3,U.S. Senate,,LIB,Chris Edes,6,,,
Madison,LENOX 4,U.S. Senate,,LIB,Chris Edes,7,,,
Madison,LENOX 5,U.S. Senate,,LIB,Chris Edes,6,,,
Madison,LENOX 6,U.S. Senate,,LIB,Chris Edes,0,,,
Madison,LINCOLN 1,U.S. Senate,,LIB,Chris Edes,6,,,
Madison,LINCOLN 2,U.S. Senate,,LIB,Chris Edes,2,,,
Madison,MADISON 1,U.S. Senate,,LIB,Chris Edes,1,,,
Madison,MADISON 2,U.S. Senate,,LIB,Chris Edes,3,,,
Madison,NELSON 1,U.S. Senate,,LIB,Chris Edes,4,,,
Madison,NELSON 2,U.S. Senate,,LIB,Chris Edes,3,,,
Madison,SMITHFIELD 1,U.S. Senate,,LIB,Chris Edes,4,,,
Madison,STOCKBRIDGE 1,U.S. Senate,,LIB,Chris Edes,4,,,
Madison,STOCKBRIDGE 2,U.S. Senate,,LIB,Chris Edes,2,,,
Madison,SULLIVAN 1,U.S. Senate,,LIB,Chris Edes,8,,,
Madison,SULLIVAN 2,U.S. Senate,,LIB,Chris Edes,4,,,
Madison,SULLIVAN 3,U.S. Senate,,LIB,Chris Edes,1,,,
Madison,SULLIVAN 4,U.S. Senate,,LIB,Chris Edes,0,,,
Madison,SULLIVAN 5,U.S. Senate,,LIB,Chris Edes,4,,,
Madison,SULLIVAN 6,U.S. Senate,,LIB,Chris Edes,9,,,
Madison,SULLIVAN 7,U.S. Senate,,LIB,Chris Edes,4,,,
Madison,SULLIVAN 8,U.S. Senate,,LIB,Chris Edes,0,,,
Madison,SULLIVAN 9,U.S. Senate,,LIB,Chris Edes,2,,,
Madison,SULLIVAN 10,U.S. Senate,,LIB,Chris Edes,2,,,
Madison,SULLIVAN 11,U.S. Senate,,LIB,Chris Edes,5,,,
Madison,ONEIDA WARD 1-1,U.S. Senate,,LIB,Chris Edes,4,,,
Madison,ONEIDA WARD 1-2,U.S. Senate,,LIB,Chris Edes,4,,,
Madison,ONEIDA WARD 2-1,U.S. Senate,,LIB,Chris Edes,5,,,
Madison,ONEIDA WARD 2-2,U.S. Senate,,LIB,Chris Edes,2,,,
Madison,ONEIDA WARD 3-1,U.S. Senate,,LIB,Chris Edes,1,,,
Madison,ONEIDA WARD 4-1,U.S. Senate,,LIB,Chris Edes,5,,,
Madison,ONEIDA WARD 5-1,U.S. Senate,,LIB,Chris Edes,3,,,
Madison,ONEIDA WARD 6-1,U.S. Senate,,LIB,Chris Edes,2,,,
Madison,BROOKFIELD 1,U.S. Senate,,CSP,John Mangelli,0,,,
Madison,BROOKFIELD 2,U.S. Senate,,CSP,John Mangelli,4,,,
Madison,BROOKFIELD 3,U.S. Senate,,CSP,John Mangelli,6,,,
Madison,CAZENOVIA 1,U.S. Senate,,CSP,John Mangelli,2,,,
Madison,CAZENOVIA 2,U.S. Senate,,CSP,John Mangelli,0,,,
Madison,CAZENOVIA 3,U.S. Senate,,CSP,John Mangelli,0,,,
Madison,CAZENOVIA 4,U.S. Senate,,CSP,John Mangelli,2,,,
Madison,CAZENOVIA 5,U.S. Senate,,CSP,John Mangelli,3,,,
Madison,CAZENOVIA 6,U.S. Senate,,CSP,John Mangelli,5,,,
Madison,DERUYTER 1,U.S. Senate,,CSP,John Mangelli,4,,,
Madison,EATON 1,U.S. Senate,,CSP,John Mangelli,10,,,
Madison,EATON 2,U.S. Senate,,CSP,John Mangelli,1,,,
Madison,EATON 3,U.S. Senate,,CSP,John Mangelli,3,,,
Madison,FENNER 1,U.S. Senate,,CSP,John Mangelli,8,,,
Madison,GEORGETOWN 1,U.S. Senate,,CSP,John Mangelli,4,,,
Madison,HAMILTON 1,U.S. Senate,,CSP,John Mangelli,0,,,
Madison,HAMILTON 2,U.S. Senate,,CSP,John Mangelli,4,,,
Madison,HAMILTON 3,U.S. Senate,,CSP,John Mangelli,2,,,
Madison,HAMILTON 4,U.S. Senate,,CSP,John Mangelli,6,,,
Madison,LEBANON 1,U.S. Senate,,CSP,John Mangelli,0,,,
Madison,LEBANON 2,U.S. Senate,,CSP,John Mangelli,1,,,
Madison,LENOX 1,U.S. Senate,,CSP,John Mangelli,4,,,
Madison,LENOX 2,U.S. Senate,,CSP,John Mangelli,8,,,
Madison,LENOX 3,U.S. Senate,,CSP,John Mangelli,11,,,
Madison,LENOX 4,U.S. Senate,,CSP,John Mangelli,6,,,
Madison,LENOX 5,U.S. Senate,,CSP,John Mangelli,11,,,
Madison,LENOX 6,U.S. Senate,,CSP,John Mangelli,1,,,
Madison,LINCOLN 1,U.S. Senate,,CSP,John Mangelli,2,,,
Madison,LINCOLN 2,U.S. Senate,,CSP,John Mangelli,2,,,
Madison,MADISON 1,U.S. Senate,,CSP,John Mangelli,2,,,
Madison,MADISON 2,U.S. Senate,,CSP,John Mangelli,5,,,
Madison,NELSON 1,U.S. Senate,,CSP,John Mangelli,3,,,
Madison,NELSON 2,U.S. Senate,,CSP,John Mangelli,7,,,
Madison,SMITHFIELD 1,U.S. Senate,,CSP,John Mangelli,5,,,
Madison,STOCKBRIDGE 1,U.S. Senate,,CSP,John Mangelli,4,,,
Madison,STOCKBRIDGE 2,U.S. Senate,,CSP,John Mangelli,7,,,
Madison,SULLIVAN 1,U.S. Senate,,CSP,John Mangelli,10,,,
Madison,SULLIVAN 2,U.S. Senate,,CSP,John Mangelli,9,,,
Madison,SULLIVAN 3,U.S. Senate,,CSP,John Mangelli,5,,,
Madison,SULLIVAN 4,U.S. Senate,,CSP,John Mangelli,4,,,
Madison,SULLIVAN 5,U.S. Senate,,CSP,John Mangelli,5,,,
Madison,SULLIVAN 6,U.S. Senate,,CSP,John Mangelli,7,,,
Madison,SULLIVAN 7,U.S. Senate,,CSP,John Mangelli,6,,,
Madison,SULLIVAN 8,U.S. Senate,,CSP,John Mangelli,0,,,
Madison,SULLIVAN 9,U.S. Senate,,CSP,John Mangelli,8,,,
Madison,SULLIVAN 10,U.S. Senate,,CSP,John Mangelli,8,,,
Madison,SULLIVAN 11,U.S. Senate,,CSP,John Mangelli,3,,,
Madison,ONEIDA WARD 1-1,U.S. Senate,,CSP,John Mangelli,2,,,
Madison,ONEIDA WARD 1-2,U.S. Senate,,CSP,John Mangelli,4,,,
Madison,ONEIDA WARD 2-1,U.S. Senate,,CSP,John Mangelli,1,,,
Madison,ONEIDA WARD 2-2,U.S. Senate,,CSP,John Mangelli,1,,,
Madison,ONEIDA WARD 3-1,U.S. Senate,,CSP,John Mangelli,5,,,
Madison,ONEIDA WARD 4-1,U.S. Senate,,CSP,John Mangelli,4,,,
Madison,ONEIDA WARD 5-1,U.S. Senate,,CSP,John Mangelli,3,,,
Madison,ONEIDA WARD 6-1,U.S. Senate,,CSP,John Mangelli,7,,,
Madison,BROOKFIELD 1,U.S. Senate,,,Scattering,,,,
Madison,BROOKFIELD 2,U.S. Senate,,,Scattering,,,,
Madison,BROOKFIELD 3,U.S. Senate,,,Scattering,,,,
Madison,CAZENOVIA 1,U.S. Senate,,,Scattering,,,,
Madison,CAZENOVIA 2,U.S. Senate,,,Scattering,,,,
Madison,CAZENOVIA 3,U.S. Senate,,,Scattering,,,,
Madison,CAZENOVIA 4,U.S. Senate,,,Scattering,,,,
Madison,CAZENOVIA 5,U.S. Senate,,,Scattering,,,,
Madison,CAZENOVIA 6,U.S. Senate,,,Scattering,,,,
Madison,DERUYTER 1,U.S. Senate,,,Scattering,1,,,
Madison,EATON 1,U.S. Senate,,,Scattering,,,,
Madison,EATON 2,U.S. Senate,,,Scattering,,,,
Madison,EATON 3,U.S. Senate,,,Scattering,,,,
Madison,FENNER 1,U.S. Senate,,,Scattering,,,,
Madison,GEORGETOWN 1,U.S. Senate,,,Scattering,,,,
Madison,HAMILTON 1,U.S. Senate,,,Scattering,,,,
Madison,HAMILTON 2,U.S. Senate,,,Scattering,,,,
Madison,HAMILTON 3,U.S. Senate,,,Scattering,,,,
Madison,HAMILTON 4,U.S. Senate,,,Scattering,,,,
Madison,LEBANON 1,U.S. Senate,,,Scattering,,,,
Madison,LEBANON 2,U.S. Senate,,,Scattering,1,,,
Madison,LENOX 1,U.S. Senate,,,Scattering,,,,
Madison,LENOX 2,U.S. Senate,,,Scattering,,,,
Madison,LENOX 3,U.S. Senate,,,Scattering,,,,
Madison,LENOX 4,U.S. Senate,,,Scattering,,,,
Madison,LENOX 5,U.S. Senate,,,Scattering,,,,
Madison,LENOX 6,U.S. Senate,,,Scattering,,,,
Madison,LINCOLN 1,U.S. Senate,,,Scattering,,,,
Madison,LINCOLN 2,U.S. Senate,,,Scattering,,,,
Madison,MADISON 1,U.S. Senate,,,Scattering,,,,
Madison,MADISON 2,U.S. Senate,,,Scattering,,,,
Madison,NELSON 1,U.S. Senate,,,Scattering,,,,
Madison,NELSON 2,U.S. Senate,,,Scattering,,,,
Madison,SMITHFIELD 1,U.S. Senate,,,Scattering,,,,
Madison,STOCKBRIDGE 1,U.S. Senate,,,Scattering,,,,
Madison,STOCKBRIDGE 2,U.S. Senate,,,Scattering,,,,
Madison,SULLIVAN 1,U.S. Senate,,,Scattering,,,,
Madison,SULLIVAN 2,U.S. Senate,,,Scattering,,,,
Madison,SULLIVAN 3,U.S. Senate,,,Scattering,,,,
Madison,SULLIVAN 4,U.S. Senate,,,Scattering,,,,
Madison,SULLIVAN 5,U.S. Senate,,,Scattering,,,,
Madison,SULLIVAN 6,U.S. Senate,,,Scattering,,,,
Madison,SULLIVAN 7,U.S. Senate,,,Scattering,,,,
Madison,SULLIVAN 8,U.S. Senate,,,Scattering,,,,
Madison,SULLIVAN 9,U.S. Senate,,,Scattering,,,,
Madison,SULLIVAN 10,U.S. Senate,,,Scattering,,,,
Madison,SULLIVAN 11,U.S. Senate,,,Scattering,,,,
Madison,ONEIDA WARD 1-1,U.S. Senate,,,Scattering,,,,
Madison,ONEIDA WARD 1-2,U.S. Senate,,,Scattering,,,,
Madison,ONEIDA WARD 2-1,U.S. Senate,,,Scattering,,,,
Madison,ONEIDA WARD 2-2,U.S. Senate,,,Scattering,,,,
Madison,ONEIDA WARD 3-1,U.S. Senate,,,Scattering,,,,
Madison,ONEIDA WARD 4-1,U.S. Senate,,,Scattering,,,,
Madison,ONEIDA WARD 5-1,U.S. Senate,,,Scattering,,,,
Madison,ONEIDA WARD 6-1,U.S. Senate,,,Scattering,,,,
Madison,BROOKFIELD 1,U.S. Senate,,,Void,0,,,
Madison,BROOKFIELD 2,U.S. Senate,,,Void,0,,,
Madison,BROOKFIELD 3,U.S. Senate,,,Void,0,,,
Madison,CAZENOVIA 1,U.S. Senate,,,Void,0,,,
Madison,CAZENOVIA 2,U.S. Senate,,,Void,0,,,
Madison,CAZENOVIA 3,U.S. Senate,,,Void,0,,,
Madison,CAZENOVIA 4,U.S. Senate,,,Void,0,,,
Madison,CAZENOVIA 5,U.S. Senate,,,Void,1,,,
Madison,CAZENOVIA 6,U.S. Senate,,,Void,0,,,
Madison,DERUYTER 1,U.S. Senate,,,Void,0,,,
Madison,EATON 1,U.S. Senate,,,Void,2,,,
Madison,EATON 2,U.S. Senate,,,Void,1,,,
Madison,EATON 3,U.S. Senate,,,Void,0,,,
Madison,FENNER 1,U.S. Senate,,,Void,0,,,
Madison,GEORGETOWN 1,U.S. Senate,,,Void,2,,,
Madison,HAMILTON 1,U.S. Senate,,,Void,1,,,
Madison,HAMILTON 2,U.S. Senate,,,Void,0,,,
Madison,HAMILTON 3,U.S. Senate,,,Void,0,,,
Madison,HAMILTON 4,U.S. Senate,,,Void,0,,,
Madison,LEBANON 1,U.S. Senate,,,Void,0,,,
Madison,LEBANON 2,U.S. Senate,,,Void,0,,,
Madison,LENOX 1,U.S. Senate,,,Void,0,,,
Madison,LENOX 2,U.S. Senate,,,Void,1,,,
Madison,LENOX 3,U.S. Senate,,,Void,1,,,
Madison,LENOX 4,U.S. Senate,,,Void,0,,,
Madison,LENOX 5,U.S. Senate,,,Void,0,,,
Madison,LENOX 6,U.S. Senate,,,Void,0,,,
Madison,LINCOLN 1,U.S. Senate,,,Void,0,,,
Madison,LINCOLN 2,U.S. Senate,,,Void,0,,,
Madison,MADISON 1,U.S. Senate,,,Void,0,,,
Madison,MADISON 2,U.S. Senate,,,Void,3,,,
Madison,NELSON 1,U.S. Senate,,,Void,0,,,
Madison,NELSON 2,U.S. Senate,,,Void,0,,,
Madison,SMITHFIELD 1,U.S. Senate,,,Void,0,,,
Madison,STOCKBRIDGE 1,U.S. Senate,,,Void,0,,,
Madison,STOCKBRIDGE 2,U.S. Senate,,,Void,0,,,
Madison,SULLIVAN 1,U.S. Senate,,,Void,0,,,
Madison,SULLIVAN 2,U.S. Senate,,,Void,1,,,
Madison,SULLIVAN 3,U.S. Senate,,,Void,0,,,
Madison,SULLIVAN 4,U.S. Senate,,,Void,0,,,
Madison,SULLIVAN 5,U.S. Senate,,,Void,1,,,
Madison,SULLIVAN 6,U.S. Senate,,,Void,1,,,
Madison,SULLIVAN 7,U.S. Senate,,,Void,2,,,
Madison,SULLIVAN 8,U.S. Senate,,,Void,1,,,
Madison,SULLIVAN 9,U.S. Senate,,,Void,0,,,
Madison,SULLIVAN 10,U.S. Senate,,,Void,0,,,
Madison,SULLIVAN 11,U.S. Senate,,,Void,2,,,
Madison,ONEIDA WARD 1-1,U.S. Senate,,,Void,0,,,
Madison,ONEIDA WARD 1-2,U.S. Senate,,,Void,0,,,
Madison,ONEIDA WARD 2-1,U.S. Senate,,,Void,1,,,
Madison,ONEIDA WARD 2-2,U.S. Senate,,,Void,0,,,
Madison,ONEIDA WARD 3-1,U.S. Senate,,,Void,1,,,
Madison,ONEIDA WARD 4-1,U.S. Senate,,,Void,0,,,
Madison,ONEIDA WARD 5-1,U.S. Senate,,,Void,1,,,
Madison,ONEIDA WARD 6-1,U.S. Senate,,,Void,0,,,
Madison,BROOKFIELD 1,U.S. Senate,,,Blanks,20,,,
Madison,BROOKFIELD 2,U.S. Senate,,,Blanks,76,,,
Madison,BROOKFIELD 3,U.S. Senate,,,Blanks,15,,,
Madison,CAZENOVIA 1,U.S. Senate,,,Blanks,29,,,
Madison,CAZENOVIA 2,U.S. Senate,,,Blanks,12,,,
Madison,CAZENOVIA 3,U.S. Senate,,,Blanks,23,,,
Madison,CAZENOVIA 4,U.S. Senate,,,Blanks,19,,,
Madison,CAZENOVIA 5,U.S. Senate,,,Blanks,26,,,
Madison,CAZENOVIA 6,U.S. Senate,,,Blanks,28,,,
Madison,DERUYTER 1,U.S. Senate,,,Blanks,51,,,
Madison,EATON 1,U.S. Senate,,,Blanks,44,,,
Madison,EATON 2,U.S. Senate,,,Blanks,17,,,
Madison,EATON 3,U.S. Senate,,,Blanks,18,,,
Madison,FENNER 1,U.S. Senate,,,Blanks,34,,,
Madison,GEORGETOWN 1,U.S. Senate,,,Blanks,23,,,
Madison,HAMILTON 1,U.S. Senate,,,Blanks,36,,,
Madison,HAMILTON 2,U.S. Senate,,,Blanks,42,,,
Madison,HAMILTON 3,U.S. Senate,,,Blanks,14,,,
Madison,HAMILTON 4,U.S. Senate,,,Blanks,25,,,
Madison,LEBANON 1,U.S. Senate,,,Blanks,17,,,
Madison,LEBANON 2,U.S. Senate,,,Blanks,30,,,
Madison,LENOX 1,U.S. Senate,,,Blanks,47,,,
Madison,LENOX 2,U.S. Senate,,,Blanks,47,,,
Madison,LENOX 3,U.S. Senate,,,Blanks,60,,,
Madison,LENOX 4,U.S. Senate,,,Blanks,29,,,
Madison,LENOX 5,U.S. Senate,,,Blanks,55,,,
Madison,LENOX 6,U.S. Senate,,,Blanks,22,,,
Madison,LINCOLN 1,U.S. Senate,,,Blanks,22,,,
Madison,LINCOLN 2,U.S. Senate,,,Blanks,34,,,
Madison,MADISON 1,U.S. Senate,,,Blanks,46,,,
Madison,MADISON 2,U.S. Senate,,,Blanks,49,,,
Madison,NELSON 1,U.S. Senate,,,Blanks,19,,,
Madison,NELSON 2,U.S. Senate,,,Blanks,25,,,
Madison,SMITHFIELD 1,U.S. Senate,,,Blanks,33,,,
Madison,STOCKBRIDGE 1,U.S. Senate,,,Blanks,26,,,
Madison,STOCKBRIDGE 2,U.S. Senate,,,Blanks,40,,,
Madison,SULLIVAN 1,U.S. Senate,,,Blanks,56,,,
Madison,SULLIVAN 2,U.S. Senate,,,Blanks,49,,,
Madison,SULLIVAN 3,U.S. Senate,,,Blanks,12,,,
Madison,SULLIVAN 4,U.S. Senate,,,Blanks,7,,,
Madison,SULLIVAN 5,U.S. Senate,,,Blanks,34,,,
Madison,SULLIVAN 6,U.S. Senate,,,Blanks,40,,,
Madison,SULLIVAN 7,U.S. Senate,,,Blanks,30,,,
Madison,SULLIVAN 8,U.S. Senate,,,Blanks,25,,,
Madison,SULLIVAN 9,U.S. Senate,,,Blanks,33,,,
Madison,SULLIVAN 10,U.S. Senate,,,Blanks,23,,,
Madison,SULLIVAN 11,U.S. Senate,,,Blanks,23,,,
Madison,ONEIDA WARD 1-1,U.S. Senate,,,Blanks,28,,,
Madison,ONEIDA WARD 1-2,U.S. Senate,,,Blanks,26,,,
Madison,ONEIDA WARD 2-1,U.S. Senate,,,Blanks,45,,,
Madison,ONEIDA WARD 2-2,U.S. Senate,,,Blanks,23,,,
Madison,ONEIDA WARD 3-1,U.S. Senate,,,Blanks,29,,,
Madison,ONEIDA WARD 4-1,U.S. Senate,,,Blanks,30,,,
Madison,ONEIDA WARD 5-1,U.S. Senate,,,Blanks,24,,,
Madison,ONEIDA WARD 6-1,U.S. Senate,,,Blanks,22,,,
