assembly_district,precinct,county,party,office,district,candidate,votes
78,15,Bronx,Democratic,President,,Bernie Sanders,37
78,15,Bronx,Democratic,President,,Hillary Clinton,60
78,16,Bronx,Democratic,President,,Emergency,0
78,16,Bronx,Democratic,President,,Absentee/Military,5
78,16,Bronx,Democratic,President,,Federal,0
78,16,Bronx,Democratic,President,,Affidavit,5
78,16,Bronx,Democratic,President,,Bernie Sanders,32
78,16,Bronx,Democratic,President,,Hillary Clinton,100
78,17,Bronx,Democratic,President,,Emergency,0
78,17,Bronx,Democratic,President,,Absentee/Military,0
78,17,Bronx,Democratic,President,,Federal,0
78,17,Bronx,Democratic,President,,Affidavit,6
78,17,Bronx,Democratic,President,,Bernie Sanders,25
78,17,Bronx,Democratic,President,,Hillary Clinton,58
78,18,Bronx,Democratic,President,,Emergency,0
78,18,Bronx,Democratic,President,,Absentee/Military,1
78,18,Bronx,Democratic,President,,Federal,0
78,18,Bronx,Democratic,President,,Affidavit,12
78,18,Bronx,Democratic,President,,Bernie Sanders,57
78,18,Bronx,Democratic,President,,Hillary Clinton,123
78,19,Bronx,Democratic,President,,Emergency,0
78,19,Bronx,Democratic,President,,Absentee/Military,3
78,19,Bronx,Democratic,President,,Federal,1
78,19,Bronx,Democratic,President,,Affidavit,5
78,19,Bronx,Democratic,President,,Bernie Sanders,32
78,19,Bronx,Democratic,President,,Hillary Clinton,77
78,20,Bronx,Democratic,President,,Emergency,0
78,20,Bronx,Democratic,President,,Absentee/Military,5
78,20,Bronx,Democratic,President,,Federal,1
78,20,Bronx,Democratic,President,,Affidavit,7
78,20,Bronx,Democratic,President,,Bernie Sanders,57
78,20,Bronx,Democratic,President,,Hillary Clinton,130
78,21,Bronx,Democratic,President,,Emergency,0
78,21,Bronx,Democratic,President,,Absentee/Military,2
78,21,Bronx,Democratic,President,,Federal,0
78,21,Bronx,Democratic,President,,Affidavit,11
78,21,Bronx,Democratic,President,,Bernie Sanders,49
78,21,Bronx,Democratic,President,,Hillary Clinton,86
78,22,Bronx,Democratic,President,,Emergency,0
78,22,Bronx,Democratic,President,,Absentee/Military,1
78,22,Bronx,Democratic,President,,Federal,0
78,22,Bronx,Democratic,President,,Affidavit,13
78,22,Bronx,Democratic,President,,Bernie Sanders,46
78,22,Bronx,Democratic,President,,Hillary Clinton,103
78,23,Bronx,Democratic,President,,Emergency,0
78,23,Bronx,Democratic,President,,Absentee/Military,5
78,23,Bronx,Democratic,President,,Federal,1
78,23,Bronx,Democratic,President,,Affidavit,14
78,23,Bronx,Democratic,President,,Bernie Sanders,83
78,23,Bronx,Democratic,President,,Hillary Clinton,166
78,24,Bronx,Democratic,President,,Emergency,0
78,24,Bronx,Democratic,President,,Absentee/Military,5
78,24,Bronx,Democratic,President,,Federal,2
78,24,Bronx,Democratic,President,,Affidavit,17
78,24,Bronx,Democratic,President,,Bernie Sanders,85
78,24,Bronx,Democratic,President,,Hillary Clinton,185
78,25,Bronx,Democratic,President,,Emergency,0
78,25,Bronx,Democratic,President,,Absentee/Military,0
78,25,Bronx,Democratic,President,,Federal,0
78,25,Bronx,Democratic,President,,Affidavit,23
78,25,Bronx,Democratic,President,,Bernie Sanders,40
78,25,Bronx,Democratic,President,,Hillary Clinton,95
78,26,Bronx,Democratic,President,,Emergency,0
78,26,Bronx,Democratic,President,,Absentee/Military,2
78,26,Bronx,Democratic,President,,Federal,1
78,26,Bronx,Democratic,President,,Affidavit,9
78,26,Bronx,Democratic,President,,Bernie Sanders,67
78,26,Bronx,Democratic,President,,Hillary Clinton,142
78,27,Bronx,Democratic,President,,Emergency,0
78,27,Bronx,Democratic,President,,Absentee/Military,2
78,27,Bronx,Democratic,President,,Federal,1
78,27,Bronx,Democratic,President,,Affidavit,18
78,27,Bronx,Democratic,President,,Bernie Sanders,60
78,27,Bronx,Democratic,President,,Hillary Clinton,136
78,28,Bronx,Democratic,President,,Emergency,0
78,28,Bronx,Democratic,President,,Absentee/Military,3
78,28,Bronx,Democratic,President,,Federal,0
78,28,Bronx,Democratic,President,,Affidavit,9
78,28,Bronx,Democratic,President,,Bernie Sanders,35
78,28,Bronx,Democratic,President,,Hillary Clinton,95
78,29,Bronx,Democratic,President,,Emergency,0
78,29,Bronx,Democratic,President,,Absentee/Military,2
78,29,Bronx,Democratic,President,,Federal,0
78,29,Bronx,Democratic,President,,Affidavit,8
78,29,Bronx,Democratic,President,,Bernie Sanders,57
78,29,Bronx,Democratic,President,,Hillary Clinton,121
78,30,Bronx,Democratic,President,,Emergency,0
78,30,Bronx,Democratic,President,,Absentee/Military,5
78,30,Bronx,Democratic,President,,Federal,2
78,30,Bronx,Democratic,President,,Affidavit,14
78,30,Bronx,Democratic,President,,Bernie Sanders,67
78,30,Bronx,Democratic,President,,Hillary Clinton,128
78,31,Bronx,Democratic,President,,Emergency,0
78,31,Bronx,Democratic,President,,Absentee/Military,1
78,31,Bronx,Democratic,President,,Federal,1
78,31,Bronx,Democratic,President,,Affidavit,10
78,31,Bronx,Democratic,President,,Bernie Sanders,66
78,31,Bronx,Democratic,President,,Hillary Clinton,130
78,32,Bronx,Democratic,President,,Emergency,0
78,32,Bronx,Democratic,President,,Absentee/Military,0
78,32,Bronx,Democratic,President,,Federal,1
78,32,Bronx,Democratic,President,,Affidavit,14
78,32,Bronx,Democratic,President,,Bernie Sanders,54
78,32,Bronx,Democratic,President,,Hillary Clinton,89
78,33,Bronx,Democratic,President,,Emergency,0
78,33,Bronx,Democratic,President,,Absentee/Military,10
78,33,Bronx,Democratic,President,,Federal,1
78,33,Bronx,Democratic,President,,Affidavit,16
78,33,Bronx,Democratic,President,,Bernie Sanders,128
78,33,Bronx,Democratic,President,,Hillary Clinton,128
78,34,Bronx,Democratic,President,,Emergency,0
78,34,Bronx,Democratic,President,,Absentee/Military,2
78,34,Bronx,Democratic,President,,Federal,0
78,34,Bronx,Democratic,President,,Affidavit,14
78,34,Bronx,Democratic,President,,Bernie Sanders,52
78,34,Bronx,Democratic,President,,Hillary Clinton,102
78,35,Bronx,Democratic,President,,Emergency,0
78,35,Bronx,Democratic,President,,Absentee/Military,0
78,35,Bronx,Democratic,President,,Federal,2
78,35,Bronx,Democratic,President,,Affidavit,1
78,35,Bronx,Democratic,President,,Bernie Sanders,16
78,35,Bronx,Democratic,President,,Hillary Clinton,40
78,36,Bronx,Democratic,President,,Emergency,0
78,36,Bronx,Democratic,President,,Absentee/Military,2
78,36,Bronx,Democratic,President,,Federal,0
78,36,Bronx,Democratic,President,,Affidavit,11
78,36,Bronx,Democratic,President,,Bernie Sanders,54
78,36,Bronx,Democratic,President,,Hillary Clinton,108
78,37,Bronx,Democratic,President,,Emergency,0
78,37,Bronx,Democratic,President,,Absentee/Military,5
78,37,Bronx,Democratic,President,,Federal,0
78,37,Bronx,Democratic,President,,Affidavit,0
78,37,Bronx,Democratic,President,,Bernie Sanders,1
78,37,Bronx,Democratic,President,,Hillary Clinton,23
78,38,Bronx,Democratic,President,,Emergency,0
78,38,Bronx,Democratic,President,,Absentee/Military,10
78,38,Bronx,Democratic,President,,Federal,1
78,38,Bronx,Democratic,President,,Affidavit,10
78,38,Bronx,Democratic,President,,Bernie Sanders,89
78,38,Bronx,Democratic,President,,Hillary Clinton,104
78,39,Bronx,Democratic,President,,Emergency,0
78,39,Bronx,Democratic,President,,Absentee/Military,4
78,39,Bronx,Democratic,President,,Federal,2
78,39,Bronx,Democratic,President,,Affidavit,0
78,39,Bronx,Democratic,President,,Bernie Sanders,38
78,39,Bronx,Democratic,President,,Hillary Clinton,38
78,40,Bronx,Democratic,President,,Emergency,0
78,40,Bronx,Democratic,President,,Absentee/Military,4
78,40,Bronx,Democratic,President,,Federal,2
78,40,Bronx,Democratic,President,,Affidavit,13
78,40,Bronx,Democratic,President,,Bernie Sanders,91
78,40,Bronx,Democratic,President,,Hillary Clinton,176
78,41,Bronx,Democratic,President,,Emergency,0
78,41,Bronx,Democratic,President,,Absentee/Military,8
78,41,Bronx,Democratic,President,,Federal,0
78,41,Bronx,Democratic,President,,Affidavit,6
78,41,Bronx,Democratic,President,,Bernie Sanders,77
78,41,Bronx,Democratic,President,,Hillary Clinton,128
78,42,Bronx,Democratic,President,,Emergency,0
78,42,Bronx,Democratic,President,,Absentee/Military,0
78,42,Bronx,Democratic,President,,Federal,0
78,42,Bronx,Democratic,President,,Affidavit,0
78,42,Bronx,Democratic,President,,Bernie Sanders,0
78,42,Bronx,Democratic,President,,Hillary Clinton,0
78,43,Bronx,Democratic,President,,Emergency,0
78,43,Bronx,Democratic,President,,Absentee/Military,1
78,43,Bronx,Democratic,President,,Federal,0
78,43,Bronx,Democratic,President,,Affidavit,10
78,43,Bronx,Democratic,President,,Bernie Sanders,29
78,43,Bronx,Democratic,President,,Hillary Clinton,62
78,44,Bronx,Democratic,President,,Emergency,0
78,44,Bronx,Democratic,President,,Absentee/Military,1
78,44,Bronx,Democratic,President,,Federal,0
78,44,Bronx,Democratic,President,,Affidavit,10
78,44,Bronx,Democratic,President,,Bernie Sanders,39
78,44,Bronx,Democratic,President,,Hillary Clinton,73
78,45,Bronx,Democratic,President,,Emergency,0
78,45,Bronx,Democratic,President,,Absentee/Military,1
78,45,Bronx,Democratic,President,,Federal,1
78,45,Bronx,Democratic,President,,Affidavit,6
78,45,Bronx,Democratic,President,,Bernie Sanders,61
78,45,Bronx,Democratic,President,,Hillary Clinton,159
78,46,Bronx,Democratic,President,,Emergency,0
78,46,Bronx,Democratic,President,,Absentee/Military,4
78,46,Bronx,Democratic,President,,Federal,0
78,46,Bronx,Democratic,President,,Affidavit,13
78,46,Bronx,Democratic,President,,Bernie Sanders,72
78,46,Bronx,Democratic,President,,Hillary Clinton,165
78,47,Bronx,Democratic,President,,Emergency,0
78,47,Bronx,Democratic,President,,Absentee/Military,7
78,47,Bronx,Democratic,President,,Federal,2
78,47,Bronx,Democratic,President,,Affidavit,4
78,47,Bronx,Democratic,President,,Bernie Sanders,51
78,47,Bronx,Democratic,President,,Hillary Clinton,136
78,48,Bronx,Democratic,President,,Emergency,0
78,48,Bronx,Democratic,President,,Absentee/Military,2
78,48,Bronx,Democratic,President,,Federal,0
78,48,Bronx,Democratic,President,,Affidavit,9
78,48,Bronx,Democratic,President,,Bernie Sanders,106
78,48,Bronx,Democratic,President,,Hillary Clinton,223
78,49,Bronx,Democratic,President,,Emergency,0
78,49,Bronx,Democratic,President,,Absentee/Military,19
78,49,Bronx,Democratic,President,,Federal,0
78,49,Bronx,Democratic,President,,Affidavit,13
78,49,Bronx,Democratic,President,,Bernie Sanders,99
78,49,Bronx,Democratic,President,,Hillary Clinton,172
78,50,Bronx,Democratic,President,,Emergency,0
78,50,Bronx,Democratic,President,,Absentee/Military,5
78,50,Bronx,Democratic,President,,Federal,2
78,50,Bronx,Democratic,President,,Affidavit,10
78,50,Bronx,Democratic,President,,Bernie Sanders,78
78,50,Bronx,Democratic,President,,Hillary Clinton,156
78,51,Bronx,Democratic,President,,Emergency,0
78,51,Bronx,Democratic,President,,Absentee/Military,2
78,51,Bronx,Democratic,President,,Federal,0
78,51,Bronx,Democratic,President,,Affidavit,16
78,51,Bronx,Democratic,President,,Bernie Sanders,40
78,51,Bronx,Democratic,President,,Hillary Clinton,122
78,52,Bronx,Democratic,President,,Emergency,0
78,52,Bronx,Democratic,President,,Absentee/Military,18
78,52,Bronx,Democratic,President,,Federal,1
78,52,Bronx,Democratic,President,,Affidavit,15
78,52,Bronx,Democratic,President,,Bernie Sanders,82
78,52,Bronx,Democratic,President,,Hillary Clinton,141
78,53,Bronx,Democratic,President,,Emergency,0
78,53,Bronx,Democratic,President,,Absentee/Military,2
78,53,Bronx,Democratic,President,,Federal,0
78,53,Bronx,Democratic,President,,Affidavit,22
78,53,Bronx,Democratic,President,,Bernie Sanders,44
78,53,Bronx,Democratic,President,,Hillary Clinton,128
78,54,Bronx,Democratic,President,,Emergency,0
78,54,Bronx,Democratic,President,,Absentee/Military,2
78,54,Bronx,Democratic,President,,Federal,0
78,54,Bronx,Democratic,President,,Affidavit,10
78,54,Bronx,Democratic,President,,Bernie Sanders,53
78,54,Bronx,Democratic,President,,Hillary Clinton,78
78,55,Bronx,Democratic,President,,Emergency,0
78,55,Bronx,Democratic,President,,Absentee/Military,0
78,55,Bronx,Democratic,President,,Federal,0
78,55,Bronx,Democratic,President,,Affidavit,0
78,55,Bronx,Democratic,President,,Bernie Sanders,0
78,55,Bronx,Democratic,President,,Hillary Clinton,0
78,56,Bronx,Democratic,President,,Emergency,0
78,56,Bronx,Democratic,President,,Absentee/Military,0
78,56,Bronx,Democratic,President,,Federal,0
78,56,Bronx,Democratic,President,,Affidavit,0
78,56,Bronx,Democratic,President,,Bernie Sanders,0
78,56,Bronx,Democratic,President,,Hillary Clinton,0
78,57,Bronx,Democratic,President,,Emergency,0
78,57,Bronx,Democratic,President,,Absentee/Military,0
78,57,Bronx,Democratic,President,,Federal,0
78,57,Bronx,Democratic,President,,Affidavit,0
78,58,Bronx,Democratic,President,,Emergency,0
78,58,Bronx,Democratic,President,,Absentee/Military,0
78,58,Bronx,Democratic,President,,Federal,0
78,58,Bronx,Democratic,President,,Affidavit,0
78,59,Bronx,Democratic,President,,Emergency,0
78,59,Bronx,Democratic,President,,Absentee/Military,1
78,59,Bronx,Democratic,President,,Federal,0
78,59,Bronx,Democratic,President,,Affidavit,5
78,59,Bronx,Democratic,President,,Bernie Sanders,15
78,59,Bronx,Democratic,President,,Hillary Clinton,48
78,60,Bronx,Democratic,President,,Emergency,0
78,60,Bronx,Democratic,President,,Absentee/Military,1
78,60,Bronx,Democratic,President,,Federal,1
78,60,Bronx,Democratic,President,,Affidavit,27
78,60,Bronx,Democratic,President,,Bernie Sanders,66
78,60,Bronx,Democratic,President,,Hillary Clinton,118
78,61,Bronx,Democratic,President,,Emergency,0
78,61,Bronx,Democratic,President,,Absentee/Military,4
78,61,Bronx,Democratic,President,,Federal,1
78,61,Bronx,Democratic,President,,Affidavit,14
78,61,Bronx,Democratic,President,,Bernie Sanders,45
78,61,Bronx,Democratic,President,,Hillary Clinton,73
78,62,Bronx,Democratic,President,,Emergency,0
78,62,Bronx,Democratic,President,,Absentee/Military,1
78,62,Bronx,Democratic,President,,Federal,0
78,62,Bronx,Democratic,President,,Affidavit,2
78,62,Bronx,Democratic,President,,Bernie Sanders,51
78,62,Bronx,Democratic,President,,Hillary Clinton,67
78,63,Bronx,Democratic,President,,Emergency,0
78,63,Bronx,Democratic,President,,Absentee/Military,2
78,63,Bronx,Democratic,President,,Federal,1
78,63,Bronx,Democratic,President,,Affidavit,4
78,63,Bronx,Democratic,President,,Bernie Sanders,20
78,63,Bronx,Democratic,President,,Hillary Clinton,70
78,64,Bronx,Democratic,President,,Emergency,0
78,64,Bronx,Democratic,President,,Absentee/Military,4
78,64,Bronx,Democratic,President,,Federal,0
78,64,Bronx,Democratic,President,,Affidavit,8
78,64,Bronx,Democratic,President,,Bernie Sanders,24
78,64,Bronx,Democratic,President,,Hillary Clinton,77
78,65,Bronx,Democratic,President,,Emergency,0
78,65,Bronx,Democratic,President,,Absentee/Military,6
78,65,Bronx,Democratic,President,,Federal,0
78,65,Bronx,Democratic,President,,Affidavit,13
78,65,Bronx,Democratic,President,,Bernie Sanders,37
78,65,Bronx,Democratic,President,,Hillary Clinton,75
78,66,Bronx,Democratic,President,,Emergency,0
78,66,Bronx,Democratic,President,,Absentee/Military,0
78,66,Bronx,Democratic,President,,Federal,0
78,66,Bronx,Democratic,President,,Affidavit,11
78,66,Bronx,Democratic,President,,Bernie Sanders,54
78,66,Bronx,Democratic,President,,Hillary Clinton,77
78,67,Bronx,Democratic,President,,Emergency,0
78,67,Bronx,Democratic,President,,Absentee/Military,0
78,67,Bronx,Democratic,President,,Federal,0
78,67,Bronx,Democratic,President,,Affidavit,17
78,67,Bronx,Democratic,President,,Bernie Sanders,54
78,67,Bronx,Democratic,President,,Hillary Clinton,105
79,1,Bronx,Democratic,President,,Emergency,0
79,1,Bronx,Democratic,President,,Absentee/Military,1
79,1,Bronx,Democratic,President,,Federal,0
79,1,Bronx,Democratic,President,,Affidavit,13
79,1,Bronx,Democratic,President,,Bernie Sanders,62
79,1,Bronx,Democratic,President,,Hillary Clinton,135
79,2,Bronx,Democratic,President,,Emergency,0
79,2,Bronx,Democratic,President,,Absentee/Military,5
79,2,Bronx,Democratic,President,,Federal,0
79,2,Bronx,Democratic,President,,Affidavit,13
79,2,Bronx,Democratic,President,,Bernie Sanders,58
79,2,Bronx,Democratic,President,,Hillary Clinton,144
79,3,Bronx,Democratic,President,,Emergency,0
79,3,Bronx,Democratic,President,,Absentee/Military,4
79,3,Bronx,Democratic,President,,Federal,0
79,3,Bronx,Democratic,President,,Affidavit,9
79,3,Bronx,Democratic,President,,Bernie Sanders,57
79,3,Bronx,Democratic,President,,Hillary Clinton,150
79,4,Bronx,Democratic,President,,Emergency,0
79,4,Bronx,Democratic,President,,Absentee/Military,2
79,4,Bronx,Democratic,President,,Federal,0
79,4,Bronx,Democratic,President,,Affidavit,8
79,4,Bronx,Democratic,President,,Bernie Sanders,41
79,4,Bronx,Democratic,President,,Hillary Clinton,94
79,5,Bronx,Democratic,President,,Emergency,0
79,5,Bronx,Democratic,President,,Absentee/Military,3
79,5,Bronx,Democratic,President,,Federal,0
79,5,Bronx,Democratic,President,,Affidavit,10
79,5,Bronx,Democratic,President,,Bernie Sanders,47
79,5,Bronx,Democratic,President,,Hillary Clinton,156
79,6,Bronx,Democratic,President,,Emergency,0
79,6,Bronx,Democratic,President,,Absentee/Military,2
79,6,Bronx,Democratic,President,,Federal,0
79,6,Bronx,Democratic,President,,Affidavit,2
79,6,Bronx,Democratic,President,,Bernie Sanders,30
79,6,Bronx,Democratic,President,,Hillary Clinton,88
79,7,Bronx,Democratic,President,,Emergency,0
79,7,Bronx,Democratic,President,,Absentee/Military,2
79,7,Bronx,Democratic,President,,Federal,0
79,7,Bronx,Democratic,President,,Affidavit,10
79,7,Bronx,Democratic,President,,Bernie Sanders,44
79,7,Bronx,Democratic,President,,Hillary Clinton,127
79,8,Bronx,Democratic,President,,Emergency,0
79,8,Bronx,Democratic,President,,Absentee/Military,1
79,8,Bronx,Democratic,President,,Federal,0
79,8,Bronx,Democratic,President,,Affidavit,6
79,8,Bronx,Democratic,President,,Bernie Sanders,37
