county,precinct,office,district,party,candidate,votes,ElectionDayVotes,AbsenteeAffidavit
Columbia,Hudson 5-2,U.S. House,19,,Blanks,21,18,3
Columbia,Ancram-1,U.S. House,19,Republican,JOHN J FASO,142,130,12
Columbia,Ancram-1,U.S. House,19,Conservative,JOHN J FASO,29,27,2
Columbia,Ancram-1,U.S. House,19,Independence,JOHN J FASO,14,14,0
Columbia,Ancram-1,U.S. House,19,Reform Party,JOHN J FASO,0,0,0
Columbia,Ancram-2,U.S. House,19,Republican,JOHN J FASO,153,145,8
Columbia,Ancram-2,U.S. House,19,Conservative,JOHN J FASO,22,21,1
Columbia,Ancram-2,U.S. House,19,Independence,JOHN J FASO,5,4,1
Columbia,Ancram-2,U.S. House,19,Reform Party,JOHN J FASO,0,0,0
Columbia,Clermont-1,U.S. House,19,Republican,JOHN J FASO,422,399,23
Columbia,Clermont-1,U.S. House,19,Conservative,JOHN J FASO,68,65,3
Columbia,Clermont-1,U.S. House,19,Independence,JOHN J FASO,18,17,1
Columbia,Clermont-1,U.S. House,19,Reform Party,JOHN J FASO,1,1,0
Columbia,Copake-1,U.S. House,19,Republican,JOHN J FASO,311,293,18
Columbia,Copake-1,U.S. House,19,Conservative,JOHN J FASO,53,46,7
Columbia,Copake-1,U.S. House,19,Independence,JOHN J FASO,23,23,0
Columbia,Copake-1,U.S. House,19,Reform Party,JOHN J FASO,4,3,1
Columbia,Copake-2,U.S. House,19,Republican,JOHN J FASO,352,319,33
Columbia,Copake-2,U.S. House,19,Conservative,JOHN J FASO,53,53,0
Columbia,Copake-2,U.S. House,19,Independence,JOHN J FASO,21,19,2
Columbia,Copake-2,U.S. House,19,Reform Party,JOHN J FASO,3,2,1
Columbia,Gallatin-1,U.S. House,19,Republican,JOHN J FASO,329,309,20
Columbia,Gallatin-1,U.S. House,19,Conservative,JOHN J FASO,39,39,0
Columbia,Gallatin-1,U.S. House,19,Independence,JOHN J FASO,18,16,2
Columbia,Gallatin-1,U.S. House,19,Reform Party,JOHN J FASO,0,0,0
Columbia,Germantown-1,U.S. House,19,Republican,JOHN J FASO,238,222,16
Columbia,Germantown-1,U.S. House,19,Conservative,JOHN J FASO,30,26,4
Columbia,Germantown-1,U.S. House,19,Independence,JOHN J FASO,8,8,0
Columbia,Germantown-1,U.S. House,19,Reform Party,JOHN J FASO,1,1,0
Columbia,Germantown-2,U.S. House,19,Republican,JOHN J FASO,187,175,12
Columbia,Germantown-2,U.S. House,19,Conservative,JOHN J FASO,33,32,1
Columbia,Germantown-2,U.S. House,19,Independence,JOHN J FASO,7,7,0
Columbia,Germantown-2,U.S. House,19,Reform Party,JOHN J FASO,2,2,0
Columbia,Ghent-1,U.S. House,19,Republican,JOHN J FASO,307,290,17
Columbia,Ghent-1,U.S. House,19,Conservative,JOHN J FASO,52,50,2
Columbia,Ghent-1,U.S. House,19,Independence,JOHN J FASO,22,19,3
Columbia,Ghent-1,U.S. House,19,Reform Party,JOHN J FASO,3,3,0
Columbia,Ghent-2,U.S. House,19,Republican,JOHN J FASO,397,372,25
Columbia,Ghent-2,U.S. House,19,Conservative,JOHN J FASO,70,66,4
Columbia,Ghent-2,U.S. House,19,Independence,JOHN J FASO,26,19,7
Columbia,Ghent-2,U.S. House,19,Reform Party,JOHN J FASO,0,0,0
Columbia,Ghent-3,U.S. House,19,Republican,JOHN J FASO,440,398,42
Columbia,Ghent-3,U.S. House,19,Conservative,JOHN J FASO,79,73,6
Columbia,Ghent-3,U.S. House,19,Independence,JOHN J FASO,34,32,2
Columbia,Ghent-3,U.S. House,19,Reform Party,JOHN J FASO,2,2,0
Columbia,Livingston-1,U.S. House,19,Republican,JOHN J FASO,483,462,21
Columbia,Livingston-1,U.S. House,19,Conservative,JOHN J FASO,69,64,5
Columbia,Livingston-1,U.S. House,19,Independence,JOHN J FASO,27,26,1
Columbia,Livingston-1,U.S. House,19,Reform Party,JOHN J FASO,1,0,1
Columbia,Livingston-2,U.S. House,19,Republican,JOHN J FASO,330,306,24
Columbia,Livingston-2,U.S. House,19,Conservative,JOHN J FASO,48,43,5
Columbia,Livingston-2,U.S. House,19,Independence,JOHN J FASO,18,17,1
Columbia,Livingston-2,U.S. House,19,Reform Party,JOHN J FASO,1,1,0
Columbia,Taghkanic-1,U.S. House,19,Republican,JOHN J FASO,282,264,18
Columbia,Taghkanic-1,U.S. House,19,Reform Party,JOHN J FASO,1,1,0
Columbia,Taghkanic-1,U.S. House,19,Conservative,JOHN J FASO,53,51,2
Columbia,Taghkanic-1,U.S. House,19,Independence,JOHN J FASO,15,13,2
Columbia,Austerlitz-1,U.S. House,19,Republican,JOHN J FASO,179,163,16
Columbia,Austerlitz-1,U.S. House,19,Conservative,JOHN J FASO,21,19,2
Columbia,Austerlitz-1,U.S. House,19,Independence,JOHN J FASO,15,13,2
Columbia,Austerlitz-1,U.S. House,19,Reform Party,JOHN J FASO,2,2,0
Columbia,Austerlitz-2,U.S. House,19,Republican,JOHN J FASO,126,118,8
Columbia,Austerlitz-2,U.S. House,19,Conservative,JOHN J FASO,25,15,10
Columbia,Austerlitz-2,U.S. House,19,Independence,JOHN J FASO,10,8,2
Columbia,Austerlitz-2,U.S. House,19,Reform Party,JOHN J FASO,0,0,0
Columbia,Canaan-1,U.S. House,19,Republican,JOHN J FASO,122,113,9
Columbia,Canaan-1,U.S. House,19,Conservative,JOHN J FASO,30,28,2
Columbia,Canaan-1,U.S. House,19,Independence,JOHN J FASO,20,18,2
Columbia,Canaan-1,U.S. House,19,Reform Party,JOHN J FASO,0,0,0
Columbia,Canaan-2,U.S. House,19,Republican,JOHN J FASO,167,152,15
Columbia,Canaan-2,U.S. House,19,Conservative,JOHN J FASO,23,21,2
Columbia,Canaan-2,U.S. House,19,Independence,JOHN J FASO,11,11,0
Columbia,Canaan-2,U.S. House,19,Reform Party,JOHN J FASO,3,3,0
Columbia,Hillsdale-1,U.S. House,19,Republican,JOHN J FASO,165,154,11
Columbia,Hillsdale-1,U.S. House,19,Conservative,JOHN J FASO,19,18,1
Columbia,Hillsdale-1,U.S. House,19,Independence,JOHN J FASO,18,17,1
Columbia,Hillsdale-1,U.S. House,19,Reform Party,JOHN J FASO,1,0,1
Columbia,Hillsdale-2,U.S. House,19,Republican,JOHN J FASO,145,130,15
Columbia,Hillsdale-2,U.S. House,19,Conservative,JOHN J FASO,21,21,0
Columbia,Hillsdale-2,U.S. House,19,Independence,JOHN J FASO,11,10,1
Columbia,Hillsdale-2,U.S. House,19,Reform Party,JOHN J FASO,0,0,0
Columbia,New Lebanon-1,U.S. House,19,Republican,JOHN J FASO,158,147,11
Columbia,New Lebanon-1,U.S. House,19,Conservative,JOHN J FASO,18,18,0
Columbia,New Lebanon-1,U.S. House,19,Independence,JOHN J FASO,20,18,2
Columbia,New Lebanon-1,U.S. House,19,Reform Party,JOHN J FASO,2,1,1
Columbia,New Lebanon-2,U.S. House,19,Republican,JOHN J FASO,260,240,20
Columbia,New Lebanon-2,U.S. House,19,Conservative,JOHN J FASO,44,39,5
Columbia,New Lebanon-2,U.S. House,19,Independence,JOHN J FASO,19,19,0
Columbia,New Lebanon-2,U.S. House,19,Reform Party,JOHN J FASO,3,3,0
Columbia,Chatham-1,U.S. House,19,Republican,JOHN J FASO,259,242,17
Columbia,Chatham-1,U.S. House,19,Conservative,JOHN J FASO,56,50,6
Columbia,Chatham-1,U.S. House,19,Independence,JOHN J FASO,23,21,2
Columbia,Chatham-1,U.S. House,19,Reform Party,JOHN J FASO,1,1,0
Columbia,Chatham-2,U.S. House,19,Republican,JOHN J FASO,210,198,12
Columbia,Chatham-2,U.S. House,19,Conservative,JOHN J FASO,23,21,2
Columbia,Chatham-2,U.S. House,19,Independence,JOHN J FASO,22,20,2
Columbia,Chatham-2,U.S. House,19,Reform Party,JOHN J FASO,1,1,0
Columbia,Chatham-3,U.S. House,19,Republican,JOHN J FASO,380,340,40
Columbia,Chatham-3,U.S. House,19,Conservative,JOHN J FASO,66,64,2
Columbia,Chatham-3,U.S. House,19,Independence,JOHN J FASO,29,27,2
Columbia,Chatham-3,U.S. House,19,Reform Party,JOHN J FASO,5,5,0
Columbia,Claverack-1,U.S. House,19,Republican,JOHN J FASO,303,277,26
Columbia,Claverack-1,U.S. House,19,Conservative,JOHN J FASO,39,34,5
Columbia,Claverack-1,U.S. House,19,Independence,JOHN J FASO,14,14,0
Columbia,Claverack-1,U.S. House,19,Reform Party,JOHN J FASO,1,1,0
Columbia,Claverack-2,U.S. House,19,Republican,JOHN J FASO,316,286,30
Columbia,Claverack-2,U.S. House,19,Conservative,JOHN J FASO,41,40,1
Columbia,Claverack-2,U.S. House,19,Independence,JOHN J FASO,16,14,2
Columbia,Claverack-2,U.S. House,19,Reform Party,JOHN J FASO,1,1,0
Columbia,Claverack-3,U.S. House,19,Republican,JOHN J FASO,262,237,25
Columbia,Claverack-3,U.S. House,19,Conservative,JOHN J FASO,39,38,1
Columbia,Claverack-3,U.S. House,19,Independence,JOHN J FASO,17,17,0
Columbia,Claverack-3,U.S. House,19,Reform Party,JOHN J FASO,2,2,0
Columbia,Claverack-4,U.S. House,19,Republican,JOHN J FASO,304,281,23
Columbia,Claverack-4,U.S. House,19,Conservative,JOHN J FASO,52,49,3
Columbia,Claverack-4,U.S. House,19,Independence,JOHN J FASO,25,23,2
Columbia,Claverack-4,U.S. House,19,Reform Party,JOHN J FASO,1,1,0
Columbia,Claverack-5,U.S. House,19,Republican,JOHN J FASO,206,195,11
Columbia,Claverack-5,U.S. House,19,Conservative,JOHN J FASO,14,14,0
Columbia,Claverack-5,U.S. House,19,Independence,JOHN J FASO,5,3,2
Columbia,Claverack-5,U.S. House,19,Reform Party,JOHN J FASO,1,1,0
Columbia,Greenport-1,U.S. House,19,Republican,JOHN J FASO,345,318,27
Columbia,Greenport-1,U.S. House,19,Conservative,JOHN J FASO,48,46,2
Columbia,Greenport-1,U.S. House,19,Independence,JOHN J FASO,20,17,3
Columbia,Greenport-1,U.S. House,19,Reform Party,JOHN J FASO,2,2,0
Columbia,Greenport-2,U.S. House,19,Republican,JOHN J FASO,210,198,12
Columbia,Greenport-2,U.S. House,19,Conservative,JOHN J FASO,29,26,3
Columbia,Greenport-2,U.S. House,19,Independence,JOHN J FASO,15,13,2
Columbia,Greenport-2,U.S. House,19,Reform Party,JOHN J FASO,2,2,0
Columbia,Greenport-3,U.S. House,19,Republican,JOHN J FASO,363,325,38
Columbia,Greenport-3,U.S. House,19,Conservative,JOHN J FASO,45,40,5
Columbia,Greenport-3,U.S. House,19,Independence,JOHN J FASO,28,24,4
Columbia,Greenport-3,U.S. House,19,Reform Party,JOHN J FASO,3,2,1
Columbia,Kinderhook-1,U.S. House,19,Republican,JOHN J FASO,219,199,20
Columbia,Kinderhook-1,U.S. House,19,Conservative,JOHN J FASO,38,34,4
Columbia,Kinderhook-1,U.S. House,19,Independence,JOHN J FASO,25,22,3
Columbia,Kinderhook-1,U.S. House,19,Reform Party,JOHN J FASO,1,1,0
Columbia,Kinderhook-2,U.S. House,19,Republican,JOHN J FASO,181,159,22
Columbia,Kinderhook-2,U.S. House,19,Conservative,JOHN J FASO,38,28,10
Columbia,Kinderhook-2,U.S. House,19,Independence,JOHN J FASO,34,33,1
Columbia,Kinderhook-2,U.S. House,19,Reform Party,JOHN J FASO,2,1,1
Columbia,Kinderhook-3,U.S. House,19,Republican,JOHN J FASO,306,276,30
Columbia,Kinderhook-3,U.S. House,19,Conservative,JOHN J FASO,56,53,3
Columbia,Kinderhook-3,U.S. House,19,Independence,JOHN J FASO,22,20,2
Columbia,Kinderhook-3,U.S. House,19,Reform Party,JOHN J FASO,4,4,0
Columbia,Kinderhook-4,U.S. House,19,Republican,JOHN J FASO,269,251,18
Columbia,Kinderhook-4,U.S. House,19,Conservative,JOHN J FASO,54,49,5
Columbia,Kinderhook-4,U.S. House,19,Independence,JOHN J FASO,28,27,1
Columbia,Kinderhook-4,U.S. House,19,Reform Party,JOHN J FASO,3,3,0
Columbia,Kinderhook-5,U.S. House,19,Republican,JOHN J FASO,295,277,18
Columbia,Kinderhook-5,U.S. House,19,Conservative,JOHN J FASO,60,57,3
Columbia,Kinderhook-5,U.S. House,19,Independence,JOHN J FASO,29,26,3
Columbia,Kinderhook-5,U.S. House,19,Reform Party,JOHN J FASO,4,3,1
Columbia,Kinderhook-6,U.S. House,19,Republican,JOHN J FASO,260,246,14
Columbia,Kinderhook-6,U.S. House,19,Conservative,JOHN J FASO,53,48,5
Columbia,Kinderhook-6,U.S. House,19,Independence,JOHN J FASO,27,24,3
Columbia,Kinderhook-6,U.S. House,19,Reform Party,JOHN J FASO,3,3,0
Columbia,Kinderhook-7,U.S. House,19,Republican,JOHN J FASO,316,298,18
Columbia,Kinderhook-7,U.S. House,19,Conservative,JOHN J FASO,62,59,3
Columbia,Kinderhook-7,U.S. House,19,Independence,JOHN J FASO,19,18,1
Columbia,Kinderhook-7,U.S. House,19,Reform Party,JOHN J FASO,0,0,0
Columbia,Kinderhook-8,U.S. House,19,Republican,JOHN J FASO,332,317,15
Columbia,Kinderhook-8,U.S. House,19,Conservative,JOHN J FASO,54,54,0
Columbia,Kinderhook-8,U.S. House,19,Independence,JOHN J FASO,22,19,3
Columbia,Kinderhook-8,U.S. House,19,Reform Party,JOHN J FASO,4,4,0
Columbia,Stockport-1,U.S. House,19,Republican,JOHN J FASO,314,300,14
Columbia,Stockport-1,U.S. House,19,Conservative,JOHN J FASO,40,35,5
Columbia,Stockport-1,U.S. House,19,Independence,JOHN J FASO,24,24,0
Columbia,Stockport-1,U.S. House,19,Reform Party,JOHN J FASO,5,4,1
Columbia,Stockport-2,U.S. House,19,Republican,JOHN J FASO,289,276,13
Columbia,Stockport-2,U.S. House,19,Reform Party,JOHN J FASO,3,2,1
Columbia,Stockport-2,U.S. House,19,Conservative,JOHN J FASO,54,54,0
Columbia,Stockport-2,U.S. House,19,Independence,JOHN J FASO,22,22,0
Columbia,Stuyvesant-1,U.S. House,19,Republican,JOHN J FASO,221,207,14
Columbia,Stuyvesant-1,U.S. House,19,Reform Party,JOHN J FASO,2,2,0
Columbia,Stuyvesant-1,U.S. House,19,Conservative,JOHN J FASO,48,45,3
Columbia,Stuyvesant-1,U.S. House,19,Independence,JOHN J FASO,13,12,1
Columbia,Stuyvesant-2,U.S. House,19,Republican,JOHN J FASO,240,225,15
Columbia,Stuyvesant-2,U.S. House,19,Reform Party,JOHN J FASO,4,3,1
Columbia,Stuyvesant-2,U.S. House,19,Conservative,JOHN J FASO,47,42,5
Columbia,Stuyvesant-2,U.S. House,19,Independence,JOHN J FASO,24,22,2
Columbia,Hudson 1-1,U.S. House,19,Republican,JOHN J FASO,36,32,4
Columbia,Hudson 1-1,U.S. House,19,Conservative,JOHN J FASO,6,4,2
Columbia,Hudson 1-1,U.S. House,19,Independence,JOHN J FASO,4,4,0
Columbia,Hudson 1-1,U.S. House,19,Reform Party,JOHN J FASO,0,0,0
Columbia,Hudson 2-1,U.S. House,19,Republican,JOHN J FASO,57,46,11
Columbia,Hudson 2-1,U.S. House,19,Conservative,JOHN J FASO,9,8,1
Columbia,Hudson 2-1,U.S. House,19,Independence,JOHN J FASO,10,9,1
Columbia,Hudson 2-1,U.S. House,19,Reform Party,JOHN J FASO,0,0,0
Columbia,Hudson 3-1,U.S. House,19,Republican,JOHN J FASO,88,82,6
Columbia,Hudson 3-1,U.S. House,19,Conservative,JOHN J FASO,16,16,0
Columbia,Hudson 3-1,U.S. House,19,Independence,JOHN J FASO,12,10,2
Columbia,Hudson 3-1,U.S. House,19,Reform Party,JOHN J FASO,1,1,0
Columbia,Hudson 4-1,U.S. House,19,Republican,JOHN J FASO,74,51,23
Columbia,Hudson 4-1,U.S. House,19,Conservative,JOHN J FASO,9,5,4
Columbia,Hudson 4-1,U.S. House,19,Independence,JOHN J FASO,13,12,1
Columbia,Hudson 4-1,U.S. House,19,Reform Party,JOHN J FASO,2,1,1
Columbia,Hudson 5-1,U.S. House,19,Republican,JOHN J FASO,151,138,13
Columbia,Hudson 5-1,U.S. House,19,Conservative,JOHN J FASO,23,19,4
Columbia,Hudson 5-1,U.S. House,19,Independence,JOHN J FASO,16,14,2
Columbia,Hudson 5-1,U.S. House,19,Reform Party,JOHN J FASO,2,2,0
Columbia,Hudson 5-2,U.S. House,19,Republican,JOHN J FASO,151,138,13
Columbia,Hudson 5-2,U.S. House,19,Conservative,JOHN J FASO,25,24,1
Columbia,Hudson 5-2,U.S. House,19,Independence,JOHN J FASO,16,14,2
Columbia,Hudson 5-2,U.S. House,19,Reform Party,JOHN J FASO,2,2,0
Columbia,Ancram-1,U.S. House,19,,Scatterings,0,0,0
Columbia,Ancram-2,U.S. House,19,,Scatterings,0,0,0
Columbia,Clermont-1,U.S. House,19,,Scatterings,1,1,0
Columbia,Copake-1,U.S. House,19,,Scatterings,1,0,1
Columbia,Copake-2,U.S. House,19,,Scatterings,2,2,0
Columbia,Gallatin-1,U.S. House,19,,Scatterings,0,0,0
Columbia,Germantown-1,U.S. House,19,,Scatterings,0,0,0
Columbia,Germantown-2,U.S. House,19,,Scatterings,0,0,0
Columbia,Ghent-1,U.S. House,19,,Scatterings,1,0,1
Columbia,Ghent-2,U.S. House,19,,Scatterings,4,2,2
Columbia,Ghent-3,U.S. House,19,,Scatterings,0,0,0
Columbia,Livingston-1,U.S. House,19,,Scatterings,1,1,0
Columbia,Livingston-2,U.S. House,19,,Scatterings,1,1,0
Columbia,Taghkanic-1,U.S. House,19,,Scatterings,3,3,0
Columbia,Austerlitz-1,U.S. House,19,,Scatterings,0,0,0
Columbia,Austerlitz-2,U.S. House,19,,Scatterings,0,0,0
Columbia,Canaan-1,U.S. House,19,,Scatterings,1,1,0
Columbia,Canaan-2,U.S. House,19,,Scatterings,1,1,0
Columbia,Hillsdale-1,U.S. House,19,,Scatterings,0,0,0
Columbia,Hillsdale-2,U.S. House,19,,Scatterings,1,1,0
Columbia,New Lebanon-1,U.S. House,19,,Scatterings,0,0,0
Columbia,New Lebanon-2,U.S. House,19,,Scatterings,1,1,0
Columbia,Chatham-1,U.S. House,19,,Scatterings,1,1,0
Columbia,Chatham-2,U.S. House,19,,Scatterings,0,0,0
Columbia,Chatham-3,U.S. House,19,,Scatterings,1,1,0
Columbia,Claverack-1,U.S. House,19,,Scatterings,1,1,0
Columbia,Claverack-2,U.S. House,19,,Scatterings,1,1,0
Columbia,Claverack-3,U.S. House,19,,Scatterings,1,1,0
Columbia,Claverack-4,U.S. House,19,,Scatterings,2,2,0
Columbia,Claverack-5,U.S. House,19,,Scatterings,0,0,0
Columbia,Greenport-1,U.S. House,19,,Scatterings,0,0,0
Columbia,Greenport-2,U.S. House,19,,Scatterings,0,0,0
Columbia,Greenport-3,U.S. House,19,,Scatterings,0,0,0
Columbia,Kinderhook-1,U.S. House,19,,Scatterings,2,1,1
Columbia,Kinderhook-2,U.S. House,19,,Scatterings,1,0,1
Columbia,Kinderhook-3,U.S. House,19,,Scatterings,0,0,0
Columbia,Kinderhook-4,U.S. House,19,,Scatterings,0,0,0
Columbia,Kinderhook-5,U.S. House,19,,Scatterings,2,2,0
Columbia,Kinderhook-6,U.S. House,19,,Scatterings,0,0,0
Columbia,Kinderhook-7,U.S. House,19,,Scatterings,1,1,0
Columbia,Kinderhook-8,U.S. House,19,,Scatterings,0,0,0
Columbia,Stockport-1,U.S. House,19,,Scatterings,1,1,0
Columbia,Stockport-2,U.S. House,19,,Scatterings,0,0,0
Columbia,Stuyvesant-1,U.S. House,19,,Scatterings,0,0,0
Columbia,Stuyvesant-2,U.S. House,19,,Scatterings,0,0,0
Columbia,Hudson 1-1,U.S. House,19,,Scatterings,1,1,0
Columbia,Hudson 2-1,U.S. House,19,,Scatterings,0,0,0
Columbia,Hudson 3-1,U.S. House,19,,Scatterings,0,0,0
Columbia,Hudson 4-1,U.S. House,19,,Scatterings,0,0,0
Columbia,Hudson 5-1,U.S. House,19,,Scatterings,0,0,0
Columbia,Hudson 5-2,U.S. House,19,,Scatterings,1,1,0
Columbia,Ancram-1,U.S. House,19,,Voids,0,0,0
Columbia,Ancram-2,U.S. House,19,,Voids,2,0,2
Columbia,Clermont-1,U.S. House,19,,Voids,1,1,0
Columbia,Copake-1,U.S. House,19,,Voids,1,0,1
Columbia,Copake-2,U.S. House,19,,Voids,1,0,1
Columbia,Gallatin-1,U.S. House,19,,Voids,0,0,0
Columbia,Germantown-1,U.S. House,19,,Voids,0,0,0
Columbia,Germantown-2,U.S. House,19,,Voids,0,0,0
Columbia,Ghent-1,U.S. House,19,,Voids,1,1,0
Columbia,Ghent-2,U.S. House,19,,Voids,0,0,0
Columbia,Ghent-3,U.S. House,19,,Voids,0,0,0
Columbia,Livingston-1,U.S. House,19,,Voids,1,0,1
Columbia,Livingston-2,U.S. House,19,,Voids,0,0,0
Columbia,Taghkanic-1,U.S. House,19,,Voids,0,0,0
Columbia,Austerlitz-1,U.S. House,19,,Voids,0,0,0
Columbia,Austerlitz-2,U.S. House,19,,Voids,0,0,0
Columbia,Canaan-1,U.S. House,19,,Voids,0,0,0
Columbia,Canaan-2,U.S. House,19,,Voids,0,0,0
Columbia,Hillsdale-1,U.S. House,19,,Voids,0,0,0
Columbia,Hillsdale-2,U.S. House,19,,Voids,0,0,0
Columbia,New Lebanon-1,U.S. House,19,,Voids,0,0,0
Columbia,New Lebanon-2,U.S. House,19,,Voids,1,0,1
Columbia,Chatham-1,U.S. House,19,,Voids,0,0,0
Columbia,Chatham-2,U.S. House,19,,Voids,0,0,0
Columbia,Chatham-3,U.S. House,19,,Voids,0,0,0
Columbia,Claverack-1,U.S. House,19,,Voids,1,0,1
Columbia,Claverack-2,U.S. House,19,,Voids,0,0,0
Columbia,Claverack-3,U.S. House,19,,Voids,0,0,0
Columbia,Claverack-4,U.S. House,19,,Voids,0,0,0
Columbia,Claverack-5,U.S. House,19,,Voids,0,0,0
Columbia,Greenport-1,U.S. House,19,,Voids,0,0,0
Columbia,Greenport-2,U.S. House,19,,Voids,0,0,0
Columbia,Greenport-3,U.S. House,19,,Voids,0,0,0
Columbia,Kinderhook-1,U.S. House,19,,Voids,0,0,0
Columbia,Kinderhook-2,U.S. House,19,,Voids,0,0,0
Columbia,Kinderhook-3,U.S. House,19,,Voids,2,0,2
Columbia,Kinderhook-4,U.S. House,19,,Voids,0,0,0
Columbia,Kinderhook-5,U.S. House,19,,Voids,0,0,0
Columbia,Kinderhook-6,U.S. House,19,,Voids,0,0,0
Columbia,Kinderhook-7,U.S. House,19,,Voids,1,1,0
Columbia,Kinderhook-8,U.S. House,19,,Voids,0,0,0
Columbia,Stockport-1,U.S. House,19,,Voids,0,0,0
Columbia,Stockport-2,U.S. House,19,,Voids,0,0,0
Columbia,Stuyvesant-1,U.S. House,19,,Voids,0,0,0
Columbia,Stuyvesant-2,U.S. House,19,,Voids,0,0,0
Columbia,Hudson 1-1,U.S. House,19,,Voids,0,0,0
Columbia,Hudson 2-1,U.S. House,19,,Voids,0,0,0
Columbia,Hudson 3-1,U.S. House,19,,Voids,0,0,0
Columbia,Hudson 4-1,U.S. House,19,,Voids,1,0,1
Columbia,Hudson 5-1,U.S. House,19,,Voids,0,0,0
Columbia,Hudson 5-2,U.S. House,19,,Voids,0,0,0
Columbia,Ancram-1,U.S. House,19,Democratic,ZEPHYR TEACHOUT,168,131,37
Columbia,Ancram-1,U.S. House,19,Working Families,ZEPHYR TEACHOUT,15,14,1
Columbia,Ancram-2,U.S. House,19,Democratic,ZEPHYR TEACHOUT,134,104,30
Columbia,Ancram-2,U.S. House,19,Working Families,ZEPHYR TEACHOUT,11,9,2
Columbia,Clermont-1,U.S. House,19,Democratic,ZEPHYR TEACHOUT,339,307,32
Columbia,Clermont-1,U.S. House,19,Working Families,ZEPHYR TEACHOUT,34,31,3
Columbia,Copake-1,U.S. House,19,Democratic,ZEPHYR TEACHOUT,373,283,90
Columbia,Copake-1,U.S. House,19,Working Families,ZEPHYR TEACHOUT,34,30,4
Columbia,Copake-2,U.S. House,19,Democratic,ZEPHYR TEACHOUT,311,247,64
Columbia,Copake-2,U.S. House,19,Working Families,ZEPHYR TEACHOUT,33,28,5
Columbia,Gallatin-1,U.S. House,19,Democratic,ZEPHYR TEACHOUT,300,260,40
Columbia,Gallatin-1,U.S. House,19,Working Families,ZEPHYR TEACHOUT,34,29,5
Columbia,Germantown-1,U.S. House,19,Democratic,ZEPHYR TEACHOUT,245,220,25
Columbia,Germantown-1,U.S. House,19,Working Families,ZEPHYR TEACHOUT,31,27,4
Columbia,Germantown-2,U.S. House,19,Democratic,ZEPHYR TEACHOUT,234,203,31
Columbia,Germantown-2,U.S. House,19,Working Families,ZEPHYR TEACHOUT,21,18,3
Columbia,Ghent-1,U.S. House,19,Democratic,ZEPHYR TEACHOUT,384,339,45
Columbia,Ghent-1,U.S. House,19,Working Families,ZEPHYR TEACHOUT,50,46,4
Columbia,Ghent-2,U.S. House,19,Democratic,ZEPHYR TEACHOUT,415,355,60
Columbia,Ghent-2,U.S. House,19,Working Families,ZEPHYR TEACHOUT,50,43,7
Columbia,Ghent-3,U.S. House,19,Democratic,ZEPHYR TEACHOUT,310,248,62
Columbia,Ghent-3,U.S. House,19,Working Families,ZEPHYR TEACHOUT,27,26,1
Columbia,Livingston-1,U.S. House,19,Democratic,ZEPHYR TEACHOUT,289,263,26
Columbia,Livingston-1,U.S. House,19,Working Families,ZEPHYR TEACHOUT,48,39,9
Columbia,Livingston-2,U.S. House,19,Democratic,ZEPHYR TEACHOUT,211,189,22
Columbia,Livingston-2,U.S. House,19,Working Families,ZEPHYR TEACHOUT,29,28,1
Columbia,Taghkanic-1,U.S. House,19,Democratic,ZEPHYR TEACHOUT,286,206,80
Columbia,Taghkanic-1,U.S. House,19,Working Families,ZEPHYR TEACHOUT,24,17,7
Columbia,Austerlitz-1,U.S. House,19,Democratic,ZEPHYR TEACHOUT,266,220,46
Columbia,Austerlitz-1,U.S. House,19,Working Families,ZEPHYR TEACHOUT,26,24,2
Columbia,Austerlitz-2,U.S. House,19,Democratic,ZEPHYR TEACHOUT,265,207,58
Columbia,Austerlitz-2,U.S. House,19,Working Families,ZEPHYR TEACHOUT,22,20,2
Columbia,Canaan-1,U.S. House,19,Democratic,ZEPHYR TEACHOUT,278,237,41
Columbia,Canaan-1,U.S. House,19,Working Families,ZEPHYR TEACHOUT,35,30,5
Columbia,Canaan-2,U.S. House,19,Democratic,ZEPHYR TEACHOUT,207,176,31
Columbia,Canaan-2,U.S. House,19,Working Families,ZEPHYR TEACHOUT,30,30,0
Columbia,Hillsdale-1,U.S. House,19,Democratic,ZEPHYR TEACHOUT,252,208,44
Columbia,Hillsdale-1,U.S. House,19,Working Families,ZEPHYR TEACHOUT,28,22,6
Columbia,Hillsdale-2,U.S. House,19,Democratic,ZEPHYR TEACHOUT,254,210,44
Columbia,Hillsdale-2,U.S. House,19,Working Families,ZEPHYR TEACHOUT,33,31,2
Columbia,New Lebanon-1,U.S. House,19,Democratic,ZEPHYR TEACHOUT,299,262,37
Columbia,New Lebanon-1,U.S. House,19,Working Families,ZEPHYR TEACHOUT,27,27,0
Columbia,New Lebanon-2,U.S. House,19,Democratic,ZEPHYR TEACHOUT,257,225,32
Columbia,New Lebanon-2,U.S. House,19,Working Families,ZEPHYR TEACHOUT,35,33,2
Columbia,Chatham-1,U.S. House,19,Democratic,ZEPHYR TEACHOUT,397,349,48
Columbia,Chatham-1,U.S. House,19,Working Families,ZEPHYR TEACHOUT,53,51,2
Columbia,Chatham-2,U.S. House,19,Democratic,ZEPHYR TEACHOUT,295,261,34
Columbia,Chatham-2,U.S. House,19,Working Families,ZEPHYR TEACHOUT,39,36,3
