county,precinct,office,district,party,candidate,polling_place,absentee_affidavit,votes
Herkimer,Town of German Flatts 2 LD 1,State Assembly,101,IND,Brian D. Miller,14,0,14
Herkimer,Town of German Flatts 3 LD 4,State Assembly,101,IND,Brian D. Miller,29,0,29
Herkimer,Town of German Flatts 4 LD 5,State Assembly,101,IND,Brian D. Miller,3,1,4
Herkimer,Town of German Flatts 5 LD 6,State Assembly,101,IND,Brian D. Miller,4,0,4
Herkimer,Town of German Flatts 6 LD 6,State Assembly,101,IND,Brian D. Miller,11,1,12
Herkimer,Town of German Flatts 7 LD 4,State Assembly,101,IND,Brian D. Miller,3,1,4
Herkimer,Town of German Flatts 8 LD 5,State Assembly,101,IND,Brian D. Miller,8,1,9
Herkimer,Town of German Flatts 9 LD 4,State Assembly,101,IND,Brian D. Miller,8,0,8
Herkimer,Town of German Flatts 10 LD 5,State Assembly,101,IND,Brian D. Miller,10,1,11
Herkimer,Town of German Flatts 11 LD 6,State Assembly,101,IND,Brian D. Miller,22,1,23
Herkimer,Town of German Flatts 12 LD 6,State Assembly,101,IND,Brian D. Miller,17,1,18
Herkimer,Town of German Flatts 13 LD 5,State Assembly,101,IND,Brian D. Miller,15,0,15
Herkimer,Town of German Flatts 14 LD 5,State Assembly,101,IND,Brian D. Miller,10,1,11
Herkimer,Town of Litchfield 1 LD 13,State Assembly,101,IND,Brian D. Miller,26,0,26
Herkimer,Town of Little Falls 1 LD 14,State Assembly,101,IND,Brian D. Miller,18,1,19
Herkimer,Town of Warren 1 LD 7,State Assembly,101,IND,Brian D. Miller,14,1,15
Herkimer,Town of Winfield 1 LD 13,State Assembly,101,IND,Brian D. Miller,19,1,20
Herkimer,Town of Winfield 2 LD 13,State Assembly,101,IND,Brian D. Miller,15,1,16
Herkimer,City of Little Falls Ward 1 1 LD 12,State Assembly,101,CON,Maria E. Kelso,30,0,30
Herkimer,City of Little Falls Ward 2 1 LD 12,State Assembly,101,CON,Maria E. Kelso,30,1,31
Herkimer,City of Little Falls Ward 3 1 LD 12,State Assembly,101,CON,Maria E. Kelso,10,1,11
Herkimer,City of Little Falls Ward 3 2 LD 10,State Assembly,101,CON,Maria E. Kelso,10,0,10
Herkimer,City of Little Falls Ward 4 1 LD 12,State Assembly,101,CON,Maria E. Kelso,18,2,20
Herkimer,Town of Columbia 1 LD 7,State Assembly,101,CON,Maria E. Kelso,38,1,39
Herkimer,Town of Columbia 2 LD 13,State Assembly,101,CON,Maria E. Kelso,18,0,18
Herkimer,Town of German Flatts 1 LD 7,State Assembly,101,CON,Maria E. Kelso,36,7,43
Herkimer,Town of German Flatts 2 LD 1,State Assembly,101,CON,Maria E. Kelso,41,4,45
Herkimer,Town of German Flatts 3 LD 4,State Assembly,101,CON,Maria E. Kelso,63,3,66
Herkimer,Town of German Flatts 4 LD 5,State Assembly,101,CON,Maria E. Kelso,12,1,13
Herkimer,Town of German Flatts 5 LD 6,State Assembly,101,CON,Maria E. Kelso,8,1,9
Herkimer,Town of German Flatts 6 LD 6,State Assembly,101,CON,Maria E. Kelso,29,5,34
Herkimer,Town of German Flatts 7 LD 4,State Assembly,101,CON,Maria E. Kelso,22,3,25
Herkimer,Town of German Flatts 8 LD 5,State Assembly,101,CON,Maria E. Kelso,21,1,22
Herkimer,Town of German Flatts 9 LD 4,State Assembly,101,CON,Maria E. Kelso,17,0,17
Herkimer,Town of German Flatts 10 LD 5,State Assembly,101,CON,Maria E. Kelso,15,0,15
Herkimer,Town of German Flatts 11 LD 6,State Assembly,101,CON,Maria E. Kelso,27,1,28
Herkimer,Town of German Flatts 12 LD 6,State Assembly,101,CON,Maria E. Kelso,16,1,17
Herkimer,Town of German Flatts 13 LD 5,State Assembly,101,CON,Maria E. Kelso,30,1,31
Herkimer,Town of German Flatts 14 LD 5,State Assembly,101,CON,Maria E. Kelso,20,1,21
Herkimer,Town of Litchfield 1 LD 13,State Assembly,101,CON,Maria E. Kelso,53,3,56
Herkimer,Town of Little Falls 1 LD 14,State Assembly,101,CON,Maria E. Kelso,48,3,51
Herkimer,Town of Warren 1 LD 7,State Assembly,101,CON,Maria E. Kelso,44,7,51
Herkimer,Town of Winfield 1 LD 13,State Assembly,101,CON,Maria E. Kelso,42,4,46
Herkimer,Town of Winfield 2 LD 13,State Assembly,101,CON,Maria E. Kelso,39,4,43
Herkimer,City of Little Falls Ward 1 1 LD 12,State Assembly,101,REF,Maria E. Kelso,4,1,5
Herkimer,City of Little Falls Ward 2 1 LD 12,State Assembly,101,REF,Maria E. Kelso,4,0,4
Herkimer,City of Little Falls Ward 3 1 LD 12,State Assembly,101,REF,Maria E. Kelso,3,1,4
Herkimer,City of Little Falls Ward 3 2 LD 10,State Assembly,101,REF,Maria E. Kelso,5,0,5
Herkimer,City of Little Falls Ward 4 1 LD 12,State Assembly,101,REF,Maria E. Kelso,7,1,8
Herkimer,Town of Columbia 1 LD 7,State Assembly,101,REF,Maria E. Kelso,1,0,1
Herkimer,Town of Columbia 2 LD 13,State Assembly,101,REF,Maria E. Kelso,4,0,4
Herkimer,Town of German Flatts 1 LD 7,State Assembly,101,REF,Maria E. Kelso,3,0,3
Herkimer,Town of German Flatts 2 LD 1,State Assembly,101,REF,Maria E. Kelso,2,0,2
Herkimer,Town of German Flatts 3 LD 4,State Assembly,101,REF,Maria E. Kelso,4,0,4
Herkimer,Town of German Flatts 4 LD 5,State Assembly,101,REF,Maria E. Kelso,3,0,3
Herkimer,Town of German Flatts 5 LD 6,State Assembly,101,REF,Maria E. Kelso,1,1,2
Herkimer,Town of German Flatts 6 LD 6,State Assembly,101,REF,Maria E. Kelso,1,0,1
Herkimer,Town of German Flatts 7 LD 4,State Assembly,101,REF,Maria E. Kelso,1,1,2
Herkimer,Town of German Flatts 8 LD 5,State Assembly,101,REF,Maria E. Kelso,4,0,4
Herkimer,Town of German Flatts 9 LD 4,State Assembly,101,REF,Maria E. Kelso,3,0,3
Herkimer,Town of German Flatts 10 LD 5,State Assembly,101,REF,Maria E. Kelso,0,0,0
Herkimer,Town of German Flatts 11 LD 6,State Assembly,101,REF,Maria E. Kelso,3,0,3
Herkimer,Town of German Flatts 12 LD 6,State Assembly,101,REF,Maria E. Kelso,1,1,2
Herkimer,Town of German Flatts 13 LD 5,State Assembly,101,REF,Maria E. Kelso,3,0,3
Herkimer,Town of German Flatts 14 LD 5,State Assembly,101,REF,Maria E. Kelso,0,0,0
Herkimer,Town of Litchfield 1 LD 13,State Assembly,101,REF,Maria E. Kelso,1,0,1
Herkimer,Town of Little Falls 1 LD 14,State Assembly,101,REF,Maria E. Kelso,2,0,2
Herkimer,Town of Warren 1 LD 7,State Assembly,101,REF,Maria E. Kelso,6,1,7
Herkimer,Town of Winfield 1 LD 13,State Assembly,101,REF,Maria E. Kelso,9,0,9
Herkimer,Town of Winfield 2 LD 13,State Assembly,101,REF,Maria E. Kelso,6,0,6
Herkimer,City of Little Falls Ward 1 1 LD 12,State Assembly,101,,Write-ins,,,0
Herkimer,City of Little Falls Ward 2 1 LD 12,State Assembly,101,,Write-ins,,,1
Herkimer,City of Little Falls Ward 3 1 LD 12,State Assembly,101,,Write-ins,,,0
Herkimer,City of Little Falls Ward 3 2 LD 10,State Assembly,101,,Write-ins,,,1
Herkimer,City of Little Falls Ward 4 1 LD 12,State Assembly,101,,Write-ins,,,0
Herkimer,Town of Columbia 1 LD 7,State Assembly,101,,Write-ins,,,0
Herkimer,Town of Columbia 2 LD 13,State Assembly,101,,Write-ins,,,0
Herkimer,Town of German Flatts 1 LD 7,State Assembly,101,,Write-ins,,,1
Herkimer,Town of German Flatts 2 LD 1,State Assembly,101,,Write-ins,,,0
Herkimer,Town of German Flatts 3 LD 4,State Assembly,101,,Write-ins,,,1
Herkimer,Town of German Flatts 4 LD 5,State Assembly,101,,Write-ins,,,0
Herkimer,Town of German Flatts 5 LD 6,State Assembly,101,,Write-ins,,,0
Herkimer,Town of German Flatts 6 LD 6,State Assembly,101,,Write-ins,,,0
Herkimer,Town of German Flatts 7 LD 4,State Assembly,101,,Write-ins,,,0
Herkimer,Town of German Flatts 8 LD 5,State Assembly,101,,Write-ins,,,0
Herkimer,Town of German Flatts 9 LD 4,State Assembly,101,,Write-ins,,,0
Herkimer,Town of German Flatts 10 LD 5,State Assembly,101,,Write-ins,,,0
Herkimer,Town of German Flatts 11 LD 6,State Assembly,101,,Write-ins,,,0
Herkimer,Town of German Flatts 12 LD 6,State Assembly,101,,Write-ins,,,0
Herkimer,Town of German Flatts 13 LD 5,State Assembly,101,,Write-ins,,,0
Herkimer,Town of German Flatts 14 LD 5,State Assembly,101,,Write-ins,,,0
Herkimer,Town of Litchfield 1 LD 13,State Assembly,101,,Write-ins,,,0
Herkimer,Town of Little Falls 1 LD 14,State Assembly,101,,Write-ins,,,1
Herkimer,Town of Warren 1 LD 7,State Assembly,101,,Write-ins,,,0
Herkimer,Town of Winfield 1 LD 13,State Assembly,101,,Write-ins,,,0
Herkimer,Town of Winfield 2 LD 13,State Assembly,101,,Write-ins,,,0
Herkimer,City of Little Falls Ward 1 1 LD 12,State Assembly,101,,Void,,,0
Herkimer,City of Little Falls Ward 2 1 LD 12,State Assembly,101,,Void,,,2
Herkimer,City of Little Falls Ward 3 1 LD 12,State Assembly,101,,Void,,,0
Herkimer,City of Little Falls Ward 3 2 LD 10,State Assembly,101,,Void,,,0
Herkimer,City of Little Falls Ward 4 1 LD 12,State Assembly,101,,Void,,,0
Herkimer,Town of Columbia 1 LD 7,State Assembly,101,,Void,,,0
Herkimer,Town of Columbia 2 LD 13,State Assembly,101,,Void,,,0
Herkimer,Town of German Flatts 1 LD 7,State Assembly,101,,Void,,,0
Herkimer,Town of German Flatts 2 LD 1,State Assembly,101,,Void,,,0
Herkimer,Town of German Flatts 3 LD 4,State Assembly,101,,Void,,,0
Herkimer,Town of German Flatts 4 LD 5,State Assembly,101,,Void,,,0
Herkimer,Town of German Flatts 5 LD 6,State Assembly,101,,Void,,,0
Herkimer,Town of German Flatts 6 LD 6,State Assembly,101,,Void,,,1
Herkimer,Town of German Flatts 7 LD 4,State Assembly,101,,Void,,,0
Herkimer,Town of German Flatts 8 LD 5,State Assembly,101,,Void,,,0
Herkimer,Town of German Flatts 9 LD 4,State Assembly,101,,Void,,,0
Herkimer,Town of German Flatts 10 LD 5,State Assembly,101,,Void,,,0
Herkimer,Town of German Flatts 11 LD 6,State Assembly,101,,Void,,,0
Herkimer,Town of German Flatts 12 LD 6,State Assembly,101,,Void,,,1
Herkimer,Town of German Flatts 13 LD 5,State Assembly,101,,Void,,,0
Herkimer,Town of German Flatts 14 LD 5,State Assembly,101,,Void,,,1
Herkimer,Town of Litchfield 1 LD 13,State Assembly,101,,Void,,,0
Herkimer,Town of Little Falls 1 LD 14,State Assembly,101,,Void,,,0
Herkimer,Town of Warren 1 LD 7,State Assembly,101,,Void,,,0
Herkimer,Town of Winfield 1 LD 13,State Assembly,101,,Void,,,1
Herkimer,Town of Winfield 2 LD 13,State Assembly,101,,Void,,,0
Herkimer,City of Little Falls Ward 1 1 LD 12,State Assembly,101,,Blanks,,,82
Herkimer,City of Little Falls Ward 2 1 LD 12,State Assembly,101,,Blanks,,,85
Herkimer,City of Little Falls Ward 3 1 LD 12,State Assembly,101,,Blanks,,,19
Herkimer,City of Little Falls Ward 3 2 LD 10,State Assembly,101,,Blanks,,,40
Herkimer,City of Little Falls Ward 4 1 LD 12,State Assembly,101,,Blanks,,,63
Herkimer,Town of Columbia 1 LD 7,State Assembly,101,,Blanks,,,106
Herkimer,Town of Columbia 2 LD 13,State Assembly,101,,Blanks,,,38
Herkimer,Town of German Flatts 1 LD 7,State Assembly,101,,Blanks,,,89
Herkimer,Town of German Flatts 2 LD 1,State Assembly,101,,Blanks,,,65
Herkimer,Town of German Flatts 3 LD 4,State Assembly,101,,Blanks,,,87
Herkimer,Town of German Flatts 4 LD 5,State Assembly,101,,Blanks,,,34
Herkimer,Town of German Flatts 5 LD 6,State Assembly,101,,Blanks,,,17
Herkimer,Town of German Flatts 6 LD 6,State Assembly,101,,Blanks,,,45
Herkimer,Town of German Flatts 7 LD 4,State Assembly,101,,Blanks,,,56
Herkimer,Town of German Flatts 8 LD 5,State Assembly,101,,Blanks,,,47
Herkimer,Town of German Flatts 9 LD 4,State Assembly,101,,Blanks,,,68
Herkimer,Town of German Flatts 10 LD 5,State Assembly,101,,Blanks,,,34
Herkimer,Town of German Flatts 11 LD 6,State Assembly,101,,Blanks,,,76
Herkimer,Town of German Flatts 12 LD 6,State Assembly,101,,Blanks,,,56
Herkimer,Town of German Flatts 13 LD 5,State Assembly,101,,Blanks,,,85
Herkimer,Town of German Flatts 14 LD 5,State Assembly,101,,Blanks,,,61
Herkimer,Town of Litchfield 1 LD 13,State Assembly,101,,Blanks,,,90
Herkimer,Town of Little Falls 1 LD 14,State Assembly,101,,Blanks,,,174
Herkimer,Town of Warren 1 LD 7,State Assembly,101,,Blanks,,,69
Herkimer,Town of Winfield 1 LD 13,State Assembly,101,,Blanks,,,60
Herkimer,Town of Winfield 2 LD 13,State Assembly,101,,Blanks,,,46
Herkimer,Town of Danube 1 LD 14,State Assembly,118,REP,Marc W. Butler,259,15,274
Herkimer,Town of Fairfield 1 LD 16,State Assembly,118,REP,Marc W. Butler,444,39,483
Herkimer,Town of Herkimer 1 LD 2,State Assembly,118,REP,Marc W. Butler,442,54,496
Herkimer,Town of Herkimer 2 LD 2,State Assembly,118,REP,Marc W. Butler,140,28,168
Herkimer,Town of Herkimer 3 LD 2,State Assembly,118,REP,Marc W. Butler,121,12,133
Herkimer,Town of Herkimer 4 LD 2,State Assembly,118,REP,Marc W. Butler,124,25,149
Herkimer,Town of Herkimer 5 LD 1,State Assembly,118,REP,Marc W. Butler,246,13,259
Herkimer,Town of Herkimer 6 LD 3,State Assembly,118,REP,Marc W. Butler,434,34,468
Herkimer,Town of Herkimer 7 LD 3,State Assembly,118,REP,Marc W. Butler,205,8,213
Herkimer,Town of Herkimer 8 LD 1,State Assembly,118,REP,Marc W. Butler,180,16,196
Herkimer,Town of Herkimer 9 LD 3,State Assembly,118,REP,Marc W. Butler,243,34,277
Herkimer,Town of Manheim 1 LD 10,State Assembly,118,REP,Marc W. Butler,106,9,115
Herkimer,Town of Manheim 2 LD 10,State Assembly,118,REP,Marc W. Butler,461,25,486
Herkimer,Town of Manheim 3 LD 10,State Assembly,118,REP,Marc W. Butler,167,11,178
Herkimer,Town of Newport 1 LD 17,State Assembly,118,REP,Marc W. Butler,607,36,643
Herkimer,Town of Norway 1 LD 16,State Assembly,118,REP,Marc W. Butler,214,11,225
Herkimer,Town of Ohio 1 LD 15,State Assembly,118,REP,Marc W. Butler,321,19,340
Herkimer,Town of Russia 1 LD 17,State Assembly,118,REP,Marc W. Butler,380,33,413
Herkimer,Town of Russia 2 LD 15,State Assembly,118,REP,Marc W. Butler,210,12,222
Herkimer,Town of Russia 3 LD 17,State Assembly,118,REP,Marc W. Butler,94,5,99
Herkimer,Town of Salisbury 1 LD 16,State Assembly,118,REP,Marc W. Butler,424,30,454
Herkimer,Town of Schuyler 1 LD 11,State Assembly,118,REP,Marc W. Butler,200,16,216
Herkimer,Town of Schuyler 2 LD 11,State Assembly,118,REP,Marc W. Butler,350,19,369
Herkimer,Town of Schuyler 3 LD 11,State Assembly,118,REP,Marc W. Butler,259,17,276
Herkimer,Town of Stark 1 LD 14,State Assembly,118,REP,Marc W. Butler,197,12,209
Herkimer,Town of Webb 1 LD 15,State Assembly,118,REP,Marc W. Butler,540,111,651
Herkimer,Town of Webb 2 LD 15,State Assembly,118,REP,Marc W. Butler,110,30,140
Herkimer,Town of Danube 1 LD 14,State Assembly,118,CON,Marc W. Butler,29,3,32
Herkimer,Town of Fairfield 1 LD 16,State Assembly,118,CON,Marc W. Butler,36,3,39
Herkimer,Town of Herkimer 1 LD 2,State Assembly,118,CON,Marc W. Butler,34,3,37
Herkimer,Town of Herkimer 2 LD 2,State Assembly,118,CON,Marc W. Butler,6,9,15
Herkimer,Town of Herkimer 3 LD 2,State Assembly,118,CON,Marc W. Butler,13,3,16
Herkimer,Town of Herkimer 4 LD 2,State Assembly,118,CON,Marc W. Butler,21,2,23
Herkimer,Town of Herkimer 5 LD 1,State Assembly,118,CON,Marc W. Butler,23,1,24
Herkimer,Town of Herkimer 6 LD 3,State Assembly,118,CON,Marc W. Butler,39,2,41
Herkimer,Town of Herkimer 7 LD 3,State Assembly,118,CON,Marc W. Butler,21,2,23
Herkimer,Town of Herkimer 8 LD 1,State Assembly,118,CON,Marc W. Butler,23,2,25
Herkimer,Town of Herkimer 9 LD 3,State Assembly,118,CON,Marc W. Butler,21,8,29
Herkimer,Town of Manheim 1 LD 10,State Assembly,118,CON,Marc W. Butler,6,0,6
Herkimer,Town of Manheim 2 LD 10,State Assembly,118,CON,Marc W. Butler,49,6,55
Herkimer,Town of Manheim 3 LD 10,State Assembly,118,CON,Marc W. Butler,25,1,26
Herkimer,Town of Newport 1 LD 17,State Assembly,118,CON,Marc W. Butler,58,1,59
Herkimer,Town of Norway 1 LD 16,State Assembly,118,CON,Marc W. Butler,20,1,21
Herkimer,Town of Ohio 1 LD 15,State Assembly,118,CON,Marc W. Butler,29,0,29
Herkimer,Town of Russia 1 LD 17,State Assembly,118,CON,Marc W. Butler,43,5,48
Herkimer,Town of Russia 2 LD 15,State Assembly,118,CON,Marc W. Butler,23,1,24
Herkimer,Town of Russia 3 LD 17,State Assembly,118,CON,Marc W. Butler,11,1,12
Herkimer,Town of Salisbury 1 LD 16,State Assembly,118,CON,Marc W. Butler,49,1,50
Herkimer,Town of Schuyler 1 LD 11,State Assembly,118,CON,Marc W. Butler,24,1,25
Herkimer,Town of Schuyler 2 LD 11,State Assembly,118,CON,Marc W. Butler,41,2,43
Herkimer,Town of Schuyler 3 LD 11,State Assembly,118,CON,Marc W. Butler,38,2,40
Herkimer,Town of Stark 1 LD 14,State Assembly,118,CON,Marc W. Butler,24,0,24
Herkimer,Town of Webb 1 LD 15,State Assembly,118,CON,Marc W. Butler,44,5,49
Herkimer,Town of Webb 2 LD 15,State Assembly,118,CON,Marc W. Butler,13,7,20
Herkimer,Town of Danube 1 LD 14,State Assembly,118,IND,Marc W. Butler,25,0,25
Herkimer,Town of Fairfield 1 LD 16,State Assembly,118,IND,Marc W. Butler,30,6,36
Herkimer,Town of Herkimer 1 LD 2,State Assembly,118,IND,Marc W. Butler,25,1,26
Herkimer,Town of Herkimer 2 LD 2,State Assembly,118,IND,Marc W. Butler,15,4,19
Herkimer,Town of Herkimer 3 LD 2,State Assembly,118,IND,Marc W. Butler,13,1,14
Herkimer,Town of Herkimer 4 LD 2,State Assembly,118,IND,Marc W. Butler,11,1,12
Herkimer,Town of Herkimer 5 LD 1,State Assembly,118,IND,Marc W. Butler,21,3,24
Herkimer,Town of Herkimer 6 LD 3,State Assembly,118,IND,Marc W. Butler,48,2,50
Herkimer,Town of Herkimer 7 LD 3,State Assembly,118,IND,Marc W. Butler,18,2,20
Herkimer,Town of Herkimer 8 LD 1,State Assembly,118,IND,Marc W. Butler,13,2,15
Herkimer,Town of Herkimer 9 LD 3,State Assembly,118,IND,Marc W. Butler,21,1,22
Herkimer,Town of Manheim 1 LD 10,State Assembly,118,IND,Marc W. Butler,3,0,3
Herkimer,Town of Manheim 2 LD 10,State Assembly,118,IND,Marc W. Butler,38,2,40
Herkimer,Town of Manheim 3 LD 10,State Assembly,118,IND,Marc W. Butler,18,1,19
Herkimer,Town of Newport 1 LD 17,State Assembly,118,IND,Marc W. Butler,47,3,50
Herkimer,Town of Norway 1 LD 16,State Assembly,118,IND,Marc W. Butler,12,1,13
Herkimer,Town of Ohio 1 LD 15,State Assembly,118,IND,Marc W. Butler,16,2,18
Herkimer,Town of Russia 1 LD 17,State Assembly,118,IND,Marc W. Butler,27,3,30
Herkimer,Town of Russia 2 LD 15,State Assembly,118,IND,Marc W. Butler,21,0,21
Herkimer,Town of Russia 3 LD 17,State Assembly,118,IND,Marc W. Butler,7,0,7
Herkimer,Town of Salisbury 1 LD 16,State Assembly,118,IND,Marc W. Butler,30,4,34
Herkimer,Town of Schuyler 1 LD 11,State Assembly,118,IND,Marc W. Butler,18,1,19
Herkimer,Town of Schuyler 2 LD 11,State Assembly,118,IND,Marc W. Butler,21,3,24
Herkimer,Town of Schuyler 3 LD 11,State Assembly,118,IND,Marc W. Butler,20,0,20
Herkimer,Town of Stark 1 LD 14,State Assembly,118,IND,Marc W. Butler,16,1,17
Herkimer,Town of Webb 1 LD 15,State Assembly,118,IND,Marc W. Butler,60,9,69
Herkimer,Town of Webb 2 LD 15,State Assembly,118,IND,Marc W. Butler,6,0,6
Herkimer,Town of Danube 1 LD 14,State Assembly,118,REF,Marc W. Butler,11,0,11
Herkimer,Town of Fairfield 1 LD 16,State Assembly,118,REF,Marc W. Butler,7,1,8
Herkimer,Town of Herkimer 1 LD 2,State Assembly,118,REF,Marc W. Butler,8,2,10
Herkimer,Town of Herkimer 2 LD 2,State Assembly,118,REF,Marc W. Butler,5,1,6
Herkimer,Town of Herkimer 3 LD 2,State Assembly,118,REF,Marc W. Butler,4,0,4
Herkimer,Town of Herkimer 4 LD 2,State Assembly,118,REF,Marc W. Butler,3,0,3
Herkimer,Town of Herkimer 5 LD 1,State Assembly,118,REF,Marc W. Butler,8,0,8
Herkimer,Town of Herkimer 6 LD 3,State Assembly,118,REF,Marc W. Butler,12,0,12
Herkimer,Town of Herkimer 7 LD 3,State Assembly,118,REF,Marc W. Butler,8,0,8
Herkimer,Town of Herkimer 8 LD 1,State Assembly,118,REF,Marc W. Butler,3,0,3
Herkimer,Town of Herkimer 9 LD 3,State Assembly,118,REF,Marc W. Butler,5,0,5
Herkimer,Town of Manheim 1 LD 10,State Assembly,118,REF,Marc W. Butler,0,0,0
Herkimer,Town of Manheim 2 LD 10,State Assembly,118,REF,Marc W. Butler,4,0,4
Herkimer,Town of Manheim 3 LD 10,State Assembly,118,REF,Marc W. Butler,8,0,8
Herkimer,Town of Newport 1 LD 17,State Assembly,118,REF,Marc W. Butler,10,0,10
Herkimer,Town of Norway 1 LD 16,State Assembly,118,REF,Marc W. Butler,2,0,2
Herkimer,Town of Ohio 1 LD 15,State Assembly,118,REF,Marc W. Butler,3,0,3
Herkimer,Town of Russia 1 LD 17,State Assembly,118,REF,Marc W. Butler,2,0,2
Herkimer,Town of Russia 2 LD 15,State Assembly,118,REF,Marc W. Butler,1,0,1
Herkimer,Town of Russia 3 LD 17,State Assembly,118,REF,Marc W. Butler,3,0,3
Herkimer,Town of Salisbury 1 LD 16,State Assembly,118,REF,Marc W. Butler,6,0,6
Herkimer,Town of Schuyler 1 LD 11,State Assembly,118,REF,Marc W. Butler,9,1,10
Herkimer,Town of Schuyler 2 LD 11,State Assembly,118,REF,Marc W. Butler,6,1,7
Herkimer,Town of Schuyler 3 LD 11,State Assembly,118,REF,Marc W. Butler,5,0,5
Herkimer,Town of Stark 1 LD 14,State Assembly,118,REF,Marc W. Butler,5,1,6
Herkimer,Town of Webb 1 LD 15,State Assembly,118,REF,Marc W. Butler,9,2,11
Herkimer,Town of Webb 2 LD 15,State Assembly,118,REF,Marc W. Butler,1,0,1
Herkimer,Town of Danube 1 LD 14,State Assembly,118,,Write-ins,,,0
Herkimer,Town of Fairfield 1 LD 16,State Assembly,118,,Write-ins,,,5
Herkimer,Town of Herkimer 1 LD 2,State Assembly,118,,Write-ins,,,1
Herkimer,Town of Herkimer 2 LD 2,State Assembly,118,,Write-ins,,,1
Herkimer,Town of Herkimer 3 LD 2,State Assembly,118,,Write-ins,,,1
Herkimer,Town of Herkimer 4 LD 2,State Assembly,118,,Write-ins,,,0
Herkimer,Town of Herkimer 5 LD 1,State Assembly,118,,Write-ins,,,0
Herkimer,Town of Herkimer 6 LD 3,State Assembly,118,,Write-ins,,,3
Herkimer,Town of Herkimer 7 LD 3,State Assembly,118,,Write-ins,,,1
Herkimer,Town of Herkimer 8 LD 1,State Assembly,118,,Write-ins,,,2
Herkimer,Town of Herkimer 9 LD 3,State Assembly,118,,Write-ins,,,4
Herkimer,Town of Manheim 1 LD 10,State Assembly,118,,Write-ins,,,0
Herkimer,Town of Manheim 2 LD 10,State Assembly,118,,Write-ins,,,4
Herkimer,Town of Manheim 3 LD 10,State Assembly,118,,Write-ins,,,1
Herkimer,Town of Newport 1 LD 17,State Assembly,118,,Write-ins,,,11
Herkimer,Town of Norway 1 LD 16,State Assembly,118,,Write-ins,,,0
Herkimer,Town of Ohio 1 LD 15,State Assembly,118,,Write-ins,,,2
Herkimer,Town of Russia 1 LD 17,State Assembly,118,,Write-ins,,,6
Herkimer,Town of Russia 2 LD 15,State Assembly,118,,Write-ins,,,3
Herkimer,Town of Russia 3 LD 17,State Assembly,118,,Write-ins,,,3
Herkimer,Town of Salisbury 1 LD 16,State Assembly,118,,Write-ins,,,0
