county,precinct,office,district,candidate,party,votes,,
Clinton,Peru 004,State Senate,45,Elizabeth Little,IDC,82,,
Clinton,Plattsburgh 001,State Senate,45,Elizabeth Little,IDC,50,,
Clinton,Plattsburgh 002,State Senate,45,Elizabeth Little,IDC,69,,
Clinton,Plattsburgh 003,State Senate,45,Elizabeth Little,IDC,62,,
Clinton,Plattsburgh 004,State Senate,45,Elizabeth Little,IDC,66,,
Clinton,Plattsburgh 005,State Senate,45,Elizabeth Little,IDC,48,,
Clinton,Plattsburgh 006,State Senate,45,Elizabeth Little,IDC,85,,
Clinton,Plattsburgh 007,State Senate,45,Elizabeth Little,IDC,51,,
Clinton,Saranac 001,State Senate,45,Elizabeth Little,IDC,53,,
Clinton,Saranac 002,State Senate,45,Elizabeth Little,IDC,29,,
Clinton,Saranac 003,State Senate,45,Elizabeth Little,IDC,29,,
Clinton,Schuyler Falls 001,State Senate,45,Elizabeth Little,IDC,34,,
Clinton,Schuyler Falls 002,State Senate,45,Elizabeth Little,IDC,79,,
Clinton,Schuyler Falls 003,State Senate,45,Elizabeth Little,IDC,62,,
Clinton,,State Senate,45,Elizabeth Little,IDC,2621,,
Clinton,Altona 001,State Senate,45,Stephen Ruzbacki,GRN,36,,
Clinton,Altona 002,State Senate,45,Stephen Ruzbacki,GRN,71,,
Clinton,Ausable 001,State Senate,45,Stephen Ruzbacki,GRN,41,,
Clinton,Ausable 002,State Senate,45,Stephen Ruzbacki,GRN,47,,
Clinton,Beekmantown 001,State Senate,45,Stephen Ruzbacki,GRN,43,,
Clinton,Beekmantown 002,State Senate,45,Stephen Ruzbacki,GRN,58,,
Clinton,Beekmantown 003,State Senate,45,Stephen Ruzbacki,GRN,98,,
Clinton,Beekmantown 004,State Senate,45,Stephen Ruzbacki,GRN,64,,
Clinton,Black Brook 001,State Senate,45,Stephen Ruzbacki,GRN,29,,
Clinton,Black Brook 002,State Senate,45,Stephen Ruzbacki,GRN,15,,
Clinton,Champlain 001,State Senate,45,Stephen Ruzbacki,GRN,78,,
Clinton,Champlain 002,State Senate,45,Stephen Ruzbacki,GRN,59,,
Clinton,Champlain 003,State Senate,45,Stephen Ruzbacki,GRN,66,,
Clinton,Chazy 001,State Senate,45,Stephen Ruzbacki,GRN,67,,
Clinton,Chazy 002,State Senate,45,Stephen Ruzbacki,GRN,99,,
Clinton,City of Plattsburgh W1D1,State Senate,45,Stephen Ruzbacki,GRN,35,,
Clinton,City of Plattsburgh W1P2,State Senate,45,Stephen Ruzbacki,GRN,113,,
Clinton,City of Plattsburgh W1P3,State Senate,45,Stephen Ruzbacki,GRN,7,,
Clinton,City of Plattsburgh W2D1,State Senate,45,Stephen Ruzbacki,GRN,61,,
Clinton,City of Plattsburgh W2D2,State Senate,45,Stephen Ruzbacki,GRN,78,,
Clinton,City of Plattsburgh W3D1,State Senate,45,Stephen Ruzbacki,GRN,69,,
Clinton,City of Plattsburgh W3D2,State Senate,45,Stephen Ruzbacki,GRN,88,,
Clinton,City of Plattsburgh W4D1,State Senate,45,Stephen Ruzbacki,GRN,128,,
Clinton,City of Plattsburgh W4D2,State Senate,45,Stephen Ruzbacki,GRN,74,,
Clinton,City of Plattsburgh W5D1,State Senate,45,Stephen Ruzbacki,GRN,68,,
Clinton,City of Plattsburgh W5D2,State Senate,45,Stephen Ruzbacki,GRN,117,,
Clinton,City of Plattsburgh W6D1,State Senate,45,Stephen Ruzbacki,GRN,115,,
Clinton,City of Plattsburgh W6D2,State Senate,45,Stephen Ruzbacki,GRN,66,,
Clinton,Clinton 001,State Senate,45,Stephen Ruzbacki,GRN,26,,
Clinton,Dannemora 001,State Senate,45,Stephen Ruzbacki,GRN,16,,
Clinton,Dannemora 002,State Senate,45,Stephen Ruzbacki,GRN,44,,
Clinton,Dannemora 003,State Senate,45,Stephen Ruzbacki,GRN,35,,
Clinton,Ellenburg 001,State Senate,45,Stephen Ruzbacki,GRN,23,,
Clinton,Ellenburg 002,State Senate,45,Stephen Ruzbacki,GRN,27,,
Clinton,Ellenburg 003,State Senate,45,Stephen Ruzbacki,GRN,18,,
Clinton,Mooers 001,State Senate,45,Stephen Ruzbacki,GRN,81,,
Clinton,Mooers 002,State Senate,45,Stephen Ruzbacki,GRN,37,,
Clinton,Peru 001,State Senate,45,Stephen Ruzbacki,GRN,50,,
Clinton,Peru 002,State Senate,45,Stephen Ruzbacki,GRN,55,,
Clinton,Peru 003,State Senate,45,Stephen Ruzbacki,GRN,40,,
Clinton,Peru 004,State Senate,45,Stephen Ruzbacki,GRN,92,,
Clinton,Plattsburgh 001,State Senate,45,Stephen Ruzbacki,GRN,44,,
Clinton,Plattsburgh 002,State Senate,45,Stephen Ruzbacki,GRN,75,,
Clinton,Plattsburgh 003,State Senate,45,Stephen Ruzbacki,GRN,86,,
Clinton,Plattsburgh 004,State Senate,45,Stephen Ruzbacki,GRN,68,,
Clinton,Plattsburgh 005,State Senate,45,Stephen Ruzbacki,GRN,52,,
Clinton,Plattsburgh 006,State Senate,45,Stephen Ruzbacki,GRN,109,,
Clinton,Plattsburgh 007,State Senate,45,Stephen Ruzbacki,GRN,65,,
Clinton,Saranac 001,State Senate,45,Stephen Ruzbacki,GRN,75,,
Clinton,Saranac 002,State Senate,45,Stephen Ruzbacki,GRN,59,,
Clinton,Saranac 003,State Senate,45,Stephen Ruzbacki,GRN,40,,
Clinton,Schuyler Falls 001,State Senate,45,Stephen Ruzbacki,GRN,34,,
Clinton,Schuyler Falls 002,State Senate,45,Stephen Ruzbacki,GRN,59,,
Clinton,Schuyler Falls 003,State Senate,45,Stephen Ruzbacki,GRN,66,,
Clinton,,State Senate,45,Stephen Ruzbacki,GRN,3266,,
Clinton,Altona 001,State Senate,45,Scattering,,0,,
Clinton,Altona 002,State Senate,45,Scattering,,1,,
Clinton,Ausable 001,State Senate,45,Scattering,,1,,
Clinton,Ausable 002,State Senate,45,Scattering,,0,,
Clinton,Beekmantown 001,State Senate,45,Scattering,,0,,
Clinton,Beekmantown 002,State Senate,45,Scattering,,0,,
Clinton,Beekmantown 003,State Senate,45,Scattering,,1,,
Clinton,Beekmantown 004,State Senate,45,Scattering,,0,,
Clinton,Black Brook 001,State Senate,45,Scattering,,0,,
Clinton,Black Brook 002,State Senate,45,Scattering,,0,,
Clinton,Champlain 001,State Senate,45,Scattering,,0,,
Clinton,Champlain 002,State Senate,45,Scattering,,0,,
Clinton,Champlain 003,State Senate,45,Scattering,,0,,
Clinton,Chazy 001,State Senate,45,Scattering,,0,,
Clinton,Chazy 002,State Senate,45,Scattering,,0,,
Clinton,City of Plattsburgh W1D1,State Senate,45,Scattering,,0,,
Clinton,City of Plattsburgh W1P2,State Senate,45,Scattering,,1,,
Clinton,City of Plattsburgh W1P3,State Senate,45,Scattering,,0,,
Clinton,City of Plattsburgh W2D1,State Senate,45,Scattering,,0,,
Clinton,City of Plattsburgh W2D2,State Senate,45,Scattering,,0,,
Clinton,City of Plattsburgh W3D1,State Senate,45,Scattering,,2,,
Clinton,City of Plattsburgh W3D2,State Senate,45,Scattering,,0,,
Clinton,City of Plattsburgh W4D1,State Senate,45,Scattering,,2,,
Clinton,City of Plattsburgh W4D2,State Senate,45,Scattering,,1,,
Clinton,City of Plattsburgh W5D1,State Senate,45,Scattering,,0,,
Clinton,City of Plattsburgh W5D2,State Senate,45,Scattering,,3,,
Clinton,City of Plattsburgh W6D1,State Senate,45,Scattering,,0,,
Clinton,City of Plattsburgh W6D2,State Senate,45,Scattering,,1,,
Clinton,Clinton 001,State Senate,45,Scattering,,0,,
Clinton,Dannemora 001,State Senate,45,Scattering,,0,,
Clinton,Dannemora 002,State Senate,45,Scattering,,0,,
Clinton,Dannemora 003,State Senate,45,Scattering,,0,,
Clinton,Ellenburg 001,State Senate,45,Scattering,,0,,
Clinton,Ellenburg 002,State Senate,45,Scattering,,0,,
Clinton,Ellenburg 003,State Senate,45,Scattering,,0,,
Clinton,Mooers 001,State Senate,45,Scattering,,0,,
Clinton,Mooers 002,State Senate,45,Scattering,,0,,
Clinton,Peru 001,State Senate,45,Scattering,,1,,
Clinton,Peru 002,State Senate,45,Scattering,,0,,
Clinton,Peru 003,State Senate,45,Scattering,,1,,
Clinton,Peru 004,State Senate,45,Scattering,,0,,
Clinton,Plattsburgh 001,State Senate,45,Scattering,,0,,
Clinton,Plattsburgh 002,State Senate,45,Scattering,,1,,
Clinton,Plattsburgh 003,State Senate,45,Scattering,,0,,
Clinton,Plattsburgh 004,State Senate,45,Scattering,,0,,
Clinton,Plattsburgh 005,State Senate,45,Scattering,,3,,
Clinton,Plattsburgh 006,State Senate,45,Scattering,,0,,
Clinton,Plattsburgh 007,State Senate,45,Scattering,,0,,
Clinton,Saranac 001,State Senate,45,Scattering,,0,,
Clinton,Saranac 002,State Senate,45,Scattering,,1,,
Clinton,Saranac 003,State Senate,45,Scattering,,0,,
Clinton,Schuyler Falls 001,State Senate,45,Scattering,,0,,
Clinton,Schuyler Falls 002,State Senate,45,Scattering,,1,,
Clinton,Schuyler Falls 003,State Senate,45,Scattering,,1,,
Clinton,,State Senate,45,Scattering,,22,,
Clinton,Altona 001,State Senate,45,Void,,0,,
Clinton,Altona 002,State Senate,45,Void,,,,
Clinton,Ausable 001,State Senate,45,Void,,,,
Clinton,Ausable 002,State Senate,45,Void,,,,
Clinton,Beekmantown 001,State Senate,45,Void,,,,
Clinton,Beekmantown 002,State Senate,45,Void,,,,
Clinton,Beekmantown 003,State Senate,45,Void,,,,
Clinton,Beekmantown 004,State Senate,45,Void,,,,
Clinton,Black Brook 001,State Senate,45,Void,,,,
Clinton,Black Brook 002,State Senate,45,Void,,,,
Clinton,Champlain 001,State Senate,45,Void,,,,
Clinton,Champlain 002,State Senate,45,Void,,,,
Clinton,Champlain 003,State Senate,45,Void,,,,
Clinton,Chazy 001,State Senate,45,Void,,,,
Clinton,Chazy 002,State Senate,45,Void,,,,
Clinton,City of Plattsburgh W1D1,State Senate,45,Void,,,,
Clinton,City of Plattsburgh W1P2,State Senate,45,Void,,,,
Clinton,City of Plattsburgh W1P3,State Senate,45,Void,,,,
Clinton,City of Plattsburgh W2D1,State Senate,45,Void,,,,
Clinton,City of Plattsburgh W2D2,State Senate,45,Void,,,,
Clinton,City of Plattsburgh W3D1,State Senate,45,Void,,,,
Clinton,City of Plattsburgh W3D2,State Senate,45,Void,,,,
Clinton,City of Plattsburgh W4D1,State Senate,45,Void,,,,
Clinton,City of Plattsburgh W4D2,State Senate,45,Void,,,,
Clinton,City of Plattsburgh W5D1,State Senate,45,Void,,,,
Clinton,City of Plattsburgh W5D2,State Senate,45,Void,,,,
Clinton,City of Plattsburgh W6D1,State Senate,45,Void,,,,
Clinton,City of Plattsburgh W6D2,State Senate,45,Void,,,,
Clinton,Clinton 001,State Senate,45,Void,,0,,
Clinton,Dannemora 001,State Senate,45,Void,,,,
Clinton,Dannemora 002,State Senate,45,Void,,,,
Clinton,Dannemora 003,State Senate,45,Void,,,,
Clinton,Ellenburg 001,State Senate,45,Void,,,,
Clinton,Ellenburg 002,State Senate,45,Void,,,,
Clinton,Ellenburg 003,State Senate,45,Void,,,,
Clinton,Mooers 001,State Senate,45,Void,,,,
Clinton,Mooers 002,State Senate,45,Void,,,,
Clinton,Peru 001,State Senate,45,Void,,,,
Clinton,Peru 002,State Senate,45,Void,,,,
Clinton,Peru 003,State Senate,45,Void,,1,,
Clinton,Peru 004,State Senate,45,Void,,,,
Clinton,Plattsburgh 001,State Senate,45,Void,,,,
Clinton,Plattsburgh 002,State Senate,45,Void,,,,
Clinton,Plattsburgh 003,State Senate,45,Void,,,,
Clinton,Plattsburgh 004,State Senate,45,Void,,,,
Clinton,Plattsburgh 005,State Senate,45,Void,,1,,
Clinton,Plattsburgh 006,State Senate,45,Void,,,,
Clinton,Plattsburgh 007,State Senate,45,Void,,,,
Clinton,Saranac 001,State Senate,45,Void,,,,
Clinton,Saranac 002,State Senate,45,Void,,,,
Clinton,Saranac 003,State Senate,45,Void,,,,
Clinton,Schuyler Falls 001,State Senate,45,Void,,,,
Clinton,Schuyler Falls 002,State Senate,45,Void,,,,
Clinton,Schuyler Falls 003,State Senate,45,Void,,,,
Clinton,,State Senate,45,Void,,2,,
Clinton,Altona 001,State Senate,45,Blank,,70,,
Clinton,Altona 002,State Senate,45,Blank,,92,,
Clinton,Ausable 001,State Senate,45,Blank,,103,,
Clinton,Ausable 002,State Senate,45,Blank,,87,,
Clinton,Beekmantown 001,State Senate,45,Blank,,101,,
Clinton,Beekmantown 002,State Senate,45,Blank,,90,,
Clinton,Beekmantown 003,State Senate,45,Blank,,155,,
Clinton,Beekmantown 004,State Senate,45,Blank,,112,,
Clinton,Black Brook 001,State Senate,45,Blank,,93,,
Clinton,Black Brook 002,State Senate,45,Blank,,38,,
Clinton,Champlain 001,State Senate,45,Blank,,149,,
Clinton,Champlain 002,State Senate,45,Blank,,144,,
Clinton,Champlain 003,State Senate,45,Blank,,130,,
Clinton,Chazy 001,State Senate,45,Blank,,1134,,
Clinton,Chazy 002,State Senate,45,Blank,,1065,,
Clinton,City of Plattsburgh W1D1,State Senate,45,Blank,,59,,
Clinton,City of Plattsburgh W1P2,State Senate,45,Blank,,307,,
Clinton,City of Plattsburgh W1P3,State Senate,45,Blank,,9,,
Clinton,City of Plattsburgh W2D1,State Senate,45,Blank,,90,,
Clinton,City of Plattsburgh W2D2,State Senate,45,Blank,,60,,
Clinton,City of Plattsburgh W3D1,State Senate,45,Blank,,128,,
Clinton,City of Plattsburgh W3D2,State Senate,45,Blank,,148,,
Clinton,City of Plattsburgh W4D1,State Senate,45,Blank,,147,,
Clinton,City of Plattsburgh W4D2,State Senate,45,Blank,,123,,
Clinton,City of Plattsburgh W5D1,State Senate,45,Blank,,101,,
Clinton,City of Plattsburgh W5D2,State Senate,45,Blank,,166,,
Clinton,City of Plattsburgh W6D1,State Senate,45,Blank,,106,,
Clinton,City of Plattsburgh W6D2,State Senate,45,Blank,,86,,
Clinton,Clinton 001,State Senate,45,Blank,,74,,
Clinton,Dannemora 001,State Senate,45,Blank,,34,,
Clinton,Dannemora 002,State Senate,45,Blank,,66,,
Clinton,Dannemora 003,State Senate,45,Blank,,40,,
Clinton,Ellenburg 001,State Senate,45,Blank,,64,,
Clinton,Ellenburg 002,State Senate,45,Blank,,73,,
Clinton,Ellenburg 003,State Senate,45,Blank,,25,,
Clinton,Mooers 001,State Senate,45,Blank,,140,,
Clinton,Mooers 002,State Senate,45,Blank,,71,,
Clinton,Peru 001,State Senate,45,Blank,,91,,
Clinton,Peru 002,State Senate,45,Blank,,116,,
Clinton,Peru 003,State Senate,45,Blank,,56,,
Clinton,Peru 004,State Senate,45,Blank,,137,,
Clinton,Plattsburgh 001,State Senate,45,Blank,,91,,
Clinton,Plattsburgh 002,State Senate,45,Blank,,181,,
Clinton,Plattsburgh 003,State Senate,45,Blank,,127,,
Clinton,Plattsburgh 004,State Senate,45,Blank,,129,,
Clinton,Plattsburgh 005,State Senate,45,Blank,,92,,
Clinton,Plattsburgh 006,State Senate,45,Blank,,209,,
Clinton,Plattsburgh 007,State Senate,45,Blank,,135,,
Clinton,Saranac 001,State Senate,45,Blank,,155,,
Clinton,Saranac 002,State Senate,45,Blank,,87,,
Clinton,Saranac 003,State Senate,45,Blank,,61,,
Clinton,Schuyler Falls 001,State Senate,45,Blank,,100,,
Clinton,Schuyler Falls 002,State Senate,45,Blank,,116,,
Clinton,Schuyler Falls 003,State Senate,45,Blank,,118,,
Clinton,,State Senate,45,Blank,,7681,,
Clinton,Altona 001,State Assembly,115,Billy Jones,DEM,174,,
Clinton,Altona 002,State Assembly,115,Billy Jones,DEM,232,,
Clinton,Ausable 001,State Assembly,115,Billy Jones,DEM,208,,
Clinton,Ausable 002,State Assembly,115,Billy Jones,DEM,229,,
Clinton,Beekmantown 001,State Assembly,115,Billy Jones,DEM,230,,
Clinton,Beekmantown 002,State Assembly,115,Billy Jones,DEM,246,,
Clinton,Beekmantown 003,State Assembly,115,Billy Jones,DEM,378,,
Clinton,Beekmantown 004,State Assembly,115,Billy Jones,DEM,278,,
Clinton,Black Brook 001,State Assembly,115,Billy Jones,DEM,147,,
Clinton,Black Brook 002,State Assembly,115,Billy Jones,DEM,79,,
Clinton,Champlain 001,State Assembly,115,Billy Jones,DEM,347,,
Clinton,Champlain 002,State Assembly,115,Billy Jones,DEM,325,,
Clinton,Champlain 003,State Assembly,115,Billy Jones,DEM,342,,
Clinton,Chazy 001,State Assembly,115,Billy Jones,DEM,418,,
Clinton,Chazy 002,State Assembly,115,Billy Jones,DEM,402,,
Clinton,City of Plattsburgh W1D1,State Assembly,115,Billy Jones,DEM,143,,
Clinton,City of Plattsburgh W1P2,State Assembly,115,Billy Jones,DEM,544,,
Clinton,City of Plattsburgh W1P3,State Assembly,115,Billy Jones,DEM,31,,
Clinton,City of Plattsburgh W2D1,State Assembly,115,Billy Jones,DEM,242,,
Clinton,City of Plattsburgh W2D2,State Assembly,115,Billy Jones,DEM,160,,
Clinton,City of Plattsburgh W3D1,State Assembly,115,Billy Jones,DEM,336,,
Clinton,City of Plattsburgh W3D2,State Assembly,115,Billy Jones,DEM,371,,
Clinton,City of Plattsburgh W4D1,State Assembly,115,Billy Jones,DEM,440,,
Clinton,City of Plattsburgh W4D2,State Assembly,115,Billy Jones,DEM,366,,
Clinton,City of Plattsburgh W5D1,State Assembly,115,Billy Jones,DEM,240,,
Clinton,City of Plattsburgh W5D2,State Assembly,115,Billy Jones,DEM,439,,
Clinton,City of Plattsburgh W6D1,State Assembly,115,Billy Jones,DEM,292,,
Clinton,City of Plattsburgh W6D2,State Assembly,115,Billy Jones,DEM,198,,
Clinton,Clinton 001,State Assembly,115,Billy Jones,DEM,148,,
Clinton,Dannemora 001,State Assembly,115,Billy Jones,DEM,80,,
Clinton,Dannemora 002,State Assembly,115,Billy Jones,DEM,204,,
Clinton,Dannemora 003,State Assembly,115,Billy Jones,DEM,148,,
Clinton,Ellenburg 001,State Assembly,115,Billy Jones,DEM,158,,
Clinton,Ellenburg 002,State Assembly,115,Billy Jones,DEM,175,,
Clinton,Ellenburg 003,State Assembly,115,Billy Jones,DEM,69,,
Clinton,Mooers 001,State Assembly,115,Billy Jones,DEM,374,,
Clinton,Mooers 002,State Assembly,115,Billy Jones,DEM,217,,
Clinton,Peru 001,State Assembly,115,Billy Jones,DEM,267,,
Clinton,Peru 002,State Assembly,115,Billy Jones,DEM,320,,
Clinton,Peru 003,State Assembly,115,Billy Jones,DEM,170,,
Clinton,Peru 004,State Assembly,115,Billy Jones,DEM,436,,
Clinton,Plattsburgh 001,State Assembly,115,Billy Jones,DEM,237,,
Clinton,Plattsburgh 002,State Assembly,115,Billy Jones,DEM,351,,
Clinton,Plattsburgh 003,State Assembly,115,Billy Jones,DEM,365,,
Clinton,Plattsburgh 004,State Assembly,115,Billy Jones,DEM,326,,
Clinton,Plattsburgh 005,State Assembly,115,Billy Jones,DEM,230,,
Clinton,Plattsburgh 006,State Assembly,115,Billy Jones,DEM,539,,
Clinton,Plattsburgh 007,State Assembly,115,Billy Jones,DEM,258,,
Clinton,Saranac 001,State Assembly,115,Billy Jones,DEM,351,,
Clinton,Saranac 002,State Assembly,115,Billy Jones,DEM,270,,
Clinton,Saranac 003,State Assembly,115,Billy Jones,DEM,182,,
Clinton,Schuyler Falls 001,State Assembly,115,Billy Jones,DEM,205,,
Clinton,Schuyler Falls 002,State Assembly,115,Billy Jones,DEM,315,,
Clinton,Schuyler Falls 003,State Assembly,115,Billy Jones,DEM,297,,
Clinton,,State Assembly,115,Billy Jones,DEM,14529,,
Clinton,Altona 001,State Assembly,115,Billy Jones,WOR,17,,
Clinton,Altona 002,State Assembly,115,Billy Jones,WOR,27,,
Clinton,Ausable 001,State Assembly,115,Billy Jones,WOR,23,,
Clinton,Ausable 002,State Assembly,115,Billy Jones,WOR,24,,
Clinton,Beekmantown 001,State Assembly,115,Billy Jones,WOR,23,,
Clinton,Beekmantown 002,State Assembly,115,Billy Jones,WOR,24,,
Clinton,Beekmantown 003,State Assembly,115,Billy Jones,WOR,42,,
Clinton,Beekmantown 004,State Assembly,115,Billy Jones,WOR,27,,
Clinton,Black Brook 001,State Assembly,115,Billy Jones,WOR,20,,
Clinton,Black Brook 002,State Assembly,115,Billy Jones,WOR,13,,
Clinton,Champlain 001,State Assembly,115,Billy Jones,WOR,26,,
Clinton,Champlain 002,State Assembly,115,Billy Jones,WOR,26,,
Clinton,Champlain 003,State Assembly,115,Billy Jones,WOR,41,,
Clinton,Chazy 001,State Assembly,115,Billy Jones,WOR,29,,
Clinton,Chazy 002,State Assembly,115,Billy Jones,WOR,45,,
Clinton,City of Plattsburgh W1D1,State Assembly,115,Billy Jones,WOR,8,,
Clinton,City of Plattsburgh W1P2,State Assembly,115,Billy Jones,WOR,30,,
Clinton,City of Plattsburgh W1P3,State Assembly,115,Billy Jones,WOR,1,,
Clinton,City of Plattsburgh W2D1,State Assembly,115,Billy Jones,WOR,33,,
Clinton,City of Plattsburgh W2D2,State Assembly,115,Billy Jones,WOR,16,,
Clinton,City of Plattsburgh W3D1,State Assembly,115,Billy Jones,WOR,22,,
Clinton,City of Plattsburgh W3D2,State Assembly,115,Billy Jones,WOR,32,,
Clinton,City of Plattsburgh W4D1,State Assembly,115,Billy Jones,WOR,41,,
Clinton,City of Plattsburgh W4D2,State Assembly,115,Billy Jones,WOR,33,,
Clinton,City of Plattsburgh W5D1,State Assembly,115,Billy Jones,WOR,22,,
Clinton,City of Plattsburgh W5D2,State Assembly,115,Billy Jones,WOR,33,,
Clinton,City of Plattsburgh W6D1,State Assembly,115,Billy Jones,WOR,25,,
Clinton,City of Plattsburgh W6D2,State Assembly,115,Billy Jones,WOR,20,,
Clinton,Clinton 001,State Assembly,115,Billy Jones,WOR,17,,
Clinton,Dannemora 001,State Assembly,115,Billy Jones,WOR,6,,
Clinton,Dannemora 002,State Assembly,115,Billy Jones,WOR,17,,
Clinton,Dannemora 003,State Assembly,115,Billy Jones,WOR,20,,
Clinton,Ellenburg 001,State Assembly,115,Billy Jones,WOR,13,,
Clinton,Ellenburg 002,State Assembly,115,Billy Jones,WOR,14,,
Clinton,Ellenburg 003,State Assembly,115,Billy Jones,WOR,4,,
Clinton,Mooers 001,State Assembly,115,Billy Jones,WOR,32,,
Clinton,Mooers 002,State Assembly,115,Billy Jones,WOR,23,,
Clinton,Peru 001,State Assembly,115,Billy Jones,WOR,22,,
Clinton,Peru 002,State Assembly,115,Billy Jones,WOR,39,,
Clinton,Peru 003,State Assembly,115,Billy Jones,WOR,23,,
Clinton,Peru 004,State Assembly,115,Billy Jones,WOR,31,,
Clinton,Plattsburgh 001,State Assembly,115,Billy Jones,WOR,22,,
Clinton,Plattsburgh 002,State Assembly,115,Billy Jones,WOR,40,,
Clinton,Plattsburgh 003,State Assembly,115,Billy Jones,WOR,32,,
Clinton,Plattsburgh 004,State Assembly,115,Billy Jones,WOR,39,,
Clinton,Plattsburgh 005,State Assembly,115,Billy Jones,WOR,30,,
Clinton,Plattsburgh 006,State Assembly,115,Billy Jones,WOR,41,,
Clinton,Plattsburgh 007,State Assembly,115,Billy Jones,WOR,42,,
Clinton,Saranac 001,State Assembly,115,Billy Jones,WOR,38,,
Clinton,Saranac 002,State Assembly,115,Billy Jones,WOR,22,,
Clinton,Saranac 003,State Assembly,115,Billy Jones,WOR,19,,
Clinton,Schuyler Falls 001,State Assembly,115,Billy Jones,WOR,31,,
Clinton,Schuyler Falls 002,State Assembly,115,Billy Jones,WOR,25,,
Clinton,Schuyler Falls 003,State Assembly,115,Billy Jones,WOR,26,,
Clinton,,State Assembly,115,Billy Jones,WOR,1391,,
Clinton,Altona 001,State Assembly,115,Billy Jones,WEP,2,,
Clinton,Altona 002,State Assembly,115,Billy Jones,WEP,3,,
Clinton,Ausable 001,State Assembly,115,Billy Jones,WEP,5,,
Clinton,Ausable 002,State Assembly,115,Billy Jones,WEP,5,,
Clinton,Beekmantown 001,State Assembly,115,Billy Jones,WEP,5,,
Clinton,Beekmantown 002,State Assembly,115,Billy Jones,WEP,5,,
Clinton,Beekmantown 003,State Assembly,115,Billy Jones,WEP,8,,
Clinton,Beekmantown 004,State Assembly,115,Billy Jones,WEP,6,,
Clinton,Black Brook 001,State Assembly,115,Billy Jones,WEP,2,,
Clinton,Black Brook 002,State Assembly,115,Billy Jones,WEP,4,,
Clinton,Champlain 001,State Assembly,115,Billy Jones,WEP,7,,
Clinton,Champlain 002,State Assembly,115,Billy Jones,WEP,6,,
Clinton,Champlain 003,State Assembly,115,Billy Jones,WEP,8,,
Clinton,Chazy 001,State Assembly,115,Billy Jones,WEP,8,,
Clinton,Chazy 002,State Assembly,115,Billy Jones,WEP,8,,
Clinton,City of Plattsburgh W1D1,State Assembly,115,Billy Jones,WEP,4,,
Clinton,City of Plattsburgh W1P2,State Assembly,115,Billy Jones,WEP,7,,
Clinton,City of Plattsburgh W1P3,State Assembly,115,Billy Jones,WEP,0,,
Clinton,City of Plattsburgh W2D1,State Assembly,115,Billy Jones,WEP,4,,
Clinton,City of Plattsburgh W2D2,State Assembly,115,Billy Jones,WEP,5,,
Clinton,City of Plattsburgh W3D1,State Assembly,115,Billy Jones,WEP,5,,
Clinton,City of Plattsburgh W3D2,State Assembly,115,Billy Jones,WEP,9,,
Clinton,City of Plattsburgh W4D1,State Assembly,115,Billy Jones,WEP,15,,
Clinton,City of Plattsburgh W4D2,State Assembly,115,Billy Jones,WEP,7,,
Clinton,City of Plattsburgh W5D1,State Assembly,115,Billy Jones,WEP,9,,
Clinton,City of Plattsburgh W5D2,State Assembly,115,Billy Jones,WEP,18,,
Clinton,City of Plattsburgh W6D1,State Assembly,115,Billy Jones,WEP,13,,
Clinton,City of Plattsburgh W6D2,State Assembly,115,Billy Jones,WEP,3,,
Clinton,Clinton 001,State Assembly,115,Billy Jones,WEP,4,,
Clinton,Dannemora 001,State Assembly,115,Billy Jones,WEP,1,,
Clinton,Dannemora 002,State Assembly,115,Billy Jones,WEP,4,,
Clinton,Dannemora 003,State Assembly,115,Billy Jones,WEP,4,,
Clinton,Ellenburg 001,State Assembly,115,Billy Jones,WEP,5,,
Clinton,Ellenburg 002,State Assembly,115,Billy Jones,WEP,1,,
Clinton,Ellenburg 003,State Assembly,115,Billy Jones,WEP,1,,
Clinton,Mooers 001,State Assembly,115,Billy Jones,WEP,4,,
Clinton,Mooers 002,State Assembly,115,Billy Jones,WEP,8,,
Clinton,Peru 001,State Assembly,115,Billy Jones,WEP,3,,
Clinton,Peru 002,State Assembly,115,Billy Jones,WEP,9,,
Clinton,Peru 003,State Assembly,115,Billy Jones,WEP,1,,
Clinton,Peru 004,State Assembly,115,Billy Jones,WEP,5,,
Clinton,Plattsburgh 001,State Assembly,115,Billy Jones,WEP,2,,
Clinton,Plattsburgh 002,State Assembly,115,Billy Jones,WEP,7,,
Clinton,Plattsburgh 003,State Assembly,115,Billy Jones,WEP,10,,
Clinton,Plattsburgh 004,State Assembly,115,Billy Jones,WEP,7,,
Clinton,Plattsburgh 005,State Assembly,115,Billy Jones,WEP,9,,
Clinton,Plattsburgh 006,State Assembly,115,Billy Jones,WEP,12,,
Clinton,Plattsburgh 007,State Assembly,115,Billy Jones,WEP,5,,
Clinton,Saranac 001,State Assembly,115,Billy Jones,WEP,3,,
Clinton,Saranac 002,State Assembly,115,Billy Jones,WEP,4,,
Clinton,Saranac 003,State Assembly,115,Billy Jones,WEP,5,,
Clinton,Schuyler Falls 001,State Assembly,115,Billy Jones,WEP,3,,
Clinton,Schuyler Falls 002,State Assembly,115,Billy Jones,WEP,12,,
Clinton,Schuyler Falls 003,State Assembly,115,Billy Jones,WEP,8,,
