county,precinct,office,district,candidate,party,election_day,early_voting,absentee,votes
Chenango,NORWICH TOWN 1 ,State Assembly,121,Joe Angelino,REP,399,72,31,502
Chenango,NORWICH TOWN 2 ,State Assembly,121,Joe Angelino,REP,345,85,40,470
Chenango,OTSELIC 1 ,State Assembly,121,Joe Angelino,REP,195,7,11,213
Chenango,OXFORD 1 ,State Assembly,121,Joe Angelino,REP,489,45,49,583
Chenango,OXFORD 2 ,State Assembly,121,Joe Angelino,REP,322,31,28,381
Chenango,PHARSALIA 1 ,State Assembly,121,Joe Angelino,REP,130,4,5,139
Chenango,PLYMOUTH 1 ,State Assembly,121,Joe Angelino,REP,408,32,25,465
Chenango,PRESTON 1 ,State Assembly,121,Joe Angelino,REP,233,10,18,261
Chenango,SHERBURNE 1 ,State Assembly,121,Joe Angelino,REP,398,18,34,450
Chenango,SHERBURNE 2 ,State Assembly,121,Joe Angelino,REP,448,33,33,514
Chenango,SMITHVILLE 1 ,State Assembly,121,Joe Angelino,REP,341,17,17,375
Chenango,SMYRNA 1 ,State Assembly,121,Joe Angelino,REP,302,9,24,335
Chenango,CITY OF NORWICH WARD 1 ,State Assembly,121,Joe Angelino,CON,33,7,5,45
Chenango,CITY OF NORWICH WARD 2 ,State Assembly,121,Joe Angelino,CON,15,7,7,29
Chenango,CITY OF NORWICH WARD 3 ,State Assembly,121,Joe Angelino,CON,36,3,5,44
Chenango,CITY OF NORWICH WARD 4 ,State Assembly,121,Joe Angelino,CON,10,0,6,16
Chenango,CITY OF NORWICH WARD 5 ,State Assembly,121,Joe Angelino,CON,21,7,4,32
Chenango,CITY OF NORWICH WARD 6 ,State Assembly,121,Joe Angelino,CON,21,2,4,27
Chenango,AFTON 1 ,State Assembly,121,Joe Angelino,CON,83,3,7,93
Chenango,BAINBRIDGE 1 ,State Assembly,121,Joe Angelino,CON,107,3,6,116
Chenango,COLUMBUS 1 ,State Assembly,121,Joe Angelino,CON,24,1,2,27
Chenango,COVENTRY 1 ,State Assembly,121,Joe Angelino,CON,37,1,1,39
Chenango,GREENE 1 ,State Assembly,121,Joe Angelino,CON,93,5,10,108
Chenango,GREENE 2 ,State Assembly,121,Joe Angelino,CON,67,2,6,75
Chenango,GUILFORD 1 ,State Assembly,121,Joe Angelino,CON,67,5,12,84
Chenango,MCDONOUGH 1 ,State Assembly,121,Joe Angelino,CON,21,2,2,25
Chenango,NEW BERLIN 1 ,State Assembly,121,Joe Angelino,CON,80,11,14,105
Chenango,NORTH NORWICH 1 ,State Assembly,121,Joe Angelino,CON,43,5,2,50
Chenango,NORWICH TOWN 1 ,State Assembly,121,Joe Angelino,CON,35,11,10,56
Chenango,NORWICH TOWN 2 ,State Assembly,121,Joe Angelino,CON,37,12,3,52
Chenango,OTSELIC 1 ,State Assembly,121,Joe Angelino,CON,24,0,1,25
Chenango,OXFORD 1 ,State Assembly,121,Joe Angelino,CON,44,8,8,60
Chenango,OXFORD 2 ,State Assembly,121,Joe Angelino,CON,27,2,2,31
Chenango,PHARSALIA 1 ,State Assembly,121,Joe Angelino,CON,19,1,2,22
Chenango,PLYMOUTH 1 ,State Assembly,121,Joe Angelino,CON,42,2,3,47
Chenango,PRESTON 1 ,State Assembly,121,Joe Angelino,CON,25,0,2,27
Chenango,SHERBURNE 1 ,State Assembly,121,Joe Angelino,CON,58,3,7,68
Chenango,SHERBURNE 2 ,State Assembly,121,Joe Angelino,CON,68,6,5,79
Chenango,SMITHVILLE 1 ,State Assembly,121,Joe Angelino,CON,54,5,4,63
Chenango,SMYRNA 1 ,State Assembly,121,Joe Angelino,CON,33,1,3,37
Chenango,CITY OF NORWICH WARD 1 ,State Assembly,121,Write-ins,,4,1,0,5
Chenango,CITY OF NORWICH WARD 2 ,State Assembly,121,Write-ins,,1,0,1,2
Chenango,CITY OF NORWICH WARD 3 ,State Assembly,121,Write-ins,,6,0,0,6
Chenango,CITY OF NORWICH WARD 4 ,State Assembly,121,Write-ins,,3,0,1,4
Chenango,CITY OF NORWICH WARD 5 ,State Assembly,121,Write-ins,,0,1,0,1
Chenango,CITY OF NORWICH WARD 6 ,State Assembly,121,Write-ins,,3,0,0,3
Chenango,AFTON 1 ,State Assembly,121,Write-ins,,3,0,1,4
Chenango,BAINBRIDGE 1 ,State Assembly,121,Write-ins,,2,1,1,4
Chenango,COLUMBUS 1 ,State Assembly,121,Write-ins,,1,0,0,1
Chenango,COVENTRY 1 ,State Assembly,121,Write-ins,,0,0,1,1
Chenango,GREENE 1 ,State Assembly,121,Write-ins,,1,0,0,1
Chenango,GREENE 2 ,State Assembly,121,Write-ins,,4,0,1,5
Chenango,GUILFORD 1 ,State Assembly,121,Write-ins,,6,1,0,7
Chenango,MCDONOUGH 1 ,State Assembly,121,Write-ins,,1,1,0,2
Chenango,NEW BERLIN 1 ,State Assembly,121,Write-ins,,1,3,0,4
Chenango,NORTH NORWICH 1 ,State Assembly,121,Write-ins,,0,3,0,3
Chenango,NORWICH TOWN 1 ,State Assembly,121,Write-ins,,0,3,1,4
Chenango,NORWICH TOWN 2 ,State Assembly,121,Write-ins,,1,1,0,2
Chenango,OTSELIC 1 ,State Assembly,121,Write-ins,,1,0,0,1
Chenango,OXFORD 1 ,State Assembly,121,Write-ins,,1,1,0,2
Chenango,OXFORD 2 ,State Assembly,121,Write-ins,,0,1,0,1
Chenango,PHARSALIA 1 ,State Assembly,121,Write-ins,,0,0,0,0
Chenango,PLYMOUTH 1 ,State Assembly,121,Write-ins,,1,0,1,2
Chenango,PRESTON 1 ,State Assembly,121,Write-ins,,0,3,0,3
Chenango,SHERBURNE 1 ,State Assembly,121,Write-ins,,5,1,0,6
Chenango,SHERBURNE 2 ,State Assembly,121,Write-ins,,0,1,1,2
Chenango,SMITHVILLE 1 ,State Assembly,121,Write-ins,,0,0,2,2
Chenango,SMYRNA 1 ,State Assembly,121,Write-ins,,1,0,2,3
Chenango,CITY OF NORWICH WARD 1 ,State Assembly,121,Void,,0,0,1,1
Chenango,CITY OF NORWICH WARD 2 ,State Assembly,121,Void,,0,0,0,0
Chenango,CITY OF NORWICH WARD 3 ,State Assembly,121,Void,,0,0,0,0
Chenango,CITY OF NORWICH WARD 4 ,State Assembly,121,Void,,0,0,0,0
Chenango,CITY OF NORWICH WARD 5 ,State Assembly,121,Void,,0,0,0,0
Chenango,CITY OF NORWICH WARD 6 ,State Assembly,121,Void,,0,0,0,0
Chenango,AFTON 1 ,State Assembly,121,Void,,0,0,0,0
Chenango,BAINBRIDGE 1 ,State Assembly,121,Void,,0,0,0,0
Chenango,COLUMBUS 1 ,State Assembly,121,Void,,0,0,0,0
Chenango,COVENTRY 1 ,State Assembly,121,Void,,0,0,0,0
Chenango,GREENE 1 ,State Assembly,121,Void,,0,0,0,0
Chenango,GREENE 2 ,State Assembly,121,Void,,0,0,0,0
Chenango,GUILFORD 1 ,State Assembly,121,Void,,0,0,0,0
Chenango,MCDONOUGH 1 ,State Assembly,121,Void,,0,0,0,0
Chenango,NEW BERLIN 1 ,State Assembly,121,Void,,0,0,0,0
Chenango,NORTH NORWICH 1 ,State Assembly,121,Void,,0,0,0,0
Chenango,NORWICH TOWN 1 ,State Assembly,121,Void,,0,0,0,0
Chenango,NORWICH TOWN 2 ,State Assembly,121,Void,,0,0,0,0
Chenango,OTSELIC 1 ,State Assembly,121,Void,,0,0,0,0
Chenango,OXFORD 1 ,State Assembly,121,Void,,0,0,0,0
Chenango,OXFORD 2 ,State Assembly,121,Void,,0,0,0,0
Chenango,PHARSALIA 1 ,State Assembly,121,Void,,0,0,0,0
Chenango,PLYMOUTH 1 ,State Assembly,121,Void,,0,0,0,0
Chenango,PRESTON 1 ,State Assembly,121,Void,,0,0,0,0
Chenango,SHERBURNE 1 ,State Assembly,121,Void,,0,0,0,0
Chenango,SHERBURNE 2 ,State Assembly,121,Void,,0,0,0,0
Chenango,SMITHVILLE 1 ,State Assembly,121,Void,,0,0,0,0
Chenango,SMYRNA 1 ,State Assembly,121,Void,,0,0,0,0
Chenango,CITY OF NORWICH WARD 1 ,State Assembly,121,Blanks,,62,48,16,126
Chenango,CITY OF NORWICH WARD 2 ,State Assembly,121,Blanks,,42,29,8,79
Chenango,CITY OF NORWICH WARD 3 ,State Assembly,121,Blanks,,66,50,14,130
Chenango,CITY OF NORWICH WARD 4 ,State Assembly,121,Blanks,,20,4,5,29
Chenango,CITY OF NORWICH WARD 5 ,State Assembly,121,Blanks,,44,16,8,68
Chenango,CITY OF NORWICH WARD 6 ,State Assembly,121,Blanks,,51,19,18,88
Chenango,AFTON 1 ,State Assembly,121,Blanks,,155,8,23,186
Chenango,BAINBRIDGE 1 ,State Assembly,121,Blanks,,155,11,19,185
Chenango,COLUMBUS 1 ,State Assembly,121,Blanks,,45,0,6,51
Chenango,COVENTRY 1 ,State Assembly,121,Blanks,,60,4,13,77
Chenango,GREENE 1 ,State Assembly,121,Blanks,,149,12,45,206
Chenango,GREENE 2 ,State Assembly,121,Blanks,,141,15,37,193
Chenango,GUILFORD 1 ,State Assembly,121,Blanks,,122,22,22,166
Chenango,MCDONOUGH 1 ,State Assembly,121,Blanks,,61,3,7,71
Chenango,NEW BERLIN 1 ,State Assembly,121,Blanks,,119,23,26,168
Chenango,NORTH NORWICH 1 ,State Assembly,121,Blanks,,64,18,8,90
Chenango,NORWICH TOWN 1 ,State Assembly,121,Blanks,,64,40,10,114
Chenango,NORWICH TOWN 2 ,State Assembly,121,Blanks,,51,27,14,92
Chenango,OTSELIC 1 ,State Assembly,121,Blanks,,50,5,7,62
Chenango,OXFORD 1 ,State Assembly,121,Blanks,,112,27,25,164
Chenango,OXFORD 2 ,State Assembly,121,Blanks,,76,19,13,108
Chenango,PHARSALIA 1 ,State Assembly,121,Blanks,,35,1,2,38
Chenango,PLYMOUTH 1 ,State Assembly,121,Blanks,,75,14,13,102
Chenango,PRESTON 1 ,State Assembly,121,Blanks,,52,18,8,78
Chenango,SHERBURNE 1 ,State Assembly,121,Blanks,,88,14,12,114
Chenango,SHERBURNE 2 ,State Assembly,121,Blanks,,95,22,24,141
Chenango,SMITHVILLE 1 ,State Assembly,121,Blanks,,59,10,13,82
Chenango,SMYRNA 1 ,State Assembly,121,Blanks,,55,6,3,64
Chenango,GERMAN 1 ,State Assembly,131,Jeff Gallahan,REP,87,4,4,95
Chenango,LINCKLAEN 1 ,State Assembly,131,Jeff Gallahan,REP,90,1,9,100
Chenango,PITCHER 1 ,State Assembly,131,Jeff Gallahan,REP,177,7,5,189
Chenango,GERMAN 1 ,State Assembly,131,Jeff Gallahan,CON,12,0,1,13
Chenango,LINCKLAEN 1 ,State Assembly,131,Jeff Gallahan,CON,11,0,2,13
Chenango,PITCHER 1 ,State Assembly,131,Jeff Gallahan,CON,18,1,1,20
Chenango,GERMAN 1 ,State Assembly,131,Write-ins,,0,0,0,0
Chenango,LINCKLAEN 1 ,State Assembly,131,Write-ins,,0,0,0,0
Chenango,PITCHER 1 ,State Assembly,131,Write-ins,,0,0,0,0
Chenango,GERMAN 1 ,State Assembly,131,Void,,0,0,0,0
Chenango,LINCKLAEN 1 ,State Assembly,131,Void,,0,0,0,0
Chenango,PITCHER 1 ,State Assembly,131,Void,,0,0,0,0
Chenango,GERMAN 1 ,State Assembly,131,Blanks,,16,1,7,24
Chenango,LINCKLAEN 1 ,State Assembly,131,Blanks,,23,0,6,29
Chenango,PITCHER 1 ,State Assembly,131,Blanks,,42,3,0,45
