county,precinct,office,district,party,candidate,election_day,early_voting,absentee,military,affidavit,federal,votes
Schuyler,Dix 2 Leg 6,Comptroller,,,Overvotes,0,0,0,0,0,0,0
Schuyler,Dix 3 Leg 5,Comptroller,,,Overvotes,0,0,0,0,0,0,0
Schuyler,Hector 1 Leg 3,Comptroller,,,Overvotes,0,0,0,0,0,0,0
Schuyler,Hector 2 Leg 3,Comptroller,,,Overvotes,0,0,0,0,0,0,0
Schuyler,Hector 3 Leg  2,Comptroller,,,Overvotes,0,0,0,0,0,0,0
Schuyler,Hector 4 Leg 2,Comptroller,,,Overvotes,0,0,0,0,0,0,0
Schuyler,Hector 5 Leg 3,Comptroller,,,Overvotes,0,0,0,0,0,0,0
Schuyler,Hector 6 Leg 4,Comptroller,,,Overvotes,0,0,0,0,0,0,0
Schuyler,Montour 1 Leg 4,Comptroller,,,Overvotes,0,0,0,0,0,0,0
Schuyler,Montour 2 Leg 5,Comptroller,,,Overvotes,0,0,0,0,0,0,0
Schuyler,Montour 3 Leg 4,Comptroller,,,Overvotes,0,0,0,0,1,0,1
Schuyler,Orange 1 Leg 8,Comptroller,,,Overvotes,0,0,0,0,0,0,0
Schuyler,Reading 1 Leg 7,Comptroller,,,Overvotes,0,0,0,0,0,0,0
Schuyler,Reading 2 Leg 6,Comptroller,,,Overvotes,0,0,0,0,0,0,0
Schuyler,Tyrone 1 Leg 7,Comptroller,,,Overvotes,1,0,0,0,0,0,1
Schuyler,Tyrone 2 Leg 8,Comptroller,,,Overvotes,0,0,0,0,0,0,0
Schuyler,CC Catharine 1 Leg 1,Comptroller,,,Overvotes,0,0,0,0,0,0,0
Schuyler,CC Cayuta 1 Leg 1,Comptroller,,,Overvotes,0,0,0,0,0,0,0
Schuyler,CC Dix 1 Leg 6,Comptroller,,,Overvotes,0,0,0,0,0,0,0
Schuyler,CC Dix 2 Leg 6,Comptroller,,,Overvotes,0,0,0,0,0,0,0
Schuyler,CC Dix 3 Leg 5,Comptroller,,,Overvotes,0,0,1,0,0,0,1
Schuyler,CC Hector 1 Leg 3,Comptroller,,,Overvotes,0,0,0,0,0,0,0
Schuyler,CC Hector 2 Leg 3,Comptroller,,,Overvotes,0,0,0,0,0,0,0
Schuyler,CC Hector 3 Leg 2,Comptroller,,,Overvotes,0,0,0,0,0,0,0
Schuyler,CC Hector 4 Leg 2,Comptroller,,,Overvotes,0,0,0,0,0,0,0
Schuyler,CC Hector 5 Leg 3,Comptroller,,,Overvotes,0,0,0,0,0,0,0
Schuyler,CC Hector 6 Leg 4,Comptroller,,,Overvotes,0,0,0,0,0,0,0
Schuyler,CC Montour 1 Leg 4,Comptroller,,,Overvotes,0,0,0,0,0,0,0
Schuyler,CC Montour 2 Leg 5,Comptroller,,,Overvotes,0,0,0,0,0,0,0
Schuyler,CC Montour 3 Leg 4,Comptroller,,,Overvotes,0,0,0,0,0,0,0
Schuyler,CC Orange Leg 8,Comptroller,,,Overvotes,0,0,0,0,0,0,0
Schuyler,CC Reading 1 Leg 7,Comptroller,,,Overvotes,0,0,0,0,0,0,0
Schuyler,CC Reading 2 Leg 6,Comptroller,,,Overvotes,0,0,0,0,0,0,0
Schuyler,CC Tyrone 1 Leg 7,Comptroller,,,Overvotes,0,0,0,0,0,0,0
Schuyler,CC Tyrone 2 Leg 8,Comptroller,,,Overvotes,0,0,0,0,0,0,0
Schuyler,Schuyler Federal,Comptroller,,,Overvotes,0,0,0,0,0,0,0
Schuyler,Catharine 1 Leg 1,Comptroller,,,Special Votes,9,0,0,0,0,0,9
Schuyler,Cayuta 1 Leg 1,Comptroller,,,Special Votes,7,0,0,0,0,0,7
Schuyler,Dix 1 Leg 6,Comptroller,,,Special Votes,1,0,0,0,0,0,1
Schuyler,Dix 2 Leg 6,Comptroller,,,Special Votes,14,1,0,0,0,0,15
Schuyler,Dix 3 Leg 5,Comptroller,,,Special Votes,10,1,0,0,0,0,11
Schuyler,Hector 1 Leg 3,Comptroller,,,Special Votes,18,1,0,0,1,0,20
Schuyler,Hector 2 Leg 3,Comptroller,,,Special Votes,3,0,0,0,0,0,3
Schuyler,Hector 3 Leg  2,Comptroller,,,Special Votes,11,0,0,0,0,0,11
Schuyler,Hector 4 Leg 2,Comptroller,,,Special Votes,11,0,0,0,0,0,11
Schuyler,Hector 5 Leg 3,Comptroller,,,Special Votes,7,1,0,0,0,0,8
Schuyler,Hector 6 Leg 4,Comptroller,,,Special Votes,6,0,0,0,0,0,6
Schuyler,Montour 1 Leg 4,Comptroller,,,Special Votes,2,1,0,0,0,0,3
Schuyler,Montour 2 Leg 5,Comptroller,,,Special Votes,2,1,0,0,0,0,3
Schuyler,Montour 3 Leg 4,Comptroller,,,Special Votes,4,1,0,0,1,0,6
Schuyler,Orange 1 Leg 8,Comptroller,,,Special Votes,15,0,0,0,0,0,15
Schuyler,Reading 1 Leg 7,Comptroller,,,Special Votes,8,3,0,0,0,0,11
Schuyler,Reading 2 Leg 6,Comptroller,,,Special Votes,1,0,0,0,0,0,1
Schuyler,Tyrone 1 Leg 7,Comptroller,,,Special Votes,7,0,0,0,0,0,7
Schuyler,Tyrone 2 Leg 8,Comptroller,,,Special Votes,6,0,0,0,0,0,6
Schuyler,CC Catharine 1 Leg 1,Comptroller,,,Special Votes,0,0,0,0,0,0,0
Schuyler,CC Cayuta 1 Leg 1,Comptroller,,,Special Votes,0,0,0,0,0,0,0
Schuyler,CC Dix 1 Leg 6,Comptroller,,,Special Votes,0,0,0,0,0,0,0
Schuyler,CC Dix 2 Leg 6,Comptroller,,,Special Votes,0,0,0,0,0,0,0
Schuyler,CC Dix 3 Leg 5,Comptroller,,,Special Votes,0,0,2,0,0,0,2
Schuyler,CC Hector 1 Leg 3,Comptroller,,,Special Votes,0,0,0,0,0,0,0
Schuyler,CC Hector 2 Leg 3,Comptroller,,,Special Votes,0,0,0,0,0,0,0
Schuyler,CC Hector 3 Leg 2,Comptroller,,,Special Votes,0,0,0,0,0,0,0
Schuyler,CC Hector 4 Leg 2,Comptroller,,,Special Votes,0,0,1,0,0,0,1
Schuyler,CC Hector 5 Leg 3,Comptroller,,,Special Votes,0,0,0,0,0,0,0
Schuyler,CC Hector 6 Leg 4,Comptroller,,,Special Votes,0,0,0,0,0,0,0
Schuyler,CC Montour 1 Leg 4,Comptroller,,,Special Votes,0,0,0,0,0,0,0
Schuyler,CC Montour 2 Leg 5,Comptroller,,,Special Votes,0,0,0,0,0,0,0
Schuyler,CC Montour 3 Leg 4,Comptroller,,,Special Votes,0,0,1,0,0,0,1
Schuyler,CC Orange Leg 8,Comptroller,,,Special Votes,0,0,3,0,0,0,3
Schuyler,CC Reading 1 Leg 7,Comptroller,,,Special Votes,0,0,0,0,0,0,0
Schuyler,CC Reading 2 Leg 6,Comptroller,,,Special Votes,0,0,0,0,0,0,0
Schuyler,CC Tyrone 1 Leg 7,Comptroller,,,Special Votes,0,0,0,0,0,0,0
Schuyler,CC Tyrone 2 Leg 8,Comptroller,,,Special Votes,0,0,2,0,0,0,2
Schuyler,Schuyler Federal,Comptroller,,,Special Votes,0,0,0,0,0,0,0
Schuyler,Catharine 1 Leg 1,Attorney General,,DEM,Letitia A. James,119,40,0,0,2,0,161
Schuyler,Cayuta 1 Leg 1,Attorney General,,DEM,Letitia A. James,27,6,0,0,0,0,33
Schuyler,Dix 1 Leg 6,Attorney General,,DEM,Letitia A. James,42,15,0,0,0,0,57
Schuyler,Dix 2 Leg 6,Attorney General,,DEM,Letitia A. James,166,83,0,0,3,0,252
Schuyler,Dix 3 Leg 5,Attorney General,,DEM,Letitia A. James,90,19,0,0,1,0,110
Schuyler,Hector 1 Leg 3,Attorney General,,DEM,Letitia A. James,263,38,0,0,2,0,303
Schuyler,Hector 2 Leg 3,Attorney General,,DEM,Letitia A. James,131,4,0,0,0,0,135
Schuyler,Hector 3 Leg  2,Attorney General,,DEM,Letitia A. James,126,25,0,0,0,0,151
Schuyler,Hector 4 Leg 2,Attorney General,,DEM,Letitia A. James,179,15,0,0,0,0,194
Schuyler,Hector 5 Leg 3,Attorney General,,DEM,Letitia A. James,84,11,0,0,3,0,98
Schuyler,Hector 6 Leg 4,Attorney General,,DEM,Letitia A. James,65,17,0,0,0,0,82
Schuyler,Montour 1 Leg 4,Attorney General,,DEM,Letitia A. James,42,20,0,0,0,0,62
Schuyler,Montour 2 Leg 5,Attorney General,,DEM,Letitia A. James,40,10,0,0,0,0,50
Schuyler,Montour 3 Leg 4,Attorney General,,DEM,Letitia A. James,132,19,0,0,0,0,151
Schuyler,Orange 1 Leg 8,Attorney General,,DEM,Letitia A. James,65,11,0,0,2,0,78
Schuyler,Reading 1 Leg 7,Attorney General,,DEM,Letitia A. James,107,13,0,0,0,0,120
Schuyler,Reading 2 Leg 6,Attorney General,,DEM,Letitia A. James,41,32,0,0,1,0,74
Schuyler,Tyrone 1 Leg 7,Attorney General,,DEM,Letitia A. James,38,6,0,0,0,0,44
Schuyler,Tyrone 2 Leg 8,Attorney General,,DEM,Letitia A. James,94,7,0,0,1,0,102
Schuyler,CC Catharine 1 Leg 1,Attorney General,,DEM,Letitia A. James,0,0,20,0,0,0,20
Schuyler,CC Cayuta 1 Leg 1,Attorney General,,DEM,Letitia A. James,0,0,1,0,0,0,1
Schuyler,CC Dix 1 Leg 6,Attorney General,,DEM,Letitia A. James,0,0,7,0,0,0,7
Schuyler,CC Dix 2 Leg 6,Attorney General,,DEM,Letitia A. James,0,0,31,0,0,0,31
Schuyler,CC Dix 3 Leg 5,Attorney General,,DEM,Letitia A. James,0,0,18,1,0,0,19
Schuyler,CC Hector 1 Leg 3,Attorney General,,DEM,Letitia A. James,0,0,24,3,0,0,27
Schuyler,CC Hector 2 Leg 3,Attorney General,,DEM,Letitia A. James,0,0,13,1,0,0,14
Schuyler,CC Hector 3 Leg 2,Attorney General,,DEM,Letitia A. James,0,0,15,0,0,0,15
Schuyler,CC Hector 4 Leg 2,Attorney General,,DEM,Letitia A. James,0,0,15,0,0,0,15
Schuyler,CC Hector 5 Leg 3,Attorney General,,DEM,Letitia A. James,0,0,7,0,0,0,7
Schuyler,CC Hector 6 Leg 4,Attorney General,,DEM,Letitia A. James,0,0,8,0,0,0,8
Schuyler,CC Montour 1 Leg 4,Attorney General,,DEM,Letitia A. James,0,0,6,0,0,0,6
Schuyler,CC Montour 2 Leg 5,Attorney General,,DEM,Letitia A. James,0,0,6,0,0,0,6
Schuyler,CC Montour 3 Leg 4,Attorney General,,DEM,Letitia A. James,0,0,21,0,0,0,21
Schuyler,CC Orange Leg 8,Attorney General,,DEM,Letitia A. James,0,0,9,0,0,0,9
Schuyler,CC Reading 1 Leg 7,Attorney General,,DEM,Letitia A. James,0,0,7,1,0,0,8
Schuyler,CC Reading 2 Leg 6,Attorney General,,DEM,Letitia A. James,0,0,-2,0,0,0,-2
Schuyler,CC Tyrone 1 Leg 7,Attorney General,,DEM,Letitia A. James,0,0,3,0,0,0,3
Schuyler,CC Tyrone 2 Leg 8,Attorney General,,DEM,Letitia A. James,0,0,3,0,0,0,3
Schuyler,Schuyler Federal,Attorney General,,DEM,Letitia A. James,0,0,0,0,0,0,0
Schuyler,Catharine 1 Leg 1,Attorney General,,REP,Michael Henry,355,15,0,0,1,0,371
Schuyler,Cayuta 1 Leg 1,Attorney General,,REP,Michael Henry,133,4,0,0,1,0,138
Schuyler,Dix 1 Leg 6,Attorney General,,REP,Michael Henry,79,6,0,0,0,0,85
Schuyler,Dix 2 Leg 6,Attorney General,,REP,Michael Henry,225,45,0,0,0,0,270
Schuyler,Dix 3 Leg 5,Attorney General,,REP,Michael Henry,452,22,0,0,3,0,477
Schuyler,Hector 1 Leg 3,Attorney General,,REP,Michael Henry,261,15,0,0,1,0,277
Schuyler,Hector 2 Leg 3,Attorney General,,REP,Michael Henry,108,7,0,0,2,0,117
Schuyler,Hector 3 Leg  2,Attorney General,,REP,Michael Henry,265,9,0,0,2,0,276
Schuyler,Hector 4 Leg 2,Attorney General,,REP,Michael Henry,252,8,0,0,1,0,261
Schuyler,Hector 5 Leg 3,Attorney General,,REP,Michael Henry,98,7,0,0,0,0,105
Schuyler,Hector 6 Leg 4,Attorney General,,REP,Michael Henry,77,9,0,0,2,0,88
Schuyler,Montour 1 Leg 4,Attorney General,,REP,Michael Henry,123,14,0,0,1,0,138
Schuyler,Montour 2 Leg 5,Attorney General,,REP,Michael Henry,109,6,0,0,0,0,115
Schuyler,Montour 3 Leg 4,Attorney General,,REP,Michael Henry,267,15,0,0,3,0,285
Schuyler,Orange 1 Leg 8,Attorney General,,REP,Michael Henry,400,17,0,0,3,0,420
Schuyler,Reading 1 Leg 7,Attorney General,,REP,Michael Henry,347,33,0,0,3,0,383
Schuyler,Reading 2 Leg 6,Attorney General,,REP,Michael Henry,64,18,0,0,2,0,84
Schuyler,Tyrone 1 Leg 7,Attorney General,,REP,Michael Henry,164,7,0,0,5,0,176
Schuyler,Tyrone 2 Leg 8,Attorney General,,REP,Michael Henry,193,10,0,0,1,0,204
Schuyler,CC Catharine 1 Leg 1,Attorney General,,REP,Michael Henry,0,0,9,0,0,0,9
Schuyler,CC Cayuta 1 Leg 1,Attorney General,,REP,Michael Henry,0,0,3,0,0,0,3
Schuyler,CC Dix 1 Leg 6,Attorney General,,REP,Michael Henry,0,0,2,0,0,0,2
Schuyler,CC Dix 2 Leg 6,Attorney General,,REP,Michael Henry,0,0,7,0,0,0,7
Schuyler,CC Dix 3 Leg 5,Attorney General,,REP,Michael Henry,0,0,12,0,0,0,12
Schuyler,CC Hector 1 Leg 3,Attorney General,,REP,Michael Henry,0,0,13,0,0,0,13
Schuyler,CC Hector 2 Leg 3,Attorney General,,REP,Michael Henry,0,0,4,0,0,0,4
Schuyler,CC Hector 3 Leg 2,Attorney General,,REP,Michael Henry,0,0,8,0,0,0,8
Schuyler,CC Hector 4 Leg 2,Attorney General,,REP,Michael Henry,0,0,3,0,0,0,3
Schuyler,CC Hector 5 Leg 3,Attorney General,,REP,Michael Henry,0,0,2,0,0,0,2
Schuyler,CC Hector 6 Leg 4,Attorney General,,REP,Michael Henry,0,0,2,0,0,0,2
Schuyler,CC Montour 1 Leg 4,Attorney General,,REP,Michael Henry,0,0,4,0,0,0,4
Schuyler,CC Montour 2 Leg 5,Attorney General,,REP,Michael Henry,0,0,4,0,0,0,4
Schuyler,CC Montour 3 Leg 4,Attorney General,,REP,Michael Henry,0,0,11,0,0,0,11
Schuyler,CC Orange Leg 8,Attorney General,,REP,Michael Henry,0,0,14,0,0,0,14
Schuyler,CC Reading 1 Leg 7,Attorney General,,REP,Michael Henry,0,0,9,1,0,0,10
Schuyler,CC Reading 2 Leg 6,Attorney General,,REP,Michael Henry,0,0,5,0,0,0,5
Schuyler,CC Tyrone 1 Leg 7,Attorney General,,REP,Michael Henry,0,0,2,0,0,0,2
Schuyler,CC Tyrone 2 Leg 8,Attorney General,,REP,Michael Henry,0,0,13,0,0,0,13
Schuyler,Schuyler Federal,Attorney General,,REP,Michael Henry,0,0,0,0,0,0,0
Schuyler,Catharine 1 Leg 1,Attorney General,,CON,Michael Henry,42,7,0,0,0,0,49
Schuyler,Cayuta 1 Leg 1,Attorney General,,CON,Michael Henry,11,0,0,0,0,0,11
Schuyler,Dix 1 Leg 6,Attorney General,,CON,Michael Henry,8,0,0,0,0,0,8
Schuyler,Dix 2 Leg 6,Attorney General,,CON,Michael Henry,19,8,0,0,1,0,28
Schuyler,Dix 3 Leg 5,Attorney General,,CON,Michael Henry,38,3,0,0,0,0,41
Schuyler,Hector 1 Leg 3,Attorney General,,CON,Michael Henry,32,3,0,0,0,0,35
Schuyler,Hector 2 Leg 3,Attorney General,,CON,Michael Henry,10,2,0,0,0,0,12
Schuyler,Hector 3 Leg  2,Attorney General,,CON,Michael Henry,36,3,0,0,0,0,39
Schuyler,Hector 4 Leg 2,Attorney General,,CON,Michael Henry,42,2,0,0,0,0,44
Schuyler,Hector 5 Leg 3,Attorney General,,CON,Michael Henry,16,2,0,0,1,0,19
Schuyler,Hector 6 Leg 4,Attorney General,,CON,Michael Henry,16,1,0,0,0,0,17
Schuyler,Montour 1 Leg 4,Attorney General,,CON,Michael Henry,18,2,0,0,0,0,20
Schuyler,Montour 2 Leg 5,Attorney General,,CON,Michael Henry,5,0,0,0,0,0,5
Schuyler,Montour 3 Leg 4,Attorney General,,CON,Michael Henry,17,2,0,0,1,0,20
Schuyler,Orange 1 Leg 8,Attorney General,,CON,Michael Henry,29,3,0,0,0,0,32
Schuyler,Reading 1 Leg 7,Attorney General,,CON,Michael Henry,31,4,0,0,1,0,36
Schuyler,Reading 2 Leg 6,Attorney General,,CON,Michael Henry,7,4,0,0,0,0,11
Schuyler,Tyrone 1 Leg 7,Attorney General,,CON,Michael Henry,11,0,0,0,0,0,11
Schuyler,Tyrone 2 Leg 8,Attorney General,,CON,Michael Henry,20,1,0,0,1,0,22
Schuyler,CC Catharine 1 Leg 1,Attorney General,,CON,Michael Henry,0,0,1,0,0,0,1
Schuyler,CC Cayuta 1 Leg 1,Attorney General,,CON,Michael Henry,0,0,4,0,0,0,4
Schuyler,CC Dix 1 Leg 6,Attorney General,,CON,Michael Henry,0,0,2,0,0,0,2
Schuyler,CC Dix 2 Leg 6,Attorney General,,CON,Michael Henry,0,0,3,0,0,0,3
Schuyler,CC Dix 3 Leg 5,Attorney General,,CON,Michael Henry,0,0,1,0,0,0,1
Schuyler,CC Hector 1 Leg 3,Attorney General,,CON,Michael Henry,0,0,0,0,0,0,0
Schuyler,CC Hector 2 Leg 3,Attorney General,,CON,Michael Henry,0,0,0,0,0,0,0
Schuyler,CC Hector 3 Leg 2,Attorney General,,CON,Michael Henry,0,0,0,0,0,0,0
Schuyler,CC Hector 4 Leg 2,Attorney General,,CON,Michael Henry,0,0,3,0,0,0,3
Schuyler,CC Hector 5 Leg 3,Attorney General,,CON,Michael Henry,0,0,0,0,0,0,0
Schuyler,CC Hector 6 Leg 4,Attorney General,,CON,Michael Henry,0,0,0,0,0,0,0
Schuyler,CC Montour 1 Leg 4,Attorney General,,CON,Michael Henry,0,0,1,0,0,0,1
Schuyler,CC Montour 2 Leg 5,Attorney General,,CON,Michael Henry,0,0,0,0,0,0,0
Schuyler,CC Montour 3 Leg 4,Attorney General,,CON,Michael Henry,0,0,1,0,0,0,1
Schuyler,CC Orange Leg 8,Attorney General,,CON,Michael Henry,0,0,1,0,0,0,1
Schuyler,CC Reading 1 Leg 7,Attorney General,,CON,Michael Henry,0,0,1,0,0,0,1
Schuyler,CC Reading 2 Leg 6,Attorney General,,CON,Michael Henry,0,0,0,0,0,0,0
Schuyler,CC Tyrone 1 Leg 7,Attorney General,,CON,Michael Henry,0,0,1,0,0,0,1
Schuyler,CC Tyrone 2 Leg 8,Attorney General,,CON,Michael Henry,0,0,4,0,0,0,4
Schuyler,Schuyler Federal,Attorney General,,CON,Michael Henry,0,0,0,0,0,0,0
Schuyler,Catharine 1 Leg 1,Attorney General,,WOR,Letitia A. James,26,8,0,0,0,0,34
Schuyler,Cayuta 1 Leg 1,Attorney General,,WOR,Letitia A. James,6,1,0,0,0,0,7
Schuyler,Dix 1 Leg 6,Attorney General,,WOR,Letitia A. James,3,1,0,0,0,0,4
Schuyler,Dix 2 Leg 6,Attorney General,,WOR,Letitia A. James,14,4,0,0,0,0,18
Schuyler,Dix 3 Leg 5,Attorney General,,WOR,Letitia A. James,11,1,0,0,0,0,12
Schuyler,Hector 1 Leg 3,Attorney General,,WOR,Letitia A. James,18,10,0,0,0,0,28
Schuyler,Hector 2 Leg 3,Attorney General,,WOR,Letitia A. James,20,1,0,0,1,0,22
Schuyler,Hector 3 Leg  2,Attorney General,,WOR,Letitia A. James,13,0,0,0,1,0,14
Schuyler,Hector 4 Leg 2,Attorney General,,WOR,Letitia A. James,25,5,0,0,0,0,30
Schuyler,Hector 5 Leg 3,Attorney General,,WOR,Letitia A. James,12,2,0,0,0,0,14
Schuyler,Hector 6 Leg 4,Attorney General,,WOR,Letitia A. James,6,3,0,0,0,0,9
Schuyler,Montour 1 Leg 4,Attorney General,,WOR,Letitia A. James,3,2,0,0,0,0,5
Schuyler,Montour 2 Leg 5,Attorney General,,WOR,Letitia A. James,4,0,0,0,0,0,4
Schuyler,Montour 3 Leg 4,Attorney General,,WOR,Letitia A. James,16,1,0,0,0,0,17
Schuyler,Orange 1 Leg 8,Attorney General,,WOR,Letitia A. James,6,4,0,0,0,0,10
Schuyler,Reading 1 Leg 7,Attorney General,,WOR,Letitia A. James,9,3,0,0,0,0,12
Schuyler,Reading 2 Leg 6,Attorney General,,WOR,Letitia A. James,4,1,0,0,0,0,5
Schuyler,Tyrone 1 Leg 7,Attorney General,,WOR,Letitia A. James,2,0,0,0,0,0,2
Schuyler,Tyrone 2 Leg 8,Attorney General,,WOR,Letitia A. James,2,0,0,0,0,0,2
Schuyler,CC Catharine 1 Leg 1,Attorney General,,WOR,Letitia A. James,0,0,1,0,0,0,1
Schuyler,CC Cayuta 1 Leg 1,Attorney General,,WOR,Letitia A. James,0,0,1,0,0,0,1
Schuyler,CC Dix 1 Leg 6,Attorney General,,WOR,Letitia A. James,0,0,0,0,0,0,0
Schuyler,CC Dix 2 Leg 6,Attorney General,,WOR,Letitia A. James,0,0,1,0,0,0,1
Schuyler,CC Dix 3 Leg 5,Attorney General,,WOR,Letitia A. James,0,0,2,0,0,0,2
Schuyler,CC Hector 1 Leg 3,Attorney General,,WOR,Letitia A. James,0,0,1,0,0,0,1
Schuyler,CC Hector 2 Leg 3,Attorney General,,WOR,Letitia A. James,0,0,1,0,0,0,1
Schuyler,CC Hector 3 Leg 2,Attorney General,,WOR,Letitia A. James,0,0,0,0,0,0,0
Schuyler,CC Hector 4 Leg 2,Attorney General,,WOR,Letitia A. James,0,0,2,0,0,0,2
Schuyler,CC Hector 5 Leg 3,Attorney General,,WOR,Letitia A. James,0,0,0,0,0,0,0
Schuyler,CC Hector 6 Leg 4,Attorney General,,WOR,Letitia A. James,0,0,0,0,0,0,0
Schuyler,CC Montour 1 Leg 4,Attorney General,,WOR,Letitia A. James,0,0,0,0,0,0,0
Schuyler,CC Montour 2 Leg 5,Attorney General,,WOR,Letitia A. James,0,0,0,0,0,0,0
Schuyler,CC Montour 3 Leg 4,Attorney General,,WOR,Letitia A. James,0,0,1,0,0,0,1
Schuyler,CC Orange Leg 8,Attorney General,,WOR,Letitia A. James,0,0,1,0,0,0,1
Schuyler,CC Reading 1 Leg 7,Attorney General,,WOR,Letitia A. James,0,0,2,0,0,0,2
Schuyler,CC Reading 2 Leg 6,Attorney General,,WOR,Letitia A. James,0,0,0,0,0,0,0
Schuyler,CC Tyrone 1 Leg 7,Attorney General,,WOR,Letitia A. James,0,0,1,0,0,0,1
Schuyler,CC Tyrone 2 Leg 8,Attorney General,,WOR,Letitia A. James,0,0,0,0,0,0,0
Schuyler,Schuyler Federal,Attorney General,,WOR,Letitia A. James,0,0,0,0,0,0,0
Schuyler,Catharine 1 Leg 1,Attorney General,,,Unqualified Write-In,0,0,0,0,0,0,0
Schuyler,Cayuta 1 Leg 1,Attorney General,,,Unqualified Write-In,0,0,0,0,0,0,0
Schuyler,Dix 1 Leg 6,Attorney General,,,Unqualified Write-In,0,0,0,0,0,0,0
Schuyler,Dix 2 Leg 6,Attorney General,,,Unqualified Write-In,0,0,0,0,0,0,0
Schuyler,Dix 3 Leg 5,Attorney General,,,Unqualified Write-In,0,0,0,0,0,0,0
Schuyler,Hector 1 Leg 3,Attorney General,,,Unqualified Write-In,0,0,0,0,0,0,0
Schuyler,Hector 2 Leg 3,Attorney General,,,Unqualified Write-In,0,0,0,0,0,0,0
Schuyler,Hector 3 Leg  2,Attorney General,,,Unqualified Write-In,0,0,0,0,0,0,0
Schuyler,Hector 4 Leg 2,Attorney General,,,Unqualified Write-In,1,0,0,0,0,0,1
Schuyler,Hector 5 Leg 3,Attorney General,,,Unqualified Write-In,0,0,0,0,0,0,0
Schuyler,Hector 6 Leg 4,Attorney General,,,Unqualified Write-In,0,0,0,0,0,0,0
Schuyler,Montour 1 Leg 4,Attorney General,,,Unqualified Write-In,0,0,0,0,0,0,0
Schuyler,Montour 2 Leg 5,Attorney General,,,Unqualified Write-In,0,0,0,0,0,0,0
Schuyler,Montour 3 Leg 4,Attorney General,,,Unqualified Write-In,2,0,0,0,0,0,2
Schuyler,Orange 1 Leg 8,Attorney General,,,Unqualified Write-In,0,0,0,0,0,0,0
Schuyler,Reading 1 Leg 7,Attorney General,,,Unqualified Write-In,0,0,0,0,0,0,0
Schuyler,Reading 2 Leg 6,Attorney General,,,Unqualified Write-In,0,0,0,0,0,0,0
Schuyler,Tyrone 1 Leg 7,Attorney General,,,Unqualified Write-In,1,0,0,0,0,0,1
Schuyler,Tyrone 2 Leg 8,Attorney General,,,Unqualified Write-In,0,0,0,0,0,0,0
Schuyler,CC Catharine 1 Leg 1,Attorney General,,,Unqualified Write-In,0,0,0,0,0,0,0
Schuyler,CC Cayuta 1 Leg 1,Attorney General,,,Unqualified Write-In,0,0,0,0,0,0,0
Schuyler,CC Dix 1 Leg 6,Attorney General,,,Unqualified Write-In,0,0,0,0,0,0,0
Schuyler,CC Dix 2 Leg 6,Attorney General,,,Unqualified Write-In,0,0,0,0,0,0,0
Schuyler,CC Dix 3 Leg 5,Attorney General,,,Unqualified Write-In,0,0,0,0,0,0,0
Schuyler,CC Hector 1 Leg 3,Attorney General,,,Unqualified Write-In,0,0,0,0,0,0,0
Schuyler,CC Hector 2 Leg 3,Attorney General,,,Unqualified Write-In,0,0,0,0,0,0,0
Schuyler,CC Hector 3 Leg 2,Attorney General,,,Unqualified Write-In,0,0,0,0,0,0,0
Schuyler,CC Hector 4 Leg 2,Attorney General,,,Unqualified Write-In,0,0,0,0,0,0,0
Schuyler,CC Hector 5 Leg 3,Attorney General,,,Unqualified Write-In,0,0,0,0,0,0,0
Schuyler,CC Hector 6 Leg 4,Attorney General,,,Unqualified Write-In,0,0,0,0,0,0,0
Schuyler,CC Montour 1 Leg 4,Attorney General,,,Unqualified Write-In,0,0,0,0,0,0,0
Schuyler,CC Montour 2 Leg 5,Attorney General,,,Unqualified Write-In,0,0,0,0,0,0,0
Schuyler,CC Montour 3 Leg 4,Attorney General,,,Unqualified Write-In,0,0,0,0,0,0,0
Schuyler,CC Orange Leg 8,Attorney General,,,Unqualified Write-In,0,0,0,0,0,0,0
Schuyler,CC Reading 1 Leg 7,Attorney General,,,Unqualified Write-In,0,0,0,0,0,0,0
Schuyler,CC Reading 2 Leg 6,Attorney General,,,Unqualified Write-In,0,0,0,0,0,0,0
Schuyler,CC Tyrone 1 Leg 7,Attorney General,,,Unqualified Write-In,0,0,0,0,0,0,0
Schuyler,CC Tyrone 2 Leg 8,Attorney General,,,Unqualified Write-In,0,0,0,0,0,0,0
Schuyler,Schuyler Federal,Attorney General,,,Unqualified Write-In,0,0,0,0,0,0,0
Schuyler,Catharine 1 Leg 1,Attorney General,,,Undervotes,14,0,0,0,0,0,14
Schuyler,Cayuta 1 Leg 1,Attorney General,,,Undervotes,7,0,0,0,0,0,7
Schuyler,Dix 1 Leg 6,Attorney General,,,Undervotes,3,0,0,0,0,0,3
Schuyler,Dix 2 Leg 6,Attorney General,,,Undervotes,16,0,0,0,0,0,16
Schuyler,Dix 3 Leg 5,Attorney General,,,Undervotes,11,1,0,0,0,0,12
Schuyler,Hector 1 Leg 3,Attorney General,,,Undervotes,18,1,0,0,0,0,19
Schuyler,Hector 2 Leg 3,Attorney General,,,Undervotes,2,0,0,0,0,0,2
Schuyler,Hector 3 Leg  2,Attorney General,,,Undervotes,14,0,0,0,0,0,14
Schuyler,Hector 4 Leg 2,Attorney General,,,Undervotes,10,1,0,0,0,0,11
