county,precinct,office,district,candidate,party,early_voting,election_day,absentee,votes
Cortland,Cortland Ward 7 ED 3,State Senate,51,Peter Oberacker,REP,2,3,1,6
Cortland,Cortland Ward 8 ED 1,State Senate,51,Peter Oberacker,REP,60,102,56,218
Cortland,Cortland Ward 7 ED 1,State Senate,51,Peter Oberacker,REP,74,127,37,238
Cortland,Cortland Ward 8 ED 2,State Senate,51,Peter Oberacker,REP,8,27,4,39
Cortland,Cortland Ward 1 ED 2,State Senate,51,Peter Oberacker,REP,2,1,1,4
Cortland,Cortland Ward 2 ED 2,State Senate,51,Peter Oberacker,REP,13,25,10,48
Cortland,Cortland Ward 6 ED 1,State Senate,51,Peter Oberacker,REP,87,167,43,297
Cortland,Cortland Ward 7 ED 2,State Senate,51,Peter Oberacker,REP,7,10,6,23
Cortland,Preble,State Senate,51,Peter Oberacker,REP,14,330,34,378
Cortland,Scott,State Senate,51,Peter Oberacker,REP,19,242,23,284
Cortland,Homer-1,State Senate,51,Peter Oberacker,REP,17,82,22,121
Cortland,Homer-2,State Senate,51,Peter Oberacker,REP,94,317,69,480
Cortland,Homer-3,State Senate,51,Peter Oberacker,REP,63,171,37,271
Cortland,Homer-4,State Senate,51,Peter Oberacker,REP,54,204,50,308
Cortland,Homer-5,State Senate,51,Peter Oberacker,REP,86,232,31,349
Cortland,Cortlandville-1,State Senate,51,Peter Oberacker,REP,102,204,52,358
Cortland,Cortlandville-2,State Senate,51,Peter Oberacker,REP,90,225,61,376
Cortland,Cortlandville-3,State Senate,51,Peter Oberacker,REP,47,167,50,264
Cortland,Cortlandville-4,State Senate,51,Peter Oberacker,REP,84,310,39,433
Cortland,Cortlandville-5,State Senate,51,Peter Oberacker,REP,32,76,33,141
Cortland,Cortlandville-6,State Senate,51,Peter Oberacker,REP,94,172,62,328
Cortland,Harford,State Senate,51,Peter Oberacker,REP,11,240,24,275
Cortland,Virgil-1,State Senate,51,Peter Oberacker,REP,25,198,28,251
Cortland,Virgil-2,State Senate,51,Peter Oberacker,REP,62,295,46,403
Cortland,Lapeer,State Senate,51,Peter Oberacker,REP,6,200,25,231
Cortland,Marathon-1,State Senate,51,Peter Oberacker,REP,13,272,31,316
Cortland,Marathon-2,State Senate,51,Peter Oberacker,REP,5,238,20,263
Cortland,Cuyler,State Senate,51,Peter Oberacker,REP,13,225,39,277
Cortland,Solon,State Senate,51,Peter Oberacker,REP,22,261,33,316
Cortland,Truxton,State Senate,51,Peter Oberacker,REP,15,284,27,326
Cortland,Cincinnatus,State Senate,51,Peter Oberacker,REP,15,260,34,309
Cortland,Freetown,State Senate,51,Peter Oberacker,REP,2,172,15,189
Cortland,Taylor,State Senate,51,Peter Oberacker,REP,8,156,12,176
Cortland,Willet,State Senate,51,Peter Oberacker,REP,3,239,18,260
Cortland,Cortland Ward 1 ED 1,State Senate,51,Peter Oberacker,CON,1,16,2,19
Cortland,Cortland Ward 1 ED 3,State Senate,51,Peter Oberacker,CON,3,11,0,14
Cortland,Cortland Ward 2 ED 3,State Senate,51,Peter Oberacker,CON,0,1,1,2
Cortland,Cortland Ward 3 ED 2,State Senate,51,Peter Oberacker,CON,0,2,0,2
Cortland,Cortland Ward 2 ED 1,State Senate,51,Peter Oberacker,CON,5,6,2,13
Cortland,Cortland Ward 3 ED 3,State Senate,51,Peter Oberacker,CON,0,0,1,1
Cortland,Cortland Ward 5 ED 1,State Senate,51,Peter Oberacker,CON,0,1,0,1
Cortland,Cortland Ward 6 ED 2,State Senate,51,Peter Oberacker,CON,1,3,3,7
Cortland,Cortland Ward 3 ED 1,State Senate,51,Peter Oberacker,CON,0,7,0,7
Cortland,Cortland Ward 3 ED 4,State Senate,51,Peter Oberacker,CON,1,1,0,2
Cortland,Cortland Ward 4 ED 1,State Senate,51,Peter Oberacker,CON,3,2,1,6
Cortland,Cortland Ward 5 ED 3,State Senate,51,Peter Oberacker,CON,0,1,0,1
Cortland,Cortland Ward 3 ED 5,State Senate,51,Peter Oberacker,CON,0,1,2,3
Cortland,Cortland Ward 4 ED 2,State Senate,51,Peter Oberacker,CON,0,4,1,5
Cortland,Cortland Ward 4 ED 3,State Senate,51,Peter Oberacker,CON,0,3,0,3
Cortland,Cortland Ward 5 ED 4,State Senate,51,Peter Oberacker,CON,1,7,1,9
Cortland,Cortland Ward 5 ED 2,State Senate,51,Peter Oberacker,CON,2,13,0,15
Cortland,Cortland Ward 7 ED 3,State Senate,51,Peter Oberacker,CON,0,0,0,0
Cortland,Cortland Ward 8 ED 1,State Senate,51,Peter Oberacker,CON,2,9,5,16
Cortland,Cortland Ward 7 ED 1,State Senate,51,Peter Oberacker,CON,3,13,0,16
Cortland,Cortland Ward 8 ED 2,State Senate,51,Peter Oberacker,CON,4,4,1,9
Cortland,Cortland Ward 1 ED 2,State Senate,51,Peter Oberacker,CON,0,2,0,2
Cortland,Cortland Ward 2 ED 2,State Senate,51,Peter Oberacker,CON,0,3,1,4
Cortland,Cortland Ward 6 ED 1,State Senate,51,Peter Oberacker,CON,12,23,4,39
Cortland,Cortland Ward 7 ED 2,State Senate,51,Peter Oberacker,CON,0,2,0,2
Cortland,Preble,State Senate,51,Peter Oberacker,CON,2,21,3,26
Cortland,Scott,State Senate,51,Peter Oberacker,CON,3,18,2,23
Cortland,Homer-1,State Senate,51,Peter Oberacker,CON,1,6,1,8
Cortland,Homer-2,State Senate,51,Peter Oberacker,CON,8,27,7,42
Cortland,Homer-3,State Senate,51,Peter Oberacker,CON,7,13,5,25
Cortland,Homer-4,State Senate,51,Peter Oberacker,CON,5,12,3,20
Cortland,Homer-5,State Senate,51,Peter Oberacker,CON,9,19,6,34
Cortland,Cortlandville-1,State Senate,51,Peter Oberacker,CON,7,17,4,28
Cortland,Cortlandville-2,State Senate,51,Peter Oberacker,CON,9,17,3,29
Cortland,Cortlandville-3,State Senate,51,Peter Oberacker,CON,4,16,2,22
Cortland,Cortlandville-4,State Senate,51,Peter Oberacker,CON,10,26,3,39
Cortland,Cortlandville-5,State Senate,51,Peter Oberacker,CON,5,7,4,16
Cortland,Cortlandville-6,State Senate,51,Peter Oberacker,CON,8,14,4,26
Cortland,Harford,State Senate,51,Peter Oberacker,CON,0,15,0,15
Cortland,Virgil-1,State Senate,51,Peter Oberacker,CON,1,18,4,23
Cortland,Virgil-2,State Senate,51,Peter Oberacker,CON,4,33,5,42
Cortland,Lapeer,State Senate,51,Peter Oberacker,CON,0,15,0,15
Cortland,Marathon-1,State Senate,51,Peter Oberacker,CON,1,18,3,22
Cortland,Marathon-2,State Senate,51,Peter Oberacker,CON,0,13,4,17
Cortland,Cuyler,State Senate,51,Peter Oberacker,CON,2,21,5,28
Cortland,Solon,State Senate,51,Peter Oberacker,CON,0,11,5,16
Cortland,Truxton,State Senate,51,Peter Oberacker,CON,1,22,0,23
Cortland,Cincinnatus,State Senate,51,Peter Oberacker,CON,3,19,3,25
Cortland,Freetown,State Senate,51,Peter Oberacker,CON,1,17,1,19
Cortland,Taylor,State Senate,51,Peter Oberacker,CON,0,10,2,12
Cortland,Willet,State Senate,51,Peter Oberacker,CON,1,17,0,18
Cortland,Cortland Ward 1 ED 1,State Senate,51,Peter Oberacker,IND,3,9,4,16
Cortland,Cortland Ward 1 ED 3,State Senate,51,Peter Oberacker,IND,0,7,0,7
Cortland,Cortland Ward 2 ED 3,State Senate,51,Peter Oberacker,IND,1,1,0,2
Cortland,Cortland Ward 3 ED 2,State Senate,51,Peter Oberacker,IND,0,3,1,4
Cortland,Cortland Ward 2 ED 1,State Senate,51,Peter Oberacker,IND,2,6,2,10
Cortland,Cortland Ward 3 ED 3,State Senate,51,Peter Oberacker,IND,1,0,0,1
Cortland,Cortland Ward 5 ED 1,State Senate,51,Peter Oberacker,IND,0,0,0,0
Cortland,Cortland Ward 6 ED 2,State Senate,51,Peter Oberacker,IND,0,2,0,2
Cortland,Cortland Ward 3 ED 1,State Senate,51,Peter Oberacker,IND,1,2,0,3
Cortland,Cortland Ward 3 ED 4,State Senate,51,Peter Oberacker,IND,0,1,0,1
Cortland,Cortland Ward 4 ED 1,State Senate,51,Peter Oberacker,IND,2,4,3,9
Cortland,Cortland Ward 5 ED 3,State Senate,51,Peter Oberacker,IND,0,0,0,0
Cortland,Cortland Ward 3 ED 5,State Senate,51,Peter Oberacker,IND,0,0,1,1
Cortland,Cortland Ward 4 ED 2,State Senate,51,Peter Oberacker,IND,1,0,1,2
Cortland,Cortland Ward 4 ED 3,State Senate,51,Peter Oberacker,IND,0,0,0,0
Cortland,Cortland Ward 5 ED 4,State Senate,51,Peter Oberacker,IND,2,2,3,7
Cortland,Cortland Ward 5 ED 2,State Senate,51,Peter Oberacker,IND,0,4,3,7
Cortland,Cortland Ward 7 ED 3,State Senate,51,Peter Oberacker,IND,1,0,0,1
Cortland,Cortland Ward 8 ED 1,State Senate,51,Peter Oberacker,IND,4,5,12,21
Cortland,Cortland Ward 7 ED 1,State Senate,51,Peter Oberacker,IND,4,6,8,18
Cortland,Cortland Ward 8 ED 2,State Senate,51,Peter Oberacker,IND,1,2,1,4
Cortland,Cortland Ward 1 ED 2,State Senate,51,Peter Oberacker,IND,0,0,0,0
Cortland,Cortland Ward 2 ED 2,State Senate,51,Peter Oberacker,IND,1,1,2,4
Cortland,Cortland Ward 6 ED 1,State Senate,51,Peter Oberacker,IND,2,7,4,13
Cortland,Cortland Ward 7 ED 2,State Senate,51,Peter Oberacker,IND,2,0,0,2
Cortland,Preble,State Senate,51,Peter Oberacker,IND,0,11,5,16
Cortland,Scott,State Senate,51,Peter Oberacker,IND,3,7,2,12
Cortland,Homer-1,State Senate,51,Peter Oberacker,IND,0,4,0,4
Cortland,Homer-2,State Senate,51,Peter Oberacker,IND,2,11,4,17
Cortland,Homer-3,State Senate,51,Peter Oberacker,IND,5,4,3,12
Cortland,Homer-4,State Senate,51,Peter Oberacker,IND,2,2,3,7
Cortland,Homer-5,State Senate,51,Peter Oberacker,IND,2,8,5,15
Cortland,Cortlandville-1,State Senate,51,Peter Oberacker,IND,2,6,4,12
Cortland,Cortlandville-2,State Senate,51,Peter Oberacker,IND,5,4,2,11
Cortland,Cortlandville-3,State Senate,51,Peter Oberacker,IND,3,5,3,11
Cortland,Cortlandville-4,State Senate,51,Peter Oberacker,IND,1,7,2,10
Cortland,Cortlandville-5,State Senate,51,Peter Oberacker,IND,1,6,2,9
Cortland,Cortlandville-6,State Senate,51,Peter Oberacker,IND,1,8,4,13
Cortland,Harford,State Senate,51,Peter Oberacker,IND,0,9,2,11
Cortland,Virgil-1,State Senate,51,Peter Oberacker,IND,1,7,0,8
Cortland,Virgil-2,State Senate,51,Peter Oberacker,IND,3,10,4,17
Cortland,Lapeer,State Senate,51,Peter Oberacker,IND,0,7,2,9
Cortland,Marathon-1,State Senate,51,Peter Oberacker,IND,0,5,3,8
Cortland,Marathon-2,State Senate,51,Peter Oberacker,IND,1,5,4,10
Cortland,Cuyler,State Senate,51,Peter Oberacker,IND,1,10,5,16
Cortland,Solon,State Senate,51,Peter Oberacker,IND,0,8,2,10
Cortland,Truxton,State Senate,51,Peter Oberacker,IND,0,9,0,9
Cortland,Cincinnatus,State Senate,51,Peter Oberacker,IND,1,5,0,6
Cortland,Freetown,State Senate,51,Peter Oberacker,IND,0,4,1,5
Cortland,Taylor,State Senate,51,Peter Oberacker,IND,0,5,0,5
Cortland,Willet,State Senate,51,Peter Oberacker,IND,0,4,1,5
Cortland,Cortland Ward 1 ED 1,State Senate,51,Write-ins,,0,0,0,0
Cortland,Cortland Ward 1 ED 3,State Senate,51,Write-ins,,0,0,0,0
Cortland,Cortland Ward 2 ED 3,State Senate,51,Write-ins,,0,0,0,0
Cortland,Cortland Ward 3 ED 2,State Senate,51,Write-ins,,0,0,0,0
Cortland,Cortland Ward 2 ED 1,State Senate,51,Write-ins,,0,0,0,0
Cortland,Cortland Ward 3 ED 3,State Senate,51,Write-ins,,0,0,0,0
Cortland,Cortland Ward 5 ED 1,State Senate,51,Write-ins,,0,0,0,0
Cortland,Cortland Ward 6 ED 2,State Senate,51,Write-ins,,0,0,0,0
Cortland,Cortland Ward 3 ED 1,State Senate,51,Write-ins,,0,0,0,0
Cortland,Cortland Ward 3 ED 4,State Senate,51,Write-ins,,0,0,0,0
Cortland,Cortland Ward 4 ED 1,State Senate,51,Write-ins,,0,0,0,0
Cortland,Cortland Ward 5 ED 3,State Senate,51,Write-ins,,0,0,0,0
Cortland,Cortland Ward 3 ED 5,State Senate,51,Write-ins,,0,0,0,0
Cortland,Cortland Ward 4 ED 2,State Senate,51,Write-ins,,0,0,0,0
Cortland,Cortland Ward 4 ED 3,State Senate,51,Write-ins,,0,0,0,0
Cortland,Cortland Ward 5 ED 4,State Senate,51,Write-ins,,0,0,0,0
Cortland,Cortland Ward 5 ED 2,State Senate,51,Write-ins,,0,0,0,0
Cortland,Cortland Ward 7 ED 3,State Senate,51,Write-ins,,0,0,0,0
Cortland,Cortland Ward 8 ED 1,State Senate,51,Write-ins,,0,0,0,0
Cortland,Cortland Ward 7 ED 1,State Senate,51,Write-ins,,0,0,2,2
Cortland,Cortland Ward 8 ED 2,State Senate,51,Write-ins,,0,0,0,0
Cortland,Cortland Ward 1 ED 2,State Senate,51,Write-ins,,0,0,0,0
Cortland,Cortland Ward 2 ED 2,State Senate,51,Write-ins,,0,0,0,0
Cortland,Cortland Ward 6 ED 1,State Senate,51,Write-ins,,0,0,0,0
Cortland,Cortland Ward 7 ED 2,State Senate,51,Write-ins,,0,0,0,0
Cortland,Preble,State Senate,51,Write-ins,,0,0,1,1
Cortland,Scott,State Senate,51,Write-ins,,0,0,0,0
Cortland,Homer-1,State Senate,51,Write-ins,,0,0,0,0
Cortland,Homer-2,State Senate,51,Write-ins,,0,0,0,0
Cortland,Homer-3,State Senate,51,Write-ins,,0,0,0,0
Cortland,Homer-4,State Senate,51,Write-ins,,0,0,0,0
Cortland,Homer-5,State Senate,51,Write-ins,,0,0,0,0
Cortland,Cortlandville-1,State Senate,51,Write-ins,,0,0,0,0
Cortland,Cortlandville-2,State Senate,51,Write-ins,,0,0,0,0
Cortland,Cortlandville-3,State Senate,51,Write-ins,,0,0,0,0
Cortland,Cortlandville-4,State Senate,51,Write-ins,,0,0,0,0
Cortland,Cortlandville-5,State Senate,51,Write-ins,,0,0,0,0
Cortland,Cortlandville-6,State Senate,51,Write-ins,,0,0,1,1
Cortland,Harford,State Senate,51,Write-ins,,0,0,0,0
Cortland,Virgil-1,State Senate,51,Write-ins,,0,0,0,0
Cortland,Virgil-2,State Senate,51,Write-ins,,0,0,0,0
Cortland,Lapeer,State Senate,51,Write-ins,,0,0,0,0
Cortland,Marathon-1,State Senate,51,Write-ins,,0,1,0,1
Cortland,Marathon-2,State Senate,51,Write-ins,,0,0,0,0
Cortland,Cuyler,State Senate,51,Write-ins,,0,0,0,0
Cortland,Solon,State Senate,51,Write-ins,,0,0,1,1
Cortland,Truxton,State Senate,51,Write-ins,,0,0,0,0
Cortland,Cincinnatus,State Senate,51,Write-ins,,0,0,0,0
Cortland,Freetown,State Senate,51,Write-ins,,0,0,0,0
Cortland,Taylor,State Senate,51,Write-ins,,0,0,0,0
Cortland,Willet,State Senate,51,Write-ins,,0,0,0,0
Cortland,Cortland Ward 1 ED 1,State Senate,51,Void,,0,0,0,0
Cortland,Cortland Ward 1 ED 3,State Senate,51,Void,,0,0,0,0
Cortland,Cortland Ward 2 ED 3,State Senate,51,Void,,0,0,0,0
Cortland,Cortland Ward 3 ED 2,State Senate,51,Void,,0,0,0,0
Cortland,Cortland Ward 2 ED 1,State Senate,51,Void,,0,1,0,1
Cortland,Cortland Ward 3 ED 3,State Senate,51,Void,,0,0,0,0
Cortland,Cortland Ward 5 ED 1,State Senate,51,Void,,0,0,0,0
Cortland,Cortland Ward 6 ED 2,State Senate,51,Void,,0,0,0,0
Cortland,Cortland Ward 3 ED 1,State Senate,51,Void,,1,0,0,1
Cortland,Cortland Ward 3 ED 4,State Senate,51,Void,,0,0,0,0
Cortland,Cortland Ward 4 ED 1,State Senate,51,Void,,0,0,0,0
Cortland,Cortland Ward 5 ED 3,State Senate,51,Void,,0,0,0,0
Cortland,Cortland Ward 3 ED 5,State Senate,51,Void,,0,1,0,1
Cortland,Cortland Ward 4 ED 2,State Senate,51,Void,,0,0,0,0
Cortland,Cortland Ward 4 ED 3,State Senate,51,Void,,0,0,0,0
Cortland,Cortland Ward 5 ED 4,State Senate,51,Void,,0,0,0,0
Cortland,Cortland Ward 5 ED 2,State Senate,51,Void,,0,0,0,0
Cortland,Cortland Ward 7 ED 3,State Senate,51,Void,,0,0,0,0
Cortland,Cortland Ward 8 ED 1,State Senate,51,Void,,0,0,0,0
Cortland,Cortland Ward 7 ED 1,State Senate,51,Void,,0,0,0,0
Cortland,Cortland Ward 8 ED 2,State Senate,51,Void,,0,0,0,0
Cortland,Cortland Ward 1 ED 2,State Senate,51,Void,,0,0,0,0
Cortland,Cortland Ward 2 ED 2,State Senate,51,Void,,0,0,0,0
Cortland,Cortland Ward 6 ED 1,State Senate,51,Void,,0,0,0,0
Cortland,Cortland Ward 7 ED 2,State Senate,51,Void,,0,0,0,0
Cortland,Preble,State Senate,51,Void,,0,0,0,0
Cortland,Scott,State Senate,51,Void,,0,0,0,0
Cortland,Homer-1,State Senate,51,Void,,0,0,0,0
Cortland,Homer-2,State Senate,51,Void,,0,0,0,0
Cortland,Homer-3,State Senate,51,Void,,0,0,0,0
Cortland,Homer-4,State Senate,51,Void,,0,0,0,0
Cortland,Homer-5,State Senate,51,Void,,0,0,0,0
Cortland,Cortlandville-1,State Senate,51,Void,,0,0,0,0
Cortland,Cortlandville-2,State Senate,51,Void,,0,0,0,0
Cortland,Cortlandville-3,State Senate,51,Void,,0,0,0,0
Cortland,Cortlandville-4,State Senate,51,Void,,0,0,0,0
Cortland,Cortlandville-5,State Senate,51,Void,,0,0,0,0
Cortland,Cortlandville-6,State Senate,51,Void,,0,0,0,0
Cortland,Harford,State Senate,51,Void,,0,0,0,0
Cortland,Virgil-1,State Senate,51,Void,,0,0,0,0
Cortland,Virgil-2,State Senate,51,Void,,0,0,0,0
Cortland,Lapeer,State Senate,51,Void,,0,0,0,0
Cortland,Marathon-1,State Senate,51,Void,,0,0,0,0
Cortland,Marathon-2,State Senate,51,Void,,0,0,0,0
Cortland,Cuyler,State Senate,51,Void,,0,0,0,0
Cortland,Solon,State Senate,51,Void,,0,0,0,0
Cortland,Truxton,State Senate,51,Void,,0,0,0,0
Cortland,Cincinnatus,State Senate,51,Void,,0,0,0,0
Cortland,Freetown,State Senate,51,Void,,0,0,0,0
Cortland,Taylor,State Senate,51,Void,,0,0,0,0
Cortland,Willet,State Senate,51,Void,,0,0,0,0
Cortland,Cortland Ward 1 ED 1,State Senate,51,Blanks,,12,15,14,41
Cortland,Cortland Ward 1 ED 3,State Senate,51,Blanks,,7,16,9,32
Cortland,Cortland Ward 2 ED 3,State Senate,51,Blanks,,2,1,1,4
Cortland,Cortland Ward 3 ED 2,State Senate,51,Blanks,,2,4,3,9
Cortland,Cortland Ward 2 ED 1,State Senate,51,Blanks,,6,8,12,26
Cortland,Cortland Ward 3 ED 3,State Senate,51,Blanks,,2,3,4,9
Cortland,Cortland Ward 5 ED 1,State Senate,51,Blanks,,0,0,4,4
Cortland,Cortland Ward 6 ED 2,State Senate,51,Blanks,,0,2,1,3
Cortland,Cortland Ward 3 ED 1,State Senate,51,Blanks,,1,6,5,12
Cortland,Cortland Ward 3 ED 4,State Senate,51,Blanks,,0,0,0,0
Cortland,Cortland Ward 4 ED 1,State Senate,51,Blanks,,9,17,8,34
Cortland,Cortland Ward 5 ED 3,State Senate,51,Blanks,,0,0,0,0
Cortland,Cortland Ward 3 ED 5,State Senate,51,Blanks,,2,4,6,12
Cortland,Cortland Ward 4 ED 2,State Senate,51,Blanks,,0,5,1,6
Cortland,Cortland Ward 4 ED 3,State Senate,51,Blanks,,0,1,0,1
Cortland,Cortland Ward 5 ED 4,State Senate,51,Blanks,,9,5,5,19
Cortland,Cortland Ward 5 ED 2,State Senate,51,Blanks,,4,5,6,15
Cortland,Cortland Ward 7 ED 3,State Senate,51,Blanks,,1,0,0,1
Cortland,Cortland Ward 8 ED 1,State Senate,51,Blanks,,13,16,15,44
Cortland,Cortland Ward 7 ED 1,State Senate,51,Blanks,,25,20,10,55
Cortland,Cortland Ward 8 ED 2,State Senate,51,Blanks,,2,3,2,7
Cortland,Cortland Ward 1 ED 2,State Senate,51,Blanks,,1,0,0,1
Cortland,Cortland Ward 2 ED 2,State Senate,51,Blanks,,3,9,3,15
Cortland,Cortland Ward 6 ED 1,State Senate,51,Blanks,,18,13,17,48
Cortland,Cortland Ward 7 ED 2,State Senate,51,Blanks,,1,0,1,2
Cortland,Preble,State Senate,51,Blanks,,1,30,3,34
Cortland,Scott,State Senate,51,Blanks,,4,56,9,69
Cortland,Homer-1,State Senate,51,Blanks,,2,2,3,7
Cortland,Homer-2,State Senate,51,Blanks,,17,18,12,47
Cortland,Homer-3,State Senate,51,Blanks,,13,10,11,34
Cortland,Homer-4,State Senate,51,Blanks,,5,14,16,35
Cortland,Homer-5,State Senate,51,Blanks,,10,19,12,41
Cortland,Cortlandville-1,State Senate,51,Blanks,,16,17,15,48
Cortland,Cortlandville-2,State Senate,51,Blanks,,9,29,10,48
Cortland,Cortlandville-3,State Senate,51,Blanks,,8,11,9,28
Cortland,Cortlandville-4,State Senate,51,Blanks,,3,30,9,42
Cortland,Cortlandville-5,State Senate,51,Blanks,,6,15,3,24
Cortland,Cortlandville-6,State Senate,51,Blanks,,17,14,11,42
Cortland,Harford,State Senate,51,Blanks,,0,9,4,13
Cortland,Virgil-1,State Senate,51,Blanks,,6,21,5,32
Cortland,Virgil-2,State Senate,51,Blanks,,10,34,5,49
Cortland,Lapeer,State Senate,51,Blanks,,0,12,2,14
Cortland,Marathon-1,State Senate,51,Blanks,,6,19,7,32
Cortland,Marathon-2,State Senate,51,Blanks,,1,9,4,14
Cortland,Cuyler,State Senate,51,Blanks,,0,17,6,23
Cortland,Solon,State Senate,51,Blanks,,2,25,2,29
Cortland,Truxton,State Senate,51,Blanks,,1,21,7,29
Cortland,Cincinnatus,State Senate,51,Blanks,,4,21,5,30
Cortland,Freetown,State Senate,51,Blanks,,3,13,3,19
Cortland,Taylor,State Senate,51,Blanks,,1,10,1,12
Cortland,Willet,State Senate,51,Blanks,,1,20,3,24
Cortland,Cortland Ward 1 ED 1,State Assembly,125,Anna Kelles,DEM,136,103,147,386
Cortland,Cortland Ward 1 ED 3,State Assembly,125,Anna Kelles,DEM,61,89,95,245
Cortland,Cortland Ward 2 ED 3,State Assembly,125,Anna Kelles,DEM,19,10,19,48
Cortland,Cortland Ward 3 ED 2,State Assembly,125,Anna Kelles,DEM,24,21,20,65
Cortland,Cortland Ward 2 ED 1,State Assembly,125,Anna Kelles,DEM,82,71,99,252
Cortland,Cortland Ward 3 ED 3,State Assembly,125,Anna Kelles,DEM,26,22,33,81
Cortland,Cortland Ward 5 ED 1,State Assembly,125,Anna Kelles,DEM,0,2,2,4
Cortland,Cortland Ward 6 ED 2,State Assembly,125,Anna Kelles,DEM,9,15,24,48
Cortland,Cortland Ward 3 ED 1,State Assembly,125,Anna Kelles,DEM,47,27,55,129
Cortland,Cortland Ward 3 ED 4,State Assembly,125,Anna Kelles,DEM,6,11,13,30
Cortland,Cortland Ward 4 ED 1,State Assembly,125,Anna Kelles,DEM,49,74,78,201
Cortland,Cortland Ward 5 ED 3,State Assembly,125,Anna Kelles,DEM,3,4,5,12
Cortland,Cortland Ward 3 ED 5,State Assembly,125,Anna Kelles,DEM,30,32,38,100
Cortland,Cortland Ward 4 ED 2,State Assembly,125,Anna Kelles,DEM,7,19,19,45
Cortland,Cortland Ward 4 ED 3,State Assembly,125,Anna Kelles,DEM,1,3,1,5
Cortland,Cortland Ward 5 ED 4,State Assembly,125,Anna Kelles,DEM,46,69,60,175
Cortland,Cortland Ward 5 ED 2,State Assembly,125,Anna Kelles,DEM,64,79,56,199
Cortland,Cortland Ward 7 ED 3,State Assembly,125,Anna Kelles,DEM,1,0,1,2
Cortland,Cortland Ward 8 ED 1,State Assembly,125,Anna Kelles,DEM,97,79,110,286
Cortland,Cortland Ward 7 ED 1,State Assembly,125,Anna Kelles,DEM,107,104,127,338
Cortland,Cortland Ward 8 ED 2,State Assembly,125,Anna Kelles,DEM,18,23,19,60
Cortland,Cortland Ward 1 ED 2,State Assembly,125,Anna Kelles,DEM,4,4,1,9
Cortland,Cortland Ward 2 ED 2,State Assembly,125,Anna Kelles,DEM,36,22,26,84
Cortland,Cortland Ward 6 ED 1,State Assembly,125,Anna Kelles,DEM,140,135,126,401
Cortland,Cortland Ward 7 ED 2,State Assembly,125,Anna Kelles,DEM,8,11,18,37
Cortland,Cortlandville-1,State Assembly,125,Anna Kelles,DEM,153,97,136,386
Cortland,Cortlandville-2,State Assembly,125,Anna Kelles,DEM,150,71,126,347
Cortland,Cortlandville-3,State Assembly,125,Anna Kelles,DEM,59,72,71,202
Cortland,Cortlandville-4,State Assembly,125,Anna Kelles,DEM,61,102,67,230
Cortland,Cortlandville-5,State Assembly,125,Anna Kelles,DEM,50,26,52,128
Cortland,Cortlandville-6,State Assembly,125,Anna Kelles,DEM,158,104,154,416
Cortland,Harford,State Assembly,125,Anna Kelles,DEM,13,79,29,121
Cortland,Virgil-1,State Assembly,125,Anna Kelles,DEM,57,58,54,169
Cortland,Virgil-2,State Assembly,125,Anna Kelles,DEM,82,112,137,331
Cortland,Lapeer,State Assembly,125,Anna Kelles,DEM,9,57,22,88
Cortland,Cortland Ward 1 ED 1,State Assembly,125,Matthew McIntyre,REP,60,122,40,222
Cortland,Cortland Ward 1 ED 3,State Assembly,125,Matthew McIntyre,REP,40,144,40,224
Cortland,Cortland Ward 2 ED 3,State Assembly,125,Matthew McIntyre,REP,11,16,6,33
Cortland,Cortland Ward 3 ED 2,State Assembly,125,Matthew McIntyre,REP,19,44,4,67
Cortland,Cortland Ward 2 ED 1,State Assembly,125,Matthew McIntyre,REP,27,64,28,119
Cortland,Cortland Ward 3 ED 3,State Assembly,125,Matthew McIntyre,REP,3,14,9,26
Cortland,Cortland Ward 5 ED 1,State Assembly,125,Matthew McIntyre,REP,0,5,2,7
Cortland,Cortland Ward 6 ED 2,State Assembly,125,Matthew McIntyre,REP,4,7,5,16
Cortland,Cortland Ward 3 ED 1,State Assembly,125,Matthew McIntyre,REP,9,34,9,52
Cortland,Cortland Ward 3 ED 4,State Assembly,125,Matthew McIntyre,REP,2,11,7,20
Cortland,Cortland Ward 4 ED 1,State Assembly,125,Matthew McIntyre,REP,26,50,21,97
Cortland,Cortland Ward 5 ED 3,State Assembly,125,Matthew McIntyre,REP,0,9,1,10
Cortland,Cortland Ward 3 ED 5,State Assembly,125,Matthew McIntyre,REP,9,10,19,38
Cortland,Cortland Ward 4 ED 2,State Assembly,125,Matthew McIntyre,REP,6,44,11,61
Cortland,Cortland Ward 4 ED 3,State Assembly,125,Matthew McIntyre,REP,0,3,3,6
Cortland,Cortland Ward 5 ED 4,State Assembly,125,Matthew McIntyre,REP,23,71,22,116
Cortland,Cortland Ward 5 ED 2,State Assembly,125,Matthew McIntyre,REP,29,104,21,154
Cortland,Cortland Ward 7 ED 3,State Assembly,125,Matthew McIntyre,REP,2,3,1,6
Cortland,Cortland Ward 8 ED 1,State Assembly,125,Matthew McIntyre,REP,60,109,67,236
Cortland,Cortland Ward 7 ED 1,State Assembly,125,Matthew McIntyre,REP,76,129,37,242
Cortland,Cortland Ward 8 ED 2,State Assembly,125,Matthew McIntyre,REP,9,27,5,41
Cortland,Cortland Ward 1 ED 2,State Assembly,125,Matthew McIntyre,REP,2,3,1,6
