county,precinct,office,district,candidate,party,votes,election_day,emergency,absentee,affidavit
Montgomery,City of Amsterdam Ward 1 1 ,State Assembly,111,Paul E. DeLorenzo,REP,146,126,0,20,0
Montgomery,City of Amsterdam Ward 1 2 ,State Assembly,111,Paul E. DeLorenzo,REP,69,63,0,5,1
Montgomery,City of Amsterdam Ward 1 3 ,State Assembly,111,Paul E. DeLorenzo,REP,160,137,0,19,4
Montgomery,City of Amsterdam Ward 1 4 ,State Assembly,111,Paul E. DeLorenzo,REP,88,77,0,8,3
Montgomery,City of Amsterdam Ward 2 1 ,State Assembly,111,Paul E. DeLorenzo,REP,23,15,0,6,2
Montgomery,City of Amsterdam Ward 2 2 ,State Assembly,111,Paul E. DeLorenzo,REP,49,44,0,2,3
Montgomery,City of Amsterdam Ward 2 3 ,State Assembly,111,Paul E. DeLorenzo,REP,33,31,0,2,0
Montgomery,City of Amsterdam Ward 2 4 ,State Assembly,111,Paul E. DeLorenzo,REP,210,184,0,22,4
Montgomery,City of Amsterdam Ward 3 1 ,State Assembly,111,Paul E. DeLorenzo,REP,145,132,0,11,2
Montgomery,City of Amsterdam Ward 3 2 ,State Assembly,111,Paul E. DeLorenzo,REP,99,94,0,4,1
Montgomery,City of Amsterdam Ward 3 3 ,State Assembly,111,Paul E. DeLorenzo,REP,85,71,0,12,2
Montgomery,City of Amsterdam Ward 4 1 ,State Assembly,111,Paul E. DeLorenzo,REP,106,90,0,12,4
Montgomery,City of Amsterdam Ward 4 2 ,State Assembly,111,Paul E. DeLorenzo,REP,187,162,0,22,3
Montgomery,City of Amsterdam Ward 5 1 ,State Assembly,111,Paul E. DeLorenzo,REP,67,62,0,5,0
Montgomery,City of Amsterdam Ward 5 2 ,State Assembly,111,Paul E. DeLorenzo,REP,29,26,0,3,0
Montgomery,City of Amsterdam Ward 5 3 ,State Assembly,111,Paul E. DeLorenzo,REP,57,49,0,8,0
Montgomery,City of Amsterdam Ward 5 4 ,State Assembly,111,Paul E. DeLorenzo,REP,166,140,0,26,0
Montgomery,Amsterdam 1 ,State Assembly,111,Paul E. DeLorenzo,REP,346,309,0,34,3
Montgomery,Amsterdam 2 ,State Assembly,111,Paul E. DeLorenzo,REP,261,236,0,22,3
Montgomery,Amsterdam 3 ,State Assembly,111,Paul E. DeLorenzo,REP,278,260,0,18,0
Montgomery,Amsterdam 4 ,State Assembly,111,Paul E. DeLorenzo,REP,342,290,0,49,3
Montgomery,Canajoharie 1 ,State Assembly,111,Paul E. DeLorenzo,REP,389,336,0,45,8
Montgomery,Canajoharie 2 ,State Assembly,111,Paul E. DeLorenzo,REP,197,171,0,24,2
Montgomery,Canajoharie 3 ,State Assembly,111,Paul E. DeLorenzo,REP,203,196,0,6,1
Montgomery,Charleston 1 ,State Assembly,111,Paul E. DeLorenzo,REP,409,393,0,10,6
Montgomery,Florida 1 ,State Assembly,111,Paul E. DeLorenzo,REP,199,190,0,7,2
Montgomery,Florida 2 ,State Assembly,111,Paul E. DeLorenzo,REP,246,224,0,19,3
Montgomery,Florida 3 ,State Assembly,111,Paul E. DeLorenzo,REP,321,304,0,16,1
Montgomery,Glen 1 ,State Assembly,111,Paul E. DeLorenzo,REP,254,239,0,8,7
Montgomery,Glen 2 ,State Assembly,111,Paul E. DeLorenzo,REP,324,304,0,16,4
Montgomery,Minden 1 ,State Assembly,111,Paul E. DeLorenzo,REP,453,423,0,28,2
Montgomery,Minden 2 ,State Assembly,111,Paul E. DeLorenzo,REP,363,327,0,32,4
Montgomery,Mohawk 1 ,State Assembly,111,Paul E. DeLorenzo,REP,364,329,0,31,4
Montgomery,Mohawk 2 ,State Assembly,111,Paul E. DeLorenzo,REP,248,239,0,8,1
Montgomery,Mohawk 3 ,State Assembly,111,Paul E. DeLorenzo,REP,253,233,0,18,2
Montgomery,Palatine 1 ,State Assembly,111,Paul E. DeLorenzo,REP,367,344,0,15,8
Montgomery,Palatine 2 ,State Assembly,111,Paul E. DeLorenzo,REP,136,123,0,12,1
Montgomery,Palatine 3 ,State Assembly,111,Paul E. DeLorenzo,REP,121,109,0,11,1
Montgomery,Palatine 4 ,State Assembly,111,Paul E. DeLorenzo,REP,44,39,0,5,0
Montgomery,Root 1 ,State Assembly,111,Paul E. DeLorenzo,REP,477,443,0,31,3
Montgomery,St Johnsville 1 ,State Assembly,111,Paul E. DeLorenzo,REP,243,217,0,18,8
Montgomery,St Johnsville 2 ,State Assembly,111,Paul E. DeLorenzo,REP,287,253,0,26,8
Montgomery,City of Amsterdam Ward 1 1 ,State Assembly,111,Angelo L. Santabarbara,CON,51,41,0,8,2
Montgomery,City of Amsterdam Ward 1 2 ,State Assembly,111,Angelo L. Santabarbara,CON,16,12,0,4,0
Montgomery,City of Amsterdam Ward 1 3 ,State Assembly,111,Angelo L. Santabarbara,CON,56,42,0,11,3
Montgomery,City of Amsterdam Ward 1 4 ,State Assembly,111,Angelo L. Santabarbara,CON,36,30,0,5,1
Montgomery,City of Amsterdam Ward 2 1 ,State Assembly,111,Angelo L. Santabarbara,CON,7,6,0,1,0
Montgomery,City of Amsterdam Ward 2 2 ,State Assembly,111,Angelo L. Santabarbara,CON,18,16,0,2,0
Montgomery,City of Amsterdam Ward 2 3 ,State Assembly,111,Angelo L. Santabarbara,CON,17,15,0,2,0
Montgomery,City of Amsterdam Ward 2 4 ,State Assembly,111,Angelo L. Santabarbara,CON,81,68,0,12,1
Montgomery,City of Amsterdam Ward 3 1 ,State Assembly,111,Angelo L. Santabarbara,CON,49,39,0,9,1
Montgomery,City of Amsterdam Ward 3 2 ,State Assembly,111,Angelo L. Santabarbara,CON,29,25,0,4,0
Montgomery,City of Amsterdam Ward 3 3 ,State Assembly,111,Angelo L. Santabarbara,CON,27,25,0,1,1
Montgomery,City of Amsterdam Ward 4 1 ,State Assembly,111,Angelo L. Santabarbara,CON,37,30,0,6,1
Montgomery,City of Amsterdam Ward 4 2 ,State Assembly,111,Angelo L. Santabarbara,CON,59,53,0,6,0
Montgomery,City of Amsterdam Ward 5 1 ,State Assembly,111,Angelo L. Santabarbara,CON,26,22,1,3,0
Montgomery,City of Amsterdam Ward 5 2 ,State Assembly,111,Angelo L. Santabarbara,CON,28,25,0,3,0
Montgomery,City of Amsterdam Ward 5 3 ,State Assembly,111,Angelo L. Santabarbara,CON,14,12,0,2,0
Montgomery,City of Amsterdam Ward 5 4 ,State Assembly,111,Angelo L. Santabarbara,CON,59,52,0,6,1
Montgomery,Amsterdam 1 ,State Assembly,111,Angelo L. Santabarbara,CON,90,86,0,4,0
Montgomery,Amsterdam 2 ,State Assembly,111,Angelo L. Santabarbara,CON,58,50,0,8,0
Montgomery,Amsterdam 3 ,State Assembly,111,Angelo L. Santabarbara,CON,64,57,0,5,2
Montgomery,Amsterdam 4 ,State Assembly,111,Angelo L. Santabarbara,CON,85,73,0,10,2
Montgomery,Canajoharie 1 ,State Assembly,111,Angelo L. Santabarbara,CON,70,60,0,9,1
Montgomery,Canajoharie 2 ,State Assembly,111,Angelo L. Santabarbara,CON,19,17,0,2,0
Montgomery,Canajoharie 3 ,State Assembly,111,Angelo L. Santabarbara,CON,15,15,0,0,0
Montgomery,Charleston 1 ,State Assembly,111,Angelo L. Santabarbara,CON,85,82,0,3,0
Montgomery,Florida 1 ,State Assembly,111,Angelo L. Santabarbara,CON,50,47,0,3,0
Montgomery,Florida 2 ,State Assembly,111,Angelo L. Santabarbara,CON,32,31,0,1,0
Montgomery,Florida 3 ,State Assembly,111,Angelo L. Santabarbara,CON,56,53,0,3,0
Montgomery,Glen 1 ,State Assembly,111,Angelo L. Santabarbara,CON,44,39,0,4,1
Montgomery,Glen 2 ,State Assembly,111,Angelo L. Santabarbara,CON,72,64,0,7,1
Montgomery,Minden 1 ,State Assembly,111,Angelo L. Santabarbara,CON,54,47,0,7,0
Montgomery,Minden 2 ,State Assembly,111,Angelo L. Santabarbara,CON,64,54,0,7,3
Montgomery,Mohawk 1 ,State Assembly,111,Angelo L. Santabarbara,CON,67,61,0,6,0
Montgomery,Mohawk 2 ,State Assembly,111,Angelo L. Santabarbara,CON,69,63,0,5,1
Montgomery,Mohawk 3 ,State Assembly,111,Angelo L. Santabarbara,CON,59,54,0,5,0
Montgomery,Palatine 1 ,State Assembly,111,Angelo L. Santabarbara,CON,38,33,0,3,2
Montgomery,Palatine 2 ,State Assembly,111,Angelo L. Santabarbara,CON,21,16,0,5,0
Montgomery,Palatine 3 ,State Assembly,111,Angelo L. Santabarbara,CON,12,12,0,0,0
Montgomery,Palatine 4 ,State Assembly,111,Angelo L. Santabarbara,CON,3,3,0,0,0
Montgomery,Root 1 ,State Assembly,111,Angelo L. Santabarbara,CON,62,55,0,7,0
Montgomery,St Johnsville 1 ,State Assembly,111,Angelo L. Santabarbara,CON,32,29,0,2,1
Montgomery,St Johnsville 2 ,State Assembly,111,Angelo L. Santabarbara,CON,28,24,0,4,0
Montgomery,City of Amsterdam Ward 1 1 ,State Assembly,111,Angelo L. Santabarbara,IND,6,4,0,2,0
Montgomery,City of Amsterdam Ward 1 2 ,State Assembly,111,Angelo L. Santabarbara,IND,4,3,0,1,0
Montgomery,City of Amsterdam Ward 1 3 ,State Assembly,111,Angelo L. Santabarbara,IND,19,16,0,3,0
Montgomery,City of Amsterdam Ward 1 4 ,State Assembly,111,Angelo L. Santabarbara,IND,7,5,0,2,0
Montgomery,City of Amsterdam Ward 2 1 ,State Assembly,111,Angelo L. Santabarbara,IND,1,0,0,1,0
Montgomery,City of Amsterdam Ward 2 2 ,State Assembly,111,Angelo L. Santabarbara,IND,7,5,0,1,1
Montgomery,City of Amsterdam Ward 2 3 ,State Assembly,111,Angelo L. Santabarbara,IND,2,0,0,2,0
Montgomery,City of Amsterdam Ward 2 4 ,State Assembly,111,Angelo L. Santabarbara,IND,17,16,0,1,0
Montgomery,City of Amsterdam Ward 3 1 ,State Assembly,111,Angelo L. Santabarbara,IND,11,7,0,3,1
Montgomery,City of Amsterdam Ward 3 2 ,State Assembly,111,Angelo L. Santabarbara,IND,6,5,0,1,0
Montgomery,City of Amsterdam Ward 3 3 ,State Assembly,111,Angelo L. Santabarbara,IND,10,8,0,1,1
Montgomery,City of Amsterdam Ward 4 1 ,State Assembly,111,Angelo L. Santabarbara,IND,8,7,0,1,0
Montgomery,City of Amsterdam Ward 4 2 ,State Assembly,111,Angelo L. Santabarbara,IND,20,14,0,6,0
Montgomery,City of Amsterdam Ward 5 1 ,State Assembly,111,Angelo L. Santabarbara,IND,7,7,0,0,0
Montgomery,City of Amsterdam Ward 5 2 ,State Assembly,111,Angelo L. Santabarbara,IND,3,3,0,0,0
Montgomery,City of Amsterdam Ward 5 3 ,State Assembly,111,Angelo L. Santabarbara,IND,2,1,0,0,1
Montgomery,City of Amsterdam Ward 5 4 ,State Assembly,111,Angelo L. Santabarbara,IND,15,10,0,5,0
Montgomery,Amsterdam 1 ,State Assembly,111,Angelo L. Santabarbara,IND,18,16,0,2,0
Montgomery,Amsterdam 2 ,State Assembly,111,Angelo L. Santabarbara,IND,19,19,0,0,0
Montgomery,Amsterdam 3 ,State Assembly,111,Angelo L. Santabarbara,IND,13,10,0,3,0
Montgomery,Amsterdam 4 ,State Assembly,111,Angelo L. Santabarbara,IND,17,15,0,2,0
Montgomery,Canajoharie 1 ,State Assembly,111,Angelo L. Santabarbara,IND,17,11,0,6,0
Montgomery,Canajoharie 2 ,State Assembly,111,Angelo L. Santabarbara,IND,6,4,0,2,0
Montgomery,Canajoharie 3 ,State Assembly,111,Angelo L. Santabarbara,IND,6,5,0,0,1
Montgomery,Charleston 1 ,State Assembly,111,Angelo L. Santabarbara,IND,14,12,0,2,0
Montgomery,Florida 1 ,State Assembly,111,Angelo L. Santabarbara,IND,7,5,0,2,0
Montgomery,Florida 2 ,State Assembly,111,Angelo L. Santabarbara,IND,15,14,0,1,0
Montgomery,Florida 3 ,State Assembly,111,Angelo L. Santabarbara,IND,26,23,0,3,0
Montgomery,Glen 1 ,State Assembly,111,Angelo L. Santabarbara,IND,12,10,0,1,1
Montgomery,Glen 2 ,State Assembly,111,Angelo L. Santabarbara,IND,7,6,0,1,0
Montgomery,Minden 1 ,State Assembly,111,Angelo L. Santabarbara,IND,12,12,0,0,0
Montgomery,Minden 2 ,State Assembly,111,Angelo L. Santabarbara,IND,21,17,0,4,0
Montgomery,Mohawk 1 ,State Assembly,111,Angelo L. Santabarbara,IND,20,14,0,6,0
Montgomery,Mohawk 2 ,State Assembly,111,Angelo L. Santabarbara,IND,17,16,0,1,0
Montgomery,Mohawk 3 ,State Assembly,111,Angelo L. Santabarbara,IND,8,6,0,2,0
Montgomery,Palatine 1 ,State Assembly,111,Angelo L. Santabarbara,IND,11,9,0,1,1
Montgomery,Palatine 2 ,State Assembly,111,Angelo L. Santabarbara,IND,6,5,0,1,0
Montgomery,Palatine 3 ,State Assembly,111,Angelo L. Santabarbara,IND,4,4,0,0,0
Montgomery,Palatine 4 ,State Assembly,111,Angelo L. Santabarbara,IND,3,3,0,0,0
Montgomery,Root 1 ,State Assembly,111,Angelo L. Santabarbara,IND,21,20,0,1,0
Montgomery,St Johnsville 1 ,State Assembly,111,Angelo L. Santabarbara,IND,7,6,0,1,0
Montgomery,St Johnsville 2 ,State Assembly,111,Angelo L. Santabarbara,IND,17,17,0,0,0
Montgomery,City of Amsterdam Ward 1 1 ,State Assembly,111,Under Votes,,16,,,,
Montgomery,City of Amsterdam Ward 1 2 ,State Assembly,111,Under Votes,,2,,,,
Montgomery,City of Amsterdam Ward 1 3 ,State Assembly,111,Under Votes,,10,,,,
Montgomery,City of Amsterdam Ward 1 4 ,State Assembly,111,Under Votes,,5,,,,
Montgomery,City of Amsterdam Ward 2 1 ,State Assembly,111,Under Votes,,4,,,,
Montgomery,City of Amsterdam Ward 2 2 ,State Assembly,111,Under Votes,,3,,,,
Montgomery,City of Amsterdam Ward 2 3 ,State Assembly,111,Under Votes,,3,,,,
Montgomery,City of Amsterdam Ward 2 4 ,State Assembly,111,Under Votes,,28,,,,
Montgomery,City of Amsterdam Ward 3 1 ,State Assembly,111,Under Votes,,13,,,,
Montgomery,City of Amsterdam Ward 3 2 ,State Assembly,111,Under Votes,,6,,,,
Montgomery,City of Amsterdam Ward 3 3 ,State Assembly,111,Under Votes,,10,,,,
Montgomery,City of Amsterdam Ward 4 1 ,State Assembly,111,Under Votes,,24,,,,
Montgomery,City of Amsterdam Ward 4 2 ,State Assembly,111,Under Votes,,23,,,,
Montgomery,City of Amsterdam Ward 5 1 ,State Assembly,111,Under Votes,,11,,,,
Montgomery,City of Amsterdam Ward 5 2 ,State Assembly,111,Under Votes,,2,,,,
Montgomery,City of Amsterdam Ward 5 3 ,State Assembly,111,Under Votes,,6,,,,
Montgomery,City of Amsterdam Ward 5 4 ,State Assembly,111,Under Votes,,14,,,,
Montgomery,Amsterdam 1 ,State Assembly,111,Under Votes,,26,,,,
Montgomery,Amsterdam 2 ,State Assembly,111,Under Votes,,21,,,,
Montgomery,Amsterdam 3 ,State Assembly,111,Under Votes,,24,,,,
Montgomery,Amsterdam 4 ,State Assembly,111,Under Votes,,23,,,,
Montgomery,Canajoharie 1 ,State Assembly,111,Under Votes,,24,,,,
Montgomery,Canajoharie 2 ,State Assembly,111,Under Votes,,24,,,,
Montgomery,Canajoharie 3 ,State Assembly,111,Under Votes,,12,,,,
Montgomery,Charleston 1 ,State Assembly,111,Under Votes,,28,,,,
Montgomery,Florida 1 ,State Assembly,111,Under Votes,,16,,,,
Montgomery,Florida 2 ,State Assembly,111,Under Votes,,10,,,,
Montgomery,Florida 3 ,State Assembly,111,Under Votes,,23,,,,
Montgomery,Glen 1 ,State Assembly,111,Under Votes,,20,,,,
Montgomery,Glen 2 ,State Assembly,111,Under Votes,,21,,,,
Montgomery,Minden 1 ,State Assembly,111,Under Votes,,43,,,,
Montgomery,Minden 2 ,State Assembly,111,Under Votes,,32,,,,
Montgomery,Mohawk 1 ,State Assembly,111,Under Votes,,33,,,,
Montgomery,Mohawk 2 ,State Assembly,111,Under Votes,,17,,,,
Montgomery,Mohawk 3 ,State Assembly,111,Under Votes,,17,,,,
Montgomery,Palatine 1 ,State Assembly,111,Under Votes,,26,,,,
Montgomery,Palatine 2 ,State Assembly,111,Under Votes,,15,,,,
Montgomery,Palatine 3 ,State Assembly,111,Under Votes,,13,,,,
Montgomery,Palatine 4 ,State Assembly,111,Under Votes,,5,,,,
Montgomery,Root 1 ,State Assembly,111,Under Votes,,28,,,,
Montgomery,St Johnsville 1 ,State Assembly,111,Under Votes,,25,,,,
Montgomery,St Johnsville 2 ,State Assembly,111,Under Votes,,31,,,,
Montgomery,City of Amsterdam Ward 1 1 ,State Assembly,111,Over Votes,,2,,,,
Montgomery,City of Amsterdam Ward 1 2 ,State Assembly,111,Over Votes,,0,,,,
Montgomery,City of Amsterdam Ward 1 3 ,State Assembly,111,Over Votes,,0,,,,
Montgomery,City of Amsterdam Ward 1 4 ,State Assembly,111,Over Votes,,0,,,,
Montgomery,City of Amsterdam Ward 2 1 ,State Assembly,111,Over Votes,,0,,,,
Montgomery,City of Amsterdam Ward 2 2 ,State Assembly,111,Over Votes,,0,,,,
Montgomery,City of Amsterdam Ward 2 3 ,State Assembly,111,Over Votes,,0,,,,
Montgomery,City of Amsterdam Ward 2 4 ,State Assembly,111,Over Votes,,0,,,,
Montgomery,City of Amsterdam Ward 3 1 ,State Assembly,111,Over Votes,,0,,,,
Montgomery,City of Amsterdam Ward 3 2 ,State Assembly,111,Over Votes,,0,,,,
Montgomery,City of Amsterdam Ward 3 3 ,State Assembly,111,Over Votes,,0,,,,
Montgomery,City of Amsterdam Ward 4 1 ,State Assembly,111,Over Votes,,0,,,,
Montgomery,City of Amsterdam Ward 4 2 ,State Assembly,111,Over Votes,,1,,,,
Montgomery,City of Amsterdam Ward 5 1 ,State Assembly,111,Over Votes,,0,,,,
Montgomery,City of Amsterdam Ward 5 2 ,State Assembly,111,Over Votes,,0,,,,
Montgomery,City of Amsterdam Ward 5 3 ,State Assembly,111,Over Votes,,0,,,,
Montgomery,City of Amsterdam Ward 5 4 ,State Assembly,111,Over Votes,,0,,,,
Montgomery,Amsterdam 1 ,State Assembly,111,Over Votes,,1,,,,
Montgomery,Amsterdam 2 ,State Assembly,111,Over Votes,,0,,,,
Montgomery,Amsterdam 3 ,State Assembly,111,Over Votes,,0,,,,
Montgomery,Amsterdam 4 ,State Assembly,111,Over Votes,,0,,,,
Montgomery,Canajoharie 1 ,State Assembly,111,Over Votes,,0,,,,
Montgomery,Canajoharie 2 ,State Assembly,111,Over Votes,,0,,,,
Montgomery,Canajoharie 3 ,State Assembly,111,Over Votes,,0,,,,
Montgomery,Charleston 1 ,State Assembly,111,Over Votes,,0,,,,
Montgomery,Florida 1 ,State Assembly,111,Over Votes,,0,,,,
Montgomery,Florida 2 ,State Assembly,111,Over Votes,,0,,,,
Montgomery,Florida 3 ,State Assembly,111,Over Votes,,0,,,,
Montgomery,Glen 1 ,State Assembly,111,Over Votes,,0,,,,
Montgomery,Glen 2 ,State Assembly,111,Over Votes,,0,,,,
Montgomery,Minden 1 ,State Assembly,111,Over Votes,,2,,,,
Montgomery,Minden 2 ,State Assembly,111,Over Votes,,0,,,,
Montgomery,Mohawk 1 ,State Assembly,111,Over Votes,,1,,,,
Montgomery,Mohawk 2 ,State Assembly,111,Over Votes,,0,,,,
Montgomery,Mohawk 3 ,State Assembly,111,Over Votes,,0,,,,
Montgomery,Palatine 1 ,State Assembly,111,Over Votes,,0,,,,
Montgomery,Palatine 2 ,State Assembly,111,Over Votes,,1,,,,
Montgomery,Palatine 3 ,State Assembly,111,Over Votes,,0,,,,
Montgomery,Palatine 4 ,State Assembly,111,Over Votes,,0,,,,
Montgomery,Root 1 ,State Assembly,111,Over Votes,,0,,,,
Montgomery,St Johnsville 1 ,State Assembly,111,Over Votes,,1,,,,
Montgomery,St Johnsville 2 ,State Assembly,111,Over Votes,,0,,,,
Montgomery,City of Amsterdam Ward 1 1 ,State Assembly,111,Write-ins,,1,,,,
Montgomery,City of Amsterdam Ward 1 2 ,State Assembly,111,Write-ins,,0,,,,
Montgomery,City of Amsterdam Ward 1 3 ,State Assembly,111,Write-ins,,2,,,,
Montgomery,City of Amsterdam Ward 1 4 ,State Assembly,111,Write-ins,,1,,,,
Montgomery,City of Amsterdam Ward 2 1 ,State Assembly,111,Write-ins,,0,,,,
Montgomery,City of Amsterdam Ward 2 2 ,State Assembly,111,Write-ins,,0,,,,
Montgomery,City of Amsterdam Ward 2 3 ,State Assembly,111,Write-ins,,0,,,,
Montgomery,City of Amsterdam Ward 2 4 ,State Assembly,111,Write-ins,,1,,,,
Montgomery,City of Amsterdam Ward 3 1 ,State Assembly,111,Write-ins,,0,,,,
Montgomery,City of Amsterdam Ward 3 2 ,State Assembly,111,Write-ins,,0,,,,
Montgomery,City of Amsterdam Ward 3 3 ,State Assembly,111,Write-ins,,1,,,,
Montgomery,City of Amsterdam Ward 4 1 ,State Assembly,111,Write-ins,,2,,,,
Montgomery,City of Amsterdam Ward 4 2 ,State Assembly,111,Write-ins,,0,,,,
Montgomery,City of Amsterdam Ward 5 1 ,State Assembly,111,Write-ins,,0,,,,
Montgomery,City of Amsterdam Ward 5 2 ,State Assembly,111,Write-ins,,0,,,,
Montgomery,City of Amsterdam Ward 5 3 ,State Assembly,111,Write-ins,,0,,,,
Montgomery,City of Amsterdam Ward 5 4 ,State Assembly,111,Write-ins,,0,,,,
Montgomery,Amsterdam 1 ,State Assembly,111,Write-ins,,0,,,,
Montgomery,Amsterdam 2 ,State Assembly,111,Write-ins,,1,,,,
Montgomery,Amsterdam 3 ,State Assembly,111,Write-ins,,0,,,,
Montgomery,Amsterdam 4 ,State Assembly,111,Write-ins,,0,,,,
Montgomery,Canajoharie 1 ,State Assembly,111,Write-ins,,0,,,,
Montgomery,Canajoharie 2 ,State Assembly,111,Write-ins,,1,,,,
Montgomery,Canajoharie 3 ,State Assembly,111,Write-ins,,0,,,,
Montgomery,Charleston 1 ,State Assembly,111,Write-ins,,0,,,,
Montgomery,Florida 1 ,State Assembly,111,Write-ins,,0,,,,
Montgomery,Florida 2 ,State Assembly,111,Write-ins,,1,,,,
Montgomery,Florida 3 ,State Assembly,111,Write-ins,,0,,,,
Montgomery,Glen 1 ,State Assembly,111,Write-ins,,0,,,,
Montgomery,Glen 2 ,State Assembly,111,Write-ins,,0,,,,
Montgomery,Minden 1 ,State Assembly,111,Write-ins,,0,,,,
Montgomery,Minden 2 ,State Assembly,111,Write-ins,,1,,,,
Montgomery,Mohawk 1 ,State Assembly,111,Write-ins,,0,,,,
Montgomery,Mohawk 2 ,State Assembly,111,Write-ins,,0,,,,
Montgomery,Mohawk 3 ,State Assembly,111,Write-ins,,0,,,,
Montgomery,Palatine 1 ,State Assembly,111,Write-ins,,0,,,,
Montgomery,Palatine 2 ,State Assembly,111,Write-ins,,1,,,,
Montgomery,Palatine 3 ,State Assembly,111,Write-ins,,0,,,,
Montgomery,Palatine 4 ,State Assembly,111,Write-ins,,0,,,,
Montgomery,Root 1 ,State Assembly,111,Write-ins,,1,,,,
Montgomery,St Johnsville 1 ,State Assembly,111,Write-ins,,0,,,,
Montgomery,St Johnsville 2 ,State Assembly,111,Write-ins,,0,,,,
