county,precinct,office,district,candidate,party,votes,early_voting,absentee,hand_count
Herkimer,Town of German Flatts 13 LD 5,State Assembly,101,Brian Miller,REP,299,,,
Herkimer,Town of German Flatts 14 LD 5,State Assembly,101,Brian Miller,REP,239,,,
Herkimer,Town of Litchfield 1 LD 13,State Assembly,101,Brian Miller,REP,509,,,
Herkimer,Town of Little Falls 1 LD 14,State Assembly,101,Brian Miller,REP,453,,,
Herkimer,Town of Warren 1 LD 7,State Assembly,101,Brian Miller,REP,308,,,
Herkimer,Town of Winfield 1 LD 13,State Assembly,101,Brian Miller,REP,322,,,
Herkimer,Town of Winfield 2 LD 13,State Assembly,101,Brian Miller,REP,309,,,
Herkimer,City of Little Falls Ward 1 1 LD 12,State Assembly,101,Brian Miller,CON,30,,,
Herkimer,City of Little Falls Ward 2 1 LD 12,State Assembly,101,Brian Miller,CON,36,,,
Herkimer,City of Little Falls Ward 3 1 LD 12,State Assembly,101,Brian Miller,CON,10,,,
Herkimer,City of Little Falls Ward 3 2 LD 10,State Assembly,101,Brian Miller,CON,20,,,
Herkimer,City of Little Falls Ward 4 1 LD 12,State Assembly,101,Brian Miller,CON,25,,,
Herkimer,Town of Columbia 1 LD 7,State Assembly,101,Brian Miller,CON,35,,,
Herkimer,Town of Columbia 2 LD 13,State Assembly,101,Brian Miller,CON,15,,,
Herkimer,Town of German Flatts 1 LD 7,State Assembly,101,Brian Miller,CON,27,,,
Herkimer,Town of German Flatts 2 LD 1,State Assembly,101,Brian Miller,CON,21,,,
Herkimer,Town of German Flatts 3 LD 4,State Assembly,101,Brian Miller,CON,30,,,
Herkimer,Town of German Flatts 4 LD 5,State Assembly,101,Brian Miller,CON,4,,,
Herkimer,Town of German Flatts 5 LD 6,State Assembly,101,Brian Miller,CON,7,,,
Herkimer,Town of German Flatts 6 LD 6,State Assembly,101,Brian Miller,CON,15,,,
Herkimer,Town of German Flatts 7 LD 4,State Assembly,101,Brian Miller,CON,12,,,
Herkimer,Town of German Flatts 8 LD 5,State Assembly,101,Brian Miller,CON,16,,,
Herkimer,Town of German Flatts 9 LD 4,State Assembly,101,Brian Miller,CON,16,,,
Herkimer,Town of German Flatts 10 LD 5,State Assembly,101,Brian Miller,CON,8,,,
Herkimer,Town of German Flatts 11 LD 6,State Assembly,101,Brian Miller,CON,15,,,
Herkimer,Town of German Flatts 12 LD 6,State Assembly,101,Brian Miller,CON,27,,,
Herkimer,Town of German Flatts 13 LD 5,State Assembly,101,Brian Miller,CON,25,,,
Herkimer,Town of German Flatts 14 LD 5,State Assembly,101,Brian Miller,CON,19,,,
Herkimer,Town of Litchfield 1 LD 13,State Assembly,101,Brian Miller,CON,40,,,
Herkimer,Town of Little Falls 1 LD 14,State Assembly,101,Brian Miller,CON,49,,,
Herkimer,Town of Warren 1 LD 7,State Assembly,101,Brian Miller,CON,33,,,
Herkimer,Town of Winfield 1 LD 13,State Assembly,101,Brian Miller,CON,34,,,
Herkimer,Town of Winfield 2 LD 13,State Assembly,101,Brian Miller,CON,36,,,
Herkimer,City of Little Falls Ward 1 1 LD 12,State Assembly,101,Brian Miller,IND,8,,,
Herkimer,City of Little Falls Ward 2 1 LD 12,State Assembly,101,Brian Miller,IND,11,,,
Herkimer,City of Little Falls Ward 3 1 LD 12,State Assembly,101,Brian Miller,IND,5,,,
Herkimer,City of Little Falls Ward 3 2 LD 10,State Assembly,101,Brian Miller,IND,2,,,
Herkimer,City of Little Falls Ward 4 1 LD 12,State Assembly,101,Brian Miller,IND,3,,,
Herkimer,Town of Columbia 1 LD 7,State Assembly,101,Brian Miller,IND,12,,,
Herkimer,Town of Columbia 2 LD 13,State Assembly,101,Brian Miller,IND,3,,,
Herkimer,Town of German Flatts 1 LD 7,State Assembly,101,Brian Miller,IND,9,,,
Herkimer,Town of German Flatts 2 LD 1,State Assembly,101,Brian Miller,IND,8,,,
Herkimer,Town of German Flatts 3 LD 4,State Assembly,101,Brian Miller,IND,10,,,
Herkimer,Town of German Flatts 4 LD 5,State Assembly,101,Brian Miller,IND,4,,,
Herkimer,Town of German Flatts 5 LD 6,State Assembly,101,Brian Miller,IND,0,,,
Herkimer,Town of German Flatts 6 LD 6,State Assembly,101,Brian Miller,IND,9,,,
Herkimer,Town of German Flatts 7 LD 4,State Assembly,101,Brian Miller,IND,1,,,
Herkimer,Town of German Flatts 8 LD 5,State Assembly,101,Brian Miller,IND,3,,,
Herkimer,Town of German Flatts 9 LD 4,State Assembly,101,Brian Miller,IND,5,,,
Herkimer,Town of German Flatts 10 LD 5,State Assembly,101,Brian Miller,IND,3,,,
Herkimer,Town of German Flatts 11 LD 6,State Assembly,101,Brian Miller,IND,8,,,
Herkimer,Town of German Flatts 12 LD 6,State Assembly,101,Brian Miller,IND,5,,,
Herkimer,Town of German Flatts 13 LD 5,State Assembly,101,Brian Miller,IND,2,,,
Herkimer,Town of German Flatts 14 LD 5,State Assembly,101,Brian Miller,IND,3,,,
Herkimer,Town of Litchfield 1 LD 13,State Assembly,101,Brian Miller,IND,12,,,
Herkimer,Town of Little Falls 1 LD 14,State Assembly,101,Brian Miller,IND,8,,,
Herkimer,Town of Warren 1 LD 7,State Assembly,101,Brian Miller,IND,12,,,
Herkimer,Town of Winfield 1 LD 13,State Assembly,101,Brian Miller,IND,9,,,
Herkimer,Town of Winfield 2 LD 13,State Assembly,101,Brian Miller,IND,5,,,
Herkimer,City of Little Falls Ward 1 1 LD 12,State Assembly,101,Barbara Kidney,GRE,8,,,
Herkimer,City of Little Falls Ward 2 1 LD 12,State Assembly,101,Barbara Kidney,GRE,12,,,
Herkimer,City of Little Falls Ward 3 1 LD 12,State Assembly,101,Barbara Kidney,GRE,1,,,
Herkimer,City of Little Falls Ward 3 2 LD 10,State Assembly,101,Barbara Kidney,GRE,8,,,
Herkimer,City of Little Falls Ward 4 1 LD 12,State Assembly,101,Barbara Kidney,GRE,13,,,
Herkimer,Town of Columbia 1 LD 7,State Assembly,101,Barbara Kidney,GRE,11,,,
Herkimer,Town of Columbia 2 LD 13,State Assembly,101,Barbara Kidney,GRE,4,,,
Herkimer,Town of German Flatts 1 LD 7,State Assembly,101,Barbara Kidney,GRE,12,,,
Herkimer,Town of German Flatts 2 LD 1,State Assembly,101,Barbara Kidney,GRE,9,,,
Herkimer,Town of German Flatts 3 LD 4,State Assembly,101,Barbara Kidney,GRE,8,,,
Herkimer,Town of German Flatts 4 LD 5,State Assembly,101,Barbara Kidney,GRE,4,,,
Herkimer,Town of German Flatts 5 LD 6,State Assembly,101,Barbara Kidney,GRE,6,,,
Herkimer,Town of German Flatts 6 LD 6,State Assembly,101,Barbara Kidney,GRE,8,,,
Herkimer,Town of German Flatts 7 LD 4,State Assembly,101,Barbara Kidney,GRE,2,,,
Herkimer,Town of German Flatts 8 LD 5,State Assembly,101,Barbara Kidney,GRE,8,,,
Herkimer,Town of German Flatts 9 LD 4,State Assembly,101,Barbara Kidney,GRE,10,,,
Herkimer,Town of German Flatts 10 LD 5,State Assembly,101,Barbara Kidney,GRE,4,,,
Herkimer,Town of German Flatts 11 LD 6,State Assembly,101,Barbara Kidney,GRE,6,,,
Herkimer,Town of German Flatts 12 LD 6,State Assembly,101,Barbara Kidney,GRE,11,,,
Herkimer,Town of German Flatts 13 LD 5,State Assembly,101,Barbara Kidney,GRE,9,,,
Herkimer,Town of German Flatts 14 LD 5,State Assembly,101,Barbara Kidney,GRE,7,,,
Herkimer,Town of Litchfield 1 LD 13,State Assembly,101,Barbara Kidney,GRE,4,,,
Herkimer,Town of Little Falls 1 LD 14,State Assembly,101,Barbara Kidney,GRE,7,,,
Herkimer,Town of Warren 1 LD 7,State Assembly,101,Barbara Kidney,GRE,9,,,
Herkimer,Town of Winfield 1 LD 13,State Assembly,101,Barbara Kidney,GRE,12,,,
Herkimer,Town of Winfield 2 LD 13,State Assembly,101,Barbara Kidney,GRE,8,,,
Herkimer,City of Little Falls Ward 1 1 LD 12,State Assembly,101,Blanks,,60,,,
Herkimer,City of Little Falls Ward 2 1 LD 12,State Assembly,101,Blanks,,55,,,
Herkimer,City of Little Falls Ward 3 1 LD 12,State Assembly,101,Blanks,,18,,,
Herkimer,City of Little Falls Ward 3 2 LD 10,State Assembly,101,Blanks,,28,,,
Herkimer,City of Little Falls Ward 4 1 LD 12,State Assembly,101,Blanks,,31,,,
Herkimer,Town of Columbia 1 LD 7,State Assembly,101,Blanks,,39,,,
Herkimer,Town of Columbia 2 LD 13,State Assembly,101,Blanks,,9,,,
Herkimer,Town of German Flatts 1 LD 7,State Assembly,101,Blanks,,57,,,
Herkimer,Town of German Flatts 2 LD 1,State Assembly,101,Blanks,,43,,,
Herkimer,Town of German Flatts 3 LD 4,State Assembly,101,Blanks,,51,,,
Herkimer,Town of German Flatts 4 LD 5,State Assembly,101,Blanks,,20,,,
Herkimer,Town of German Flatts 5 LD 6,State Assembly,101,Blanks,,12,,,
Herkimer,Town of German Flatts 6 LD 6,State Assembly,101,Blanks,,30,,,
Herkimer,Town of German Flatts 7 LD 4,State Assembly,101,Blanks,,26,,,
Herkimer,Town of German Flatts 8 LD 5,State Assembly,101,Blanks,,30,,,
Herkimer,Town of German Flatts 9 LD 4,State Assembly,101,Blanks,,37,,,
Herkimer,Town of German Flatts 10 LD 5,State Assembly,101,Blanks,,12,,,
Herkimer,Town of German Flatts 11 LD 6,State Assembly,101,Blanks,,39,,,
Herkimer,Town of German Flatts 12 LD 6,State Assembly,101,Blanks,,28,,,
Herkimer,Town of German Flatts 13 LD 5,State Assembly,101,Blanks,,58,,,
Herkimer,Town of German Flatts 14 LD 5,State Assembly,101,Blanks,,47,,,
Herkimer,Town of Litchfield 1 LD 13,State Assembly,101,Blanks,,54,,,
Herkimer,Town of Little Falls 1 LD 14,State Assembly,101,Blanks,,104,,,
Herkimer,Town of Warren 1 LD 7,State Assembly,101,Blanks,,22,,,
Herkimer,Town of Winfield 1 LD 13,State Assembly,101,Blanks,,31,,,
Herkimer,Town of Winfield 2 LD 13,State Assembly,101,Blanks,,28,,,
Herkimer,City of Little Falls Ward 1 1 LD 12,State Assembly,101,Void,,2,,,
Herkimer,City of Little Falls Ward 2 1 LD 12,State Assembly,101,Void,,0,,,
Herkimer,City of Little Falls Ward 3 1 LD 12,State Assembly,101,Void,,0,,,
Herkimer,City of Little Falls Ward 3 2 LD 10,State Assembly,101,Void,,0,,,
Herkimer,City of Little Falls Ward 4 1 LD 12,State Assembly,101,Void,,1,,,
Herkimer,Town of Columbia 1 LD 7,State Assembly,101,Void,,0,,,
Herkimer,Town of Columbia 2 LD 13,State Assembly,101,Void,,0,,,
Herkimer,Town of German Flatts 1 LD 7,State Assembly,101,Void,,1,,,
Herkimer,Town of German Flatts 2 LD 1,State Assembly,101,Void,,0,,,
Herkimer,Town of German Flatts 3 LD 4,State Assembly,101,Void,,2,,,
Herkimer,Town of German Flatts 4 LD 5,State Assembly,101,Void,,2,,,
Herkimer,Town of German Flatts 5 LD 6,State Assembly,101,Void,,1,,,
Herkimer,Town of German Flatts 6 LD 6,State Assembly,101,Void,,0,,,
Herkimer,Town of German Flatts 7 LD 4,State Assembly,101,Void,,0,,,
Herkimer,Town of German Flatts 8 LD 5,State Assembly,101,Void,,0,,,
Herkimer,Town of German Flatts 9 LD 4,State Assembly,101,Void,,0,,,
Herkimer,Town of German Flatts 10 LD 5,State Assembly,101,Void,,0,,,
Herkimer,Town of German Flatts 11 LD 6,State Assembly,101,Void,,0,,,
Herkimer,Town of German Flatts 12 LD 6,State Assembly,101,Void,,0,,,
Herkimer,Town of German Flatts 13 LD 5,State Assembly,101,Void,,1,,,
Herkimer,Town of German Flatts 14 LD 5,State Assembly,101,Void,,0,,,
Herkimer,Town of Litchfield 1 LD 13,State Assembly,101,Void,,0,,,
Herkimer,Town of Little Falls 1 LD 14,State Assembly,101,Void,,0,,,
Herkimer,Town of Warren 1 LD 7,State Assembly,101,Void,,0,,,
Herkimer,Town of Winfield 1 LD 13,State Assembly,101,Void,,0,,,
Herkimer,Town of Winfield 2 LD 13,State Assembly,101,Void,,1,,,
Herkimer,City of Little Falls Ward 1 1 LD 12,State Assembly,101,Write-ins,,0,,,
Herkimer,City of Little Falls Ward 2 1 LD 12,State Assembly,101,Write-ins,,0,,,
Herkimer,City of Little Falls Ward 3 1 LD 12,State Assembly,101,Write-ins,,0,,,
Herkimer,City of Little Falls Ward 3 2 LD 10,State Assembly,101,Write-ins,,0,,,
Herkimer,City of Little Falls Ward 4 1 LD 12,State Assembly,101,Write-ins,,0,,,
Herkimer,Town of Columbia 1 LD 7,State Assembly,101,Write-ins,,0,,,
Herkimer,Town of Columbia 2 LD 13,State Assembly,101,Write-ins,,0,,,
Herkimer,Town of German Flatts 1 LD 7,State Assembly,101,Write-ins,,0,,,
Herkimer,Town of German Flatts 2 LD 1,State Assembly,101,Write-ins,,0,,,
Herkimer,Town of German Flatts 3 LD 4,State Assembly,101,Write-ins,,0,,,
Herkimer,Town of German Flatts 4 LD 5,State Assembly,101,Write-ins,,0,,,
Herkimer,Town of German Flatts 5 LD 6,State Assembly,101,Write-ins,,0,,,
Herkimer,Town of German Flatts 6 LD 6,State Assembly,101,Write-ins,,0,,,
Herkimer,Town of German Flatts 7 LD 4,State Assembly,101,Write-ins,,0,,,
Herkimer,Town of German Flatts 8 LD 5,State Assembly,101,Write-ins,,0,,,
Herkimer,Town of German Flatts 9 LD 4,State Assembly,101,Write-ins,,0,,,
Herkimer,Town of German Flatts 10 LD 5,State Assembly,101,Write-ins,,0,,,
Herkimer,Town of German Flatts 11 LD 6,State Assembly,101,Write-ins,,0,,,
Herkimer,Town of German Flatts 12 LD 6,State Assembly,101,Write-ins,,0,,,
Herkimer,Town of German Flatts 13 LD 5,State Assembly,101,Write-ins,,0,,,
Herkimer,Town of German Flatts 14 LD 5,State Assembly,101,Write-ins,,0,,,
Herkimer,Town of Litchfield 1 LD 13,State Assembly,101,Write-ins,,0,,,
Herkimer,Town of Little Falls 1 LD 14,State Assembly,101,Write-ins,,0,,,
Herkimer,Town of Warren 1 LD 7,State Assembly,101,Write-ins,,1,,,
Herkimer,Town of Winfield 1 LD 13,State Assembly,101,Write-ins,,0,,,
Herkimer,Town of Winfield 2 LD 13,State Assembly,101,Write-ins,,0,,,
Herkimer,Town of Danube 1 LD 14,State Assembly,118,Robert Smullen,REP,309,,,
Herkimer,Town of Fairfield 1 LD 16,State Assembly,118,Robert Smullen,REP,546,,,
Herkimer,Town of Herkimer 1 LD 2,State Assembly,118,Robert Smullen,REP,522,,,
Herkimer,Town of Herkimer 2 LD 2,State Assembly,118,Robert Smullen,REP,162,,,
Herkimer,Town of Herkimer 3 LD 2,State Assembly,118,Robert Smullen,REP,119,,,
Herkimer,Town of Herkimer 4 LD 2,State Assembly,118,Robert Smullen,REP,159,,,
Herkimer,Town of Herkimer 5 LD 1,State Assembly,118,Robert Smullen,REP,263,,,
Herkimer,Town of Herkimer 6 LD 3,State Assembly,118,Robert Smullen,REP,472,,,
Herkimer,Town of Herkimer 7 LD 3,State Assembly,118,Robert Smullen,REP,251,,,
Herkimer,Town of Herkimer 8 LD 1,State Assembly,118,Robert Smullen,REP,169,,,
Herkimer,Town of Herkimer 9 LD 3,State Assembly,118,Robert Smullen,REP,301,,,
Herkimer,Town of Manheim 1 LD 10,State Assembly,118,Robert Smullen,REP,136,,,
Herkimer,Town of Manheim 2 LD 10,State Assembly,118,Robert Smullen,REP,542,,,
Herkimer,Town of Manheim 3 LD 10,State Assembly,118,Robert Smullen,REP,220,,,
Herkimer,Town of Newport 1 LD 17,State Assembly,118,Robert Smullen,REP,725,,,
Herkimer,Town of Norway 1 LD 16,State Assembly,118,Robert Smullen,REP,278,,,
Herkimer,Town of Ohio 1 LD 15,State Assembly,118,Robert Smullen,REP,403,,,
Herkimer,Town of Russia 1 LD 17,State Assembly,118,Robert Smullen,REP,464,,,
Herkimer,Town of Russia 2 LD 15,State Assembly,118,Robert Smullen,REP,239,,,
Herkimer,Town of Russia 3 LD 17,State Assembly,118,Robert Smullen,REP,127,,,
Herkimer,Town of Salisbury 1 LD 16,State Assembly,118,Robert Smullen,REP,611,,,
Herkimer,Town of Schuyler 1 LD 11,State Assembly,118,Robert Smullen,REP,245,,,
Herkimer,Town of Schuyler 2 LD 11,State Assembly,118,Robert Smullen,REP,452,,,
Herkimer,Town of Schuyler 3 LD 11,State Assembly,118,Robert Smullen,REP,341,,,
Herkimer,Town of Stark 1 LD 14,State Assembly,118,Robert Smullen,REP,217,,,
Herkimer,Town of Webb 1 LD 15,State Assembly,118,Robert Smullen,REP,653,,,
Herkimer,Town of Webb 2 LD 15,State Assembly,118,Robert Smullen,REP,115,,,
Herkimer,Town of Danube 1 LD 14,State Assembly,118,Robert Smullen,CON,39,,,
Herkimer,Town of Fairfield 1 LD 16,State Assembly,118,Robert Smullen,CON,46,,,
Herkimer,Town of Herkimer 1 LD 2,State Assembly,118,Robert Smullen,CON,53,,,
Herkimer,Town of Herkimer 2 LD 2,State Assembly,118,Robert Smullen,CON,28,,,
Herkimer,Town of Herkimer 3 LD 2,State Assembly,118,Robert Smullen,CON,23,,,
Herkimer,Town of Herkimer 4 LD 2,State Assembly,118,Robert Smullen,CON,35,,,
Herkimer,Town of Herkimer 5 LD 1,State Assembly,118,Robert Smullen,CON,36,,,
Herkimer,Town of Herkimer 6 LD 3,State Assembly,118,Robert Smullen,CON,72,,,
Herkimer,Town of Herkimer 7 LD 3,State Assembly,118,Robert Smullen,CON,39,,,
Herkimer,Town of Herkimer 8 LD 1,State Assembly,118,Robert Smullen,CON,31,,,
Herkimer,Town of Herkimer 9 LD 3,State Assembly,118,Robert Smullen,CON,39,,,
Herkimer,Town of Manheim 1 LD 10,State Assembly,118,Robert Smullen,CON,9,,,
Herkimer,Town of Manheim 2 LD 10,State Assembly,118,Robert Smullen,CON,92,,,
Herkimer,Town of Manheim 3 LD 10,State Assembly,118,Robert Smullen,CON,43,,,
Herkimer,Town of Newport 1 LD 17,State Assembly,118,Robert Smullen,CON,77,,,
Herkimer,Town of Norway 1 LD 16,State Assembly,118,Robert Smullen,CON,19,,,
Herkimer,Town of Ohio 1 LD 15,State Assembly,118,Robert Smullen,CON,37,,,
Herkimer,Town of Russia 1 LD 17,State Assembly,118,Robert Smullen,CON,61,,,
Herkimer,Town of Russia 2 LD 15,State Assembly,118,Robert Smullen,CON,35,,,
Herkimer,Town of Russia 3 LD 17,State Assembly,118,Robert Smullen,CON,17,,,
Herkimer,Town of Salisbury 1 LD 16,State Assembly,118,Robert Smullen,CON,55,,,
Herkimer,Town of Schuyler 1 LD 11,State Assembly,118,Robert Smullen,CON,32,,,
Herkimer,Town of Schuyler 2 LD 11,State Assembly,118,Robert Smullen,CON,54,,,
Herkimer,Town of Schuyler 3 LD 11,State Assembly,118,Robert Smullen,CON,40,,,
Herkimer,Town of Stark 1 LD 14,State Assembly,118,Robert Smullen,CON,22,,,
Herkimer,Town of Webb 1 LD 15,State Assembly,118,Robert Smullen,CON,77,,,
Herkimer,Town of Webb 2 LD 15,State Assembly,118,Robert Smullen,CON,19,,,
Herkimer,Town of Danube 1 LD 14,State Assembly,118,Robert Smullen,IND,16,,,
Herkimer,Town of Fairfield 1 LD 16,State Assembly,118,Robert Smullen,IND,22,,,
Herkimer,Town of Herkimer 1 LD 2,State Assembly,118,Robert Smullen,IND,22,,,
Herkimer,Town of Herkimer 2 LD 2,State Assembly,118,Robert Smullen,IND,18,,,
Herkimer,Town of Herkimer 3 LD 2,State Assembly,118,Robert Smullen,IND,12,,,
Herkimer,Town of Herkimer 4 LD 2,State Assembly,118,Robert Smullen,IND,13,,,
Herkimer,Town of Herkimer 5 LD 1,State Assembly,118,Robert Smullen,IND,25,,,
Herkimer,Town of Herkimer 6 LD 3,State Assembly,118,Robert Smullen,IND,42,,,
Herkimer,Town of Herkimer 7 LD 3,State Assembly,118,Robert Smullen,IND,22,,,
Herkimer,Town of Herkimer 8 LD 1,State Assembly,118,Robert Smullen,IND,24,,,
Herkimer,Town of Herkimer 9 LD 3,State Assembly,118,Robert Smullen,IND,19,,,
Herkimer,Town of Manheim 1 LD 10,State Assembly,118,Robert Smullen,IND,7,,,
Herkimer,Town of Manheim 2 LD 10,State Assembly,118,Robert Smullen,IND,25,,,
Herkimer,Town of Manheim 3 LD 10,State Assembly,118,Robert Smullen,IND,13,,,
Herkimer,Town of Newport 1 LD 17,State Assembly,118,Robert Smullen,IND,31,,,
Herkimer,Town of Norway 1 LD 16,State Assembly,118,Robert Smullen,IND,11,,,
Herkimer,Town of Ohio 1 LD 15,State Assembly,118,Robert Smullen,IND,12,,,
Herkimer,Town of Russia 1 LD 17,State Assembly,118,Robert Smullen,IND,24,,,
Herkimer,Town of Russia 2 LD 15,State Assembly,118,Robert Smullen,IND,8,,,
Herkimer,Town of Russia 3 LD 17,State Assembly,118,Robert Smullen,IND,5,,,
Herkimer,Town of Salisbury 1 LD 16,State Assembly,118,Robert Smullen,IND,18,,,
Herkimer,Town of Schuyler 1 LD 11,State Assembly,118,Robert Smullen,IND,23,,,
Herkimer,Town of Schuyler 2 LD 11,State Assembly,118,Robert Smullen,IND,27,,,
Herkimer,Town of Schuyler 3 LD 11,State Assembly,118,Robert Smullen,IND,18,,,
Herkimer,Town of Stark 1 LD 14,State Assembly,118,Robert Smullen,IND,15,,,
Herkimer,Town of Webb 1 LD 15,State Assembly,118,Robert Smullen,IND,49,,,
Herkimer,Town of Webb 2 LD 15,State Assembly,118,Robert Smullen,IND,3,,,
Herkimer,Town of Danube 1 LD 14,State Assembly,118,Robert Smullen,SAM,1,,,
Herkimer,Town of Fairfield 1 LD 16,State Assembly,118,Robert Smullen,SAM,2,,,
Herkimer,Town of Herkimer 1 LD 2,State Assembly,118,Robert Smullen,SAM,3,,,
Herkimer,Town of Herkimer 2 LD 2,State Assembly,118,Robert Smullen,SAM,2,,,
Herkimer,Town of Herkimer 3 LD 2,State Assembly,118,Robert Smullen,SAM,1,,,
Herkimer,Town of Herkimer 4 LD 2,State Assembly,118,Robert Smullen,SAM,1,,,
Herkimer,Town of Herkimer 5 LD 1,State Assembly,118,Robert Smullen,SAM,3,,,
Herkimer,Town of Herkimer 6 LD 3,State Assembly,118,Robert Smullen,SAM,1,,,
Herkimer,Town of Herkimer 7 LD 3,State Assembly,118,Robert Smullen,SAM,2,,,
Herkimer,Town of Herkimer 8 LD 1,State Assembly,118,Robert Smullen,SAM,0,,,
Herkimer,Town of Herkimer 9 LD 3,State Assembly,118,Robert Smullen,SAM,0,,,
Herkimer,Town of Manheim 1 LD 10,State Assembly,118,Robert Smullen,SAM,0,,,
Herkimer,Town of Manheim 2 LD 10,State Assembly,118,Robert Smullen,SAM,0,,,
Herkimer,Town of Manheim 3 LD 10,State Assembly,118,Robert Smullen,SAM,0,,,
Herkimer,Town of Newport 1 LD 17,State Assembly,118,Robert Smullen,SAM,1,,,
Herkimer,Town of Norway 1 LD 16,State Assembly,118,Robert Smullen,SAM,0,,,
Herkimer,Town of Ohio 1 LD 15,State Assembly,118,Robert Smullen,SAM,0,,,
Herkimer,Town of Russia 1 LD 17,State Assembly,118,Robert Smullen,SAM,0,,,
Herkimer,Town of Russia 2 LD 15,State Assembly,118,Robert Smullen,SAM,0,,,
Herkimer,Town of Russia 3 LD 17,State Assembly,118,Robert Smullen,SAM,0,,,
Herkimer,Town of Salisbury 1 LD 16,State Assembly,118,Robert Smullen,SAM,0,,,
Herkimer,Town of Schuyler 1 LD 11,State Assembly,118,Robert Smullen,SAM,0,,,
Herkimer,Town of Schuyler 2 LD 11,State Assembly,118,Robert Smullen,SAM,0,,,
Herkimer,Town of Schuyler 3 LD 11,State Assembly,118,Robert Smullen,SAM,0,,,
Herkimer,Town of Stark 1 LD 14,State Assembly,118,Robert Smullen,SAM,1,,,
Herkimer,Town of Webb 1 LD 15,State Assembly,118,Robert Smullen,SAM,5,,,
Herkimer,Town of Webb 2 LD 15,State Assembly,118,Robert Smullen,SAM,2,,,
Herkimer,Town of Danube 1 LD 14,State Assembly,118,Blanks,,88,,,
Herkimer,Town of Fairfield 1 LD 16,State Assembly,118,Blanks,,171,,,
Herkimer,Town of Herkimer 1 LD 2,State Assembly,118,Blanks,,183,,,
Herkimer,Town of Herkimer 2 LD 2,State Assembly,118,Blanks,,81,,,
Herkimer,Town of Herkimer 3 LD 2,State Assembly,118,Blanks,,89,,,
Herkimer,Town of Herkimer 4 LD 2,State Assembly,118,Blanks,,57,,,
Herkimer,Town of Herkimer 5 LD 1,State Assembly,118,Blanks,,121,,,
Herkimer,Town of Herkimer 6 LD 3,State Assembly,118,Blanks,,185,,,
Herkimer,Town of Herkimer 7 LD 3,State Assembly,118,Blanks,,105,,,
Herkimer,Town of Herkimer 8 LD 1,State Assembly,118,Blanks,,98,,,
Herkimer,Town of Herkimer 9 LD 3,State Assembly,118,Blanks,,127,,,
Herkimer,Town of Manheim 1 LD 10,State Assembly,118,Blanks,,36,,,
Herkimer,Town of Manheim 2 LD 10,State Assembly,118,Blanks,,208,,,
Herkimer,Town of Manheim 3 LD 10,State Assembly,118,Blanks,,92,,,
Herkimer,Town of Newport 1 LD 17,State Assembly,118,Blanks,,242,,,
Herkimer,Town of Norway 1 LD 16,State Assembly,118,Blanks,,94,,,
Herkimer,Town of Ohio 1 LD 15,State Assembly,118,Blanks,,119,,,
Herkimer,Town of Russia 1 LD 17,State Assembly,118,Blanks,,150,,,
Herkimer,Town of Russia 2 LD 15,State Assembly,118,Blanks,,74,,,
Herkimer,Town of Russia 3 LD 17,State Assembly,118,Blanks,,32,,,
Herkimer,Town of Salisbury 1 LD 16,State Assembly,118,Blanks,,157,,,
Herkimer,Town of Schuyler 1 LD 11,State Assembly,118,Blanks,,121,,,
Herkimer,Town of Schuyler 2 LD 11,State Assembly,118,Blanks,,148,,,
Herkimer,Town of Schuyler 3 LD 11,State Assembly,118,Blanks,,124,,,
Herkimer,Town of Stark 1 LD 14,State Assembly,118,Blanks,,93,,,
Herkimer,Town of Webb 1 LD 15,State Assembly,118,Blanks,,314,,,
Herkimer,Town of Webb 2 LD 15,State Assembly,118,Blanks,,55,,,
Herkimer,Town of Danube 1 LD 14,State Assembly,118,Void,,0,,,
Herkimer,Town of Fairfield 1 LD 16,State Assembly,118,Void,,1,,,
Herkimer,Town of Herkimer 1 LD 2,State Assembly,118,Void,,2,,,
Herkimer,Town of Herkimer 2 LD 2,State Assembly,118,Void,,1,,,
Herkimer,Town of Herkimer 3 LD 2,State Assembly,118,Void,,6,,,
Herkimer,Town of Herkimer 4 LD 2,State Assembly,118,Void,,0,,,
Herkimer,Town of Herkimer 5 LD 1,State Assembly,118,Void,,1,,,
Herkimer,Town of Herkimer 6 LD 3,State Assembly,118,Void,,0,,,
Herkimer,Town of Herkimer 7 LD 3,State Assembly,118,Void,,1,,,
Herkimer,Town of Herkimer 8 LD 1,State Assembly,118,Void,,3,,,
Herkimer,Town of Herkimer 9 LD 3,State Assembly,118,Void,,4,,,
Herkimer,Town of Manheim 1 LD 10,State Assembly,118,Void,,0,,,
Herkimer,Town of Manheim 2 LD 10,State Assembly,118,Void,,3,,,
Herkimer,Town of Manheim 3 LD 10,State Assembly,118,Void,,0,,,
Herkimer,Town of Newport 1 LD 17,State Assembly,118,Void,,0,,,
Herkimer,Town of Norway 1 LD 16,State Assembly,118,Void,,0,,,
Herkimer,Town of Ohio 1 LD 15,State Assembly,118,Void,,0,,,
Herkimer,Town of Russia 1 LD 17,State Assembly,118,Void,,0,,,
Herkimer,Town of Russia 2 LD 15,State Assembly,118,Void,,0,,,
Herkimer,Town of Russia 3 LD 17,State Assembly,118,Void,,0,,,
Herkimer,Town of Salisbury 1 LD 16,State Assembly,118,Void,,0,,,
