county,precinct,office,,candidate,party,absentee,early_voting,election_day,votes
Clinton,Town of Plattsburgh D3 LD 8,State Senate,45,Kimberly A. Davis,DEM,134,188,92,414
Clinton,Town of Plattsburgh D4 LD 6,State Senate,45,Kimberly A. Davis,DEM,111,145,108,364
Clinton,Town of Plattsburgh D5 LD 8,State Senate,45,Kimberly A. Davis,DEM,59,103,92,254
Clinton,Town of Plattsburgh D6 LD 4,State Senate,45,Kimberly A. Davis,DEM,198,180,263,641
Clinton,Town of Plattsburgh D7 LD 4,State Senate,45,Kimberly A. Davis,DEM,82,111,101,294
Clinton,Town of Saranac D1 LD 6,State Senate,45,Kimberly A. Davis,DEM,88,59,198,345
Clinton,Town of Saranac D2 LD 6,State Senate,45,Kimberly A. Davis,DEM,65,49,109,223
Clinton,Town of Saranac D3 LD 6,State Senate,45,Kimberly A. Davis,DEM,38,38,101,177
Clinton,Town of Schuyler Falls D1 LD 5,State Senate,45,Kimberly A. Davis,DEM,58,54,103,215
Clinton,Town of Schuyler Falls D2 LD 5,State Senate,45,Kimberly A. Davis,DEM,87,128,174,389
Clinton,Town of Schuyler Falls D3 LD 5,State Senate,45,Kimberly A. Davis,DEM,104,91,134,329
Clinton,City of Plattsburgh W1 D1 LD 8,State Senate,45,Daniel G. Stec,REP,25,48,32,105
Clinton,City of Plattsburgh W1 D2 LD 8,State Senate,45,Daniel G. Stec,REP,90,168,103,361
Clinton,City of Plattsburgh W1 D3 LD 9,State Senate,45,Daniel G. Stec,REP,7,11,9,27
Clinton,City of Plattsburgh W2 D1 LD 8,State Senate,45,Daniel G. Stec,REP,26,66,75,167
Clinton,City of Plattsburgh W2 D2 LD 9,State Senate,45,Daniel G. Stec,REP,10,24,29,63
Clinton,City of Plattsburgh W3 D1 LD 9,State Senate,45,Daniel G. Stec,REP,38,65,100,203
Clinton,City of Plattsburgh W3 D2 LD 9,State Senate,45,Daniel G. Stec,REP,40,60,116,216
Clinton,City of Plattsburgh W4 D1 LD 10,State Senate,45,Daniel G. Stec,REP,44,69,137,250
Clinton,City of Plattsburgh W4 D2 LD 10,State Senate,45,Daniel G. Stec,REP,42,63,127,232
Clinton,City of Plattsburgh W5 D1 LD 10,State Senate,45,Daniel G. Stec,REP,23,54,56,133
Clinton,City of Plattsburgh W5 D2 LD 10,State Senate,45,Daniel G. Stec,REP,39,104,67,210
Clinton,City of Plattsburgh W6 D1 LD 9,State Senate,45,Daniel G. Stec,REP,27,48,56,131
Clinton,City of Plattsburgh W6 D2 LD 10,State Senate,45,Daniel G. Stec,REP,16,37,28,81
Clinton,Town of Altona D1 LD 2,State Senate,45,Daniel G. Stec,REP,52,32,439,523
Clinton,Town of AuSable D1 LD 7,State Senate,45,Daniel G. Stec,REP,34,26,280,340
Clinton,Town of AuSable D2 LD 7,State Senate,45,Daniel G. Stec,REP,32,26,230,288
Clinton,Town of Beekmantown D1 LD 3,State Senate,45,Daniel G. Stec,REP,36,32,169,237
Clinton,Town of Beekmantown D2 LD 3,State Senate,45,Daniel G. Stec,REP,22,31,215,268
Clinton,Town of Beekmantown D3 LD 4,State Senate,45,Daniel G. Stec,REP,37,69,197,303
Clinton,Town of Beekmantown D4 LD 3,State Senate,45,Daniel G. Stec,REP,37,73,260,370
Clinton,Town of Black Brook D1 LD 6,State Senate,45,Daniel G. Stec,REP,28,11,253,292
Clinton,Town of Black Brook D2 LD 6,State Senate,45,Daniel G. Stec,REP,16,9,83,108
Clinton,Town of Champlain D1 LD 1,State Senate,45,Daniel G. Stec,REP,71,43,249,363
Clinton,Town of Champlain D2 LD 1,State Senate,45,Daniel G. Stec,REP,68,80,249,397
Clinton,Town of Champlain D3 LD 1,State Senate,45,Daniel G. Stec,REP,57,29,321,407
Clinton,Town of Chazy D1 LD 3,State Senate,45,Daniel G. Stec,REP,50,38,337,425
Clinton,Town of Chazy D2 LD 3,State Senate,45,Daniel G. Stec,REP,51,81,285,417
Clinton,Town of Clinton D1 LD 2,State Senate,45,Daniel G. Stec,REP,17,3,136,156
Clinton,Town of Dannemora D1 LD 6,State Senate,45,Daniel G. Stec,REP,12,8,66,86
Clinton,Town of Dannemora D2 LD 2,State Senate,45,Daniel G. Stec,REP,44,30,104,178
Clinton,Town of Dannemora D3 LD 2,State Senate,45,Daniel G. Stec,REP,30,6,119,155
Clinton,Town of Ellenburg D1 LD 2,State Senate,45,Daniel G. Stec,REP,71,18,389,478
Clinton,Town of Mooers D1 LD 1,State Senate,45,Daniel G. Stec,REP,66,25,465,556
Clinton,Town of Mooers D2 LD 2,State Senate,45,Daniel G. Stec,REP,29,20,264,313
Clinton,Town of Peru D1 LD 7,State Senate,45,Daniel G. Stec,REP,43,50,228,321
Clinton,Town of Peru D2 LD 7,State Senate,45,Daniel G. Stec,REP,48,63,303,414
Clinton,Town of Peru D3 LD 7,State Senate,45,Daniel G. Stec,REP,38,53,249,340
Clinton,Town of Peru D4 LD 5,State Senate,45,Daniel G. Stec,REP,56,77,353,486
Clinton,Town of Plattsburgh D1 LD 4,State Senate,45,Daniel G. Stec,REP,35,51,105,191
Clinton,Town of Plattsburgh D2 LD 4,State Senate,45,Daniel G. Stec,REP,58,75,249,382
Clinton,Town of Plattsburgh D3 LD 8,State Senate,45,Daniel G. Stec,REP,50,89,137,276
Clinton,Town of Plattsburgh D4 LD 6,State Senate,45,Daniel G. Stec,REP,53,110,232,395
Clinton,Town of Plattsburgh D5 LD 8,State Senate,45,Daniel G. Stec,REP,14,70,124,208
Clinton,Town of Plattsburgh D6 LD 4,State Senate,45,Daniel G. Stec,REP,68,83,330,481
Clinton,Town of Plattsburgh D7 LD 4,State Senate,45,Daniel G. Stec,REP,40,82,227,349
Clinton,Town of Saranac D1 LD 6,State Senate,45,Daniel G. Stec,REP,59,47,387,493
Clinton,Town of Saranac D2 LD 6,State Senate,45,Daniel G. Stec,REP,29,24,283,336
Clinton,Town of Saranac D3 LD 6,State Senate,45,Daniel G. Stec,REP,19,16,194,229
Clinton,Town of Schuyler Falls D1 LD 5,State Senate,45,Daniel G. Stec,REP,32,55,232,319
Clinton,Town of Schuyler Falls D2 LD 5,State Senate,45,Daniel G. Stec,REP,54,67,317,438
Clinton,Town of Schuyler Falls D3 LD 5,State Senate,45,Daniel G. Stec,REP,56,84,220,360
Clinton,City of Plattsburgh W1 D1 LD 8,State Senate,45,Daniel G. Stec,CON,6,3,5,14
Clinton,City of Plattsburgh W1 D2 LD 8,State Senate,45,Daniel G. Stec,CON,5,22,6,33
Clinton,City of Plattsburgh W1 D3 LD 9,State Senate,45,Daniel G. Stec,CON,0,2,1,3
Clinton,City of Plattsburgh W2 D1 LD 8,State Senate,45,Daniel G. Stec,CON,1,6,8,15
Clinton,City of Plattsburgh W2 D2 LD 9,State Senate,45,Daniel G. Stec,CON,2,4,4,10
Clinton,City of Plattsburgh W3 D1 LD 9,State Senate,45,Daniel G. Stec,CON,5,4,9,18
Clinton,City of Plattsburgh W3 D2 LD 9,State Senate,45,Daniel G. Stec,CON,7,4,12,23
Clinton,City of Plattsburgh W4 D1 LD 10,State Senate,45,Daniel G. Stec,CON,3,9,18,30
Clinton,City of Plattsburgh W4 D2 LD 10,State Senate,45,Daniel G. Stec,CON,2,3,11,16
Clinton,City of Plattsburgh W5 D1 LD 10,State Senate,45,Daniel G. Stec,CON,2,4,6,12
Clinton,City of Plattsburgh W5 D2 LD 10,State Senate,45,Daniel G. Stec,CON,4,9,10,23
Clinton,City of Plattsburgh W6 D1 LD 9,State Senate,45,Daniel G. Stec,CON,3,2,8,13
Clinton,City of Plattsburgh W6 D2 LD 10,State Senate,45,Daniel G. Stec,CON,0,6,4,10
Clinton,Town of Altona D1 LD 2,State Senate,45,Daniel G. Stec,CON,4,6,52,62
Clinton,Town of AuSable D1 LD 7,State Senate,45,Daniel G. Stec,CON,4,6,27,37
Clinton,Town of AuSable D2 LD 7,State Senate,45,Daniel G. Stec,CON,3,1,20,24
Clinton,Town of Beekmantown D1 LD 3,State Senate,45,Daniel G. Stec,CON,3,5,13,21
Clinton,Town of Beekmantown D2 LD 3,State Senate,45,Daniel G. Stec,CON,3,2,11,16
Clinton,Town of Beekmantown D3 LD 4,State Senate,45,Daniel G. Stec,CON,3,8,18,29
Clinton,Town of Beekmantown D4 LD 3,State Senate,45,Daniel G. Stec,CON,13,6,15,34
Clinton,Town of Black Brook D1 LD 6,State Senate,45,Daniel G. Stec,CON,1,3,13,17
Clinton,Town of Black Brook D2 LD 6,State Senate,45,Daniel G. Stec,CON,0,1,6,7
Clinton,Town of Champlain D1 LD 1,State Senate,45,Daniel G. Stec,CON,5,8,24,37
Clinton,Town of Champlain D2 LD 1,State Senate,45,Daniel G. Stec,CON,6,6,15,27
Clinton,Town of Champlain D3 LD 1,State Senate,45,Daniel G. Stec,CON,3,2,27,32
Clinton,Town of Chazy D1 LD 3,State Senate,45,Daniel G. Stec,CON,7,1,28,36
Clinton,Town of Chazy D2 LD 3,State Senate,45,Daniel G. Stec,CON,5,9,23,37
Clinton,Town of Clinton D1 LD 2,State Senate,45,Daniel G. Stec,CON,3,0,8,11
Clinton,Town of Dannemora D1 LD 6,State Senate,45,Daniel G. Stec,CON,1,0,7,8
Clinton,Town of Dannemora D2 LD 2,State Senate,45,Daniel G. Stec,CON,1,2,6,9
Clinton,Town of Dannemora D3 LD 2,State Senate,45,Daniel G. Stec,CON,0,1,10,11
Clinton,Town of Ellenburg D1 LD 2,State Senate,45,Daniel G. Stec,CON,3,2,19,24
Clinton,Town of Mooers D1 LD 1,State Senate,45,Daniel G. Stec,CON,5,4,31,40
Clinton,Town of Mooers D2 LD 2,State Senate,45,Daniel G. Stec,CON,2,1,16,19
Clinton,Town of Peru D1 LD 7,State Senate,45,Daniel G. Stec,CON,4,5,25,34
Clinton,Town of Peru D2 LD 7,State Senate,45,Daniel G. Stec,CON,5,3,21,29
Clinton,Town of Peru D3 LD 7,State Senate,45,Daniel G. Stec,CON,5,5,36,46
Clinton,Town of Peru D4 LD 5,State Senate,45,Daniel G. Stec,CON,6,5,36,47
Clinton,Town of Plattsburgh D1 LD 4,State Senate,45,Daniel G. Stec,CON,1,5,13,19
Clinton,Town of Plattsburgh D2 LD 4,State Senate,45,Daniel G. Stec,CON,4,3,19,26
Clinton,Town of Plattsburgh D3 LD 8,State Senate,45,Daniel G. Stec,CON,3,5,15,23
Clinton,Town of Plattsburgh D4 LD 6,State Senate,45,Daniel G. Stec,CON,8,8,15,31
Clinton,Town of Plattsburgh D5 LD 8,State Senate,45,Daniel G. Stec,CON,6,9,18,33
Clinton,Town of Plattsburgh D6 LD 4,State Senate,45,Daniel G. Stec,CON,7,3,25,35
Clinton,Town of Plattsburgh D7 LD 4,State Senate,45,Daniel G. Stec,CON,7,5,18,30
Clinton,Town of Saranac D1 LD 6,State Senate,45,Daniel G. Stec,CON,10,4,27,41
Clinton,Town of Saranac D2 LD 6,State Senate,45,Daniel G. Stec,CON,3,1,20,24
Clinton,Town of Saranac D3 LD 6,State Senate,45,Daniel G. Stec,CON,1,5,13,19
Clinton,Town of Schuyler Falls D1 LD 5,State Senate,45,Daniel G. Stec,CON,3,2,20,25
Clinton,Town of Schuyler Falls D2 LD 5,State Senate,45,Daniel G. Stec,CON,3,6,15,24
Clinton,Town of Schuyler Falls D3 LD 5,State Senate,45,Daniel G. Stec,CON,4,6,15,25
Clinton,City of Plattsburgh W1 D1 LD 8,State Senate,45,Kimberly A. Davis,WOR,7,7,4,18
Clinton,City of Plattsburgh W1 D2 LD 8,State Senate,45,Kimberly A. Davis,WOR,21,33,13,67
Clinton,City of Plattsburgh W1 D3 LD 9,State Senate,45,Kimberly A. Davis,WOR,0,1,0,1
Clinton,City of Plattsburgh W2 D1 LD 8,State Senate,45,Kimberly A. Davis,WOR,8,14,12,34
Clinton,City of Plattsburgh W2 D2 LD 9,State Senate,45,Kimberly A. Davis,WOR,5,6,6,17
Clinton,City of Plattsburgh W3 D1 LD 9,State Senate,45,Kimberly A. Davis,WOR,5,20,12,37
Clinton,City of Plattsburgh W3 D2 LD 9,State Senate,45,Kimberly A. Davis,WOR,12,28,12,52
Clinton,City of Plattsburgh W4 D1 LD 10,State Senate,45,Kimberly A. Davis,WOR,17,23,15,55
Clinton,City of Plattsburgh W4 D2 LD 10,State Senate,45,Kimberly A. Davis,WOR,4,21,9,34
Clinton,City of Plattsburgh W5 D1 LD 10,State Senate,45,Kimberly A. Davis,WOR,9,19,8,36
Clinton,City of Plattsburgh W5 D2 LD 10,State Senate,45,Kimberly A. Davis,WOR,13,24,9,46
Clinton,City of Plattsburgh W6 D1 LD 9,State Senate,45,Kimberly A. Davis,WOR,17,25,20,62
Clinton,City of Plattsburgh W6 D2 LD 10,State Senate,45,Kimberly A. Davis,WOR,9,13,7,29
Clinton,Town of Altona D1 LD 2,State Senate,45,Kimberly A. Davis,WOR,8,3,25,36
Clinton,Town of AuSable D1 LD 7,State Senate,45,Kimberly A. Davis,WOR,4,2,21,27
Clinton,Town of AuSable D2 LD 7,State Senate,45,Kimberly A. Davis,WOR,2,8,17,27
Clinton,Town of Beekmantown D1 LD 3,State Senate,45,Kimberly A. Davis,WOR,2,10,9,21
Clinton,Town of Beekmantown D2 LD 3,State Senate,45,Kimberly A. Davis,WOR,9,5,15,29
Clinton,Town of Beekmantown D3 LD 4,State Senate,45,Kimberly A. Davis,WOR,10,14,15,39
Clinton,Town of Beekmantown D4 LD 3,State Senate,45,Kimberly A. Davis,WOR,11,13,20,44
Clinton,Town of Black Brook D1 LD 6,State Senate,45,Kimberly A. Davis,WOR,4,6,10,20
Clinton,Town of Black Brook D2 LD 6,State Senate,45,Kimberly A. Davis,WOR,0,1,2,3
Clinton,Town of Champlain D1 LD 1,State Senate,45,Kimberly A. Davis,WOR,10,2,14,26
Clinton,Town of Champlain D2 LD 1,State Senate,45,Kimberly A. Davis,WOR,9,10,9,28
Clinton,Town of Champlain D3 LD 1,State Senate,45,Kimberly A. Davis,WOR,7,4,22,33
Clinton,Town of Chazy D1 LD 3,State Senate,45,Kimberly A. Davis,WOR,10,7,25,42
Clinton,Town of Chazy D2 LD 3,State Senate,45,Kimberly A. Davis,WOR,4,18,23,45
Clinton,Town of Clinton D1 LD 2,State Senate,45,Kimberly A. Davis,WOR,1,0,5,6
Clinton,Town of Dannemora D1 LD 6,State Senate,45,Kimberly A. Davis,WOR,2,1,4,7
Clinton,Town of Dannemora D2 LD 2,State Senate,45,Kimberly A. Davis,WOR,3,1,5,9
Clinton,Town of Dannemora D3 LD 2,State Senate,45,Kimberly A. Davis,WOR,2,2,8,12
Clinton,Town of Ellenburg D1 LD 2,State Senate,45,Kimberly A. Davis,WOR,5,1,21,27
Clinton,Town of Mooers D1 LD 1,State Senate,45,Kimberly A. Davis,WOR,9,2,29,40
Clinton,Town of Mooers D2 LD 2,State Senate,45,Kimberly A. Davis,WOR,3,1,22,26
Clinton,Town of Peru D1 LD 7,State Senate,45,Kimberly A. Davis,WOR,6,4,13,23
Clinton,Town of Peru D2 LD 7,State Senate,45,Kimberly A. Davis,WOR,13,9,29,51
Clinton,Town of Peru D3 LD 7,State Senate,45,Kimberly A. Davis,WOR,5,9,11,25
Clinton,Town of Peru D4 LD 5,State Senate,45,Kimberly A. Davis,WOR,5,17,25,47
Clinton,Town of Plattsburgh D1 LD 4,State Senate,45,Kimberly A. Davis,WOR,4,15,6,25
Clinton,Town of Plattsburgh D2 LD 4,State Senate,45,Kimberly A. Davis,WOR,6,19,22,47
Clinton,Town of Plattsburgh D3 LD 8,State Senate,45,Kimberly A. Davis,WOR,12,21,16,49
Clinton,Town of Plattsburgh D4 LD 6,State Senate,45,Kimberly A. Davis,WOR,5,14,13,32
Clinton,Town of Plattsburgh D5 LD 8,State Senate,45,Kimberly A. Davis,WOR,14,5,11,30
Clinton,Town of Plattsburgh D6 LD 4,State Senate,45,Kimberly A. Davis,WOR,15,7,29,51
Clinton,Town of Plattsburgh D7 LD 4,State Senate,45,Kimberly A. Davis,WOR,6,10,13,29
Clinton,Town of Saranac D1 LD 6,State Senate,45,Kimberly A. Davis,WOR,4,9,18,31
Clinton,Town of Saranac D2 LD 6,State Senate,45,Kimberly A. Davis,WOR,4,6,12,22
Clinton,Town of Saranac D3 LD 6,State Senate,45,Kimberly A. Davis,WOR,7,6,17,30
Clinton,Town of Schuyler Falls D1 LD 5,State Senate,45,Kimberly A. Davis,WOR,8,4,11,23
Clinton,Town of Schuyler Falls D2 LD 5,State Senate,45,Kimberly A. Davis,WOR,12,8,24,44
Clinton,Town of Schuyler Falls D3 LD 5,State Senate,45,Kimberly A. Davis,WOR,14,6,18,38
Clinton,City of Plattsburgh W1 D1 LD 8,State Senate,45,Daniel G. Stec,IND,0,1,1,2
Clinton,City of Plattsburgh W1 D2 LD 8,State Senate,45,Daniel G. Stec,IND,1,5,3,9
Clinton,City of Plattsburgh W1 D3 LD 9,State Senate,45,Daniel G. Stec,IND,0,1,0,1
Clinton,City of Plattsburgh W2 D1 LD 8,State Senate,45,Daniel G. Stec,IND,2,3,4,9
Clinton,City of Plattsburgh W2 D2 LD 9,State Senate,45,Daniel G. Stec,IND,1,1,1,3
Clinton,City of Plattsburgh W3 D1 LD 9,State Senate,45,Daniel G. Stec,IND,5,2,7,14
Clinton,City of Plattsburgh W3 D2 LD 9,State Senate,45,Daniel G. Stec,IND,3,6,5,14
Clinton,City of Plattsburgh W4 D1 LD 10,State Senate,45,Daniel G. Stec,IND,7,3,10,20
Clinton,City of Plattsburgh W4 D2 LD 10,State Senate,45,Daniel G. Stec,IND,1,0,5,6
Clinton,City of Plattsburgh W5 D1 LD 10,State Senate,45,Daniel G. Stec,IND,7,2,1,10
Clinton,City of Plattsburgh W5 D2 LD 10,State Senate,45,Daniel G. Stec,IND,7,6,3,16
Clinton,City of Plattsburgh W6 D1 LD 9,State Senate,45,Daniel G. Stec,IND,4,1,4,9
Clinton,City of Plattsburgh W6 D2 LD 10,State Senate,45,Daniel G. Stec,IND,0,3,0,3
Clinton,Town of Altona D1 LD 2,State Senate,45,Daniel G. Stec,IND,0,1,10,11
Clinton,Town of AuSable D1 LD 7,State Senate,45,Daniel G. Stec,IND,2,0,6,8
Clinton,Town of AuSable D2 LD 7,State Senate,45,Daniel G. Stec,IND,2,3,10,15
Clinton,Town of Beekmantown D1 LD 3,State Senate,45,Daniel G. Stec,IND,2,3,3,8
Clinton,Town of Beekmantown D2 LD 3,State Senate,45,Daniel G. Stec,IND,4,1,5,10
Clinton,Town of Beekmantown D3 LD 4,State Senate,45,Daniel G. Stec,IND,3,0,6,9
Clinton,Town of Beekmantown D4 LD 3,State Senate,45,Daniel G. Stec,IND,2,1,8,11
Clinton,Town of Black Brook D1 LD 6,State Senate,45,Daniel G. Stec,IND,2,0,9,11
Clinton,Town of Black Brook D2 LD 6,State Senate,45,Daniel G. Stec,IND,0,0,0,0
Clinton,Town of Champlain D1 LD 1,State Senate,45,Daniel G. Stec,IND,2,4,11,17
Clinton,Town of Champlain D2 LD 1,State Senate,45,Daniel G. Stec,IND,5,2,9,16
Clinton,Town of Champlain D3 LD 1,State Senate,45,Daniel G. Stec,IND,1,0,5,6
Clinton,Town of Chazy D1 LD 3,State Senate,45,Daniel G. Stec,IND,5,1,8,14
Clinton,Town of Chazy D2 LD 3,State Senate,45,Daniel G. Stec,IND,5,3,15,23
Clinton,Town of Clinton D1 LD 2,State Senate,45,Daniel G. Stec,IND,0,1,1,2
Clinton,Town of Dannemora D1 LD 6,State Senate,45,Daniel G. Stec,IND,0,0,5,5
Clinton,Town of Dannemora D2 LD 2,State Senate,45,Daniel G. Stec,IND,2,2,2,6
Clinton,Town of Dannemora D3 LD 2,State Senate,45,Daniel G. Stec,IND,0,1,4,5
Clinton,Town of Ellenburg D1 LD 2,State Senate,45,Daniel G. Stec,IND,2,0,8,10
Clinton,Town of Mooers D1 LD 1,State Senate,45,Daniel G. Stec,IND,4,1,12,17
Clinton,Town of Mooers D2 LD 2,State Senate,45,Daniel G. Stec,IND,1,2,3,6
Clinton,Town of Peru D1 LD 7,State Senate,45,Daniel G. Stec,IND,3,2,1,6
Clinton,Town of Peru D2 LD 7,State Senate,45,Daniel G. Stec,IND,0,2,9,11
Clinton,Town of Peru D3 LD 7,State Senate,45,Daniel G. Stec,IND,0,0,8,8
Clinton,Town of Peru D4 LD 5,State Senate,45,Daniel G. Stec,IND,3,2,14,19
Clinton,Town of Plattsburgh D1 LD 4,State Senate,45,Daniel G. Stec,IND,2,4,3,9
Clinton,Town of Plattsburgh D2 LD 4,State Senate,45,Daniel G. Stec,IND,3,3,11,17
Clinton,Town of Plattsburgh D3 LD 8,State Senate,45,Daniel G. Stec,IND,3,1,1,5
Clinton,Town of Plattsburgh D4 LD 6,State Senate,45,Daniel G. Stec,IND,1,6,7,14
Clinton,Town of Plattsburgh D5 LD 8,State Senate,45,Daniel G. Stec,IND,1,5,3,9
Clinton,Town of Plattsburgh D6 LD 4,State Senate,45,Daniel G. Stec,IND,5,9,12,26
Clinton,Town of Plattsburgh D7 LD 4,State Senate,45,Daniel G. Stec,IND,3,4,6,13
Clinton,Town of Saranac D1 LD 6,State Senate,45,Daniel G. Stec,IND,4,0,5,9
Clinton,Town of Saranac D2 LD 6,State Senate,45,Daniel G. Stec,IND,1,0,3,4
Clinton,Town of Saranac D3 LD 6,State Senate,45,Daniel G. Stec,IND,0,0,5,5
Clinton,Town of Schuyler Falls D1 LD 5,State Senate,45,Daniel G. Stec,IND,3,0,4,7
Clinton,Town of Schuyler Falls D2 LD 5,State Senate,45,Daniel G. Stec,IND,3,4,6,13
Clinton,Town of Schuyler Falls D3 LD 5,State Senate,45,Daniel G. Stec,IND,1,1,9,11
Clinton,City of Plattsburgh W1 D1 LD 8,State Senate,45,Write-in,,0,0,0,0
Clinton,City of Plattsburgh W1 D2 LD 8,State Senate,45,Write-in,,0,0,1,1
Clinton,City of Plattsburgh W1 D3 LD 9,State Senate,45,Write-in,,0,0,0,0
Clinton,City of Plattsburgh W2 D1 LD 8,State Senate,45,Write-in,,0,0,0,0
Clinton,City of Plattsburgh W2 D2 LD 9,State Senate,45,Write-in,,1,0,0,1
Clinton,City of Plattsburgh W3 D1 LD 9,State Senate,45,Write-in,,0,0,0,0
Clinton,City of Plattsburgh W3 D2 LD 9,State Senate,45,Write-in,,0,0,0,0
Clinton,City of Plattsburgh W4 D1 LD 10,State Senate,45,Write-in,,0,0,0,0
Clinton,City of Plattsburgh W4 D2 LD 10,State Senate,45,Write-in,,0,0,0,0
Clinton,City of Plattsburgh W5 D1 LD 10,State Senate,45,Write-in,,0,0,0,0
Clinton,City of Plattsburgh W5 D2 LD 10,State Senate,45,Write-in,,0,0,0,0
Clinton,City of Plattsburgh W6 D1 LD 9,State Senate,45,Write-in,,1,0,0,1
Clinton,City of Plattsburgh W6 D2 LD 10,State Senate,45,Write-in,,1,0,1,2
Clinton,Town of Altona D1 LD 2,State Senate,45,Write-in,,0,0,0,0
Clinton,Town of AuSable D1 LD 7,State Senate,45,Write-in,,1,0,0,1
Clinton,Town of AuSable D2 LD 7,State Senate,45,Write-in,,0,0,0,0
Clinton,Town of Beekmantown D1 LD 3,State Senate,45,Write-in,,0,0,0,0
Clinton,Town of Beekmantown D2 LD 3,State Senate,45,Write-in,,0,0,0,0
Clinton,Town of Beekmantown D3 LD 4,State Senate,45,Write-in,,0,0,0,0
Clinton,Town of Beekmantown D4 LD 3,State Senate,45,Write-in,,0,0,0,0
Clinton,Town of Black Brook D1 LD 6,State Senate,45,Write-in,,0,0,0,0
Clinton,Town of Black Brook D2 LD 6,State Senate,45,Write-in,,0,0,0,0
Clinton,Town of Champlain D1 LD 1,State Senate,45,Write-in,,0,0,1,1
Clinton,Town of Champlain D2 LD 1,State Senate,45,Write-in,,0,0,1,1
Clinton,Town of Champlain D3 LD 1,State Senate,45,Write-in,,0,0,0,0
Clinton,Town of Chazy D1 LD 3,State Senate,45,Write-in,,0,0,0,0
Clinton,Town of Chazy D2 LD 3,State Senate,45,Write-in,,0,0,0,0
Clinton,Town of Clinton D1 LD 2,State Senate,45,Write-in,,0,0,0,0
Clinton,Town of Dannemora D1 LD 6,State Senate,45,Write-in,,0,0,0,0
Clinton,Town of Dannemora D2 LD 2,State Senate,45,Write-in,,0,1,0,1
Clinton,Town of Dannemora D3 LD 2,State Senate,45,Write-in,,0,0,1,1
Clinton,Town of Ellenburg D1 LD 2,State Senate,45,Write-in,,0,0,0,0
Clinton,Town of Mooers D1 LD 1,State Senate,45,Write-in,,1,0,0,1
Clinton,Town of Mooers D2 LD 2,State Senate,45,Write-in,,0,0,0,0
Clinton,Town of Peru D1 LD 7,State Senate,45,Write-in,,1,0,0,1
Clinton,Town of Peru D2 LD 7,State Senate,45,Write-in,,0,0,0,0
Clinton,Town of Peru D3 LD 7,State Senate,45,Write-in,,0,0,0,0
Clinton,Town of Peru D4 LD 5,State Senate,45,Write-in,,0,0,0,0
Clinton,Town of Plattsburgh D1 LD 4,State Senate,45,Write-in,,1,1,0,2
Clinton,Town of Plattsburgh D2 LD 4,State Senate,45,Write-in,,0,0,0,0
Clinton,Town of Plattsburgh D3 LD 8,State Senate,45,Write-in,,1,0,0,1
Clinton,Town of Plattsburgh D4 LD 6,State Senate,45,Write-in,,0,1,1,2
Clinton,Town of Plattsburgh D5 LD 8,State Senate,45,Write-in,,0,0,0,0
Clinton,Town of Plattsburgh D6 LD 4,State Senate,45,Write-in,,0,1,0,1
Clinton,Town of Plattsburgh D7 LD 4,State Senate,45,Write-in,,0,0,0,0
Clinton,Town of Saranac D1 LD 6,State Senate,45,Write-in,,0,0,0,0
Clinton,Town of Saranac D2 LD 6,State Senate,45,Write-in,,0,0,0,0
Clinton,Town of Saranac D3 LD 6,State Senate,45,Write-in,,0,0,0,0
Clinton,Town of Schuyler Falls D1 LD 5,State Senate,45,Write-in,,0,0,0,0
Clinton,Town of Schuyler Falls D2 LD 5,State Senate,45,Write-in,,0,1,0,1
Clinton,Town of Schuyler Falls D3 LD 5,State Senate,45,Write-in,,0,0,0,0
Clinton,City of Plattsburgh W1 D1 LD 8,State Assembly,115,D. Billy Jones,DEM,97,72,47,216
Clinton,City of Plattsburgh W1 D2 LD 8,State Assembly,115,D. Billy Jones,DEM,350,320,134,804
Clinton,City of Plattsburgh W1 D3 LD 9,State Assembly,115,D. Billy Jones,DEM,16,14,5,35
Clinton,City of Plattsburgh W2 D1 LD 8,State Assembly,115,D. Billy Jones,DEM,131,151,105,387
Clinton,City of Plattsburgh W2 D2 LD 9,State Assembly,115,D. Billy Jones,DEM,67,65,59,191
Clinton,City of Plattsburgh W3 D1 LD 9,State Assembly,115,D. Billy Jones,DEM,153,159,143,455
Clinton,City of Plattsburgh W3 D2 LD 9,State Assembly,115,D. Billy Jones,DEM,149,169,178,496
Clinton,City of Plattsburgh W4 D1 LD 10,State Assembly,115,D. Billy Jones,DEM,175,218,194,587
Clinton,City of Plattsburgh W4 D2 LD 10,State Assembly,115,D. Billy Jones,DEM,139,216,156,511
Clinton,City of Plattsburgh W5 D1 LD 10,State Assembly,115,D. Billy Jones,DEM,117,167,66,350
Clinton,City of Plattsburgh W5 D2 LD 10,State Assembly,115,D. Billy Jones,DEM,201,292,118,611
Clinton,City of Plattsburgh W6 D1 LD 9,State Assembly,115,D. Billy Jones,DEM,141,196,91,428
Clinton,City of Plattsburgh W6 D2 LD 10,State Assembly,115,D. Billy Jones,DEM,73,117,59,249
Clinton,Town of Altona D1 LD 2,State Assembly,115,D. Billy Jones,DEM,109,46,356,511
Clinton,Town of AuSable D1 LD 7,State Assembly,115,D. Billy Jones,DEM,81,49,197,327
Clinton,Town of AuSable D2 LD 7,State Assembly,115,D. Billy Jones,DEM,78,73,185,336
