county,office,district,candidate,party,precinct,absentee,early_voting,election_day,votes
Orange,State Assembly,98,Karl A. Brabenec,CON,Port Jervis - W3 - D1,7,0,29,36
Orange,State Assembly,98,Karl A. Brabenec,CON,Port Jervis - W3 - D2,4,0,30,34
Orange,State Assembly,98,Karl A. Brabenec,CON,Port Jervis - W4 - D1,9,0,26,35
Orange,State Assembly,98,Karl A. Brabenec,CON,Port Jervis - W4 - D2,7,0,20,27
Orange,State Assembly,98,Karl A. Brabenec,CON,Deerpark - D1,7,0,25,32
Orange,State Assembly,98,Karl A. Brabenec,CON,Deerpark - D2,2,0,22,24
Orange,State Assembly,98,Karl A. Brabenec,CON,Deerpark - D3,5,0,27,32
Orange,State Assembly,98,Karl A. Brabenec,CON,Deerpark - D4,4,0,43,47
Orange,State Assembly,98,Karl A. Brabenec,CON,Deerpark - D5,6,0,38,44
Orange,State Assembly,98,Karl A. Brabenec,CON,Deerpark - D6,7,0,30,37
Orange,State Assembly,98,Karl A. Brabenec,CON,Deerpark - D7,4,0,31,35
Orange,State Assembly,98,Karl A. Brabenec,CON,Greenville - D1,1,0,49,50
Orange,State Assembly,98,Karl A. Brabenec,CON,Greenville - D2,5,0,49,54
Orange,State Assembly,98,Karl A. Brabenec,CON,Greenville - D3,2,0,29,31
Orange,State Assembly,98,Karl A. Brabenec,CON,Greenville - D4,7,0,45,52
Orange,State Assembly,98,Karl A. Brabenec,CON,Minisink - D1,7,0,48,55
Orange,State Assembly,98,Karl A. Brabenec,CON,Minisink - D2,4,0,43,47
Orange,State Assembly,98,Karl A. Brabenec,CON,Minisink - D3,3,0,33,36
Orange,State Assembly,98,Karl A. Brabenec,CON,Minisink - D4,7,0,42,49
Orange,State Assembly,98,Karl A. Brabenec,CON,Monroe - D1,5,0,43,48
Orange,State Assembly,98,Karl A. Brabenec,CON,Monroe - D2,6,0,29,35
Orange,State Assembly,98,Karl A. Brabenec,CON,Monroe - D3,1,0,18,19
Orange,State Assembly,98,Karl A. Brabenec,CON,Monroe - D4,6,0,37,43
Orange,State Assembly,98,Karl A. Brabenec,CON,Monroe - D5,2,0,27,29
Orange,State Assembly,98,Karl A. Brabenec,CON,Monroe - D6,5,0,21,26
Orange,State Assembly,98,Karl A. Brabenec,CON,Monroe - D7,3,0,49,52
Orange,State Assembly,98,Karl A. Brabenec,CON,Monroe - D8,9,0,19,28
Orange,State Assembly,98,Karl A. Brabenec,CON,Monroe - D9,8,0,13,21
Orange,State Assembly,98,Karl A. Brabenec,CON,Monroe - D10,8,0,40,48
Orange,State Assembly,98,Karl A. Brabenec,CON,Monroe - D11,4,0,25,29
Orange,State Assembly,98,Karl A. Brabenec,CON,Monroe - D12,6,0,38,44
Orange,State Assembly,98,Karl A. Brabenec,CON,Monroe - D13,4,0,21,25
Orange,State Assembly,98,Karl A. Brabenec,CON,Monroe - D14,6,0,28,34
Orange,State Assembly,98,Karl A. Brabenec,CON,Monroe - D15,8,0,51,59
Orange,State Assembly,98,Karl A. Brabenec,CON,Monroe - D16,6,0,16,22
Orange,State Assembly,98,Karl A. Brabenec,CON,Monroe - D17,5,0,31,36
Orange,State Assembly,98,Karl A. Brabenec,CON,Monroe - D18,2,0,12,14
Orange,State Assembly,98,Karl A. Brabenec,CON,Monroe - D19,5,0,14,19
Orange,State Assembly,98,Karl A. Brabenec,CON,Monroe - D20,0,0,0,0
Orange,State Assembly,98,Karl A. Brabenec,CON,Monroe - D21,0,0,0,0
Orange,State Assembly,98,Karl A. Brabenec,CON,Palm Tree - D1,1,0,17,18
Orange,State Assembly,98,Karl A. Brabenec,CON,Palm Tree - D2,0,0,40,40
Orange,State Assembly,98,Karl A. Brabenec,CON,Palm Tree - D3,0,0,8,8
Orange,State Assembly,98,Karl A. Brabenec,CON,Palm Tree - D4,0,0,19,19
Orange,State Assembly,98,Karl A. Brabenec,CON,Palm Tree - D5,1,0,20,21
Orange,State Assembly,98,Karl A. Brabenec,CON,Palm Tree - D6,0,0,9,9
Orange,State Assembly,98,Karl A. Brabenec,CON,Palm Tree - D7,0,0,19,19
Orange,State Assembly,98,Karl A. Brabenec,CON,Palm Tree - D8,1,0,19,20
Orange,State Assembly,98,Karl A. Brabenec,CON,Palm Tree - D9,0,0,18,18
Orange,State Assembly,98,Karl A. Brabenec,CON,Palm Tree - D10,0,0,22,22
Orange,State Assembly,98,Karl A. Brabenec,CON,Palm Tree - D11,0,0,17,17
Orange,State Assembly,98,Karl A. Brabenec,CON,Palm Tree - D12,1,0,22,23
Orange,State Assembly,98,Karl A. Brabenec,CON,Palm Tree - D13,1,0,37,38
Orange,State Assembly,98,Karl A. Brabenec,CON,Palm Tree - D14,4,0,34,38
Orange,State Assembly,98,Karl A. Brabenec,CON,Palm Tree - D15,1,0,27,28
Orange,State Assembly,98,Karl A. Brabenec,CON,Palm Tree - D16,0,0,25,25
Orange,State Assembly,98,Karl A. Brabenec,CON,Palm Tree - D17,0,0,43,43
Orange,State Assembly,98,Karl A. Brabenec,CON,Palm Tree - D18,0,0,5,5
Orange,State Assembly,98,Karl A. Brabenec,CON,Palm Tree - D19,0,0,0,0
Orange,State Assembly,98,Karl A. Brabenec,CON,Tuxedo - D1,5,0,20,25
Orange,State Assembly,98,Karl A. Brabenec,CON,Tuxedo - D2,7,0,37,44
Orange,State Assembly,98,Karl A. Brabenec,CON,Tuxedo - D3,5,0,13,18
Orange,State Assembly,98,Karl A. Brabenec,CON,Tuxedo - D4,6,0,42,48
Orange,State Assembly,98,Karl A. Brabenec,CON,Warwick - D1,3,0,32,35
Orange,State Assembly,98,Karl A. Brabenec,CON,Warwick - D2,5,0,36,41
Orange,State Assembly,98,Karl A. Brabenec,CON,Warwick - D3,6,0,34,40
Orange,State Assembly,98,Karl A. Brabenec,CON,Warwick - D4,5,0,31,36
Orange,State Assembly,98,Karl A. Brabenec,CON,Warwick - D5,6,0,43,49
Orange,State Assembly,98,Karl A. Brabenec,CON,Warwick - D6,7,0,35,42
Orange,State Assembly,98,Karl A. Brabenec,CON,Warwick - D7,6,0,31,37
Orange,State Assembly,98,Karl A. Brabenec,CON,Warwick - D8,13,0,25,38
Orange,State Assembly,98,Karl A. Brabenec,CON,Warwick - D9,7,0,39,46
Orange,State Assembly,98,Karl A. Brabenec,CON,Warwick - D10,5,0,32,37
Orange,State Assembly,98,Karl A. Brabenec,CON,Warwick - D11,3,0,35,38
Orange,State Assembly,98,Karl A. Brabenec,CON,Warwick - D12,4,0,40,44
Orange,State Assembly,98,Karl A. Brabenec,CON,Warwick - D13,13,0,29,42
Orange,State Assembly,98,Karl A. Brabenec,CON,Warwick - D14,5,0,39,44
Orange,State Assembly,98,Karl A. Brabenec,CON,Warwick - D15,7,0,25,32
Orange,State Assembly,98,Karl A. Brabenec,CON,Warwick - D16,5,0,37,42
Orange,State Assembly,98,Karl A. Brabenec,CON,Warwick - D17,5,0,28,33
Orange,State Assembly,98,Karl A. Brabenec,CON,Warwick - D18,7,0,31,38
Orange,State Assembly,98,Karl A. Brabenec,CON,Warwick - D19,3,0,39,42
Orange,State Assembly,98,Karl A. Brabenec,CON,Warwick - D20,9,0,52,61
Orange,State Assembly,98,Karl A. Brabenec,CON,Warwick - D21,19,0,40,59
Orange,State Assembly,98,Karl A. Brabenec,CON,Warwick - D22,1,0,32,33
Orange,State Assembly,98,Karl A. Brabenec,CON,Warwick - D23,8,0,31,39
Orange,State Assembly,98,Karl A. Brabenec,CON,Warwick - D24,8,0,38,46
Orange,State Assembly,98,Karl A. Brabenec,CON,Warwick - D25,2,0,33,35
Orange,State Assembly,98,Karl A. Brabenec,CON,Warwick - D26,10,0,47,57
Orange,State Assembly,98,Karl A. Brabenec,CON,Warwick - D27,8,0,41,49
Orange,State Assembly,98,Karl A. Brabenec,CON,Warwick - D28,6,0,21,27
Orange,State Assembly,98,Karl A. Brabenec,CON,Warwick - D29,3,0,26,29
Orange,State Assembly,98,Karl A. Brabenec,CON,Warwick - D30,1,0,27,28
Orange,State Assembly,98,Karl A. Brabenec,CON,Warwick - D31,4,0,16,20
Orange,State Assembly,98,Karl A. Brabenec,IND,Port Jervis - W1 - D1,10,0,15,25
Orange,State Assembly,98,Karl A. Brabenec,IND,Port Jervis - W1 - D2,1,0,3,4
Orange,State Assembly,98,Karl A. Brabenec,IND,Port Jervis - W2 - D1,10,0,16,26
Orange,State Assembly,98,Karl A. Brabenec,IND,Port Jervis - W2 - D2,7,0,12,19
Orange,State Assembly,98,Karl A. Brabenec,IND,Port Jervis - W3 - D1,6,0,21,27
Orange,State Assembly,98,Karl A. Brabenec,IND,Port Jervis - W3 - D2,7,0,14,21
Orange,State Assembly,98,Karl A. Brabenec,IND,Port Jervis - W4 - D1,10,0,13,23
Orange,State Assembly,98,Karl A. Brabenec,IND,Port Jervis - W4 - D2,8,0,12,20
Orange,State Assembly,98,Karl A. Brabenec,IND,Deerpark - D1,3,0,12,15
Orange,State Assembly,98,Karl A. Brabenec,IND,Deerpark - D2,4,0,11,15
Orange,State Assembly,98,Karl A. Brabenec,IND,Deerpark - D3,4,0,9,13
Orange,State Assembly,98,Karl A. Brabenec,IND,Deerpark - D4,10,0,17,27
Orange,State Assembly,98,Karl A. Brabenec,IND,Deerpark - D5,2,0,16,18
Orange,State Assembly,98,Karl A. Brabenec,IND,Deerpark - D6,4,0,10,14
Orange,State Assembly,98,Karl A. Brabenec,IND,Deerpark - D7,2,0,7,9
Orange,State Assembly,98,Karl A. Brabenec,IND,Greenville - D1,7,0,10,17
Orange,State Assembly,98,Karl A. Brabenec,IND,Greenville - D2,5,0,24,29
Orange,State Assembly,98,Karl A. Brabenec,IND,Greenville - D3,7,0,22,29
Orange,State Assembly,98,Karl A. Brabenec,IND,Greenville - D4,5,0,18,23
Orange,State Assembly,98,Karl A. Brabenec,IND,Minisink - D1,11,0,16,27
Orange,State Assembly,98,Karl A. Brabenec,IND,Minisink - D2,10,0,17,27
Orange,State Assembly,98,Karl A. Brabenec,IND,Minisink - D3,2,0,12,14
Orange,State Assembly,98,Karl A. Brabenec,IND,Minisink - D4,6,0,18,24
Orange,State Assembly,98,Karl A. Brabenec,IND,Monroe - D1,13,0,35,48
Orange,State Assembly,98,Karl A. Brabenec,IND,Monroe - D2,14,0,24,38
Orange,State Assembly,98,Karl A. Brabenec,IND,Monroe - D3,5,0,27,32
Orange,State Assembly,98,Karl A. Brabenec,IND,Monroe - D4,12,0,22,34
Orange,State Assembly,98,Karl A. Brabenec,IND,Monroe - D5,11,0,28,39
Orange,State Assembly,98,Karl A. Brabenec,IND,Monroe - D6,9,0,22,31
Orange,State Assembly,98,Karl A. Brabenec,IND,Monroe - D7,6,0,25,31
Orange,State Assembly,98,Karl A. Brabenec,IND,Monroe - D8,10,0,20,30
Orange,State Assembly,98,Karl A. Brabenec,IND,Monroe - D9,7,0,11,18
Orange,State Assembly,98,Karl A. Brabenec,IND,Monroe - D10,12,0,29,41
Orange,State Assembly,98,Karl A. Brabenec,IND,Monroe - D11,7,0,21,28
Orange,State Assembly,98,Karl A. Brabenec,IND,Monroe - D12,13,0,25,38
Orange,State Assembly,98,Karl A. Brabenec,IND,Monroe - D13,7,0,15,22
Orange,State Assembly,98,Karl A. Brabenec,IND,Monroe - D14,11,0,12,23
Orange,State Assembly,98,Karl A. Brabenec,IND,Monroe - D15,10,0,35,45
Orange,State Assembly,98,Karl A. Brabenec,IND,Monroe - D16,4,0,10,14
Orange,State Assembly,98,Karl A. Brabenec,IND,Monroe - D17,6,0,25,31
Orange,State Assembly,98,Karl A. Brabenec,IND,Monroe - D18,3,0,3,6
Orange,State Assembly,98,Karl A. Brabenec,IND,Monroe - D19,4,0,13,17
Orange,State Assembly,98,Karl A. Brabenec,IND,Monroe - D20,0,0,0,0
Orange,State Assembly,98,Karl A. Brabenec,IND,Monroe - D21,0,0,0,0
Orange,State Assembly,98,Karl A. Brabenec,IND,Palm Tree - D1,0,0,1,1
Orange,State Assembly,98,Karl A. Brabenec,IND,Palm Tree - D2,0,0,0,0
Orange,State Assembly,98,Karl A. Brabenec,IND,Palm Tree - D3,0,0,0,0
Orange,State Assembly,98,Karl A. Brabenec,IND,Palm Tree - D4,0,0,0,0
Orange,State Assembly,98,Karl A. Brabenec,IND,Palm Tree - D5,0,0,0,0
Orange,State Assembly,98,Karl A. Brabenec,IND,Palm Tree - D6,0,0,0,0
Orange,State Assembly,98,Karl A. Brabenec,IND,Palm Tree - D7,0,0,1,1
Orange,State Assembly,98,Karl A. Brabenec,IND,Palm Tree - D8,0,0,1,1
Orange,State Assembly,98,Karl A. Brabenec,IND,Palm Tree - D9,0,0,1,1
Orange,State Assembly,98,Karl A. Brabenec,IND,Palm Tree - D10,0,0,1,1
Orange,State Assembly,98,Karl A. Brabenec,IND,Palm Tree - D11,0,0,1,1
Orange,State Assembly,98,Karl A. Brabenec,IND,Palm Tree - D12,0,0,1,1
Orange,State Assembly,98,Karl A. Brabenec,IND,Palm Tree - D13,0,0,0,0
Orange,State Assembly,98,Karl A. Brabenec,IND,Palm Tree - D14,0,0,0,0
Orange,State Assembly,98,Karl A. Brabenec,IND,Palm Tree - D15,0,0,0,0
Orange,State Assembly,98,Karl A. Brabenec,IND,Palm Tree - D16,0,0,1,1
Orange,State Assembly,98,Karl A. Brabenec,IND,Palm Tree - D17,2,0,4,6
Orange,State Assembly,98,Karl A. Brabenec,IND,Palm Tree - D18,0,0,1,1
Orange,State Assembly,98,Karl A. Brabenec,IND,Palm Tree - D19,0,0,0,0
Orange,State Assembly,98,Karl A. Brabenec,IND,Tuxedo - D1,8,0,30,38
Orange,State Assembly,98,Karl A. Brabenec,IND,Tuxedo - D2,7,0,24,31
Orange,State Assembly,98,Karl A. Brabenec,IND,Tuxedo - D3,7,0,19,26
Orange,State Assembly,98,Karl A. Brabenec,IND,Tuxedo - D4,4,0,16,20
Orange,State Assembly,98,Karl A. Brabenec,IND,Warwick - D1,8,0,18,26
Orange,State Assembly,98,Karl A. Brabenec,IND,Warwick - D2,8,0,15,23
Orange,State Assembly,98,Karl A. Brabenec,IND,Warwick - D3,13,0,25,38
Orange,State Assembly,98,Karl A. Brabenec,IND,Warwick - D4,7,0,19,26
Orange,State Assembly,98,Karl A. Brabenec,IND,Warwick - D5,13,0,25,38
Orange,State Assembly,98,Karl A. Brabenec,IND,Warwick - D6,8,0,27,35
Orange,State Assembly,98,Karl A. Brabenec,IND,Warwick - D7,6,0,18,24
Orange,State Assembly,98,Karl A. Brabenec,IND,Warwick - D8,9,0,22,31
Orange,State Assembly,98,Karl A. Brabenec,IND,Warwick - D9,14,0,24,38
Orange,State Assembly,98,Karl A. Brabenec,IND,Warwick - D10,6,0,24,30
Orange,State Assembly,98,Karl A. Brabenec,IND,Warwick - D11,11,0,26,37
Orange,State Assembly,98,Karl A. Brabenec,IND,Warwick - D12,11,0,29,40
Orange,State Assembly,98,Karl A. Brabenec,IND,Warwick - D13,11,0,27,38
Orange,State Assembly,98,Karl A. Brabenec,IND,Warwick - D14,10,0,15,25
Orange,State Assembly,98,Karl A. Brabenec,IND,Warwick - D15,6,0,7,13
Orange,State Assembly,98,Karl A. Brabenec,IND,Warwick - D16,10,0,29,39
Orange,State Assembly,98,Karl A. Brabenec,IND,Warwick - D17,4,0,12,16
Orange,State Assembly,98,Karl A. Brabenec,IND,Warwick - D18,4,0,20,24
Orange,State Assembly,98,Karl A. Brabenec,IND,Warwick - D19,13,0,28,41
Orange,State Assembly,98,Karl A. Brabenec,IND,Warwick - D20,16,0,19,35
Orange,State Assembly,98,Karl A. Brabenec,IND,Warwick - D21,22,0,22,44
Orange,State Assembly,98,Karl A. Brabenec,IND,Warwick - D22,7,0,29,36
Orange,State Assembly,98,Karl A. Brabenec,IND,Warwick - D23,14,0,15,29
Orange,State Assembly,98,Karl A. Brabenec,IND,Warwick - D24,3,0,22,25
Orange,State Assembly,98,Karl A. Brabenec,IND,Warwick - D25,12,0,19,31
Orange,State Assembly,98,Karl A. Brabenec,IND,Warwick - D26,9,0,28,37
Orange,State Assembly,98,Karl A. Brabenec,IND,Warwick - D27,5,0,19,24
Orange,State Assembly,98,Karl A. Brabenec,IND,Warwick - D28,6,0,30,36
Orange,State Assembly,98,Karl A. Brabenec,IND,Warwick - D29,13,0,33,46
Orange,State Assembly,98,Karl A. Brabenec,IND,Warwick - D30,4,0,11,15
Orange,State Assembly,98,Karl A. Brabenec,IND,Warwick - D31,4,0,9,13
Orange,State Assembly,98,Write-in,,Port Jervis - W1 - D1,3,0,5,8
Orange,State Assembly,98,Write-in,,Port Jervis - W1 - D2,0,0,0,0
Orange,State Assembly,98,Write-in,,Port Jervis - W2 - D1,3,0,0,3
Orange,State Assembly,98,Write-in,,Port Jervis - W2 - D2,0,0,4,4
Orange,State Assembly,98,Write-in,,Port Jervis - W3 - D1,1,0,0,1
Orange,State Assembly,98,Write-in,,Port Jervis - W3 - D2,0,0,2,2
Orange,State Assembly,98,Write-in,,Port Jervis - W4 - D1,3,0,4,7
Orange,State Assembly,98,Write-in,,Port Jervis - W4 - D2,1,0,3,4
Orange,State Assembly,98,Write-in,,Deerpark - D1,0,0,2,2
Orange,State Assembly,98,Write-in,,Deerpark - D2,1,0,1,2
Orange,State Assembly,98,Write-in,,Deerpark - D3,2,0,0,2
Orange,State Assembly,98,Write-in,,Deerpark - D4,1,0,3,4
Orange,State Assembly,98,Write-in,,Deerpark - D5,3,0,5,8
Orange,State Assembly,98,Write-in,,Deerpark - D6,0,0,4,4
Orange,State Assembly,98,Write-in,,Deerpark - D7,1,0,0,1
Orange,State Assembly,98,Write-in,,Greenville - D1,0,0,0,0
Orange,State Assembly,98,Write-in,,Greenville - D2,4,0,4,8
Orange,State Assembly,98,Write-in,,Greenville - D3,0,0,2,2
Orange,State Assembly,98,Write-in,,Greenville - D4,0,0,2,2
Orange,State Assembly,98,Write-in,,Minisink - D1,0,0,2,2
Orange,State Assembly,98,Write-in,,Minisink - D2,6,0,11,17
Orange,State Assembly,98,Write-in,,Minisink - D3,1,0,3,4
Orange,State Assembly,98,Write-in,,Minisink - D4,3,0,0,3
Orange,State Assembly,98,Write-in,,Monroe - D1,6,0,7,13
Orange,State Assembly,98,Write-in,,Monroe - D2,3,0,5,8
Orange,State Assembly,98,Write-in,,Monroe - D3,5,0,6,11
Orange,State Assembly,98,Write-in,,Monroe - D4,4,0,9,13
Orange,State Assembly,98,Write-in,,Monroe - D5,0,0,4,4
Orange,State Assembly,98,Write-in,,Monroe - D6,0,0,4,4
Orange,State Assembly,98,Write-in,,Monroe - D7,2,0,4,6
Orange,State Assembly,98,Write-in,,Monroe - D8,0,0,2,2
Orange,State Assembly,98,Write-in,,Monroe - D9,0,0,0,0
Orange,State Assembly,98,Write-in,,Monroe - D10,0,0,3,3
Orange,State Assembly,98,Write-in,,Monroe - D11,2,0,1,3
Orange,State Assembly,98,Write-in,,Monroe - D12,3,0,5,8
Orange,State Assembly,98,Write-in,,Monroe - D13,2,0,0,2
Orange,State Assembly,98,Write-in,,Monroe - D14,2,0,7,9
Orange,State Assembly,98,Write-in,,Monroe - D15,15,0,5,20
Orange,State Assembly,98,Write-in,,Monroe - D16,2,0,3,5
Orange,State Assembly,98,Write-in,,Monroe - D17,0,0,3,3
Orange,State Assembly,98,Write-in,,Monroe - D18,0,0,3,3
Orange,State Assembly,98,Write-in,,Monroe - D19,1,0,2,3
Orange,State Assembly,98,Write-in,,Monroe - D20,0,0,0,0
Orange,State Assembly,98,Write-in,,Monroe - D21,0,0,0,0
Orange,State Assembly,98,Write-in,,Palm Tree - D1,0,0,0,0
Orange,State Assembly,98,Write-in,,Palm Tree - D2,0,0,0,0
Orange,State Assembly,98,Write-in,,Palm Tree - D3,0,0,0,0
Orange,State Assembly,98,Write-in,,Palm Tree - D4,0,0,1,1
Orange,State Assembly,98,Write-in,,Palm Tree - D5,0,0,0,0
Orange,State Assembly,98,Write-in,,Palm Tree - D6,0,0,0,0
Orange,State Assembly,98,Write-in,,Palm Tree - D7,0,0,1,1
Orange,State Assembly,98,Write-in,,Palm Tree - D8,0,0,2,2
Orange,State Assembly,98,Write-in,,Palm Tree - D9,1,0,0,1
Orange,State Assembly,98,Write-in,,Palm Tree - D10,0,0,0,0
Orange,State Assembly,98,Write-in,,Palm Tree - D11,0,0,0,0
Orange,State Assembly,98,Write-in,,Palm Tree - D12,0,0,0,0
Orange,State Assembly,98,Write-in,,Palm Tree - D13,0,0,0,0
Orange,State Assembly,98,Write-in,,Palm Tree - D14,0,0,1,1
Orange,State Assembly,98,Write-in,,Palm Tree - D15,0,0,1,1
Orange,State Assembly,98,Write-in,,Palm Tree - D16,0,0,1,1
Orange,State Assembly,98,Write-in,,Palm Tree - D17,0,0,0,0
Orange,State Assembly,98,Write-in,,Palm Tree - D18,0,0,0,0
Orange,State Assembly,98,Write-in,,Palm Tree - D19,0,0,0,0
Orange,State Assembly,98,Write-in,,Tuxedo - D1,0,0,4,4
Orange,State Assembly,98,Write-in,,Tuxedo - D2,0,0,4,4
Orange,State Assembly,98,Write-in,,Tuxedo - D3,2,0,2,4
Orange,State Assembly,98,Write-in,,Tuxedo - D4,1,0,5,6
Orange,State Assembly,98,Write-in,,Warwick - D1,1,0,2,3
Orange,State Assembly,98,Write-in,,Warwick - D2,0,0,2,2
Orange,State Assembly,98,Write-in,,Warwick - D3,3,0,2,5
Orange,State Assembly,98,Write-in,,Warwick - D4,4,0,7,11
Orange,State Assembly,98,Write-in,,Warwick - D5,2,0,3,5
Orange,State Assembly,98,Write-in,,Warwick - D6,1,0,2,3
Orange,State Assembly,98,Write-in,,Warwick - D7,1,0,4,5
Orange,State Assembly,98,Write-in,,Warwick - D8,5,0,4,9
Orange,State Assembly,98,Write-in,,Warwick - D9,1,0,3,4
Orange,State Assembly,98,Write-in,,Warwick - D10,1,0,2,3
Orange,State Assembly,98,Write-in,,Warwick - D11,5,0,5,10
Orange,State Assembly,98,Write-in,,Warwick - D12,1,0,5,6
Orange,State Assembly,98,Write-in,,Warwick - D13,2,0,4,6
Orange,State Assembly,98,Write-in,,Warwick - D14,1,0,0,1
Orange,State Assembly,98,Write-in,,Warwick - D15,7,0,5,12
Orange,State Assembly,98,Write-in,,Warwick - D16,5,0,10,15
Orange,State Assembly,98,Write-in,,Warwick - D17,2,0,3,5
Orange,State Assembly,98,Write-in,,Warwick - D18,1,0,4,5
Orange,State Assembly,98,Write-in,,Warwick - D19,1,0,2,3
Orange,State Assembly,98,Write-in,,Warwick - D20,0,0,8,8
Orange,State Assembly,98,Write-in,,Warwick - D21,5,0,9,14
Orange,State Assembly,98,Write-in,,Warwick - D22,1,0,10,11
Orange,State Assembly,98,Write-in,,Warwick - D23,7,0,4,11
Orange,State Assembly,98,Write-in,,Warwick - D24,5,0,6,11
Orange,State Assembly,98,Write-in,,Warwick - D25,5,0,4,9
Orange,State Assembly,98,Write-in,,Warwick - D26,1,0,6,7
Orange,State Assembly,98,Write-in,,Warwick - D27,2,0,7,9
Orange,State Assembly,98,Write-in,,Warwick - D28,0,0,7,7
Orange,State Assembly,98,Write-in,,Warwick - D29,1,0,1,2
Orange,State Assembly,98,Write-in,,Warwick - D30,2,0,3,5
Orange,State Assembly,98,Write-in,,Warwick - D31,4,0,5,9
Orange,State Assembly,99,Sarita Bhandarkar,DEM,Middletown - W4 - D8,14,0,32,46
Orange,State Assembly,99,Sarita Bhandarkar,DEM,Blooming Grove - W1 - D1,39,0,142,181
Orange,State Assembly,99,Sarita Bhandarkar,DEM,Blooming Grove - W1 - D2,98,0,230,328
Orange,State Assembly,99,Sarita Bhandarkar,DEM,Blooming Grove - W1 - D3,55,0,155,210
Orange,State Assembly,99,Sarita Bhandarkar,DEM,Blooming Grove - W1 - D4,3,0,17,20
Orange,State Assembly,99,Sarita Bhandarkar,DEM,Blooming Grove - W2 - D1,14,0,79,93
Orange,State Assembly,99,Sarita Bhandarkar,DEM,Blooming Grove - W2 - D2,64,0,137,201
Orange,State Assembly,99,Sarita Bhandarkar,DEM,Blooming Grove - W2 - D3,67,0,128,195
Orange,State Assembly,99,Sarita Bhandarkar,DEM,Blooming Grove - W3 - D1,44,0,128,172
Orange,State Assembly,99,Sarita Bhandarkar,DEM,Blooming Grove - W3 - D2,44,0,121,165
Orange,State Assembly,99,Sarita Bhandarkar,DEM,Blooming Grove - W3 - D3,38,0,113,151
Orange,State Assembly,99,Sarita Bhandarkar,DEM,Blooming Grove - W3 - D4,9,0,18,27
Orange,State Assembly,99,Sarita Bhandarkar,DEM,Blooming Grove - W4 - D1,26,0,60,86
Orange,State Assembly,99,Sarita Bhandarkar,DEM,Blooming Grove - W4 - D2,52,0,122,174
Orange,State Assembly,99,Sarita Bhandarkar,DEM,Blooming Grove - W4 - D3,32,0,54,86
Orange,State Assembly,99,Sarita Bhandarkar,DEM,Blooming Grove - W5 - D1,56,0,98,154
Orange,State Assembly,99,Sarita Bhandarkar,DEM,Blooming Grove - W5 - D2,6,0,14,20
Orange,State Assembly,99,Sarita Bhandarkar,DEM,Blooming Grove - W5 - D3,50,0,119,169
Orange,State Assembly,99,Sarita Bhandarkar,DEM,Blooming Grove - W5 - D4,43,0,108,151
Orange,State Assembly,99,Sarita Bhandarkar,DEM,Blooming Grove - W5 - D5,13,0,23,36
Orange,State Assembly,99,Sarita Bhandarkar,DEM,Blooming Grove - W6 - D1,49,0,87,136
Orange,State Assembly,99,Sarita Bhandarkar,DEM,Blooming Grove - W6 - D2,63,0,122,185
Orange,State Assembly,99,Sarita Bhandarkar,DEM,Blooming Grove - W6 - D3,81,0,140,221
Orange,State Assembly,99,Sarita Bhandarkar,DEM,Blooming Grove - W6 - D4,10,0,9,19
Orange,State Assembly,99,Sarita Bhandarkar,DEM,Chester - D1,81,0,217,298
Orange,State Assembly,99,Sarita Bhandarkar,DEM,Chester - D2,33,0,125,158
Orange,State Assembly,99,Sarita Bhandarkar,DEM,Chester - D3,46,0,165,211
Orange,State Assembly,99,Sarita Bhandarkar,DEM,Chester - D4,70,0,200,270
Orange,State Assembly,99,Sarita Bhandarkar,DEM,Chester - D5,38,0,126,164
Orange,State Assembly,99,Sarita Bhandarkar,DEM,Chester - D6,58,0,107,165
Orange,State Assembly,99,Sarita Bhandarkar,DEM,Chester - D7,83,0,191,274
Orange,State Assembly,99,Sarita Bhandarkar,DEM,Chester - D8,72,0,216,288
Orange,State Assembly,99,Sarita Bhandarkar,DEM,Chester - D9,37,0,97,134
Orange,State Assembly,99,Sarita Bhandarkar,DEM,Chester - D10,52,0,121,173
Orange,State Assembly,99,Sarita Bhandarkar,DEM,Chester - D11,26,0,100,126
Orange,State Assembly,99,Sarita Bhandarkar,DEM,Chester - D12,59,0,146,205
Orange,State Assembly,99,Sarita Bhandarkar,DEM,Goshen - D13,7,0,22,29
Orange,State Assembly,99,Sarita Bhandarkar,DEM,Cornwall - D1,81,0,183,264
Orange,State Assembly,99,Sarita Bhandarkar,DEM,Cornwall - D2,38,0,141,179
Orange,State Assembly,99,Sarita Bhandarkar,DEM,Cornwall - D3,49,0,202,251
Orange,State Assembly,99,Sarita Bhandarkar,DEM,Cornwall - D4,85,0,187,272
Orange,State Assembly,99,Sarita Bhandarkar,DEM,Cornwall - D5,54,0,125,179
Orange,State Assembly,99,Sarita Bhandarkar,DEM,Cornwall - D6,48,0,173,221
Orange,State Assembly,99,Sarita Bhandarkar,DEM,Cornwall - D7,30,0,96,126
Orange,State Assembly,99,Sarita Bhandarkar,DEM,Cornwall - D8,73,0,226,299
Orange,State Assembly,99,Sarita Bhandarkar,DEM,Cornwall - D9,47,0,160,207
Orange,State Assembly,99,Sarita Bhandarkar,DEM,Cornwall - D10,29,0,113,142
Orange,State Assembly,99,Sarita Bhandarkar,DEM,Cornwall - D11,48,0,210,258
