county,precinct,office,district,candidate,party,votes,,
Warren,LakeLuzerne Ward: 000 002,Attorney General,,Eric T. Scneiderman,WOR,4,,34
Warren,LakeLuzerne Ward: 000 003,Attorney General,,Eric T. Scneiderman,WOR,5,,35
Warren,Queensbury Ward: 001 001,Attorney General,,Eric T. Scneiderman,WOR,8,,36
Warren,Queensbury Ward: 001 002,Attorney General,,Eric T. Scneiderman,WOR,5,,37
Warren,Queensbury Ward: 001 003,Attorney General,,Eric T. Scneiderman,WOR,5,,38
Warren,Queensbury Ward: 001 004,Attorney General,,Eric T. Scneiderman,WOR,8,,39
Warren,Queensbury Ward: 001 005,Attorney General,,Eric T. Scneiderman,WOR,8,,40
Warren,Queensbury Ward: 001 006,Attorney General,,Eric T. Scneiderman,WOR,3,,41
Warren,Queensbury Ward: 002 001,Attorney General,,Eric T. Scneiderman,WOR,5,,42
Warren,Queensbury Ward: 002 002,Attorney General,,Eric T. Scneiderman,WOR,9,,43
Warren,Queensbury Ward: 002 003,Attorney General,,Eric T. Scneiderman,WOR,8,,44
Warren,Queensbury Ward: 002 004,Attorney General,,Eric T. Scneiderman,WOR,6,,45
Warren,Queensbury Ward: 002 005,Attorney General,,Eric T. Scneiderman,WOR,8,,46
Warren,Queensbury Ward: 002 006,Attorney General,,Eric T. Scneiderman,WOR,9,,47
Warren,Queensbury Ward: 003 001,Attorney General,,Eric T. Scneiderman,WOR,10,,48
Warren,Queensbury Ward: 003 002,Attorney General,,Eric T. Scneiderman,WOR,11,,49
Warren,Queensbury Ward: 003 003,Attorney General,,Eric T. Scneiderman,WOR,9,,50
Warren,Queensbury Ward: 003 004,Attorney General,,Eric T. Scneiderman,WOR,6,,51
Warren,Queensbury Ward: 003 005,Attorney General,,Eric T. Scneiderman,WOR,6,,52
Warren,Queensbury Ward: 003 006,Attorney General,,Eric T. Scneiderman,WOR,7,,53
Warren,Queensbury Ward: 004 001,Attorney General,,Eric T. Scneiderman,WOR,8,,54
Warren,Queensbury Ward: 004 002,Attorney General,,Eric T. Scneiderman,WOR,2,,55
Warren,Queensbury Ward: 004 003,Attorney General,,Eric T. Scneiderman,WOR,3,,56
Warren,Queensbury Ward: 004 004,Attorney General,,Eric T. Scneiderman,WOR,5,,57
Warren,Queensbury Ward: 004 005,Attorney General,,Eric T. Scneiderman,WOR,12,,58
Warren,Queensbury Ward: 004 006,Attorney General,,Eric T. Scneiderman,WOR,8,,59
Warren,Queensbury Ward: 004 007,Attorney General,,Eric T. Scneiderman,WOR,6,,60
Warren,Queensbury Ward: 004 008,Attorney General,,Eric T. Scneiderman,WOR,12,,61
Warren,Queensbury Ward: 004 009,Attorney General,,Eric T. Scneiderman,WOR,9,,62
Warren,Queensbury Ward: 004 010,Attorney General,,Eric T. Scneiderman,WOR,6,,63
Warren,Stony Creek Ward: 000 001,Attorney General,,Eric T. Scneiderman,WOR,9,,64
Warren,Thurman Ward: 000 001,Attorney General,,Eric T. Scneiderman,WOR,14,,65
Warren,Warrensburg Ward: 000 001,Attorney General,,Eric T. Scneiderman,WOR,2,,66
Warren,Warrensburg Ward: 000 002,Attorney General,,Eric T. Scneiderman,WOR,8,,67
Warren,Warrensburg Ward: 000 003,Attorney General,,Eric T. Scneiderman,WOR,5,,68
Warren,Warrensburg Ward: 000 004,Attorney General,,Eric T. Scneiderman,WOR,7,,69
Warren,Total,Attorney General,,Eric T. Scneiderman,WOR,497,,70
Warren,Bolton Ward: 000 001,Attorney General,,Eric T. Scneiderman,IND,15,,1
Warren,Bolton Ward: 000 002,Attorney General,,Eric T. Scneiderman,IND,6,,2
Warren,Chester Ward: 000 001,Attorney General,,Eric T. Scneiderman,IND,10,,3
Warren,Chester Ward: 000 002,Attorney General,,Eric T. Scneiderman,IND,11,,4
Warren,Chester Ward: 000 003,Attorney General,,Eric T. Scneiderman,IND,4,,5
Warren,Glens Falls Ward: 001 001,Attorney General,,Eric T. Scneiderman,IND,3,,6
Warren,Glens Falls Ward: 001 002,Attorney General,,Eric T. Scneiderman,IND,3,,7
Warren,Glens Falls Ward: 001 003,Attorney General,,Eric T. Scneiderman,IND,8,,8
Warren,Glens Falls Ward: 001 004,Attorney General,,Eric T. Scneiderman,IND,5,,9
Warren,Glens Falls Ward: 002 001,Attorney General,,Eric T. Scneiderman,IND,6,,10
Warren,Glens Falls Ward: 002 002,Attorney General,,Eric T. Scneiderman,IND,11,,11
Warren,Glens Falls Ward: 002 003,Attorney General,,Eric T. Scneiderman,IND,9,,12
Warren,Glens Falls Ward: 002 004,Attorney General,,Eric T. Scneiderman,IND,10,,13
Warren,Glens Falls Ward: 003 001,Attorney General,,Eric T. Scneiderman,IND,5,,14
Warren,Glens Falls Ward: 003 002,Attorney General,,Eric T. Scneiderman,IND,4,,15
Warren,Glens Falls Ward: 003 003,Attorney General,,Eric T. Scneiderman,IND,7,,16
Warren,Glens Falls Ward: 003 004,Attorney General,,Eric T. Scneiderman,IND,20,,17
Warren,Glens Falls Ward: 003 005,Attorney General,,Eric T. Scneiderman,IND,3,,18
Warren,Glens Falls Ward: 004 001,Attorney General,,Eric T. Scneiderman,IND,0,,19
Warren,Glens Falls Ward: 004 002,Attorney General,,Eric T. Scneiderman,IND,0,,20
Warren,Glens Falls Ward: 004 003,Attorney General,,Eric T. Scneiderman,IND,10,,21
Warren,Glens Falls Ward: 005 001,Attorney General,,Eric T. Scneiderman,IND,6,,22
Warren,Glens Falls Ward: 005 002,Attorney General,,Eric T. Scneiderman,IND,4,,23
Warren,Glens Falls Ward: 005 003,Attorney General,,Eric T. Scneiderman,IND,23,,24
Warren,Hague Ward: 000 001,Attorney General,,Eric T. Scneiderman,IND,10,,25
Warren,Horicon Ward: 000 001,Attorney General,,Eric T. Scneiderman,IND,5,,26
Warren,Horicon Ward: 000 002,Attorney General,,Eric T. Scneiderman,IND,12,,
Warren,Johnsburg Ward: 000 001,Attorney General,,Eric T. Scneiderman,IND,7,,27
Warren,Johnsburg Ward: 000 002,Attorney General,,Eric T. Scneiderman,IND,10,,28
Warren,Johnsburg Ward: 000 003,Attorney General,,Eric T. Scneiderman,IND,3,,29
Warren,Lake George Ward: 000 001,Attorney General,,Eric T. Scneiderman,IND,9,,30
Warren,Lake George Ward: 000 002,Attorney General,,Eric T. Scneiderman,IND,6,,31
Warren,Lake George Ward: 000 003,Attorney General,,Eric T. Scneiderman,IND,17,,32
Warren,LakeLuzerne Ward: 000 001,Attorney General,,Eric T. Scneiderman,IND,8,,33
Warren,LakeLuzerne Ward: 000 002,Attorney General,,Eric T. Scneiderman,IND,10,,34
Warren,LakeLuzerne Ward: 000 003,Attorney General,,Eric T. Scneiderman,IND,8,,35
Warren,Queensbury Ward: 001 001,Attorney General,,Eric T. Scneiderman,IND,11,,36
Warren,Queensbury Ward: 001 002,Attorney General,,Eric T. Scneiderman,IND,13,,37
Warren,Queensbury Ward: 001 003,Attorney General,,Eric T. Scneiderman,IND,14,,38
Warren,Queensbury Ward: 001 004,Attorney General,,Eric T. Scneiderman,IND,2,,39
Warren,Queensbury Ward: 001 005,Attorney General,,Eric T. Scneiderman,IND,12,,40
Warren,Queensbury Ward: 001 006,Attorney General,,Eric T. Scneiderman,IND,6,,41
Warren,Queensbury Ward: 002 001,Attorney General,,Eric T. Scneiderman,IND,5,,42
Warren,Queensbury Ward: 002 002,Attorney General,,Eric T. Scneiderman,IND,10,,43
Warren,Queensbury Ward: 002 003,Attorney General,,Eric T. Scneiderman,IND,7,,44
Warren,Queensbury Ward: 002 004,Attorney General,,Eric T. Scneiderman,IND,7,,45
Warren,Queensbury Ward: 002 005,Attorney General,,Eric T. Scneiderman,IND,6,,46
Warren,Queensbury Ward: 002 006,Attorney General,,Eric T. Scneiderman,IND,6,,47
Warren,Queensbury Ward: 003 001,Attorney General,,Eric T. Scneiderman,IND,9,,48
Warren,Queensbury Ward: 003 002,Attorney General,,Eric T. Scneiderman,IND,9,,49
Warren,Queensbury Ward: 003 003,Attorney General,,Eric T. Scneiderman,IND,8,,50
Warren,Queensbury Ward: 003 004,Attorney General,,Eric T. Scneiderman,IND,11,,51
Warren,Queensbury Ward: 003 005,Attorney General,,Eric T. Scneiderman,IND,6,,52
Warren,Queensbury Ward: 003 006,Attorney General,,Eric T. Scneiderman,IND,8,,53
Warren,Queensbury Ward: 004 001,Attorney General,,Eric T. Scneiderman,IND,8,,54
Warren,Queensbury Ward: 004 002,Attorney General,,Eric T. Scneiderman,IND,9,,55
Warren,Queensbury Ward: 004 003,Attorney General,,Eric T. Scneiderman,IND,8,,56
Warren,Queensbury Ward: 004 004,Attorney General,,Eric T. Scneiderman,IND,8,,57
Warren,Queensbury Ward: 004 005,Attorney General,,Eric T. Scneiderman,IND,17,,58
Warren,Queensbury Ward: 004 006,Attorney General,,Eric T. Scneiderman,IND,13,,59
Warren,Queensbury Ward: 004 007,Attorney General,,Eric T. Scneiderman,IND,11,,60
Warren,Queensbury Ward: 004 008,Attorney General,,Eric T. Scneiderman,IND,8,,61
Warren,Queensbury Ward: 004 009,Attorney General,,Eric T. Scneiderman,IND,7,,62
Warren,Queensbury Ward: 004 010,Attorney General,,Eric T. Scneiderman,IND,9,,63
Warren,Stony Creek Ward: 000 001,Attorney General,,Eric T. Scneiderman,IND,6,,64
Warren,Thurman Ward: 000 001,Attorney General,,Eric T. Scneiderman,IND,10,,65
Warren,Warrensburg Ward: 000 001,Attorney General,,Eric T. Scneiderman,IND,2,,66
Warren,Warrensburg Ward: 000 002,Attorney General,,Eric T. Scneiderman,IND,5,,67
Warren,Warrensburg Ward: 000 003,Attorney General,,Eric T. Scneiderman,IND,11,,68
Warren,Warrensburg Ward: 000 004,Attorney General,,Eric T. Scneiderman,IND,8,,69
Warren,Total,Attorney General,,Eric T. Scneiderman,IND,578,,70
Warren,Bolton Ward: 000 001,Attorney General,,Ramon Jimenez,GRE,11,,1
Warren,Bolton Ward: 000 002,Attorney General,,Ramon Jimenez,GRE,18,,2
Warren,Chester Ward: 000 001,Attorney General,,Ramon Jimenez,GRE,12,,3
Warren,Chester Ward: 000 002,Attorney General,,Ramon Jimenez,GRE,18,,4
Warren,Chester Ward: 000 003,Attorney General,,Ramon Jimenez,GRE,4,,5
Warren,Glens Falls Ward: 001 001,Attorney General,,Ramon Jimenez,GRE,3,,6
Warren,Glens Falls Ward: 001 002,Attorney General,,Ramon Jimenez,GRE,3,,7
Warren,Glens Falls Ward: 001 003,Attorney General,,Ramon Jimenez,GRE,7,,8
Warren,Glens Falls Ward: 001 004,Attorney General,,Ramon Jimenez,GRE,6,,9
Warren,Glens Falls Ward: 002 001,Attorney General,,Ramon Jimenez,GRE,12,,10
Warren,Glens Falls Ward: 002 002,Attorney General,,Ramon Jimenez,GRE,13,,11
Warren,Glens Falls Ward: 002 003,Attorney General,,Ramon Jimenez,GRE,8,,12
Warren,Glens Falls Ward: 002 004,Attorney General,,Ramon Jimenez,GRE,15,,13
Warren,Glens Falls Ward: 003 001,Attorney General,,Ramon Jimenez,GRE,7,,14
Warren,Glens Falls Ward: 003 002,Attorney General,,Ramon Jimenez,GRE,15,,15
Warren,Glens Falls Ward: 003 003,Attorney General,,Ramon Jimenez,GRE,12,,16
Warren,Glens Falls Ward: 003 004,Attorney General,,Ramon Jimenez,GRE,25,,17
Warren,Glens Falls Ward: 003 005,Attorney General,,Ramon Jimenez,GRE,5,,18
Warren,Glens Falls Ward: 004 001,Attorney General,,Ramon Jimenez,GRE,5,,19
Warren,Glens Falls Ward: 004 002,Attorney General,,Ramon Jimenez,GRE,8,,20
Warren,Glens Falls Ward: 004 003,Attorney General,,Ramon Jimenez,GRE,16,,21
Warren,Glens Falls Ward: 005 001,Attorney General,,Ramon Jimenez,GRE,8,,22
Warren,Glens Falls Ward: 005 002,Attorney General,,Ramon Jimenez,GRE,3,,23
Warren,Glens Falls Ward: 005 003,Attorney General,,Ramon Jimenez,GRE,21,,24
Warren,Hague Ward: 000 001,Attorney General,,Ramon Jimenez,GRE,6,,25
Warren,Horicon Ward: 000 001,Attorney General,,Ramon Jimenez,GRE,6,,26
Warren,Horicon Ward: 000 002,Attorney General,,Ramon Jimenez,GRE,9,,
Warren,Johnsburg Ward: 000 001,Attorney General,,Ramon Jimenez,GRE,11,,27
Warren,Johnsburg Ward: 000 002,Attorney General,,Ramon Jimenez,GRE,12,,28
Warren,Johnsburg Ward: 000 003,Attorney General,,Ramon Jimenez,GRE,4,,29
Warren,Lake George Ward: 000 001,Attorney General,,Ramon Jimenez,GRE,14,,30
Warren,Lake George Ward: 000 002,Attorney General,,Ramon Jimenez,GRE,6,,31
Warren,Lake George Ward: 000 003,Attorney General,,Ramon Jimenez,GRE,13,,32
Warren,LakeLuzerne Ward: 000 001,Attorney General,,Ramon Jimenez,GRE,6,,33
Warren,LakeLuzerne Ward: 000 002,Attorney General,,Ramon Jimenez,GRE,10,,34
Warren,LakeLuzerne Ward: 000 003,Attorney General,,Ramon Jimenez,GRE,6,,35
Warren,Queensbury Ward: 001 001,Attorney General,,Ramon Jimenez,GRE,6,,36
Warren,Queensbury Ward: 001 002,Attorney General,,Ramon Jimenez,GRE,10,,37
Warren,Queensbury Ward: 001 003,Attorney General,,Ramon Jimenez,GRE,4,,38
Warren,Queensbury Ward: 001 004,Attorney General,,Ramon Jimenez,GRE,7,,39
Warren,Queensbury Ward: 001 005,Attorney General,,Ramon Jimenez,GRE,7,,40
Warren,Queensbury Ward: 001 006,Attorney General,,Ramon Jimenez,GRE,3,,41
Warren,Queensbury Ward: 002 001,Attorney General,,Ramon Jimenez,GRE,7,,42
Warren,Queensbury Ward: 002 002,Attorney General,,Ramon Jimenez,GRE,11,,43
Warren,Queensbury Ward: 002 003,Attorney General,,Ramon Jimenez,GRE,15,,44
Warren,Queensbury Ward: 002 004,Attorney General,,Ramon Jimenez,GRE,11,,45
Warren,Queensbury Ward: 002 005,Attorney General,,Ramon Jimenez,GRE,12,,46
Warren,Queensbury Ward: 002 006,Attorney General,,Ramon Jimenez,GRE,5,,47
Warren,Queensbury Ward: 003 001,Attorney General,,Ramon Jimenez,GRE,9,,48
Warren,Queensbury Ward: 003 002,Attorney General,,Ramon Jimenez,GRE,12,,49
Warren,Queensbury Ward: 003 003,Attorney General,,Ramon Jimenez,GRE,10,,50
Warren,Queensbury Ward: 003 004,Attorney General,,Ramon Jimenez,GRE,5,,51
Warren,Queensbury Ward: 003 005,Attorney General,,Ramon Jimenez,GRE,8,,52
Warren,Queensbury Ward: 003 006,Attorney General,,Ramon Jimenez,GRE,12,,53
Warren,Queensbury Ward: 004 001,Attorney General,,Ramon Jimenez,GRE,6,,54
Warren,Queensbury Ward: 004 002,Attorney General,,Ramon Jimenez,GRE,6,,55
Warren,Queensbury Ward: 004 003,Attorney General,,Ramon Jimenez,GRE,5,,56
Warren,Queensbury Ward: 004 004,Attorney General,,Ramon Jimenez,GRE,9,,57
Warren,Queensbury Ward: 004 005,Attorney General,,Ramon Jimenez,GRE,20,,58
Warren,Queensbury Ward: 004 006,Attorney General,,Ramon Jimenez,GRE,13,,59
Warren,Queensbury Ward: 004 007,Attorney General,,Ramon Jimenez,GRE,4,,60
Warren,Queensbury Ward: 004 008,Attorney General,,Ramon Jimenez,GRE,8,,61
Warren,Queensbury Ward: 004 009,Attorney General,,Ramon Jimenez,GRE,14,,62
Warren,Queensbury Ward: 004 010,Attorney General,,Ramon Jimenez,GRE,8,,63
Warren,Stony Creek Ward: 000 001,Attorney General,,Ramon Jimenez,GRE,8,,64
Warren,Thurman Ward: 000 001,Attorney General,,Ramon Jimenez,GRE,14,,65
Warren,Warrensburg Ward: 000 001,Attorney General,,Ramon Jimenez,GRE,8,,66
Warren,Warrensburg Ward: 000 002,Attorney General,,Ramon Jimenez,GRE,2,,67
Warren,Warrensburg Ward: 000 003,Attorney General,,Ramon Jimenez,GRE,3,,68
Warren,Warrensburg Ward: 000 004,Attorney General,,Ramon Jimenez,GRE,4,,69
Warren,Total,Attorney General,,Ramon Jimenez,GRE,644,,70
Warren,Bolton Ward: 000 001,Attorney General,,Carl E. Person,LBT,4,,1
Warren,Bolton Ward: 000 002,Attorney General,,Carl E. Person,LBT,2,,2
Warren,Chester Ward: 000 001,Attorney General,,Carl E. Person,LBT,1,,3
Warren,Chester Ward: 000 002,Attorney General,,Carl E. Person,LBT,1,,4
Warren,Chester Ward: 000 003,Attorney General,,Carl E. Person,LBT,2,,5
Warren,Glens Falls Ward: 001 001,Attorney General,,Carl E. Person,LBT,0,,6
Warren,Glens Falls Ward: 001 002,Attorney General,,Carl E. Person,LBT,1,,7
Warren,Glens Falls Ward: 001 003,Attorney General,,Carl E. Person,LBT,1,,8
Warren,Glens Falls Ward: 001 004,Attorney General,,Carl E. Person,LBT,2,,9
Warren,Glens Falls Ward: 002 001,Attorney General,,Carl E. Person,LBT,1,,10
Warren,Glens Falls Ward: 002 002,Attorney General,,Carl E. Person,LBT,3,,11
Warren,Glens Falls Ward: 002 003,Attorney General,,Carl E. Person,LBT,2,,12
Warren,Glens Falls Ward: 002 004,Attorney General,,Carl E. Person,LBT,3,,13
Warren,Glens Falls Ward: 003 001,Attorney General,,Carl E. Person,LBT,0,,14
Warren,Glens Falls Ward: 003 002,Attorney General,,Carl E. Person,LBT,1,,15
Warren,Glens Falls Ward: 003 003,Attorney General,,Carl E. Person,LBT,0,,16
Warren,Glens Falls Ward: 003 004,Attorney General,,Carl E. Person,LBT,5,,17
Warren,Glens Falls Ward: 003 005,Attorney General,,Carl E. Person,LBT,1,,18
Warren,Glens Falls Ward: 004 001,Attorney General,,Carl E. Person,LBT,0,,19
Warren,Glens Falls Ward: 004 002,Attorney General,,Carl E. Person,LBT,1,,20
Warren,Glens Falls Ward: 004 003,Attorney General,,Carl E. Person,LBT,1,,21
Warren,Glens Falls Ward: 005 001,Attorney General,,Carl E. Person,LBT,2,,22
Warren,Glens Falls Ward: 005 002,Attorney General,,Carl E. Person,LBT,1,,23
Warren,Glens Falls Ward: 005 003,Attorney General,,Carl E. Person,LBT,1,,24
Warren,Hague Ward: 000 001,Attorney General,,Carl E. Person,LBT,0,,25
Warren,Horicon Ward: 000 001,Attorney General,,Carl E. Person,LBT,1,,26
Warren,Horicon Ward: 000 002,Attorney General,,Carl E. Person,LBT,2,,
Warren,Johnsburg Ward: 000 001,Attorney General,,Carl E. Person,LBT,6,,27
Warren,Johnsburg Ward: 000 002,Attorney General,,Carl E. Person,LBT,3,,28
Warren,Johnsburg Ward: 000 003,Attorney General,,Carl E. Person,LBT,2,,29
Warren,Lake George Ward: 000 001,Attorney General,,Carl E. Person,LBT,6,,30
Warren,Lake George Ward: 000 002,Attorney General,,Carl E. Person,LBT,0,,31
Warren,Lake George Ward: 000 003,Attorney General,,Carl E. Person,LBT,3,,32
Warren,LakeLuzerne Ward: 000 001,Attorney General,,Carl E. Person,LBT,2,,33
Warren,LakeLuzerne Ward: 000 002,Attorney General,,Carl E. Person,LBT,3,,34
Warren,LakeLuzerne Ward: 000 003,Attorney General,,Carl E. Person,LBT,8,,35
Warren,Queensbury Ward: 001 001,Attorney General,,Carl E. Person,LBT,4,,36
Warren,Queensbury Ward: 001 002,Attorney General,,Carl E. Person,LBT,0,,37
Warren,Queensbury Ward: 001 003,Attorney General,,Carl E. Person,LBT,0,,38
Warren,Queensbury Ward: 001 004,Attorney General,,Carl E. Person,LBT,1,,39
Warren,Queensbury Ward: 001 005,Attorney General,,Carl E. Person,LBT,2,,40
Warren,Queensbury Ward: 001 006,Attorney General,,Carl E. Person,LBT,5,,41
Warren,Queensbury Ward: 002 001,Attorney General,,Carl E. Person,LBT,1,,42
Warren,Queensbury Ward: 002 002,Attorney General,,Carl E. Person,LBT,1,,43
Warren,Queensbury Ward: 002 003,Attorney General,,Carl E. Person,LBT,2,,44
Warren,Queensbury Ward: 002 004,Attorney General,,Carl E. Person,LBT,2,,45
Warren,Queensbury Ward: 002 005,Attorney General,,Carl E. Person,LBT,3,,46
Warren,Queensbury Ward: 002 006,Attorney General,,Carl E. Person,LBT,5,,47
Warren,Queensbury Ward: 003 001,Attorney General,,Carl E. Person,LBT,2,,48
Warren,Queensbury Ward: 003 002,Attorney General,,Carl E. Person,LBT,4,,49
Warren,Queensbury Ward: 003 003,Attorney General,,Carl E. Person,LBT,1,,50
Warren,Queensbury Ward: 003 004,Attorney General,,Carl E. Person,LBT,1,,51
Warren,Queensbury Ward: 003 005,Attorney General,,Carl E. Person,LBT,3,,52
Warren,Queensbury Ward: 003 006,Attorney General,,Carl E. Person,LBT,4,,53
Warren,Queensbury Ward: 004 001,Attorney General,,Carl E. Person,LBT,3,,54
Warren,Queensbury Ward: 004 002,Attorney General,,Carl E. Person,LBT,2,,55
Warren,Queensbury Ward: 004 003,Attorney General,,Carl E. Person,LBT,1,,56
Warren,Queensbury Ward: 004 004,Attorney General,,Carl E. Person,LBT,1,,57
Warren,Queensbury Ward: 004 005,Attorney General,,Carl E. Person,LBT,1,,58
Warren,Queensbury Ward: 004 006,Attorney General,,Carl E. Person,LBT,3,,59
Warren,Queensbury Ward: 004 007,Attorney General,,Carl E. Person,LBT,2,,60
Warren,Queensbury Ward: 004 008,Attorney General,,Carl E. Person,LBT,2,,61
Warren,Queensbury Ward: 004 009,Attorney General,,Carl E. Person,LBT,3,,62
Warren,Queensbury Ward: 004 010,Attorney General,,Carl E. Person,LBT,1,,63
Warren,Stony Creek Ward: 000 001,Attorney General,,Carl E. Person,LBT,3,,64
Warren,Thurman Ward: 000 001,Attorney General,,Carl E. Person,LBT,5,,65
Warren,Warrensburg Ward: 000 001,Attorney General,,Carl E. Person,LBT,1,,66
Warren,Warrensburg Ward: 000 002,Attorney General,,Carl E. Person,LBT,3,,67
Warren,Warrensburg Ward: 000 003,Attorney General,,Carl E. Person,LBT,2,,68
Warren,Warrensburg Ward: 000 004,Attorney General,,Carl E. Person,LBT,1,,69
Warren,Total,Attorney General,,Carl E. Person,LBT,147,,70
Warren,Bolton Ward: 000 001,U.S. House,21,Aaron G. Woolf,DEM,89,,1
Warren,Bolton Ward: 000 002,U.S. House,21,Aaron G. Woolf,DEM,106,,2
Warren,Chester Ward: 000 001,U.S. House,21,Aaron G. Woolf,DEM,79,,3
Warren,Chester Ward: 000 002,U.S. House,21,Aaron G. Woolf,DEM,64,,4
Warren,Chester Ward: 000 003,U.S. House,21,Aaron G. Woolf,DEM,50,,5
Warren,Glens Falls Ward: 001 001,U.S. House,21,Aaron G. Woolf,DEM,39,,6
Warren,Glens Falls Ward: 001 002,U.S. House,21,Aaron G. Woolf,DEM,9,,7
Warren,Glens Falls Ward: 001 003,U.S. House,21,Aaron G. Woolf,DEM,37,,8
Warren,Glens Falls Ward: 001 004,U.S. House,21,Aaron G. Woolf,DEM,29,,9
Warren,Glens Falls Ward: 002 001,U.S. House,21,Aaron G. Woolf,DEM,73,,10
Warren,Glens Falls Ward: 002 002,U.S. House,21,Aaron G. Woolf,DEM,69,,11
Warren,Glens Falls Ward: 002 003,U.S. House,21,Aaron G. Woolf,DEM,56,,12
Warren,Glens Falls Ward: 002 004,U.S. House,21,Aaron G. Woolf,DEM,76,,13
Warren,Glens Falls Ward: 003 001,U.S. House,21,Aaron G. Woolf,DEM,35,,14
Warren,Glens Falls Ward: 003 002,U.S. House,21,Aaron G. Woolf,DEM,35,,15
Warren,Glens Falls Ward: 003 003,U.S. House,21,Aaron G. Woolf,DEM,40,,16
Warren,Glens Falls Ward: 003 004,U.S. House,21,Aaron G. Woolf,DEM,103,,17
Warren,Glens Falls Ward: 003 005,U.S. House,21,Aaron G. Woolf,DEM,68,,18
Warren,Glens Falls Ward: 004 001,U.S. House,21,Aaron G. Woolf,DEM,14,,19
Warren,Glens Falls Ward: 004 002,U.S. House,21,Aaron G. Woolf,DEM,22,,20
Warren,Glens Falls Ward: 004 003,U.S. House,21,Aaron G. Woolf,DEM,66,,21
Warren,Glens Falls Ward: 005 001,U.S. House,21,Aaron G. Woolf,DEM,29,,22
Warren,Glens Falls Ward: 005 002,U.S. House,21,Aaron G. Woolf,DEM,32,,23
Warren,Glens Falls Ward: 005 003,U.S. House,21,Aaron G. Woolf,DEM,113,,24
Warren,Hague Ward: 000 001,U.S. House,21,Aaron G. Woolf,DEM,105,,25
Warren,Horicon Ward: 000 001,U.S. House,21,Aaron G. Woolf,DEM,54,,26
Warren,Horicon Ward: 000 002,U.S. House,21,Aaron G. Woolf,DEM,78,,
Warren,Johnsburg Ward: 000 001,U.S. House,21,Aaron G. Woolf,DEM,53,,27
Warren,Johnsburg Ward: 000 002,U.S. House,21,Aaron G. Woolf,DEM,82,,28
Warren,Johnsburg Ward: 000 003,U.S. House,21,Aaron G. Woolf,DEM,31,,29
Warren,Lake George Ward: 000 001,U.S. House,21,Aaron G. Woolf,DEM,109,,30
Warren,Lake George Ward: 000 002,U.S. House,21,Aaron G. Woolf,DEM,74,,31
Warren,Lake George Ward: 000 003,U.S. House,21,Aaron G. Woolf,DEM,80,,32
Warren,LakeLuzerne Ward: 000 001,U.S. House,21,Aaron G. Woolf,DEM,56,,33
Warren,LakeLuzerne Ward: 000 002,U.S. House,21,Aaron G. Woolf,DEM,69,,34
Warren,LakeLuzerne Ward: 000 003,U.S. House,21,Aaron G. Woolf,DEM,53,,35
Warren,Queensbury Ward: 001 001,U.S. House,21,Aaron G. Woolf,DEM,76,,36
Warren,Queensbury Ward: 001 002,U.S. House,21,Aaron G. Woolf,DEM,79,,37
Warren,Queensbury Ward: 001 003,U.S. House,21,Aaron G. Woolf,DEM,80,,38
Warren,Queensbury Ward: 001 004,U.S. House,21,Aaron G. Woolf,DEM,61,,39
Warren,Queensbury Ward: 001 005,U.S. House,21,Aaron G. Woolf,DEM,71,,40
Warren,Queensbury Ward: 001 006,U.S. House,21,Aaron G. Woolf,DEM,42,,41
Warren,Queensbury Ward: 002 001,U.S. House,21,Aaron G. Woolf,DEM,31,,42
Warren,Queensbury Ward: 002 002,U.S. House,21,Aaron G. Woolf,DEM,135,,43
Warren,Queensbury Ward: 002 003,U.S. House,21,Aaron G. Woolf,DEM,80,,44
Warren,Queensbury Ward: 002 004,U.S. House,21,Aaron G. Woolf,DEM,67,,45
Warren,Queensbury Ward: 002 005,U.S. House,21,Aaron G. Woolf,DEM,53,,46
Warren,Queensbury Ward: 002 006,U.S. House,21,Aaron G. Woolf,DEM,70,,47
Warren,Queensbury Ward: 003 001,U.S. House,21,Aaron G. Woolf,DEM,80,,48
Warren,Queensbury Ward: 003 002,U.S. House,21,Aaron G. Woolf,DEM,90,,49
Warren,Queensbury Ward: 003 003,U.S. House,21,Aaron G. Woolf,DEM,66,,50
Warren,Queensbury Ward: 003 004,U.S. House,21,Aaron G. Woolf,DEM,57,,51
Warren,Queensbury Ward: 003 005,U.S. House,21,Aaron G. Woolf,DEM,62,,52
Warren,Queensbury Ward: 003 006,U.S. House,21,Aaron G. Woolf,DEM,100,,53
Warren,Queensbury Ward: 004 001,U.S. House,21,Aaron G. Woolf,DEM,72,,54
Warren,Queensbury Ward: 004 002,U.S. House,21,Aaron G. Woolf,DEM,52,,55
Warren,Queensbury Ward: 004 003,U.S. House,21,Aaron G. Woolf,DEM,33,,56
Warren,Queensbury Ward: 004 004,U.S. House,21,Aaron G. Woolf,DEM,63,,57
Warren,Queensbury Ward: 004 005,U.S. House,21,Aaron G. Woolf,DEM,72,,58
Warren,Queensbury Ward: 004 006,U.S. House,21,Aaron G. Woolf,DEM,86,,59
Warren,Queensbury Ward: 004 007,U.S. House,21,Aaron G. Woolf,DEM,54,,60
Warren,Queensbury Ward: 004 008,U.S. House,21,Aaron G. Woolf,DEM,85,,61
Warren,Queensbury Ward: 004 009,U.S. House,21,Aaron G. Woolf,DEM,69,,62
