county,precinct,office,district,Candidate,party,Votes,,,,,,,,,,
westchester,Town of Rye  160006,Attorney General,,CHRISTOPHER B GARVEY,REFORM,3,,,,,,,,,,
westchester,Town of Rye  160007,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,Town of Rye  160008,Attorney General,,CHRISTOPHER B GARVEY,REFORM,2,,,,,,,,,,
westchester,Town of Rye  160009,Attorney General,,CHRISTOPHER B GARVEY,REFORM,1,,,,,,,,,,
westchester,Town of Rye  160010,Attorney General,,CHRISTOPHER B GARVEY,REFORM,1,,,,,,,,,,
westchester,Town of Rye  160011,Attorney General,,CHRISTOPHER B GARVEY,REFORM,3,,,,,,,,,,
westchester,Town of Rye  160012,Attorney General,,CHRISTOPHER B GARVEY,REFORM,6,,,,,,,,,,
westchester,Town of Rye  160013,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,Town of Rye  160014,Attorney General,,CHRISTOPHER B GARVEY,REFORM,1,,,,,,,,,,
westchester,Town of Rye  160015,Attorney General,,CHRISTOPHER B GARVEY,REFORM,1,,,,,,,,,,
westchester,Town of Rye  160016,Attorney General,,CHRISTOPHER B GARVEY,REFORM,3,,,,,,,,,,
westchester,Town of Rye  160017,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,Town of Rye  160018,Attorney General,,CHRISTOPHER B GARVEY,REFORM,2,,,,,,,,,,
westchester,Town of Rye  160019,Attorney General,,CHRISTOPHER B GARVEY,REFORM,1,,,,,,,,,,
westchester,Town of Rye  160020,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,Town of Rye  160021,Attorney General,,CHRISTOPHER B GARVEY,REFORM,1,,,,,,,,,,
westchester,Town of Rye  160022,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,Town of Rye  160023,Attorney General,,CHRISTOPHER B GARVEY,REFORM,1,,,,,,,,,,
westchester,Town of Rye  160024,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,Town of Rye  160025,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,Town of Rye  160026,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,Town of Rye  160027,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,Town of Rye  160028,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,Town of Rye  160029,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,Town of Rye  160030,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,Town of Rye  160031,Attorney General,,CHRISTOPHER B GARVEY,REFORM,2,,,,,,,,,,
westchester,Town of Scarsdale  170001,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,Town of Scarsdale  170002,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,Town of Scarsdale  170003,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,Town of Scarsdale  170004,Attorney General,,CHRISTOPHER B GARVEY,REFORM,1,,,,,,,,,,
westchester,Town of Scarsdale  170005,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,Town of Scarsdale  170006,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,Town of Scarsdale  170007,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,Town of Scarsdale  170008,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,Town of Scarsdale  170009,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,Town of Scarsdale  170010,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,Town of Scarsdale  170011,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,Town of Scarsdale  170012,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,Town of Scarsdale  170013,Attorney General,,CHRISTOPHER B GARVEY,REFORM,1,,,,,,,,,,
westchester,Town of Scarsdale  170014,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,Town of Scarsdale  170015,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,Town of Scarsdale  170016,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,Town of Scarsdale  170017,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,Town of Scarsdale  170018,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,Town of Scarsdale  170019,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,Town of Somers  180001,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,Town of Somers  180002,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,Town of Somers  180003,Attorney General,,CHRISTOPHER B GARVEY,REFORM,1,,,,,,,,,,
westchester,Town of Somers  180004,Attorney General,,CHRISTOPHER B GARVEY,REFORM,3,,,,,,,,,,
westchester,Town of Somers  180005,Attorney General,,CHRISTOPHER B GARVEY,REFORM,1,,,,,,,,,,
westchester,Town of Somers  180006,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,Town of Somers  180007,Attorney General,,CHRISTOPHER B GARVEY,REFORM,1,,,,,,,,,,
westchester,Town of Somers  180008,Attorney General,,CHRISTOPHER B GARVEY,REFORM,1,,,,,,,,,,
westchester,Town of Somers  180009,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,Town of Somers  180010,Attorney General,,CHRISTOPHER B GARVEY,REFORM,1,,,,,,,,,,
westchester,Town of Somers  180011,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,Town of Somers  180012,Attorney General,,CHRISTOPHER B GARVEY,REFORM,1,,,,,,,,,,
westchester,Town of Somers  180013,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,Town of Somers  180014,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,Town of Somers  180015,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,Town of Somers  180016,Attorney General,,CHRISTOPHER B GARVEY,REFORM,1,,,,,,,,,,
westchester,Town of Somers  180017,Attorney General,,CHRISTOPHER B GARVEY,REFORM,1,,,,,,,,,,
westchester,Town of Somers  180018,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,Town of Yorktown  190001,Attorney General,,CHRISTOPHER B GARVEY,REFORM,1,,,,,,,,,,
westchester,Town of Yorktown  190002,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,Town of Yorktown  190003,Attorney General,,CHRISTOPHER B GARVEY,REFORM,1,,,,,,,,,,
westchester,Town of Yorktown  190004,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,Town of Yorktown  190005,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,Town of Yorktown  190006,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,Town of Yorktown  190007,Attorney General,,CHRISTOPHER B GARVEY,REFORM,2,,,,,,,,,,
westchester,Town of Yorktown  190008,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,Town of Yorktown  190009,Attorney General,,CHRISTOPHER B GARVEY,REFORM,2,,,,,,,,,,
westchester,Town of Yorktown  190010,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,Town of Yorktown  190011,Attorney General,,CHRISTOPHER B GARVEY,REFORM,1,,,,,,,,,,
westchester,Town of Yorktown  190012,Attorney General,,CHRISTOPHER B GARVEY,REFORM,2,,,,,,,,,,
westchester,Town of Yorktown  190013,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,Town of Yorktown  190014,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,Town of Yorktown  190015,Attorney General,,CHRISTOPHER B GARVEY,REFORM,1,,,,,,,,,,
westchester,Town of Yorktown  190016,Attorney General,,CHRISTOPHER B GARVEY,REFORM,1,,,,,,,,,,
westchester,Town of Yorktown  190017,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,Town of Yorktown  190018,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,Town of Yorktown  190019,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,Town of Yorktown  190020,Attorney General,,CHRISTOPHER B GARVEY,REFORM,1,,,,,,,,,,
westchester,Town of Yorktown  190021,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,Town of Yorktown  190022,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,Town of Yorktown  190023,Attorney General,,CHRISTOPHER B GARVEY,REFORM,1,,,,,,,,,,
westchester,Town of Yorktown  190024,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,Town of Yorktown  190025,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,Town of Yorktown  190026,Attorney General,,CHRISTOPHER B GARVEY,REFORM,1,,,,,,,,,,
westchester,Town of Yorktown  190027,Attorney General,,CHRISTOPHER B GARVEY,REFORM,1,,,,,,,,,,
westchester,Town of Yorktown  190028,Attorney General,,CHRISTOPHER B GARVEY,REFORM,2,,,,,,,,,,
westchester,Town of Yorktown  190029,Attorney General,,CHRISTOPHER B GARVEY,REFORM,1,,,,,,,,,,
westchester,Town of Yorktown  190030,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,Town of Yorktown  190031,Attorney General,,CHRISTOPHER B GARVEY,REFORM,1,,,,,,,,,,
westchester,Town of Yorktown  190032,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,Town of Yorktown  190033,Attorney General,,CHRISTOPHER B GARVEY,REFORM,1,,,,,,,,,,
westchester,Town of Yorktown  190034,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,Town of Yorktown  190035,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,Town of Yorktown  190036,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,Town of Yorktown  190037,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,Town of Yorktown  190038,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,Town of Yorktown  190039,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,Town of Yorktown  190040,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,Town of Yorktown  190041,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,Town of Yorktown  190042,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,Town of Yorktown  190043,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,City of Mount Vernon  200001,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,City of Mount Vernon  200002,Attorney General,,CHRISTOPHER B GARVEY,REFORM,1,,,,,,,,,,
westchester,City of Mount Vernon  200003,Attorney General,,CHRISTOPHER B GARVEY,REFORM,1,,,,,,,,,,
westchester,City of Mount Vernon  200004,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,City of Mount Vernon  200005,Attorney General,,CHRISTOPHER B GARVEY,REFORM,1,,,,,,,,,,
westchester,City of Mount Vernon  200006,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,City of Mount Vernon  200007,Attorney General,,CHRISTOPHER B GARVEY,REFORM,2,,,,,,,,,,
westchester,City of Mount Vernon  200008,Attorney General,,CHRISTOPHER B GARVEY,REFORM,2,,,,,,,,,,
westchester,City of Mount Vernon  200009,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,City of Mount Vernon  200010,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,City of Mount Vernon  200011,Attorney General,,CHRISTOPHER B GARVEY,REFORM,1,,,,,,,,,,
westchester,City of Mount Vernon  200012,Attorney General,,CHRISTOPHER B GARVEY,REFORM,1,,,,,,,,,,
westchester,City of Mount Vernon  200013,Attorney General,,CHRISTOPHER B GARVEY,REFORM,2,,,,,,,,,,
westchester,City of Mount Vernon  200014,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,City of Mount Vernon  200015,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,City of Mount Vernon  200016,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,City of Mount Vernon  200017,Attorney General,,CHRISTOPHER B GARVEY,REFORM,1,,,,,,,,,,
westchester,City of Mount Vernon  200018,Attorney General,,CHRISTOPHER B GARVEY,REFORM,2,,,,,,,,,,
westchester,City of Mount Vernon  200019,Attorney General,,CHRISTOPHER B GARVEY,REFORM,1,,,,,,,,,,
westchester,City of Mount Vernon  200020,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,City of Mount Vernon  200021,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,City of Mount Vernon  200022,Attorney General,,CHRISTOPHER B GARVEY,REFORM,1,,,,,,,,,,
westchester,City of Mount Vernon  200023,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,City of Mount Vernon  200024,Attorney General,,CHRISTOPHER B GARVEY,REFORM,1,,,,,,,,,,
westchester,City of Mount Vernon  200025,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,City of Mount Vernon  200026,Attorney General,,CHRISTOPHER B GARVEY,REFORM,1,,,,,,,,,,
westchester,City of Mount Vernon  200027,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,City of Mount Vernon  200028,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,City of Mount Vernon  200029,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,City of Mount Vernon  200030,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,City of Mount Vernon  200031,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,City of Mount Vernon  200032,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,City of Mount Vernon  200033,Attorney General,,CHRISTOPHER B GARVEY,REFORM,2,,,,,,,,,,
westchester,City of Mount Vernon  200034,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,City of Mount Vernon  200035,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,City of Mount Vernon  200036,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,City of Mount Vernon  200037,Attorney General,,CHRISTOPHER B GARVEY,REFORM,2,,,,,,,,,,
westchester,City of Mount Vernon  200038,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,City of Mount Vernon  200039,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,City of Mount Vernon  200040,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,City of Mount Vernon  200041,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,City of Mount Vernon  200042,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,City of Mount Vernon  200043,Attorney General,,CHRISTOPHER B GARVEY,REFORM,3,,,,,,,,,,
westchester,City of Mount Vernon  200044,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,City of Mount Vernon  200045,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,City of Mount Vernon  200046,Attorney General,,CHRISTOPHER B GARVEY,REFORM,1,,,,,,,,,,
westchester,City of Mount Vernon  200047,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,City of Mount Vernon  200048,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,City of Mount Vernon  200049,Attorney General,,CHRISTOPHER B GARVEY,REFORM,1,,,,,,,,,,
westchester,City of Mount Vernon  200050,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,City of Mount Vernon  200051,Attorney General,,CHRISTOPHER B GARVEY,REFORM,1,,,,,,,,,,
westchester,City of Mount Vernon  200052,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,City of Mount Vernon  200053,Attorney General,,CHRISTOPHER B GARVEY,REFORM,1,,,,,,,,,,
westchester,City of Mount Vernon  200054,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,City of Mount Vernon  200055,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,City of Mount Vernon  200056,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,City of Mount Vernon  200057,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,City of Mount Vernon  200058,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,City of Mount Vernon  200059,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,City of Mount Vernon  200060,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,City of Mount Vernon  200061,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,City of Mount Vernon  200062,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,City of Mount Vernon  200064,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,City of Mount Vernon  200065,Attorney General,,CHRISTOPHER B GARVEY,REFORM,1,,,,,,,,,,
westchester,City of Mount Vernon  200066,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,City of Mount Vernon  200067,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,City of Mount Vernon  200068,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,City of Mount Vernon  200069,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,City of Mount Vernon  200070,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,City of Mount Vernon  200071,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,City of Mount Vernon  200072,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,City of Mount Vernon  200073,Attorney General,,CHRISTOPHER B GARVEY,REFORM,2,,,,,,,,,,
westchester,City of Mount Vernon  200074,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,City of Mount Vernon  200076,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,City of New Rochelle  210001,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,City of New Rochelle  210002,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,City of New Rochelle  210003,Attorney General,,CHRISTOPHER B GARVEY,REFORM,1,,,,,,,,,,
westchester,City of New Rochelle  210004,Attorney General,,CHRISTOPHER B GARVEY,REFORM,5,,,,,,,,,,
westchester,City of New Rochelle  210005,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,City of New Rochelle  210006,Attorney General,,CHRISTOPHER B GARVEY,REFORM,1,,,,,,,,,,
westchester,City of New Rochelle  210007,Attorney General,,CHRISTOPHER B GARVEY,REFORM,2,,,,,,,,,,
westchester,City of New Rochelle  210008,Attorney General,,CHRISTOPHER B GARVEY,REFORM,1,,,,,,,,,,
westchester,City of New Rochelle  210009,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,City of New Rochelle  210010,Attorney General,,CHRISTOPHER B GARVEY,REFORM,1,,,,,,,,,,
westchester,City of New Rochelle  210011,Attorney General,,CHRISTOPHER B GARVEY,REFORM,2,,,,,,,,,,
westchester,City of New Rochelle  210012,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,City of New Rochelle  210013,Attorney General,,CHRISTOPHER B GARVEY,REFORM,3,,,,,,,,,,
westchester,City of New Rochelle  210014,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,City of New Rochelle  210015,Attorney General,,CHRISTOPHER B GARVEY,REFORM,1,,,,,,,,,,
westchester,City of New Rochelle  210016,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,City of New Rochelle  210018,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,City of New Rochelle  210019,Attorney General,,CHRISTOPHER B GARVEY,REFORM,1,,,,,,,,,,
westchester,City of New Rochelle  210021,Attorney General,,CHRISTOPHER B GARVEY,REFORM,1,,,,,,,,,,
westchester,City of New Rochelle  210022,Attorney General,,CHRISTOPHER B GARVEY,REFORM,1,,,,,,,,,,
westchester,City of New Rochelle  210023,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,City of New Rochelle  210024,Attorney General,,CHRISTOPHER B GARVEY,REFORM,5,,,,,,,,,,
westchester,City of New Rochelle  210025,Attorney General,,CHRISTOPHER B GARVEY,REFORM,2,,,,,,,,,,
westchester,City of New Rochelle  210026,Attorney General,,CHRISTOPHER B GARVEY,REFORM,2,,,,,,,,,,
westchester,City of New Rochelle  210027,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,City of New Rochelle  210028,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,City of New Rochelle  210029,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,City of New Rochelle  210030,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,City of New Rochelle  210031,Attorney General,,CHRISTOPHER B GARVEY,REFORM,1,,,,,,,,,,
westchester,City of New Rochelle  210032,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,City of New Rochelle  210033,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,City of New Rochelle  210034,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,City of New Rochelle  210035,Attorney General,,CHRISTOPHER B GARVEY,REFORM,1,,,,,,,,,,
westchester,City of New Rochelle  210036,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,City of New Rochelle  210037,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,City of New Rochelle  210038,Attorney General,,CHRISTOPHER B GARVEY,REFORM,0,,,,,,,,,,
westchester,City of New Rochelle  210039,Attorney General,,CHRISTOPHER B GARVEY,REFORM,1,,,,,,,,,,
